"GO.ID"	"GO.Term"	"Z-score"
"GO:0017154"	"semaphorin receptor activity"	"35.636"
"GO:0043185"	"vascular endothelial growth factor receptor 3 binding"	"25.64"
"GO:0016810"	"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds"	"21.853"
"GO:0005021"	"vascular endothelial growth factor-activated receptor activity"	"21.217"
"GO:0030215"	"semaphorin receptor binding"	"16.179"
"GO:0043184"	"vascular endothelial growth factor receptor 2 binding"	"14.957"
"GO:0043183"	"vascular endothelial growth factor receptor 1 binding"	"14.127"
"GO:0004713"	"protein tyrosine kinase activity"	"13.589"
"GO:0038085"	"vascular endothelial growth factor binding"	"13.171"
"GO:0003779"	"actin binding"	"13.087"
"GO:0016298"	"lipase activity"	"12.485"
"GO:0005088"	"Ras guanyl-nucleotide exchange factor activity"	"12.255"
"GO:0036326"	"VEGF-A-activated receptor activity"	"12.177"
"GO:0036327"	"VEGF-B-activated receptor activity"	"12.177"
"GO:0036332"	"placental growth factor-activated receptor activity"	"12.177"
"GO:0004714"	"transmembrane receptor protein tyrosine kinase activity"	"12.079"
"GO:0008444"	"CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase activity"	"11.904"
"GO:0035597"	"N6-isopentenyladenosine methylthiotransferase activity"	"11.904"
"GO:0016534"	"cyclin-dependent protein kinase 5 activator activity"	"11.848"
"GO:0004157"	"dihydropyrimidinase activity"	"11.548"
"GO:0004888"	"transmembrane signaling receptor activity"	"11.247"
"GO:0019838"	"growth factor binding"	"10.77"
"GO:0031005"	"filamin binding"	"10.643"
"GO:0070739"	"protein-glutamic acid ligase activity"	"10.488"
"GO:0030549"	"acetylcholine receptor activator activity"	"10.354"
"GO:0042056"	"chemoattractant activity"	"10.317"
"GO:0038191"	"neuropilin binding"	"10.023"
"GO:0035375"	"zymogen binding"	"9.947"
"GO:0004757"	"sepiapterin reductase activity"	"9.945"
"GO:0050124"	"N-acylneuraminate-9-phosphatase activity"	"9.945"
"GO:0046875"	"ephrin receptor binding"	"9.259"
"GO:0005161"	"platelet-derived growth factor receptor binding"	"9.089"
"GO:0061685"	"diphthine methylesterase activity"	"9.071"
"GO:0070573"	"metallodipeptidase activity"	"9.069"
"GO:0046934"	"phosphatidylinositol-4,5-bisphosphate 3-kinase activity"	"8.851"
"GO:0045499"	"chemorepellent activity"	"8.834"
"GO:1990439"	"MAP kinase threonine phosphatase activity"	"8.709"
"GO:0004138"	"deoxyguanosine kinase activity"	"8.548"
"GO:0050431"	"transforming growth factor beta binding"	"8.482"
"GO:0008241"	"peptidyl-dipeptidase activity"	"8.388"
"GO:0050840"	"extracellular matrix binding"	"8.316"
"GO:0051015"	"actin filament binding"	"8.299"
"GO:0019136"	"deoxynucleoside kinase activity"	"8.178"
"GO:0004465"	"lipoprotein lipase activity"	"8.062"
"GO:0019901"	"protein kinase binding"	"8.041"
"GO:0033882"	"choloyl-CoA hydrolase activity"	"7.838"
"GO:0005007"	"fibroblast growth factor-activated receptor activity"	"7.796"
"GO:0008201"	"heparin binding"	"7.715"
"GO:0001792"	"polymeric immunoglobulin receptor activity"	"7.6"
"GO:0016289"	"CoA hydrolase activity"	"7.6"
"GO:0086062"	"voltage-gated sodium channel activity involved in Purkinje myocyte action potential"	"7.439"
"GO:0004024"	"alcohol dehydrogenase activity, zinc-dependent"	"7.383"
"GO:0043548"	"phosphatidylinositol 3-kinase binding"	"7.376"
"GO:0004972"	"NMDA glutamate receptor activity"	"7.324"
"GO:0004693"	"cyclin-dependent protein serine/threonine kinase activity"	"7.217"
"GO:0050785"	"advanced glycation end-product receptor activity"	"7.182"
"GO:0070123"	"transforming growth factor beta receptor activity, type III"	"7.182"
"GO:1904599"	"advanced glycation end-product binding"	"7.182"
"GO:0004715"	"non-membrane spanning protein tyrosine kinase activity"	"7.052"
"GO:0005515"	"protein binding"	"6.922"
"GO:0017134"	"fibroblast growth factor binding"	"6.911"
"GO:0019955"	"cytokine binding"	"6.895"
"GO:0031802"	"type 5 metabotropic glutamate receptor binding"	"6.85"
"GO:0034452"	"dynactin binding"	"6.721"
"GO:0086080"	"protein binding involved in heterotypic cell-cell adhesion"	"6.68"
"GO:0005539"	"glycosaminoglycan binding"	"6.612"
"GO:0004674"	"protein serine/threonine kinase activity"	"6.57"
"GO:0016301"	"kinase activity"	"6.467"
"GO:1903135"	"cupric ion binding"	"6.386"
"GO:0008046"	"axon guidance receptor activity"	"6.337"
"GO:0003690"	"double-stranded DNA binding"	"6.335"
"GO:0001846"	"opsonin binding"	"6.224"
"GO:0019902"	"phosphatase binding"	"6.206"
"GO:0098632"	"protein binding involved in cell-cell adhesion"	"6.132"
"GO:0072518"	"Rho-dependent protein serine/threonine kinase activity"	"6.117"
"GO:0004861"	"cyclin-dependent protein serine/threonine kinase inhibitor activity"	"6.052"
"GO:0008134"	"transcription factor binding"	"6.005"
"GO:0008761"	"UDP-N-acetylglucosamine 2-epimerase activity"	"6.001"
"GO:0009384"	"N-acylmannosamine kinase activity"	"6.001"
