"GO.ID"	"GO.Term"	"Z-score"
"GO:0034679"	"integrin alpha9-beta1 complex"	"Inf"
"GO:0002116"	"semaphorin receptor complex"	"35.636"
"GO:0016533"	"cyclin-dependent protein kinase 5 holoenzyme complex"	"15.468"
"GO:0008091"	"spectrin"	"11.783"
"GO:0005886"	"plasma membrane"	"11.318"
"GO:0043235"	"receptor complex"	"10.921"
"GO:0030424"	"axon"	"10.503"
"GO:0099025"	"anchored component of postsynaptic membrane"	"10.04"
"GO:0031235"	"intrinsic component of the cytoplasmic side of the plasma membrane"	"9.136"
"GO:0035868"	"alphav-beta3 integrin-HMGB1 complex"	"9.026"
"GO:0098978"	"glutamatergic synapse"	"8.91"
"GO:0030027"	"lamellipodium"	"8.688"
"GO:0030426"	"growth cone"	"8.37"
"GO:0015629"	"actin cytoskeleton"	"8.319"
"GO:0016605"	"PML body"	"8.318"
"GO:0009986"	"cell surface"	"8.074"
"GO:0005856"	"cytoskeleton"	"7.902"
"GO:0034683"	"integrin alphav-beta3 complex"	"7.759"
"GO:0071062"	"alphav-beta3 integrin-vitronectin complex"	"7.671"
"GO:0005925"	"focal adhesion"	"7.644"
"GO:0014731"	"spectrin-associated cytoskeleton"	"7.388"
"GO:0033268"	"node of Ranvier"	"7.341"
"GO:0005901"	"caveola"	"7.258"
"GO:1990032"	"parallel fiber"	"7.234"
"GO:0098998"	"extrinsic component of postsynaptic early endosome membrane"	"7.182"
"GO:0035867"	"alphav-beta3 integrin-IGF-1-IGF1R complex"	"7.092"
"GO:0044301"	"climbing fiber"	"7.008"
"GO:0043194"	"axon initial segment"	"6.992"
"GO:0014069"	"postsynaptic density"	"6.973"
"GO:0005883"	"neurofilament"	"6.962"
"GO:0045121"	"membrane raft"	"6.948"
"GO:0005737"	"cytoplasm"	"6.758"
"GO:0017146"	"NMDA selective glutamate receptor complex"	"6.758"
"GO:0005884"	"actin filament"	"6.75"
"GO:0005903"	"brush border"	"6.738"
"GO:0043005"	"neuron projection"	"6.578"
"GO:0097443"	"sorting endosome"	"6.446"
"GO:0032116"	"SMC loading complex"	"6.413"
"GO:0090694"	"Scc2-Scc4 cohesin loading complex"	"6.413"
"GO:0031234"	"extrinsic component of cytoplasmic side of plasma membrane"	"6.409"
"GO:0097129"	"cyclin D2-CDK4 complex"	"6.309"
"GO:0000307"	"cyclin-dependent protein kinase holoenzyme complex"	"6.233"
"GO:0030054"	"cell junction"	"6.189"
"GO:0032587"	"ruffle membrane"	"6.159"
"GO:0030425"	"dendrite"	"6.118"
"GO:0005938"	"cell cortex"	"6.081"
"GO:0070022"	"transforming growth factor beta receptor homodimeric complex"	"5.945"
"GO:0034685"	"integrin alphav-beta6 complex"	"5.918"
"GO:0034686"	"integrin alphav-beta8 complex"	"5.811"
"GO:0043025"	"neuronal cell body"	"5.734"
"GO:0031528"	"microvillus membrane"	"5.713"
"GO:0008305"	"integrin complex"	"5.707"
"GO:0070776"	"MOZ/MORF histone acetyltransferase complex"	"5.514"
"GO:0005911"	"cell-cell junction"	"5.507"
"GO:0001725"	"stress fiber"	"5.469"
"GO:0001726"	"ruffle"	"5.432"
"GO:0099023"	"tethring complex"	"5.411"
"GO:0005887"	"integral component of plasma membrane"	"5.319"
"GO:0098793"	"presynapse"	"5.215"
"GO:0099189"	NA	"5.202"
"GO:0030122"	"AP-2 adaptor complex"	"5.139"
"GO:0035866"	"alphav-beta3 integrin-PKCalpha complex"	"5.102"
"GO:0097038"	"perinuclear endoplasmic reticulum"	"5.1"
"GO:0032437"	"cuticular plate"	"5.066"
"GO:0016513"	"core-binding factor complex"	"5.053"
"GO:0043292"	"contractile fiber"	"4.967"
"GO:0005667"	"transcription factor complex"	"4.961"
"GO:0097386"	"glial cell projection"	"4.87"
"GO:0005768"	"endosome"	"4.77"
"GO:0005606"	"laminin-1 complex"	"4.719"
"GO:0031941"	"filamentous actin"	"4.668"
"GO:0031410"	"cytoplasmic vesicle"	"4.626"
"GO:0106003"	NA	"4.622"
"GO:0031258"	"lamellipodium membrane"	"4.607"
"GO:0031527"	"filopodium membrane"	"4.585"
"GO:0031143"	"pseudopodium"	"4.563"
"GO:0000444"	"MIS12/MIND type complex"	"4.545"
"GO:0099092"	NA	"4.521"
"GO:0005769"	"early endosome"	"4.503"
"GO:0045211"	"postsynaptic membrane"	"4.465"
"GO:0016529"	"sarcoplasmic reticulum"	"4.454"
"GO:0005770"	"late endosome"	"4.313"
"GO:0000941"	"condensed nuclear chromosome inner kinetochore"	"4.295"
"GO:0044228"	"host cell surface"	"4.268"
"GO:0030877"	"beta-catenin destruction complex"	"4.252"
"GO:0032433"	"filopodium tip"	"4.248"
"GO:0048471"	"perinuclear region of cytoplasm"	"4.248"
"GO:0031092"	"platelet alpha granule membrane"	"4.225"
"GO:0031981"	"nuclear lumen"	"4.22"
"GO:0099091"	NA	"4.217"
"GO:0005862"	"muscle thin filament tropomyosin"	"4.171"
"GO:0000818"	"nuclear MIS12/MIND complex"	"4.083"
