"GO.ID"	"GO.Term"	"zscore"	"obs"	"mean"	"std"
"GO:0002116"	"semaphorin receptor complex"	"26.48"	"27"	"0.52"	"0.743"
"GO:0008091"	"spectrin"	"11.783"	"18"	"1.953"	"1.362"
"GO:0005886"	"plasma membrane"	"11.318"	"602"	"410.989"	"16.876"
"GO:0043235"	"receptor complex"	"10.921"	"80"	"26.641"	"4.886"
"GO:0030424"	"axon"	"10.503"	"109"	"44.112"	"6.178"
"GO:0098978"	"glutamatergic synapse"	"8.91"	"139"	"70.942"	"7.638"
"GO:0030027"	"lamellipodium"	"8.688"	"79"	"30.376"	"5.597"
"GO:0016533"	"cyclin-dependent protein kinase 5 holoenzyme complex"	"8.673"	"9"	"0.327"	"0.561"
"GO:0030426"	"growth cone"	"8.37"	"49"	"16.499"	"3.883"
"GO:0015629"	"actin cytoskeleton"	"8.319"	"89"	"38.782"	"6.036"
"GO:0016605"	"PML body"	"8.318"	"76"	"31.935"	"5.297"
"GO:0009986"	"cell surface"	"8.074"	"122"	"62.655"	"7.35"
"GO:0005856"	"cytoskeleton"	"7.902"	"97"	"46.883"	"6.342"
"GO:0005925"	"focal adhesion"	"7.644"	"205"	"123.795"	"10.623"
"GO:0014731"	"spectrin-associated cytoskeleton"	"7.388"	"10"	"1.325"	"1.174"
"GO:0033268"	"node of Ranvier"	"7.341"	"9"	"1.159"	"1.068"
"GO:0005901"	"caveola"	"7.258"	"36"	"11.628"	"3.358"
"GO:0043194"	"axon initial segment"	"6.992"	"10"	"1.526"	"1.212"
"GO:0014069"	"postsynaptic density"	"6.973"	"90"	"44.209"	"6.567"
"GO:0045121"	"membrane raft"	"6.948"	"90"	"46.431"	"6.271"
"GO:0005737"	"cytoplasm"	"6.758"	"812"	"668.632"	"21.216"
"GO:0017146"	"NMDA selective glutamate receptor complex"	"6.758"	"9"	"1.301"	"1.139"
"GO:0005884"	"actin filament"	"6.75"	"46"	"18.654"	"4.051"
"GO:0005903"	"brush border"	"6.738"	"24"	"6.971"	"2.527"
"GO:0043005"	"neuron projection"	"6.578"	"79"	"39.432"	"6.015"
"GO:0031235"	"intrinsic component of the cytoplasmic side of the plasma membrane"	"6.471"	"7"	"0.529"	"0.708"
"GO:0097443"	"sorting endosome"	"6.446"	"11"	"2.078"	"1.384"
"GO:0031234"	"extrinsic component of cytoplasmic side of plasma membrane"	"6.409"	"29"	"9.818"	"2.993"
"GO:0000307"	"cyclin-dependent protein kinase holoenzyme complex"	"6.233"	"29"	"10.035"	"3.043"
"GO:0030054"	"cell junction"	"6.189"	"80"	"42.372"	"6.08"
"GO:0032587"	"ruffle membrane"	"6.159"	"45"	"19.339"	"4.166"
"GO:0030425"	"dendrite"	"6.118"	"115"	"67.151"	"7.821"
"GO:0005938"	"cell cortex"	"6.081"	"50"	"22.108"	"4.586"
"GO:0070022"	"transforming growth factor beta receptor homodimeric complex"	"5.945"	"7"	"1.043"	"1.002"
"GO:0043025"	"neuronal cell body"	"5.734"	"106"	"63.433"	"7.424"
"GO:0031528"	"microvillus membrane"	"5.713"	"7"	"1.091"	"1.034"
"GO:0008305"	"integrin complex"	"5.707"	"10"	"2.139"	"1.378"
