"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0003677"	"DNA binding"	"-18.256"	"18.256"
"GO:0000981"	"RNA polymerase II transcription factor activity, sequence-specific DNA binding"	"-16.9"	"16.9"
"GO:0004930"	"G-protein coupled receptor activity"	"-14.461"	"14.461"
"GO:0046872"	"metal ion binding"	"-12.044"	"12.044"
"GO:0004842"	"ubiquitin-protein transferase activity"	"-7.992"	"7.992"
"GO:0003735"	"structural constituent of ribosome"	"-6.677"	"6.677"
"GO:0008528"	"G-protein coupled peptide receptor activity"	"-6.458"	"6.458"
"GO:0017046"	"peptide hormone binding"	"-6.202"	"6.202"
"GO:0003727"	"single-stranded RNA binding"	"-6.073"	"6.073"
"GO:0008017"	"microtubule binding"	"-6.071"	"6.071"
"GO:0030594"	"neurotransmitter receptor activity"	"-5.971"	"5.971"
"GO:0003700"	"transcription factor activity, sequence-specific DNA binding"	"-5.943"	"5.943"
"GO:0005515"	"protein binding"	"-5.735"	"5.735"
"GO:0004993"	"G-protein coupled serotonin receptor activity"	"-5.673"	"5.673"
"GO:0005184"	"neuropeptide hormone activity"	"-5.219"	"5.219"
"GO:0033038"	"bitter taste receptor activity"	"-5.161"	"5.161"
"GO:0005179"	"hormone activity"	"-5.085"	"5.085"
"GO:0008009"	"chemokine activity"	"-5.08"	"5.08"
"GO:0043565"	"sequence-specific DNA binding"	"-5.07"	"5.07"
"GO:0003777"	"microtubule motor activity"	"-4.976"	"4.976"
"GO:0004435"	"phosphatidylinositol phospholipase C activity"	"-4.974"	"4.974"
"GO:0003779"	"actin binding"	"-4.91"	"4.91"
"GO:0003684"	"damaged DNA binding"	"-4.843"	"4.843"
"GO:0031492"	"nucleosomal DNA binding"	"-4.818"	"4.818"
"GO:0051059"	"NF-kappaB binding"	"-4.564"	"4.564"
"GO:0005088"	"Ras guanyl-nucleotide exchange factor activity"	"-4.543"	"4.543"
"GO:0000978"	"RNA polymerase II core promoter proximal region sequence-specific DNA binding"	"-4.517"	"4.517"
"GO:0003682"	"chromatin binding"	"-4.394"	"4.394"
"GO:0003729"	"mRNA binding"	"-4.34"	"4.34"
"GO:0061630"	"ubiquitin protein ligase activity"	"-4.337"	"4.337"
"GO:0019956"	"chemokine binding"	"-4.311"	"4.311"
"GO:0042923"	"neuropeptide binding"	"-4.292"	"4.292"
"GO:0016493"	"C-C chemokine receptor activity"	"-4.284"	"4.284"
"GO:0019957"	"C-C chemokine binding"	"-4.274"	"4.274"
"GO:0031683"	"G-protein beta/gamma-subunit complex binding"	"-4.231"	"4.231"
"GO:0003697"	"single-stranded DNA binding"	"-4.017"	"4.017"
"GO:0003823"	"antigen binding"	"-3.987"	"3.987"
"GO:0017124"	"SH3 domain binding"	"-3.875"	"3.875"
"GO:0035198"	"miRNA binding"	"-3.858"	"3.858"
"GO:0005089"	"Rho guanyl-nucleotide exchange factor activity"	"-3.814"	"3.814"
"GO:0008137"	"NADH dehydrogenase (ubiquinone) activity"	"-3.802"	"3.802"
"GO:0003723"	"RNA binding"	"-3.785"	"3.785"
"GO:1990841"	"promoter-specific chromatin binding"	"-3.763"	"3.763"
"GO:0043015"	"gamma-tubulin binding"	"-3.749"	"3.749"
"GO:0005516"	"calmodulin binding"	"-3.534"	"3.534"
"GO:0017048"	"Rho GTPase binding"	"-3.481"	"3.481"
"GO:0008307"	"structural constituent of muscle"	"-3.452"	"3.452"
"GO:0061631"	"ubiquitin conjugating enzyme activity"	"-3.43"	"3.43"
"GO:0001103"	"RNA polymerase II repressing transcription factor binding"	"-3.376"	"3.376"
"GO:0034987"	"immunoglobulin receptor binding"	"-3.372"	"3.372"
"GO:0051959"	"dynein light intermediate chain binding"	"-3.29"	"3.29"
"GO:0003714"	"transcription corepressor activity"	"-3.289"	"3.289"
"GO:0004674"	"protein serine/threonine kinase activity"	"-3.288"	"3.288"
"GO:0008574"	"ATP-dependent microtubule motor activity, plus-end-directed"	"-3.278"	"3.278"
"GO:0048020"	"CCR chemokine receptor binding"	"-3.275"	"3.275"
"GO:0001965"	"G-protein alpha-subunit binding"	"-3.188"	"3.188"
"GO:0008146"	"sulfotransferase activity"	"-3.179"	"3.179"
"GO:0004984"	"olfactory receptor activity"	"-3.123"	"3.123"
"GO:0008094"	"DNA-dependent ATPase activity"	"-3.102"	"3.102"
"GO:0000977"	"RNA polymerase II regulatory region sequence-specific DNA binding"	"-3.09"	"3.09"
"GO:0030971"	"receptor tyrosine kinase binding"	"-3.063"	"3.063"
"GO:0001228"	"transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding"	"-3.057"	"3.057"
"GO:0003676"	"nucleic acid binding"	"-3.041"	"3.041"
"GO:0003690"	"double-stranded DNA binding"	"-3.039"	"3.039"
"GO:0045505"	"dynein intermediate chain binding"	"-3.026"	"3.026"
"GO:0003887"	"DNA-directed DNA polymerase activity"	"-3.023"	"3.023"
"GO:0046332"	"SMAD binding"	"-3.02"	"3.02"
