"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0000981"	"RNA polymerase II transcription factor activity, sequence-specific DNA binding"	"-33.299"	"33.299"
"GO:0003677"	"DNA binding"	"-28.008"	"28.008"
"GO:0004930"	"G-protein coupled receptor activity"	"-24.847"	"24.847"
"GO:0003700"	"transcription factor activity, sequence-specific DNA binding"	"-18.844"	"18.844"
"GO:0003682"	"chromatin binding"	"-15.113"	"15.113"
"GO:0005515"	"protein binding"	"-14.264"	"14.264"
"GO:0000978"	"RNA polymerase II core promoter proximal region sequence-specific DNA binding"	"-13.483"	"13.483"
"GO:0003714"	"transcription corepressor activity"	"-12.118"	"12.118"
"GO:0004842"	"ubiquitin-protein transferase activity"	"-11.697"	"11.697"
"GO:0046872"	"metal ion binding"	"-11.53"	"11.53"
"GO:0043565"	"sequence-specific DNA binding"	"-11.172"	"11.172"
"GO:0008009"	"chemokine activity"	"-11.091"	"11.091"
"GO:0008134"	"transcription factor binding"	"-10.752"	"10.752"
"GO:0003713"	"transcription coactivator activity"	"-10.647"	"10.647"
"GO:1990841"	"promoter-specific chromatin binding"	"-10.621"	"10.621"
"GO:0033038"	"bitter taste receptor activity"	"-10.361"	"10.361"
"GO:0030594"	"neurotransmitter receptor activity"	"-9.741"	"9.741"
"GO:0001228"	"transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding"	"-9.686"	"9.686"
"GO:0019901"	"protein kinase binding"	"-9.626"	"9.626"
"GO:0017124"	"SH3 domain binding"	"-9.382"	"9.382"
"GO:0008270"	"zinc ion binding"	"-9.317"	"9.317"
"GO:0017046"	"peptide hormone binding"	"-9.315"	"9.315"
"GO:0004993"	"G-protein coupled serotonin receptor activity"	"-9.305"	"9.305"
"GO:0046934"	"phosphatidylinositol-4,5-bisphosphate 3-kinase activity"	"-9.21"	"9.21"
"GO:0000976"	"transcription regulatory region sequence-specific DNA binding"	"-9.122"	"9.122"
"GO:0001103"	"RNA polymerase II repressing transcription factor binding"	"-9.024"	"9.024"
"GO:0042923"	"neuropeptide binding"	"-8.866"	"8.866"
"GO:0005179"	"hormone activity"	"-8.735"	"8.735"
"GO:0003729"	"mRNA binding"	"-8.709"	"8.709"
"GO:0001085"	"RNA polymerase II transcription factor binding"	"-8.696"	"8.696"
"GO:0019956"	"chemokine binding"	"-8.654"	"8.654"
"GO:0008528"	"G-protein coupled peptide receptor activity"	"-8.642"	"8.642"
"GO:0016493"	"C-C chemokine receptor activity"	"-8.64"	"8.64"
"GO:0046875"	"ephrin receptor binding"	"-8.502"	"8.502"
"GO:0019957"	"C-C chemokine binding"	"-8.466"	"8.466"
"GO:0005070"	"SH3/SH2 adaptor activity"	"-8.452"	"8.452"
"GO:0038023"	"signaling receptor activity"	"-8.438"	"8.438"
"GO:0001078"	"transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding"	"-8.432"	"8.432"
"GO:0008201"	"heparin binding"	"-8.37"	"8.37"
"GO:0050681"	"androgen receptor binding"	"-8.244"	"8.244"
"GO:0044212"	"transcription regulatory region DNA binding"	"-8.169"	"8.169"
"GO:0000977"	"RNA polymerase II regulatory region sequence-specific DNA binding"	"-8.127"	"8.127"
"GO:0004713"	"protein tyrosine kinase activity"	"-8.121"	"8.121"
"GO:0005088"	"Ras guanyl-nucleotide exchange factor activity"	"-8.106"	"8.106"
"GO:0005184"	"neuropeptide hormone activity"	"-8.048"	"8.048"
"GO:0051059"	"NF-kappaB binding"	"-8.013"	"8.013"
"GO:0001077"	"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding"	"-8.002"	"8.002"
"GO:0003723"	"RNA binding"	"-7.826"	"7.826"
