"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0007186"	"G-protein coupled receptor signaling pathway"	"-38.497"	"38.497"
"GO:0006351"	"transcription, DNA-templated"	"-35.17"	"35.17"
"GO:0006357"	"regulation of transcription from RNA polymerase II promoter"	"-28.865"	"28.865"
"GO:0000398"	"mRNA splicing, via spliceosome"	"-21.271"	"21.271"
"GO:0007204"	"positive regulation of cytosolic calcium ion concentration"	"-18.337"	"18.337"
"GO:0006954"	"inflammatory response"	"-17.769"	"17.769"
"GO:0045944"	"positive regulation of transcription from RNA polymerase II promoter"	"-17.51"	"17.51"
"GO:0006355"	"regulation of transcription, DNA-templated"	"-17.471"	"17.471"
"GO:0000184"	"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay"	"-16.616"	"16.616"
"GO:0006366"	"transcription from RNA polymerase II promoter"	"-16.466"	"16.466"
"GO:0007218"	"neuropeptide signaling pathway"	"-16.041"	"16.041"
"GO:0010469"	"regulation of receptor activity"	"-15.852"	"15.852"
"GO:0006614"	"SRP-dependent cotranslational protein targeting to membrane"	"-15.723"	"15.723"
"GO:0007165"	"signal transduction"	"-15.272"	"15.272"
"GO:0007267"	"cell-cell signaling"	"-15.01"	"15.01"
"GO:0045893"	"positive regulation of transcription, DNA-templated"	"-14.521"	"14.521"
"GO:0008283"	"cell proliferation"	"-14.501"	"14.501"
"GO:0006955"	"immune response"	"-14.492"	"14.492"
"GO:0007275"	"multicellular organism development"	"-14.277"	"14.277"
"GO:0000122"	"negative regulation of transcription from RNA polymerase II promoter"	"-14.238"	"14.238"
"GO:0045892"	"negative regulation of transcription, DNA-templated"	"-14.174"	"14.174"
"GO:0008380"	"RNA splicing"	"-13.972"	"13.972"
"GO:0007187"	"G-protein coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger"	"-13.924"	"13.924"
"GO:0006935"	"chemotaxis"	"-13.847"	"13.847"
"GO:0007200"	"phospholipase C-activating G-protein coupled receptor signaling pathway"	"-13.69"	"13.69"
"GO:0070098"	"chemokine-mediated signaling pathway"	"-13.592"	"13.592"
"GO:0031124"	"mRNA 3'-end processing"	"-13.389"	"13.389"
"GO:0007193"	"adenylate cyclase-inhibiting G-protein coupled receptor signaling pathway"	"-13.179"	"13.179"
"GO:0016070"	"RNA metabolic process"	"-12.821"	"12.821"
"GO:0006406"	"mRNA export from nucleus"	"-12.634"	"12.634"
"GO:0007268"	"chemical synaptic transmission"	"-12.294"	"12.294"
"GO:0060326"	"cell chemotaxis"	"-12.292"	"12.292"
"GO:0008284"	"positive regulation of cell proliferation"	"-11.695"	"11.695"
"GO:0007166"	"cell surface receptor signaling pathway"	"-11.499"	"11.499"
"GO:0000381"	"regulation of alternative mRNA splicing, via spliceosome"	"-11.392"	"11.392"
"GO:0007189"	"adenylate cyclase-activating G-protein coupled receptor signaling pathway"	"-11.367"	"11.367"
"GO:0045766"	"positive regulation of angiogenesis"	"-11.34"	"11.34"
"GO:0006260"	"DNA replication"	"-11.21"	"11.21"
"GO:0030154"	"cell differentiation"	"-11.093"	"11.093"
"GO:0042795"	"snRNA transcription from RNA polymerase II promoter"	"-11.052"	"11.052"
"GO:0006397"	"mRNA processing"	"-10.802"	"10.802"
"GO:0030593"	"neutrophil chemotaxis"	"-10.797"	"10.797"
"GO:0001580"	"detection of chemical stimulus involved in sensory perception of bitter taste"	"-10.679"	"10.679"
"GO:0019722"	"calcium-mediated signaling"	"-10.676"	"10.676"
"GO:0006367"	"transcription initiation from RNA polymerase II promoter"	"-10.61"	"10.61"
"GO:0008543"	"fibroblast growth factor receptor signaling pathway"	"-10.569"	"10.569"
"GO:0006413"	"translational initiation"	"-10.513"	"10.513"
"GO:0051482"	"positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G-protein coupled signaling pathway"	"-10.462"	"10.462"
"GO:0006369"	"termination of RNA polymerase II transcription"	"-10.418"	"10.418"
"GO:0051301"	"cell division"	"-10.386"	"10.386"
"GO:0030335"	"positive regulation of cell migration"	"-10.346"	"10.346"
"GO:0006368"	"transcription elongation from RNA polymerase II promoter"	"-10.327"	"10.327"
"GO:0001525"	"angiogenesis"	"-10.322"	"10.322"
"GO:0007507"	"heart development"	"-9.864"	"9.864"
"GO:0045087"	"innate immune response"	"-9.826"	"9.826"
"GO:0002181"	"cytoplasmic translation"	"-9.798"	"9.798"
"GO:0042127"	"regulation of cell proliferation"	"-9.783"	"9.783"
"GO:0070374"	"positive regulation of ERK1 and ERK2 cascade"	"-9.729"	"9.729"
"GO:0031295"	"T cell costimulation"	"-9.714"	"9.714"
"GO:0030168"	"platelet activation"	"-9.705"	"9.705"
"GO:0007188"	"adenylate cyclase-modulating G-protein coupled receptor signaling pathway"	"-9.529"	"9.529"
"GO:0048511"	"rhythmic process"	"-9.417"	"9.417"
"GO:0048010"	"vascular endothelial growth factor receptor signaling pathway"	"-9.365"	"9.365"
"GO:0006364"	"rRNA processing"	"-9.274"	"9.274"
"GO:0030521"	"androgen receptor signaling pathway"	"-9.262"	"9.262"
"GO:0050900"	"leukocyte migration"	"-9.235"	"9.235"
"GO:0007631"	"feeding behavior"	"-9.128"	"9.128"
"GO:0046854"	"phosphatidylinositol phosphorylation"	"-9.04"	"9.04"
"GO:0031424"	"keratinization"	"-9.037"	"9.037"
"GO:0001501"	"skeletal system development"	"-8.994"	"8.994"
"GO:0014068"	"positive regulation of phosphatidylinositol 3-kinase signaling"	"-8.919"	"8.919"
"GO:0006370"	"7-methylguanosine mRNA capping"	"-8.91"	"8.91"
"GO:0035025"	"positive regulation of Rho protein signal transduction"	"-8.904"	"8.904"
"GO:0007411"	"axon guidance"	"-8.883"	"8.883"
"GO:0071222"	"cellular response to lipopolysaccharide"	"-8.807"	"8.807"
"GO:0051897"	"positive regulation of protein kinase B signaling"	"-8.76"	"8.76"
"GO:0051496"	"positive regulation of stress fiber assembly"	"-8.752"	"8.752"
"GO:0018108"	"peptidyl-tyrosine phosphorylation"	"-8.743"	"8.743"
"GO:0030334"	"regulation of cell migration"	"-8.716"	"8.716"
"GO:0006405"	"RNA export from nucleus"	"-8.686"	"8.686"
"GO:0030595"	"leukocyte chemotaxis"	"-8.685"	"8.685"
"GO:0045747"	"positive regulation of Notch signaling pathway"	"-8.628"	"8.628"
"GO:0045292"	"mRNA cis splicing, via spliceosome"	"-8.574"	"8.574"
"GO:0050731"	"positive regulation of peptidyl-tyrosine phosphorylation"	"-8.544"	"8.544"
"GO:0008285"	"negative regulation of cell proliferation"	"-8.538"	"8.538"
"GO:0006338"	"chromatin remodeling"	"-8.476"	"8.476"
"GO:0009887"	"animal organ morphogenesis"	"-8.44"	"8.44"
"GO:0071560"	"cellular response to transforming growth factor beta stimulus"	"-8.397"	"8.397"
"GO:0007173"	"epidermal growth factor receptor signaling pathway"	"-8.303"	"8.303"
"GO:0007098"	"centrosome cycle"	"-8.257"	"8.257"
"GO:0002548"	"monocyte chemotaxis"	"-8.226"	"8.226"
"GO:0007346"	"regulation of mitotic cell cycle"	"-8.188"	"8.188"
"GO:0051930"	"regulation of sensory perception of pain"	"-8.156"	"8.156"
"GO:0016477"	"cell migration"	"-8.047"	"8.047"
"GO:0007202"	"activation of phospholipase C activity"	"-7.984"	"7.984"
"GO:0000245"	"spliceosomal complex assembly"	"-7.952"	"7.952"
"GO:0010718"	"positive regulation of epithelial to mesenchymal transition"	"-7.941"	"7.941"
"GO:0042755"	"eating behavior"	"-7.934"	"7.934"
"GO:0007018"	"microtubule-based movement"	"-7.871"	"7.871"
"GO:0036092"	"phosphatidylinositol-3-phosphate biosynthetic process"	"-7.817"	"7.817"
"GO:0043044"	"ATP-dependent chromatin remodeling"	"-7.817"	"7.817"
"GO:0007155"	"cell adhesion"	"-7.741"	"7.741"
"GO:0001701"	"in utero embryonic development"	"-7.738"	"7.738"
"GO:0019221"	"cytokine-mediated signaling pathway"	"-7.686"	"7.686"
"GO:0043552"	"positive regulation of phosphatidylinositol 3-kinase activity"	"-7.681"	"7.681"
"GO:0045787"	"positive regulation of cell cycle"	"-7.563"	"7.563"
"GO:0009755"	"hormone-mediated signaling pathway"	"-7.474"	"7.474"
"GO:0006396"	"RNA processing"	"-7.387"	"7.387"
"GO:1900182"	"positive regulation of protein localization to nucleus"	"-7.378"	"7.378"
"GO:0032481"	"positive regulation of type I interferon production"	"-7.376"	"7.376"
"GO:0007049"	"cell cycle"	"-7.278"	"7.278"
"GO:0032088"	"negative regulation of NF-kappaB transcription factor activity"	"-7.238"	"7.238"
"GO:0008542"	"visual learning"	"-7.198"	"7.198"
"GO:0006911"	"phagocytosis, engulfment"	"-7.192"	"7.192"
"GO:0007093"	"mitotic cell cycle checkpoint"	"-7.176"	"7.176"
"GO:0007169"	"transmembrane receptor protein tyrosine kinase signaling pathway"	"-7.171"	"7.171"
"GO:0050918"	"positive chemotaxis"	"-7.105"	"7.105"
"GO:0048247"	"lymphocyte chemotaxis"	"-7.006"	"7.006"
"GO:0030307"	"positive regulation of cell growth"	"-6.989"	"6.989"
"GO:0009952"	"anterior/posterior pattern specification"	"-6.976"	"6.976"
"GO:0090090"	"negative regulation of canonical Wnt signaling pathway"	"-6.938"	"6.938"
"GO:0007265"	"Ras protein signal transduction"	"-6.917"	"6.917"
"GO:0000723"	"telomere maintenance"	"-6.909"	"6.909"
"GO:0051607"	"defense response to virus"	"-6.821"	"6.821"
