"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0008137"	"NADH dehydrogenase (ubiquinone) activity"	"143.608"	"-143.608"
"GO:0004129"	"cytochrome-c oxidase activity"	"71.112"	"-71.112"
"GO:0009055"	"electron carrier activity"	"41.228"	"-41.228"
"GO:0051537"	"2 iron, 2 sulfur cluster binding"	"30.097"	"-30.097"
"GO:0051539"	"4 iron, 4 sulfur cluster binding"	"20.682"	"-20.682"
"GO:0050660"	"flavin adenine dinucleotide binding"	"19.811"	"-19.811"
"GO:0022857"	"transmembrane transporter activity"	"19.467"	"-19.467"
"GO:0051287"	"NAD binding"	"19.302"	"-19.302"
"GO:0030170"	"pyridoxal phosphate binding"	"16.164"	"-16.164"
"GO:0005525"	"GTP binding"	"16.066"	"-16.066"
"GO:0051082"	"unfolded protein binding"	"13.912"	"-13.912"
"GO:0003924"	"GTPase activity"	"13.687"	"-13.687"
"GO:0016787"	"hydrolase activity"	"13.652"	"-13.652"
"GO:0016887"	"ATPase activity"	"11.141"	"-11.141"
"GO:0005200"	"structural constituent of cytoskeleton"	"11.034"	"-11.034"
"GO:0016491"	"oxidoreductase activity"	"10.484"	"-10.484"
"GO:0000287"	"magnesium ion binding"	"10.086"	"-10.086"
"GO:0005524"	"ATP binding"	"9.814"	"-9.814"
"GO:0031072"	"heat shock protein binding"	"9.69"	"-9.69"
"GO:0051087"	"chaperone binding"	"9.341"	"-9.341"
"GO:0005504"	"fatty acid binding"	"9.239"	"-9.239"
"GO:0008198"	"ferrous iron binding"	"9.048"	"-9.048"
"GO:0043027"	"cysteine-type endopeptidase inhibitor activity involved in apoptotic process"	"8.627"	"-8.627"
"GO:0008168"	"methyltransferase activity"	"8.558"	"-8.558"
"GO:0030234"	"enzyme regulator activity"	"8.469"	"-8.469"
"GO:0042623"	"ATPase activity, coupled"	"8.468"	"-8.468"
"GO:0005507"	"copper ion binding"	"8.211"	"-8.211"
"GO:0019003"	"GDP binding"	"7.915"	"-7.915"
"GO:0044183"	"protein binding involved in protein folding"	"7.771"	"-7.771"
"GO:0015035"	"protein disulfide oxidoreductase activity"	"7.695"	"-7.695"
"GO:0051787"	"misfolded protein binding"	"7.491"	"-7.491"
"GO:0000049"	"tRNA binding"	"7.475"	"-7.475"
"GO:0048487"	"beta-tubulin binding"	"7.441"	"-7.441"
"GO:0000166"	"nucleotide binding"	"7.426"	"-7.426"
"GO:0005215"	"transporter activity"	"7.213"	"-7.213"
"GO:0003674"	"molecular_function"	"7.002"	"-7.002"
"GO:0050661"	"NADP binding"	"6.916"	"-6.916"
"GO:0051117"	"ATPase binding"	"6.333"	"-6.333"
"GO:0005096"	"GTPase activator activity"	"6.231"	"-6.231"
"GO:0004364"	"glutathione transferase activity"	"6.137"	"-6.137"
"GO:0004222"	"metalloendopeptidase activity"	"6.033"	"-6.033"
"GO:0030544"	"Hsp70 protein binding"	"5.933"	"-5.933"
"GO:0003841"	"1-acylglycerol-3-phosphate O-acyltransferase activity"	"5.672"	"-5.672"
"GO:0001671"	"ATPase activator activity"	"5.585"	"-5.585"
"GO:0008092"	"cytoskeletal protein binding"	"5.093"	"-5.093"
"GO:0008135"	"translation factor activity, RNA binding"	"4.938"	"-4.938"
"GO:0035255"	"ionotropic glutamate receptor binding"	"4.833"	"-4.833"
"GO:0042803"	"protein homodimerization activity"	"4.828"	"-4.828"
"GO:0043022"	"ribosome binding"	"4.811"	"-4.811"
"GO:0003743"	"translation initiation factor activity"	"4.792"	"-4.792"
"GO:0004722"	"protein serine/threonine phosphatase activity"	"4.713"	"-4.713"
"GO:0003755"	"peptidyl-prolyl cis-trans isomerase activity"	"4.682"	"-4.682"
"GO:0030552"	"cAMP binding"	"4.678"	"-4.678"
"GO:0017025"	"TBP-class protein binding"	"4.656"	"-4.656"
"GO:0008237"	"metallopeptidase activity"	"4.591"	"-4.591"
"GO:0043531"	"ADP binding"	"4.467"	"-4.467"
"GO:0008194"	"UDP-glycosyltransferase activity"	"4.284"	"-4.284"
"GO:0031625"	"ubiquitin protein ligase binding"	"4.211"	"-4.211"
"GO:0008138"	"protein tyrosine/serine/threonine phosphatase activity"	"4.18"	"-4.18"
"GO:0020037"	"heme binding"	"4.038"	"-4.038"
"GO:0004602"	"glutathione peroxidase activity"	"3.875"	"-3.875"
"GO:0015171"	"amino acid transmembrane transporter activity"	"3.749"	"-3.749"
"GO:0097718"	"disordered domain specific binding"	"3.665"	"-3.665"
"GO:0043014"	"alpha-tubulin binding"	"3.514"	"-3.514"
"GO:0008143"	"poly(A) binding"	"3.083"	"-3.083"
"GO:0070840"	"dynein complex binding"	"3.046"	"-3.046"
"GO:0042277"	"peptide binding"	"3.04"	"-3.04"
