"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0006351"	"transcription, DNA-templated"	"-20.212"	"20.212"
"GO:0006357"	"regulation of transcription from RNA polymerase II promoter"	"-19.859"	"19.859"
"GO:0000398"	"mRNA splicing, via spliceosome"	"-17.796"	"17.796"
"GO:0031124"	"mRNA 3'-end processing"	"-12.922"	"12.922"
"GO:0006406"	"mRNA export from nucleus"	"-12.774"	"12.774"
"GO:0042795"	"snRNA transcription from RNA polymerase II promoter"	"-12.575"	"12.575"
"GO:0016070"	"RNA metabolic process"	"-12.517"	"12.517"
"GO:0070126"	"mitochondrial translational termination"	"-11.742"	"11.742"
"GO:0070125"	"mitochondrial translational elongation"	"-11.461"	"11.461"
"GO:0006370"	"7-methylguanosine mRNA capping"	"-11.109"	"11.109"
"GO:0006405"	"RNA export from nucleus"	"-11.064"	"11.064"
"GO:0007218"	"neuropeptide signaling pathway"	"-10.629"	"10.629"
"GO:0006368"	"transcription elongation from RNA polymerase II promoter"	"-10.437"	"10.437"
"GO:0008380"	"RNA splicing"	"-9.594"	"9.594"
"GO:0070098"	"chemokine-mediated signaling pathway"	"-9.352"	"9.352"
"GO:0006369"	"termination of RNA polymerase II transcription"	"-9.282"	"9.282"
"GO:0007189"	"adenylate cyclase-activating G-protein coupled receptor signaling pathway"	"-9.043"	"9.043"
"GO:0006367"	"transcription initiation from RNA polymerase II promoter"	"-8.708"	"8.708"
"GO:0007187"	"G-protein coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger"	"-8.698"	"8.698"
"GO:0007204"	"positive regulation of cytosolic calcium ion concentration"	"-8.618"	"8.618"
"GO:0007186"	"G-protein coupled receptor signaling pathway"	"-8.47"	"8.47"
"GO:0060964"	"regulation of gene silencing by miRNA"	"-8.384"	"8.384"
"GO:0001580"	"detection of chemical stimulus involved in sensory perception of bitter taste"	"-8.302"	"8.302"
"GO:0006888"	"ER to Golgi vesicle-mediated transport"	"-8.269"	"8.269"
"GO:0006366"	"transcription from RNA polymerase II promoter"	"-8.107"	"8.107"
"GO:0007193"	"adenylate cyclase-inhibiting G-protein coupled receptor signaling pathway"	"-8.096"	"8.096"
"GO:0045292"	"mRNA cis splicing, via spliceosome"	"-8.014"	"8.014"
"GO:0048208"	"COPII vesicle coating"	"-8.012"	"8.012"
"GO:0006364"	"rRNA processing"	"-7.971"	"7.971"
"GO:0007200"	"phospholipase C-activating G-protein coupled receptor signaling pathway"	"-7.665"	"7.665"
"GO:0006383"	"transcription from RNA polymerase III promoter"	"-7.663"	"7.663"
"GO:0006363"	"termination of RNA polymerase I transcription"	"-7.109"	"7.109"
"GO:0006397"	"mRNA processing"	"-6.891"	"6.891"
"GO:0000381"	"regulation of alternative mRNA splicing, via spliceosome"	"-6.857"	"6.857"
"GO:0032543"	"mitochondrial translation"	"-6.557"	"6.557"
"GO:0051482"	"positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G-protein coupled signaling pathway"	"-6.538"	"6.538"
"GO:0006283"	"transcription-coupled nucleotide-excision repair"	"-6.459"	"6.459"
"GO:0030595"	"leukocyte chemotaxis"	"-6.407"	"6.407"
"GO:0006890"	"retrograde vesicle-mediated transport, Golgi to ER"	"-6.386"	"6.386"
"GO:1905515"	NA	"-6.314"	"6.314"
"GO:0006378"	"mRNA polyadenylation"	"-6.221"	"6.221"
"GO:0000245"	"spliceosomal complex assembly"	"-6.163"	"6.163"
"GO:0035735"	"intraciliary transport involved in cilium morphogenesis"	"-6.137"	"6.137"
"GO:0000375"	"RNA splicing, via transesterification reactions"	"-6.102"	"6.102"
