"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0046875"	"ephrin receptor binding"	"12.832"	"-12.832"
"GO:0004713"	"protein tyrosine kinase activity"	"12.059"	"-12.059"
"GO:0004714"	"transmembrane receptor protein tyrosine kinase activity"	"9.467"	"-9.467"
"GO:0004715"	"non-membrane spanning protein tyrosine kinase activity"	"9.269"	"-9.269"
"GO:0004364"	"glutathione transferase activity"	"9.05"	"-9.05"
"GO:0004888"	"transmembrane signaling receptor activity"	"7.344"	"-7.344"
"GO:0001784"	"phosphotyrosine binding"	"6.583"	"-6.583"
"GO:0005102"	"receptor binding"	"5.746"	"-5.746"
"GO:0042169"	"SH2 domain binding"	"5.674"	"-5.674"
"GO:0004930"	"G-protein coupled receptor activity"	"5.598"	"-5.598"
"GO:0001540"	"beta-amyloid binding"	"5.47"	"-5.47"
"GO:0005125"	"cytokine activity"	"5.299"	"-5.299"
"GO:0005158"	"insulin receptor binding"	"5.129"	"-5.129"
"GO:0046934"	"phosphatidylinositol-4,5-bisphosphate 3-kinase activity"	"5.041"	"-5.041"
"GO:0004896"	"cytokine receptor activity"	"4.766"	"-4.766"
"GO:0005070"	"SH3/SH2 adaptor activity"	"4.655"	"-4.655"
"GO:0030374"	"ligand-dependent nuclear receptor transcription coactivator activity"	"4.337"	"-4.337"
"GO:0005509"	"calcium ion binding"	"4.32"	"-4.32"
"GO:0008289"	"lipid binding"	"4.208"	"-4.208"
"GO:0004252"	"serine-type endopeptidase activity"	"3.897"	"-3.897"
"GO:0051721"	"protein phosphatase 2A binding"	"3.877"	"-3.877"
"GO:0005178"	"integrin binding"	"3.795"	"-3.795"
"GO:0043325"	"phosphatidylinositol-3,4-bisphosphate binding"	"3.752"	"-3.752"
"GO:0052689"	"carboxylic ester hydrolase activity"	"3.708"	"-3.708"
"GO:0045499"	"chemorepellent activity"	"3.692"	"-3.692"
"GO:0043548"	"phosphatidylinositol 3-kinase binding"	"3.632"	"-3.632"
"GO:0004602"	"glutathione peroxidase activity"	"3.6"	"-3.6"
"GO:0005154"	"epidermal growth factor receptor binding"	"3.596"	"-3.596"
"GO:0005088"	"Ras guanyl-nucleotide exchange factor activity"	"3.555"	"-3.555"
"GO:0017124"	"SH3 domain binding"	"3.553"	"-3.553"
"GO:0005544"	"calcium-dependent phospholipid binding"	"3.552"	"-3.552"
"GO:0019903"	"protein phosphatase binding"	"3.543"	"-3.543"
"GO:0030246"	"carbohydrate binding"	"3.504"	"-3.504"
"GO:0001965"	"G-protein alpha-subunit binding"	"3.467"	"-3.467"
"GO:0003779"	"actin binding"	"3.403"	"-3.403"
"GO:0005518"	"collagen binding"	"3.213"	"-3.213"
"GO:0004519"	"endonuclease activity"	"3.135"	"-3.135"
"GO:0051117"	"ATPase binding"	"3.128"	"-3.128"
"GO:0005044"	"scavenger receptor activity"	"3.125"	"-3.125"
"GO:0005547"	"phosphatidylinositol-3,4,5-trisphosphate binding"	"3.093"	"-3.093"
"GO:0005254"	"chloride channel activity"	"3.036"	"-3.036"
"GO:0004860"	"protein kinase inhibitor activity"	"3.016"	"-3.016"
