"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0003723"	"RNA binding"	"-10.969"	"10.969"
"GO:0003677"	"DNA binding"	"-9.827"	"9.827"
"GO:0000981"	"RNA polymerase II transcription factor activity, sequence-specific DNA binding"	"-7.385"	"7.385"
"GO:0046872"	"metal ion binding"	"-5.299"	"5.299"
"GO:0004842"	"ubiquitin-protein transferase activity"	"-4.924"	"4.924"
"GO:0003735"	"structural constituent of ribosome"	"-4.74"	"4.74"
"GO:0008536"	"Ran GTPase binding"	"-4.493"	"4.493"
"GO:0003729"	"mRNA binding"	"-4.342"	"4.342"
"GO:0017056"	"structural constituent of nuclear pore"	"-4.218"	"4.218"
"GO:0031072"	"heat shock protein binding"	"-3.995"	"3.995"
"GO:0043021"	"ribonucleoprotein complex binding"	"-3.913"	"3.913"
"GO:0042623"	"ATPase activity, coupled"	"-3.904"	"3.904"
"GO:0044183"	"protein binding involved in protein folding"	"-3.867"	"3.867"
"GO:0051082"	"unfolded protein binding"	"-3.853"	"3.853"
"GO:0070034"	"telomerase RNA binding"	"-3.852"	"3.852"
"GO:0051787"	"misfolded protein binding"	"-3.823"	"3.823"
"GO:0016887"	"ATPase activity"	"-3.697"	"3.697"
"GO:0030515"	"snoRNA binding"	"-3.562"	"3.562"
"GO:0008565"	"protein transporter activity"	"-3.456"	"3.456"
"GO:0003899"	"DNA-directed RNA polymerase activity"	"-3.397"	"3.397"
"GO:0061630"	"ubiquitin protein ligase activity"	"-3.253"	"3.253"
"GO:0031625"	"ubiquitin protein ligase binding"	"-3.083"	"3.083"
"GO:0030170"	"pyridoxal phosphate binding"	"-3"	"3"
