"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0048013"	"ephrin receptor signaling pathway"	"14.174"	"-14.174"
"GO:0018108"	"peptidyl-tyrosine phosphorylation"	"10.654"	"-10.654"
"GO:0009968"	"negative regulation of signal transduction"	"9.368"	"-9.368"
"GO:0050900"	"leukocyte migration"	"9.206"	"-9.206"
"GO:0030154"	"cell differentiation"	"9.008"	"-9.008"
"GO:0043410"	"positive regulation of MAPK cascade"	"8.632"	"-8.632"
"GO:0019221"	"cytokine-mediated signaling pathway"	"8.521"	"-8.521"
"GO:0031295"	"T cell costimulation"	"8.509"	"-8.509"
"GO:0007411"	"axon guidance"	"8.458"	"-8.458"
"GO:0007186"	"G-protein coupled receptor signaling pathway"	"8.223"	"-8.223"
"GO:0030168"	"platelet activation"	"8.121"	"-8.121"
"GO:0007267"	"cell-cell signaling"	"7.876"	"-7.876"
"GO:0070372"	"regulation of ERK1 and ERK2 cascade"	"7.77"	"-7.77"
"GO:0007165"	"signal transduction"	"7.517"	"-7.517"
"GO:1901687"	"glutathione derivative biosynthetic process"	"7.414"	"-7.414"
"GO:0042531"	"positive regulation of tyrosine phosphorylation of STAT protein"	"7.316"	"-7.316"
"GO:0070374"	"positive regulation of ERK1 and ERK2 cascade"	"7.114"	"-7.114"
"GO:0050853"	"B cell receptor signaling pathway"	"6.717"	"-6.717"
"GO:0010469"	"regulation of receptor activity"	"6.539"	"-6.539"
"GO:0050731"	"positive regulation of peptidyl-tyrosine phosphorylation"	"6.471"	"-6.471"
"GO:0002250"	"adaptive immune response"	"6.262"	"-6.262"
"GO:0038095"	"Fc-epsilon receptor signaling pathway"	"6.255"	"-6.255"
"GO:0043087"	"regulation of GTPase activity"	"6.151"	"-6.151"
"GO:0007169"	"transmembrane receptor protein tyrosine kinase signaling pathway"	"6.115"	"-6.115"
"GO:0038096"	"Fc-gamma receptor signaling pathway involved in phagocytosis"	"6.036"	"-6.036"
"GO:0007204"	"positive regulation of cytosolic calcium ion concentration"	"6.026"	"-6.026"
"GO:0007259"	"JAK-STAT cascade"	"5.902"	"-5.902"
"GO:0001937"	"negative regulation of endothelial cell proliferation"	"5.799"	"-5.799"
"GO:0030316"	"osteoclast differentiation"	"5.66"	"-5.66"
"GO:0007200"	"phospholipase C-activating G-protein coupled receptor signaling pathway"	"5.657"	"-5.657"
"GO:0006955"	"immune response"	"5.614"	"-5.614"
"GO:0014068"	"positive regulation of phosphatidylinositol 3-kinase signaling"	"5.608"	"-5.608"
"GO:0035556"	"intracellular signal transduction"	"5.582"	"-5.582"
"GO:0038083"	"peptidyl-tyrosine autophosphorylation"	"5.523"	"-5.523"
"GO:0048010"	"vascular endothelial growth factor receptor signaling pathway"	"5.483"	"-5.483"
"GO:0072659"	"protein localization to plasma membrane"	"5.434"	"-5.434"
"GO:0032355"	"response to estradiol"	"5.411"	"-5.411"
"GO:0007155"	"cell adhesion"	"5.382"	"-5.382"
"GO:0006954"	"inflammatory response"	"5.328"	"-5.328"
"GO:0006637"	"acyl-CoA metabolic process"	"5.303"	"-5.303"
"GO:0043066"	"negative regulation of apoptotic process"	"5.288"	"-5.288"
"GO:0046854"	"phosphatidylinositol phosphorylation"	"5.18"	"-5.18"
"GO:1903078"	"positive regulation of protein localization to plasma membrane"	"5.021"	"-5.021"
"GO:0006749"	"glutathione metabolic process"	"5.015"	"-5.015"
"GO:0001525"	"angiogenesis"	"5.006"	"-5.006"
"GO:0001934"	"positive regulation of protein phosphorylation"	"4.953"	"-4.953"
"GO:0016525"	"negative regulation of angiogenesis"	"4.943"	"-4.943"
"GO:0030335"	"positive regulation of cell migration"	"4.92"	"-4.92"
"GO:0050771"	"negative regulation of axonogenesis"	"4.891"	"-4.891"
"GO:0050770"	"regulation of axonogenesis"	"4.846"	"-4.846"
"GO:0034446"	"substrate adhesion-dependent cell spreading"	"4.774"	"-4.774"
"GO:0043552"	"positive regulation of phosphatidylinositol 3-kinase activity"	"4.757"	"-4.757"
"GO:0014065"	"phosphatidylinositol 3-kinase signaling"	"4.753"	"-4.753"
"GO:0050715"	"positive regulation of cytokine secretion"	"4.745"	"-4.745"
"GO:0045765"	"regulation of angiogenesis"	"4.703"	"-4.703"
"GO:0007218"	"neuropeptide signaling pathway"	"4.652"	"-4.652"
"GO:0030593"	"neutrophil chemotaxis"	"4.632"	"-4.632"
"GO:0008286"	"insulin receptor signaling pathway"	"4.626"	"-4.626"
"GO:0007399"	"nervous system development"	"4.609"	"-4.609"
"GO:0050729"	"positive regulation of inflammatory response"	"4.604"	"-4.604"
"GO:0051482"	"positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G-protein coupled signaling pathway"	"4.55"	"-4.55"
"GO:0051897"	"positive regulation of protein kinase B signaling"	"4.541"	"-4.541"
"GO:0043542"	"endothelial cell migration"	"4.496"	"-4.496"
"GO:0008284"	"positive regulation of cell proliferation"	"4.435"	"-4.435"
"GO:1901216"	"positive regulation of neuron death"	"4.378"	"-4.378"
"GO:0090314"	"positive regulation of protein targeting to membrane"	"4.372"	"-4.372"
"GO:0000165"	"MAPK cascade"	"4.368"	"-4.368"
"GO:0007275"	"multicellular organism development"	"4.305"	"-4.305"
"GO:0032870"	"cellular response to hormone stimulus"	"4.284"	"-4.284"
"GO:0007173"	"epidermal growth factor receptor signaling pathway"	"4.281"	"-4.281"
"GO:0007229"	"integrin-mediated signaling pathway"	"4.242"	"-4.242"
"GO:0060337"	"type I interferon signaling pathway"	"4.233"	"-4.233"
"GO:0042730"	"fibrinolysis"	"4.23"	"-4.23"
"GO:0006631"	"fatty acid metabolic process"	"4.217"	"-4.217"
"GO:0051893"	"regulation of focal adhesion assembly"	"4.206"	"-4.206"
"GO:0035025"	"positive regulation of Rho protein signal transduction"	"4.203"	"-4.203"
"GO:0090630"	"activation of GTPase activity"	"4.194"	"-4.194"
"GO:0090305"	"nucleic acid phosphodiester bond hydrolysis"	"4.174"	"-4.174"
"GO:0043406"	"positive regulation of MAP kinase activity"	"4.157"	"-4.157"
"GO:0045907"	"positive regulation of vasoconstriction"	"4.156"	"-4.156"
"GO:0098609"	"cell-cell adhesion"	"4.151"	"-4.151"
"GO:0030866"	"cortical actin cytoskeleton organization"	"4.13"	"-4.13"
"GO:0050852"	"T cell receptor signaling pathway"	"4.098"	"-4.098"
"GO:0003341"	"cilium movement"	"4.077"	"-4.077"
"GO:0048167"	"regulation of synaptic plasticity"	"4.076"	"-4.076"
"GO:0043407"	"negative regulation of MAP kinase activity"	"4.057"	"-4.057"
"GO:0046627"	"negative regulation of insulin receptor signaling pathway"	"4.05"	"-4.05"
"GO:0042102"	"positive regulation of T cell proliferation"	"4.045"	"-4.045"
"GO:0045429"	"positive regulation of nitric oxide biosynthetic process"	"4.017"	"-4.017"
"GO:0009612"	"response to mechanical stimulus"	"3.984"	"-3.984"
"GO:0051965"	"positive regulation of synapse assembly"	"3.956"	"-3.956"
"GO:0032956"	"regulation of actin cytoskeleton organization"	"3.862"	"-3.862"
"GO:0031623"	"receptor internalization"	"3.849"	"-3.849"
"GO:0046777"	"protein autophosphorylation"	"3.843"	"-3.843"
"GO:0007202"	"activation of phospholipase C activity"	"3.823"	"-3.823"
"GO:0099560"	"synaptic membrane adhesion"	"3.816"	"-3.816"
"GO:0006509"	"membrane protein ectodomain proteolysis"	"3.793"	"-3.793"
"GO:0040018"	"positive regulation of multicellular organism growth"	"3.789"	"-3.789"
"GO:0034614"	"cellular response to reactive oxygen species"	"3.78"	"-3.78"
"GO:0032570"	"response to progesterone"	"3.756"	"-3.756"
"GO:0002223"	"stimulatory C-type lectin receptor signaling pathway"	"3.739"	"-3.739"
"GO:0007156"	"homophilic cell adhesion via plasma membrane adhesion molecules"	"3.738"	"-3.738"
"GO:0016310"	"phosphorylation"	"3.724"	"-3.724"
"GO:0008360"	"regulation of cell shape"	"3.705"	"-3.705"
"GO:0006508"	"proteolysis"	"3.656"	"-3.656"
"GO:0051496"	"positive regulation of stress fiber assembly"	"3.644"	"-3.644"
"GO:0043525"	"positive regulation of neuron apoptotic process"	"3.605"	"-3.605"
"GO:0008361"	"regulation of cell size"	"3.604"	"-3.604"
"GO:0050766"	"positive regulation of phagocytosis"	"3.591"	"-3.591"
"GO:0006635"	"fatty acid beta-oxidation"	"3.577"	"-3.577"
"GO:0007601"	"visual perception"	"3.574"	"-3.574"
"GO:0070555"	"response to interleukin-1"	"3.566"	"-3.566"
"GO:0030199"	"collagen fibril organization"	"3.543"	"-3.543"
"GO:1902476"	"chloride transmembrane transport"	"3.536"	"-3.536"
"GO:0035264"	"multicellular organism growth"	"3.527"	"-3.527"
"GO:0030216"	"keratinocyte differentiation"	"3.519"	"-3.519"
"GO:0007205"	"protein kinase C-activating G-protein coupled receptor signaling pathway"	"3.514"	"-3.514"
"GO:0032496"	"response to lipopolysaccharide"	"3.512"	"-3.512"
"GO:0043408"	"regulation of MAPK cascade"	"3.507"	"-3.507"
"GO:0007596"	"blood coagulation"	"3.49"	"-3.49"
"GO:1900182"	"positive regulation of protein localization to nucleus"	"3.483"	"-3.483"
"GO:0051493"	"regulation of cytoskeleton organization"	"3.479"	"-3.479"
"GO:0071398"	"cellular response to fatty acid"	"3.475"	"-3.475"
"GO:0006869"	"lipid transport"	"3.471"	"-3.471"
"GO:0051281"	"positive regulation of release of sequestered calcium ion into cytosol"	"3.471"	"-3.471"
"GO:0016477"	"cell migration"	"3.466"	"-3.466"
"GO:0019233"	"sensory perception of pain"	"3.45"	"-3.45"
"GO:0048661"	"positive regulation of smooth muscle cell proliferation"	"3.409"	"-3.409"
"GO:0007584"	"response to nutrient"	"3.405"	"-3.405"
"GO:0050690"	"regulation of defense response to virus by virus"	"3.387"	"-3.387"
"GO:0051930"	"regulation of sensory perception of pain"	"3.382"	"-3.382"
"GO:0031663"	"lipopolysaccharide-mediated signaling pathway"	"3.377"	"-3.377"
"GO:0006687"	"glycosphingolipid metabolic process"	"3.364"	"-3.364"
"GO:0030890"	"positive regulation of B cell proliferation"	"3.358"	"-3.358"
"GO:0042104"	"positive regulation of activated T cell proliferation"	"3.349"	"-3.349"
"GO:0032482"	"Rab protein signal transduction"	"3.347"	"-3.347"
"GO:0034113"	"heterotypic cell-cell adhesion"	"3.346"	"-3.346"
"GO:0050919"	"negative chemotaxis"	"3.342"	"-3.342"
"GO:0042742"	"defense response to bacterium"	"3.317"	"-3.317"
"GO:0042755"	"eating behavior"	"3.275"	"-3.275"
"GO:0048813"	"dendrite morphogenesis"	"3.274"	"-3.274"
"GO:0046427"	"positive regulation of JAK-STAT cascade"	"3.207"	"-3.207"
"GO:0043491"	"protein kinase B signaling"	"3.181"	"-3.181"
"GO:0051209"	"release of sequestered calcium ion into cytosol"	"3.155"	"-3.155"
"GO:0006468"	"protein phosphorylation"	"3.144"	"-3.144"
"GO:0120162"	NA	"3.142"	"-3.142"
"GO:0098869"	"cellular oxidant detoxification"	"3.125"	"-3.125"
"GO:0038128"	"ERBB2 signaling pathway"	"3.12"	"-3.12"
"GO:0009967"	"positive regulation of signal transduction"	"3.109"	"-3.109"
"GO:0031532"	"actin cytoskeleton reorganization"	"3.109"	"-3.109"
"GO:0061098"	"positive regulation of protein tyrosine kinase activity"	"3.103"	"-3.103"
"GO:0035023"	"regulation of Rho protein signal transduction"	"3.102"	"-3.102"
"GO:0070373"	"negative regulation of ERK1 and ERK2 cascade"	"3.079"	"-3.079"
"GO:0045747"	"positive regulation of Notch signaling pathway"	"3.042"	"-3.042"
