"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0000398"	"mRNA splicing, via spliceosome"	"-9.76"	"9.76"
"GO:0006351"	"transcription, DNA-templated"	"-9.263"	"9.263"
"GO:0006406"	"mRNA export from nucleus"	"-7.738"	"7.738"
"GO:0006357"	"regulation of transcription from RNA polymerase II promoter"	"-7.074"	"7.074"
"GO:0031124"	"mRNA 3'-end processing"	"-6.341"	"6.341"
"GO:0006364"	"rRNA processing"	"-6.204"	"6.204"
"GO:0006334"	"nucleosome assembly"	"-6.056"	"6.056"
"GO:0006405"	"RNA export from nucleus"	"-5.83"	"5.83"
"GO:0000184"	"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay"	"-5.693"	"5.693"
"GO:0006511"	"ubiquitin-dependent protein catabolic process"	"-5.574"	"5.574"
"GO:0008380"	"RNA splicing"	"-5.209"	"5.209"
"GO:0000209"	"protein polyubiquitination"	"-4.968"	"4.968"
"GO:0006325"	"chromatin organization"	"-4.904"	"4.904"
"GO:0042026"	"protein refolding"	"-4.52"	"4.52"
"GO:0097711"	"ciliary basal body docking"	"-4.499"	"4.499"
"GO:0006413"	"translational initiation"	"-4.485"	"4.485"
"GO:0006412"	"translation"	"-4.481"	"4.481"
"GO:0016567"	"protein ubiquitination"	"-4.427"	"4.427"
"GO:0006986"	"response to unfolded protein"	"-4.341"	"4.341"
"GO:0043687"	"post-translational protein modification"	"-4.26"	"4.26"
"GO:0006369"	"termination of RNA polymerase II transcription"	"-4.202"	"4.202"
"GO:0051085"	"chaperone mediated protein folding requiring cofactor"	"-4.027"	"4.027"
"GO:0006614"	"SRP-dependent cotranslational protein targeting to membrane"	"-3.916"	"3.916"
"GO:0000375"	"RNA splicing, via transesterification reactions"	"-3.654"	"3.654"
"GO:0000245"	"spliceosomal complex assembly"	"-3.621"	"3.621"
"GO:0007059"	"chromosome segregation"	"-3.562"	"3.562"
"GO:0034620"	"cellular response to unfolded protein"	"-3.514"	"3.514"
"GO:0061621"	"canonical glycolysis"	"-3.404"	"3.404"
"GO:0006355"	"regulation of transcription, DNA-templated"	"-3.341"	"3.341"
"GO:0070125"	"mitochondrial translational elongation"	"-3.311"	"3.311"
"GO:0042795"	"snRNA transcription from RNA polymerase II promoter"	"-3.303"	"3.303"
"GO:0031146"	"SCF-dependent proteasomal ubiquitin-dependent protein catabolic process"	"-3.301"	"3.301"
"GO:0006368"	"transcription elongation from RNA polymerase II promoter"	"-3.268"	"3.268"
"GO:0006096"	"glycolytic process"	"-3.249"	"3.249"
"GO:0006283"	"transcription-coupled nucleotide-excision repair"	"-3.244"	"3.244"
"GO:0045292"	"mRNA cis splicing, via spliceosome"	"-3.238"	"3.238"
"GO:0000086"	"G2/M transition of mitotic cell cycle"	"-3.214"	"3.214"
"GO:0006607"	"NLS-bearing protein import into nucleus"	"-3.197"	"3.197"
"GO:0010389"	"regulation of G2/M transition of mitotic cell cycle"	"-3.197"	"3.197"
"GO:1901673"	"regulation of mitotic spindle assembly"	"-3.19"	"3.19"
"GO:0006363"	"termination of RNA polymerase I transcription"	"-3.177"	"3.177"
"GO:0000462"	"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"	"-3.174"	"3.174"
"GO:0070126"	"mitochondrial translational termination"	"-3.09"	"3.09"
"GO:0000387"	"spliceosomal snRNP assembly"	"-3.06"	"3.06"
"GO:0000278"	"mitotic cell cycle"	"-3.05"	"3.05"
"GO:0007017"	"microtubule-based process"	"-3.05"	"3.05"
"GO:0006397"	"mRNA processing"	"-3.032"	"3.032"
