"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0005887"	"integral component of plasma membrane"	"-22.094"	"22.094"
"GO:0005886"	"plasma membrane"	"-15.143"	"15.143"
"GO:0071013"	"catalytic step 2 spliceosome"	"-11.76"	"11.76"
"GO:0005681"	"spliceosomal complex"	"-10.959"	"10.959"
"GO:0005762"	"mitochondrial large ribosomal subunit"	"-9.422"	"9.422"
"GO:0005834"	"heterotrimeric G-protein complex"	"-9.059"	"9.059"
"GO:0005689"	"U12-type spliceosomal complex"	"-8.785"	"8.785"
"GO:0071007"	"U2-type catalytic step 2 spliceosome"	"-8.144"	"8.144"
"GO:0005622"	"intracellular"	"-7.641"	"7.641"
"GO:0005763"	"mitochondrial small ribosomal subunit"	"-7.119"	"7.119"
"GO:0016607"	"nuclear speck"	"-6.965"	"6.965"
"GO:0099056"	"integral component of presynaptic membrane"	"-6.938"	"6.938"
"GO:0046540"	"U4/U6 x U5 tri-snRNP complex"	"-6.927"	"6.927"
"GO:0016592"	"mediator complex"	"-6.835"	"6.835"
"GO:0005796"	"Golgi lumen"	"-6.712"	"6.712"
"GO:0009897"	"external side of plasma membrane"	"-6.693"	"6.693"
"GO:0005743"	"mitochondrial inner membrane"	"-6.462"	"6.462"
"GO:0035145"	"exon-exon junction complex"	"-6.195"	"6.195"
"GO:0005667"	"transcription factor complex"	"-6.075"	"6.075"
"GO:0030054"	"cell junction"	"-5.777"	"5.777"
"GO:0005761"	"mitochondrial ribosome"	"-5.697"	"5.697"
"GO:0099055"	"integral component of postsynaptic membrane"	"-5.635"	"5.635"
"GO:0005747"	"mitochondrial respiratory chain complex I"	"-5.625"	"5.625"
"GO:0042734"	"presynaptic membrane"	"-5.476"	"5.476"
"GO:0005923"	"bicellular tight junction"	"-5.459"	"5.459"
"GO:0005623"	"cell"	"-5.407"	"5.407"
"GO:0048786"	"presynaptic active zone"	"-5.252"	"5.252"
"GO:0097381"	"photoreceptor disc membrane"	"-5.155"	"5.155"
"GO:0016604"	"nuclear body"	"-5.137"	"5.137"
"GO:0099061"	"integral component of postsynaptic density membrane"	"-5.136"	"5.136"
"GO:0043679"	"axon terminus"	"-5.099"	"5.099"
"GO:0000123"	"histone acetyltransferase complex"	"-5.095"	"5.095"
"GO:0030425"	"dendrite"	"-5.046"	"5.046"
"GO:0098982"	"GABA-ergic synapse"	"-5.026"	"5.026"
"GO:0005871"	"kinesin complex"	"-5.019"	"5.019"
"GO:0035097"	"histone methyltransferase complex"	"-4.939"	"4.939"
"GO:0098839"	"postsynaptic density membrane"	"-4.895"	"4.895"
"GO:0042571"	"immunoglobulin complex, circulating"	"-4.423"	"4.423"
"GO:0097542"	"ciliary tip"	"-4.361"	"4.361"
"GO:0016021"	"integral component of membrane"	"-4.26"	"4.26"
"GO:0031234"	"extrinsic component of cytoplasmic side of plasma membrane"	"-4.234"	"4.234"
"GO:0017053"	"transcriptional repressor complex"	"-4.185"	"4.185"
"GO:0043235"	"receptor complex"	"-4.032"	"4.032"
"GO:0000777"	"condensed chromosome kinetochore"	"-3.995"	"3.995"
"GO:0005697"	"telomerase holoenzyme complex"	"-3.888"	"3.888"
"GO:0043005"	"neuron projection"	"-3.876"	"3.876"
"GO:0005942"	"phosphatidylinositol 3-kinase complex"	"-3.803"	"3.803"
"GO:0043197"	"dendritic spine"	"-3.771"	"3.771"
"GO:0031226"	"intrinsic component of plasma membrane"	"-3.759"	"3.759"
"GO:0045211"	"postsynaptic membrane"	"-3.747"	"3.747"
"GO:0044798"	"nuclear transcription factor complex"	"-3.713"	"3.713"
"GO:0097730"	NA	"-3.698"	"3.698"
"GO:0005901"	"caveola"	"-3.632"	"3.632"
"GO:0005911"	"cell-cell junction"	"-3.402"	"3.402"
"GO:0015030"	"Cajal body"	"-3.35"	"3.35"
"GO:0045095"	"keratin filament"	"-3.325"	"3.325"
"GO:0005938"	"cell cortex"	"-3.303"	"3.303"
"GO:0032039"	"integrator complex"	"-3.298"	"3.298"
"GO:0001772"	"immunological synapse"	"-3.286"	"3.286"
"GO:0000118"	"histone deacetylase complex"	"-3.285"	"3.285"
"GO:0098685"	NA	"-3.053"	"3.053"
