"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0000502"	"proteasome complex"	"31.196"	"-31.196"
"GO:0070062"	"extracellular exosome"	"25.058"	"-25.058"
"GO:0005759"	"mitochondrial matrix"	"22.777"	"-22.777"
"GO:1904813"	"ficolin-1-rich granule lumen"	"22.565"	"-22.565"
"GO:0005839"	"proteasome core complex"	"22.089"	"-22.089"
"GO:0034774"	"secretory granule lumen"	"20.773"	"-20.773"
"GO:0005829"	"cytosol"	"16.676"	"-16.676"
"GO:0005737"	"cytoplasm"	"15.445"	"-15.445"
"GO:0043209"	"myelin sheath"	"14.445"	"-14.445"
"GO:0005739"	"mitochondrion"	"13.843"	"-13.843"
"GO:0005783"	"endoplasmic reticulum"	"12.864"	"-12.864"
"GO:0005789"	"endoplasmic reticulum membrane"	"12.655"	"-12.655"
"GO:0016020"	"membrane"	"12.323"	"-12.323"
"GO:0042470"	"melanosome"	"11.005"	"-11.005"
"GO:0072562"	"blood microparticle"	"10.553"	"-10.553"
"GO:0035578"	"azurophil granule lumen"	"9.102"	"-9.102"
"GO:0044322"	"endoplasmic reticulum quality control compartment"	"9.037"	"-9.037"
"GO:0044297"	"cell body"	"8.542"	"-8.542"
"GO:0030176"	"integral component of endoplasmic reticulum membrane"	"8.32"	"-8.32"
"GO:0005793"	"endoplasmic reticulum-Golgi intermediate compartment"	"8.238"	"-8.238"
"GO:0005874"	"microtubule"	"8.017"	"-8.017"
"GO:0005811"	"lipid particle"	"7.832"	"-7.832"
"GO:0008180"	"COP9 signalosome"	"7.793"	"-7.793"
"GO:0048471"	"perinuclear region of cytoplasm"	"7.416"	"-7.416"
"GO:0005741"	"mitochondrial outer membrane"	"7.393"	"-7.393"
"GO:0000159"	"protein phosphatase type 2A complex"	"7.306"	"-7.306"
"GO:0005576"	"extracellular region"	"6.629"	"-6.629"
"GO:0042645"	"mitochondrial nucleoid"	"6.628"	"-6.628"
"GO:0015630"	"microtubule cytoskeleton"	"6.581"	"-6.581"
"GO:0005777"	"peroxisome"	"6.502"	"-6.502"
"GO:0005765"	"lysosomal membrane"	"6.403"	"-6.403"
"GO:0000786"	"nucleosome"	"6.342"	"-6.342"
"GO:0016235"	"aggresome"	"6.192"	"-6.192"
"GO:0005902"	"microvillus"	"6.039"	"-6.039"
"GO:0032991"	"macromolecular complex"	"5.853"	"-5.853"
"GO:0030017"	"sarcomere"	"5.695"	"-5.695"
"GO:0005764"	"lysosome"	"5.428"	"-5.428"
"GO:0005925"	"focal adhesion"	"5.311"	"-5.311"
"GO:0030175"	"filopodium"	"5.259"	"-5.259"
"GO:0005778"	"peroxisomal membrane"	"5.224"	"-5.224"
"GO:0031982"	"vesicle"	"5.189"	"-5.189"
"GO:0005788"	"endoplasmic reticulum lumen"	"5.164"	"-5.164"
"GO:0045202"	"synapse"	"5.124"	"-5.124"
"GO:0045334"	"clathrin-coated endocytic vesicle"	"4.991"	"-4.991"
"GO:0030136"	"clathrin-coated vesicle"	"4.809"	"-4.809"
"GO:0030670"	"phagocytic vesicle membrane"	"4.663"	"-4.663"
"GO:0034399"	"nuclear periphery"	"4.637"	"-4.637"
"GO:0005782"	"peroxisomal matrix"	"4.614"	"-4.614"
"GO:0005643"	"nuclear pore"	"4.587"	"-4.587"
"GO:0005774"	"vacuolar membrane"	"4.495"	"-4.495"
"GO:0005776"	"autophagosome"	"4.471"	"-4.471"
"GO:0010008"	"endosome membrane"	"4.35"	"-4.35"
"GO:0015629"	"actin cytoskeleton"	"4.275"	"-4.275"
"GO:0005790"	"smooth endoplasmic reticulum"	"4.27"	"-4.27"
"GO:0031901"	"early endosome membrane"	"4.204"	"-4.204"
"GO:0005794"	"Golgi apparatus"	"4.13"	"-4.13"
"GO:0033116"	"endoplasmic reticulum-Golgi intermediate compartment membrane"	"4.052"	"-4.052"
"GO:0005771"	"multivesicular body"	"3.928"	"-3.928"
"GO:0016324"	"apical plasma membrane"	"3.871"	"-3.871"
"GO:0005769"	"early endosome"	"3.869"	"-3.869"
"GO:0005680"	"anaphase-promoting complex"	"3.687"	"-3.687"
"GO:0005905"	"clathrin-coated pit"	"3.614"	"-3.614"
"GO:0030133"	"transport vesicle"	"3.547"	"-3.547"
"GO:0055038"	"recycling endosome membrane"	"3.525"	"-3.525"
"GO:0030016"	"myofibril"	"3.304"	"-3.304"
"GO:0030665"	"clathrin-coated vesicle membrane"	"3.291"	"-3.291"
"GO:0000932"	"cytoplasmic mRNA processing body"	"3.288"	"-3.288"
"GO:0010494"	"cytoplasmic stress granule"	"3.262"	"-3.262"
"GO:0055037"	"recycling endosome"	"3.214"	"-3.214"
"GO:0031526"	"brush border membrane"	"3.094"	"-3.094"
