"GO.ID"	"GO.Term"	"zscore"
"GO:0005201"	"extracellular matrix structural constituent"	"35.636"
"GO:0030020"	"extracellular matrix structural constituent conferring tensile strength"	"25.852"
"GO:0050840"	"extracellular matrix binding"	"23.425"
"GO:0001968"	"fibronectin binding"	"22.016"
"GO:0005178"	"integrin binding"	"21.646"
"GO:0005518"	"collagen binding"	"20.22"
"GO:0008201"	"heparin binding"	"18.427"
"GO:0030023"	"extracellular matrix constituent conferring elasticity"	"18.058"
"GO:0048407"	"platelet-derived growth factor binding"	"17.726"
"GO:0008475"	"procollagen-lysine 5-dioxygenase activity"	"16.732"
"GO:0033823"	"procollagen glucosyltransferase activity"	"16.732"
"GO:0043184"	"vascular endothelial growth factor receptor 2 binding"	"14.524"
"GO:0031994"	"insulin-like growth factor I binding"	"14.067"
"GO:0070051"	"fibrinogen binding"	"14.066"
"GO:0002020"	"protease binding"	"13.853"
"GO:0043236"	"laminin binding"	"13.777"
"GO:0019960"	"C-X3-C chemokine binding"	"13.26"
"GO:0004720"	"protein-lysine 6-oxidase activity"	"13.106"
"GO:0070052"	"collagen V binding"	"13.017"
"GO:0030021"	"extracellular matrix structural constituent conferring compression resistance"	"12.622"
"GO:0016504"	"peptidase activator activity"	"12.065"
"GO:0043394"	"proteoglycan binding"	"11.536"
"GO:0005125"	"cytokine activity"	"10.86"
"GO:0031695"	"alpha-2B adrenergic receptor binding"	"10.493"
"GO:0005520"	"insulin-like growth factor binding"	"10.372"
"GO:0001846"	"opsonin binding"	"10.265"
"GO:0031995"	"insulin-like growth factor II binding"	"10.203"
"GO:0008112"	"nicotinamide N-methyltransferase activity"	"10.157"
"GO:0030760"	"pyridine N-methyltransferase activity"	"10.157"
"GO:0005509"	"calcium ion binding"	"10.089"
"GO:0030377"	"urokinase plasminogen activator receptor activity"	"10"
"GO:0005161"	"platelet-derived growth factor receptor binding"	"9.995"
"GO:0017134"	"fibroblast growth factor binding"	"9.744"
"GO:0016964"	"alpha-2 macroglobulin receptor activity"	"9.661"
"GO:0030226"	"apolipoprotein receptor activity"	"9.661"
"GO:0005539"	"glycosaminoglycan binding"	"9.452"
"GO:0008083"	"growth factor activity"	"9.413"
"GO:0001872"	"(1->3)-beta-D-glucan binding"	"9.312"
"GO:0005115"	"receptor tyrosine kinase-like orphan receptor binding"	"9.312"
"GO:0005309"	"creatine:sodium symporter activity"	"9.312"
"GO:0070123"	"transforming growth factor beta receptor activity, type III"	"9.112"
"GO:0004990"	"oxytocin receptor activity"	"9.073"
"GO:0098639"	"collagen binding involved in cell-matrix adhesion"	"8.994"
"GO:0005017"	"platelet-derived growth factor-activated receptor activity"	"8.961"
"GO:0043185"	"vascular endothelial growth factor receptor 3 binding"	"8.666"
"GO:0038132"	"neuregulin binding"	"8.646"
"GO:0048495"	"Roundabout binding"	"8.455"
"GO:0001618"	"virus receptor activity"	"8.2"
"GO:0046332"	"SMAD binding"	"7.486"
"GO:0043395"	"heparan sulfate proteoglycan binding"	"7.363"
"GO:0031696"	"alpha-2C adrenergic receptor binding"	"7.344"
"GO:0005114"	"type II transforming growth factor beta receptor binding"	"7.245"
"GO:0008191"	"metalloendopeptidase inhibitor activity"	"7.236"
"GO:0050839"	"cell adhesion molecule binding"	"6.992"
"GO:1902379"	"chemoattractant activity involved in axon guidance"	"6.895"
"GO:0004560"	"alpha-L-fucosidase activity"	"6.878"
"GO:0043183"	"vascular endothelial growth factor receptor 1 binding"	"6.861"
"GO:0016641"	"oxidoreductase activity, acting on the CH-NH2 group of donors, oxygen as acceptor"	"6.794"
"GO:0008147"	"structural constituent of bone"	"6.746"
"GO:0005308"	"creatine transmembrane transporter activity"	"6.73"
"GO:1904399"	"heparan sulfate binding"	"6.73"
"GO:0034988"	"Fc-gamma receptor I complex binding"	"6.714"
"GO:0008160"	"protein tyrosine phosphatase activator activity"	"6.636"
"GO:1903763"	"gap junction channel activity involved in cell communication by electrical coupling"	"6.636"
"GO:0005019"	"platelet-derived growth factor beta-receptor activity"	"6.621"
"GO:0070699"	"type II activin receptor binding"	"6.591"
"GO:0004867"	"serine-type endopeptidase inhibitor activity"	"6.509"
"GO:0042056"	"chemoattractant activity"	"6.466"
"GO:0045236"	"CXCR chemokine receptor binding"	"6.46"
"GO:0004222"	"metalloendopeptidase activity"	"6.449"
