"GO.ID"	"GO.Term"	"zscore"	"obs"	"mean"	"std"
"GO:0030198"	"extracellular matrix organization"	"66.655"	"1041"	"171.247"	"13.049"
"GO:0033627"	"cell adhesion mediated by integrin"	"43.318"	"184"	"15.567"	"3.888"
"GO:0007155"	"cell adhesion"	"40.5"	"945"	"299.364"	"15.942"
"GO:0030574"	"collagen catabolic process"	"38.886"	"148"	"12.594"	"3.482"
"GO:0022617"	"extracellular matrix disassembly"	"38.271"	"238"	"29.207"	"5.456"
"GO:0030199"	"collagen fibril organization"	"36.803"	"214"	"26.176"	"5.103"
"GO:0007160"	"cell-matrix adhesion"	"35.49"	"397"	"77.851"	"8.993"
"GO:0035987"	"endodermal cell differentiation"	"33.921"	"247"	"37.81"	"6.167"
"GO:0007229"	"integrin-mediated signaling pathway"	"27.829"	"425"	"122.339"	"10.876"
"GO:0002576"	"platelet degranulation"	"27.08"	"524"	"176.45"	"12.834"
"GO:0001525"	"angiogenesis"	"26.98"	"597"	"221.018"	"13.935"
"GO:0035583"	"sequestering of TGFbeta in extracellular matrix"	"26.381"	"28"	"1.047"	"1.022"
"GO:0006936"	"muscle contraction"	"25.848"	"477"	"161.954"	"12.188"
"GO:0050900"	"leukocyte migration"	"24.489"	"478"	"175.428"	"12.355"
"GO:0071711"	"basement membrane organization"	"23.958"	"70"	"7.291"	"2.617"
"GO:0030206"	"chondroitin sulfate biosynthetic process"	"23.592"	"91"	"12.247"	"3.338"
"GO:0006024"	"glycosaminoglycan biosynthetic process"	"23.559"	"149"	"26.963"	"5.18"
"GO:0030335"	"positive regulation of cell migration"	"23.548"	"646"	"264.625"	"16.196"
"GO:1901874"	"negative regulation of post-translational protein modification"	"23.469"	"34"	"2.025"	"1.362"
"GO:0031589"	"cell-substrate adhesion"	"23.432"	"122"	"19.849"	"4.359"
"GO:0003429"	"growth plate cartilage chondrocyte morphogenesis"	"23.329"	"54"	"4.478"	"2.123"
"GO:0031581"	"hemidesmosome assembly"	"23.267"	"85"	"10.474"	"3.203"
"GO:0050748"	"negative regulation of lipoprotein metabolic process"	"23.225"	"36"	"2.134"	"1.458"
"GO:0001957"	"intramembranous ossification"	"23.086"	"40"	"2.684"	"1.616"
"GO:0034113"	"heterotypic cell-cell adhesion"	"22.96"	"107"	"17.181"	"3.912"
"GO:0048050"	"post-embryonic eye morphogenesis"	"22.318"	"27"	"1.371"	"1.148"
"GO:0045715"	"negative regulation of low-density lipoprotein particle receptor biosynthetic process"	"22.199"	"36"	"2.316"	"1.517"
"GO:0002581"	"negative regulation of antigen processing and presentation of peptide or polysaccharide antigen via MHC class II"	"22.158"	"23"	"0.842"	"0.918"
"GO:0010754"	"negative regulation of cGMP-mediated signaling"	"21.969"	"23"	"1.031"	"0.993"
"GO:0038044"	"transforming growth factor-beta secretion"	"21.954"	"23"	"1.046"	"0.999"
"GO:0050650"	"chondroitin sulfate proteoglycan biosynthetic process"	"21.634"	"36"	"2.473"	"1.55"
"GO:0010811"	"positive regulation of cell-substrate adhesion"	"21.5"	"143"	"29.914"	"5.26"
"GO:0030203"	"glycosaminoglycan metabolic process"	"21.254"	"48"	"4.338"	"2.054"
"GO:0030049"	"muscle filament sliding"	"21.201"	"259"	"80.195"	"8.434"
"GO:0010512"	"negative regulation of phosphatidylinositol biosynthetic process"	"21.118"	"28"	"1.58"	"1.251"
"GO:0042060"	"wound healing"	"21.021"	"331"	"116.275"	"10.215"
"GO:0060346"	"bone trabecula formation"	"21"	"50"	"4.8"	"2.152"
"GO:0032964"	"collagen biosynthetic process"	"20.85"	"55"	"5.377"	"2.38"
"GO:0033631"	"cell-cell adhesion mediated by integrin"	"20.71"	"42"	"3.898"	"1.84"
"GO:0061302"	"smooth muscle cell-matrix adhesion"	"20.443"	"26"	"1.466"	"1.2"
"GO:0001501"	"skeletal system development"	"20.343"	"250"	"74.754"	"8.614"
"GO:0043588"	"skin development"	"19.857"	"115"	"21.254"	"4.721"
"GO:0051918"	"negative regulation of fibrinolysis"	"19.631"	"55"	"6.257"	"2.483"
"GO:0016477"	"cell migration"	"19.449"	"461"	"199.064"	"13.468"
"GO:0006027"	"glycosaminoglycan catabolic process"	"19.058"	"83"	"14.871"	"3.575"
"GO:0002605"	"negative regulation of dendritic cell antigen processing and presentation"	"18.852"	"23"	"1.332"	"1.149"
"GO:0010757"	"negative regulation of plasminogen activation"	"18.806"	"35"	"2.696"	"1.718"
"GO:0048333"	"mesodermal cell differentiation"	"18.774"	"89"	"15.795"	"3.899"
"GO:0030949"	"positive regulation of vascular endothelial growth factor receptor signaling pathway"	"18.23"	"86"	"15.025"	"3.893"
"GO:0006508"	"proteolysis"	"17.992"	"502"	"238.749"	"14.632"
"GO:0010751"	"negative regulation of nitric oxide mediated signal transduction"	"17.98"	"23"	"1.44"	"1.199"
"GO:0042730"	"fibrinolysis"	"17.764"	"76"	"13.326"	"3.528"
"GO:0034505"	"tooth mineralization"	"17.646"	"20"	"1.235"	"1.063"
"GO:0006029"	"proteoglycan metabolic process"	"17.626"	"38"	"3.934"	"1.933"
"GO:0035793"	"positive regulation of metanephric mesenchymal cell migration by platelet-derived growth factor receptor-beta signaling pathway"	"17.621"	"33"	"2.998"	"1.703"
"GO:0052066"	"entry of symbiont into host cell by promotion of host phagocytosis"	"17.126"	"18"	"0.874"	"0.922"
"GO:0032369"	"negative regulation of lipid transport"	"17.096"	"37"	"3.785"	"1.943"
"GO:0010936"	"negative regulation of macrophage cytokine production"	"17.039"	"33"	"3.131"	"1.753"
"GO:0010596"	"negative regulation of endothelial cell migration"	"16.952"	"48"	"6.381"	"2.455"
"GO:0034446"	"substrate adhesion-dependent cell spreading"	"16.504"	"196"	"65.157"	"7.928"
"GO:0010469"	"regulation of receptor activity"	"16.387"	"581"	"305.038"	"16.841"
"GO:1903225"	"negative regulation of endodermal cell differentiation"	"16.372"	"19"	"1.218"	"1.086"
"GO:0051781"	"positive regulation of cell division"	"16.364"	"143"	"39.489"	"6.326"
"GO:0007044"	"cell-substrate junction assembly"	"16.21"	"72"	"14.483"	"3.548"
"GO:0035582"	"sequestering of BMP in extracellular matrix"	"16.205"	"17"	"0.795"	"0.901"
"GO:0010710"	"regulation of collagen catabolic process"	"16.107"	"29"	"2.927"	"1.619"
"GO:0018400"	"peptidyl-proline hydroxylation to 3-hydroxy-L-proline"	"16.09"	"17"	"0.91"	"0.919"
"GO:0016525"	"negative regulation of angiogenesis"	"16.066"	"231"	"85.433"	"9.06"
"GO:0060351"	"cartilage development involved in endochondral bone morphogenesis"	"15.986"	"26"	"2.238"	"1.486"
"GO:1905005"	"regulation of epithelial to mesenchymal transition involved in endocardial cushion formation"	"15.958"	"25"	"2.167"	"1.431"
"GO:0010544"	"negative regulation of platelet activation"	"15.842"	"47"	"6.981"	"2.526"
"GO:1902618"	"cellular response to fluoride"	"15.833"	"17"	"1.106"	"1.004"
"GO:0043932"	"ossification involved in bone remodeling"	"15.71"	"26"	"2.368"	"1.504"
"GO:0030208"	"dermatan sulfate biosynthetic process"	"15.692"	"45"	"6.454"	"2.456"
"GO:0038063"	"collagen-activated tyrosine kinase receptor signaling pathway"	"15.667"	"57"	"9.862"	"3.009"
"GO:0018057"	"peptidyl-lysine oxidation"	"15.653"	"25"	"2.065"	"1.465"
"GO:0001523"	"retinoid metabolic process"	"15.522"	"141"	"43.264"	"6.297"
"GO:0050919"	"negative chemotaxis"	"15.491"	"74"	"16.032"	"3.742"
"GO:0010595"	"positive regulation of endothelial cell migration"	"15.423"	"171"	"57.124"	"7.383"
"GO:0010888"	"negative regulation of lipid storage"	"15.358"	"54"	"9.702"	"2.884"
"GO:0042704"	"uterine wall breakdown"	"15.349"	"16"	"0.651"	"0.777"
"GO:0001886"	"endothelial cell morphogenesis"	"15.314"	"41"	"5.699"	"2.305"
"GO:0050731"	"positive regulation of peptidyl-tyrosine phosphorylation"	"15.304"	"270"	"115.108"	"10.121"
"GO:0043277"	"apoptotic cell clearance"	"15.209"	"66"	"13.657"	"3.442"
"GO:0044691"	"tooth eruption"	"15.183"	"20"	"1.665"	"1.208"
"GO:0035989"	"tendon development"	"15.18"	"21"	"1.677"	"1.273"
"GO:0048010"	"vascular endothelial growth factor receptor signaling pathway"	"15.109"	"304"	"136.748"	"11.07"
"GO:0015012"	"heparan sulfate proteoglycan biosynthetic process"	"15.108"	"50"	"7.877"	"2.788"
"GO:0055010"	"ventricular cardiac muscle tissue morphogenesis"	"14.993"	"103"	"27.076"	"5.064"
"GO:0008354"	"germ cell migration"	"14.653"	"59"	"11.298"	"3.255"
"GO:0001937"	"negative regulation of endothelial cell proliferation"	"14.546"	"91"	"24.272"	"4.587"
"GO:0060325"	"face morphogenesis"	"14.47"	"92"	"23.122"	"4.76"
"GO:0014909"	"smooth muscle cell migration"	"14.369"	"46"	"7.273"	"2.695"
"GO:0010718"	"positive regulation of epithelial to mesenchymal transition"	"14.273"	"194"	"77.98"	"8.129"
"GO:2001258"	"negative regulation of cation channel activity"	"14.239"	"15"	"0.761"	"0.865"
"GO:0044267"	"cellular protein metabolic process"	"14.184"	"687"	"411.619"	"19.414"
"GO:0072255"	"metanephric glomerular mesangial cell development"	"14.183"	"15"	"0.817"	"0.898"
"GO:1905176"	"positive regulation of vascular smooth muscle cell dedifferentiation"	"14.183"	"15"	"0.817"	"0.898"
"GO:2000591"	"positive regulation of metanephric mesenchymal cell migration"	"14.183"	"15"	"0.817"	"0.898"
"GO:0007161"	"calcium-independent cell-matrix adhesion"	"14.171"	"63"	"13.347"	"3.504"
"GO:0097186"	"amelogenesis"	"14.148"	"49"	"8.491"	"2.863"
"GO:0019511"	"peptidyl-proline hydroxylation"	"14.143"	"26"	"2.782"	"1.642"
"GO:1903588"	"negative regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis"	"14.141"	"27"	"2.845"	"1.708"
"GO:0070527"	"platelet aggregation"	"14.12"	"221"	"95.586"	"8.882"
"GO:0018146"	"keratan sulfate biosynthetic process"	"13.939"	"60"	"12.076"	"3.438"
"GO:0001958"	"endochondral ossification"	"13.824"	"70"	"16.368"	"3.88"
"GO:0043406"	"positive regulation of MAP kinase activity"	"13.778"	"229"	"99.546"	"9.396"
