"GO.ID"	"GO.Term"	"Z-score"
"GO:0030198"	"extracellular matrix organization"	"66.655"
"GO:0033627"	"cell adhesion mediated by integrin"	"43.318"
"GO:0007155"	"cell adhesion"	"40.5"
"GO:0030574"	"collagen catabolic process"	"38.886"
"GO:0022617"	"extracellular matrix disassembly"	"38.271"
"GO:0030199"	"collagen fibril organization"	"36.803"
"GO:0007160"	"cell-matrix adhesion"	"35.49"
"GO:0035987"	"endodermal cell differentiation"	"33.921"
"GO:0007229"	"integrin-mediated signaling pathway"	"27.829"
"GO:0002576"	"platelet degranulation"	"27.08"
"GO:0001525"	"angiogenesis"	"26.98"
"GO:0035583"	"sequestering of TGFbeta in extracellular matrix"	"26.381"
"GO:0006936"	"muscle contraction"	"25.848"
"GO:0050900"	"leukocyte migration"	"24.489"
"GO:0002581"	"negative regulation of antigen processing and presentation of peptide or polysaccharide antigen via MHC class II"	"24.149"
"GO:0071711"	"basement membrane organization"	"23.958"
"GO:0030206"	"chondroitin sulfate biosynthetic process"	"23.592"
"GO:0006024"	"glycosaminoglycan biosynthetic process"	"23.559"
"GO:0030335"	"positive regulation of cell migration"	"23.548"
"GO:1901874"	"negative regulation of post-translational protein modification"	"23.469"
"GO:0031589"	"cell-substrate adhesion"	"23.432"
"GO:0003429"	"growth plate cartilage chondrocyte morphogenesis"	"23.329"
"GO:0031581"	"hemidesmosome assembly"	"23.267"
"GO:0050748"	"negative regulation of lipoprotein metabolic process"	"23.225"
"GO:0001957"	"intramembranous ossification"	"23.086"
"GO:0034113"	"heterotypic cell-cell adhesion"	"22.96"
"GO:0048050"	"post-embryonic eye morphogenesis"	"22.318"
"GO:0045715"	"negative regulation of low-density lipoprotein particle receptor biosynthetic process"	"22.199"
"GO:0010754"	"negative regulation of cGMP-mediated signaling"	"22.113"
"GO:0038044"	"transforming growth factor-beta secretion"	"21.966"
"GO:0050650"	"chondroitin sulfate proteoglycan biosynthetic process"	"21.634"
"GO:0010811"	"positive regulation of cell-substrate adhesion"	"21.5"
"GO:0030203"	"glycosaminoglycan metabolic process"	"21.254"
"GO:0030049"	"muscle filament sliding"	"21.201"
"GO:0010512"	"negative regulation of phosphatidylinositol biosynthetic process"	"21.118"
"GO:0042060"	"wound healing"	"21.021"
"GO:0060346"	"bone trabecula formation"	"21"
"GO:0032964"	"collagen biosynthetic process"	"20.85"
"GO:0033631"	"cell-cell adhesion mediated by integrin"	"20.71"
"GO:0061302"	"smooth muscle cell-matrix adhesion"	"20.443"
"GO:0001501"	"skeletal system development"	"20.343"
"GO:0043588"	"skin development"	"19.857"
"GO:0042704"	"uterine wall breakdown"	"19.753"
"GO:0051918"	"negative regulation of fibrinolysis"	"19.631"
"GO:0016477"	"cell migration"	"19.449"
"GO:0006027"	"glycosaminoglycan catabolic process"	"19.058"
"GO:0002605"	"negative regulation of dendritic cell antigen processing and presentation"	"18.852"
"GO:0010757"	"negative regulation of plasminogen activation"	"18.806"
"GO:0048333"	"mesodermal cell differentiation"	"18.774"
"GO:0052066"	"entry of symbiont into host cell by promotion of host phagocytosis"	"18.565"
"GO:0030949"	"positive regulation of vascular endothelial growth factor receptor signaling pathway"	"18.23"
"GO:0006508"	"proteolysis"	"17.992"
"GO:0035582"	"sequestering of BMP in extracellular matrix"	"17.986"
"GO:0010751"	"negative regulation of nitric oxide mediated signal transduction"	"17.98"
"GO:0042730"	"fibrinolysis"	"17.764"
"GO:0034505"	"tooth mineralization"	"17.646"
"GO:0006029"	"proteoglycan metabolic process"	"17.626"
"GO:0035793"	"positive regulation of metanephric mesenchymal cell migration by platelet-derived growth factor receptor-beta signaling pathway"	"17.621"
"GO:0018400"	"peptidyl-proline hydroxylation to 3-hydroxy-L-proline"	"17.506"
"GO:0048731"	"system development"	"17.179"
"GO:0032369"	"negative regulation of lipid transport"	"17.096"
"GO:0010936"	"negative regulation of macrophage cytokine production"	"17.039"
"GO:0010596"	"negative regulation of endothelial cell migration"	"16.952"
"GO:0034446"	"substrate adhesion-dependent cell spreading"	"16.504"
"GO:2001258"	"negative regulation of cation channel activity"	"16.457"
"GO:0010469"	"regulation of receptor activity"	"16.387"
"GO:1903225"	"negative regulation of endodermal cell differentiation"	"16.372"
"GO:0051781"	"positive regulation of cell division"	"16.364"
"GO:0070483"	"detection of hypoxia"	"16.214"
"GO:0007044"	"cell-substrate junction assembly"	"16.21"
"GO:0010710"	"regulation of collagen catabolic process"	"16.107"
"GO:0016525"	"negative regulation of angiogenesis"	"16.066"
"GO:0070173"	"regulation of enamel mineralization"	"16.042"
"GO:0060351"	"cartilage development involved in endochondral bone morphogenesis"	"15.986"
"GO:1905005"	"regulation of epithelial to mesenchymal transition involved in endocardial cushion formation"	"15.958"
"GO:0010544"	"negative regulation of platelet activation"	"15.842"
"GO:1902618"	"cellular response to fluoride"	"15.833"
"GO:0072255"	"metanephric glomerular mesangial cell development"	"15.795"
"GO:1905176"	"positive regulation of vascular smooth muscle cell dedifferentiation"	"15.795"
"GO:2000591"	"positive regulation of metanephric mesenchymal cell migration"	"15.795"
"GO:0016077"	"snoRNA catabolic process"	"15.772"
"GO:0035863"	"dITP catabolic process"	"15.772"
"GO:1901639"	"XDP catabolic process"	"15.772"
"GO:0043932"	"ossification involved in bone remodeling"	"15.71"
"GO:0030208"	"dermatan sulfate biosynthetic process"	"15.692"
"GO:0038063"	"collagen-activated tyrosine kinase receptor signaling pathway"	"15.667"
"GO:0018057"	"peptidyl-lysine oxidation"	"15.653"
"GO:0001523"	"retinoid metabolic process"	"15.522"
"GO:0050919"	"negative chemotaxis"	"15.491"
"GO:0010595"	"positive regulation of endothelial cell migration"	"15.423"
"GO:0010888"	"negative regulation of lipid storage"	"15.358"
"GO:0001886"	"endothelial cell morphogenesis"	"15.314"
"GO:0050731"	"positive regulation of peptidyl-tyrosine phosphorylation"	"15.304"
"GO:0043277"	"apoptotic cell clearance"	"15.209"
"GO:0044691"	"tooth eruption"	"15.183"
"GO:0035989"	"tendon development"	"15.18"
"GO:0048010"	"vascular endothelial growth factor receptor signaling pathway"	"15.109"
"GO:0015012"	"heparan sulfate proteoglycan biosynthetic process"	"15.108"
"GO:0055010"	"ventricular cardiac muscle tissue morphogenesis"	"14.993"
"GO:0008354"	"germ cell migration"	"14.653"
