"GO.ID"	"GO.Term"	"Z-score"
"GO:0005127"	"ciliary neurotrophic factor receptor binding"	"22.663"
"GO:0070326"	"very-low-density lipoprotein particle receptor binding"	"15.837"
"GO:0004037"	"allantoicase activity"	"15.772"
"GO:0004923"	"leukemia inhibitory factor receptor activity"	"12.904"
"GO:0004897"	"ciliary neurotrophic factor receptor activity"	"12.257"
"GO:0008120"	"ceramide glucosyltransferase activity"	"11.904"
"GO:0102769"	NA	"11.904"
"GO:0005138"	"interleukin-6 receptor binding"	"11.711"
"GO:0042610"	"CD8 receptor binding"	"11.192"
"GO:0004915"	"interleukin-6 receptor activity"	"11.165"
"GO:0019981"	"interleukin-6 binding"	"11.165"
"GO:0042609"	"CD4 receptor binding"	"10.446"
"GO:0004924"	"oncostatin-M receptor activity"	"10.394"
"GO:0004715"	"non-membrane spanning protein tyrosine kinase activity"	"9.572"
"GO:0043425"	"bHLH transcription factor binding"	"9.382"
"GO:0008134"	"transcription factor binding"	"9.179"
"GO:0000978"	"RNA polymerase II core promoter proximal region sequence-specific DNA binding"	"9.176"
"GO:1905574"	NA	"9.069"
"GO:1905575"	NA	"9.069"
"GO:1905577"	NA	"9.069"
"GO:0047179"	"platelet-activating factor acetyltransferase activity"	"9.024"
"GO:0051428"	"peptide hormone receptor binding"	"8.961"
"GO:0001077"	"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding"	"8.74"
"GO:0001085"	"RNA polymerase II transcription factor binding"	"8.739"
"GO:0042608"	"T cell receptor binding"	"8.722"
"GO:0043262"	"adenosine-diphosphatase activity"	"8.388"
"GO:0005146"	"leukemia inhibitory factor receptor binding"	"8.099"
"GO:0031802"	"type 5 metabotropic glutamate receptor binding"	"7.93"
"GO:0004921"	"interleukin-11 receptor activity"	"7.838"
"GO:0019970"	"interleukin-11 binding"	"7.838"
"GO:0030547"	"receptor inhibitor activity"	"7.838"
"GO:0003700"	"transcription factor activity, sequence-specific DNA binding"	"7.756"
"GO:0003847"	"1-alkyl-2-acetylglycerophosphocholine esterase activity"	"7.655"
"GO:0004382"	"guanosine-diphosphatase activity"	"7.6"
"GO:0045509"	"interleukin-27 receptor activity"	"7.6"
"GO:0031492"	"nucleosomal DNA binding"	"7.564"
"GO:0004407"	"histone deacetylase activity"	"7.437"
"GO:0017129"	"triglyceride binding"	"7.382"
"GO:0070892"	"lipoteichoic acid receptor activity"	"7.382"
"GO:0150025"	NA	"7.382"
"GO:0005251"	"delayed rectifier potassium channel activity"	"7.277"
