"GO.ID"	"GO.Term"	"Z-score"
"GO:0097058"	"CRLF-CLCF1 complex"	"18.249"
"GO:0005896"	"interleukin-6 receptor complex"	"12.546"
"GO:0033193"	"Lsd1/2 complex"	"11.13"
"GO:0071564"	"npBAF complex"	"9.794"
"GO:0071565"	"nBAF complex"	"9.519"
"GO:0034361"	"very-low-density lipoprotein particle"	"9.457"
"GO:0016514"	"SWI/SNF complex"	"9.079"
"GO:0070110"	"ciliary neurotrophic factor receptor complex"	"9.024"
"GO:0032153"	"cell division site"	"8.641"
"GO:0001674"	"female germ cell nucleus"	"8.101"
"GO:0042627"	"chylomicron"	"7.989"
"GO:0036020"	"endolysosome membrane"	"7.618"
"GO:0005606"	"laminin-1 complex"	"7.414"
"GO:0017053"	"transcriptional repressor complex"	"7.323"
"GO:0045092"	"interleukin-18 receptor complex"	"7.182"
"GO:0097386"	"glial cell projection"	"6.987"
"GO:1990777"	"lipoprotein particle"	"6.824"
"GO:0097038"	"perinuclear endoplasmic reticulum"	"6.783"
"GO:0005938"	"cell cortex"	"6.636"
"GO:0030669"	"clathrin-coated endocytic vesicle membrane"	"6.547"
"GO:0000790"	"nuclear chromatin"	"6.535"
"GO:0005900"	"oncostatin-M receptor complex"	"6.242"
"GO:0043257"	"laminin-8 complex"	"6.242"
"GO:0097059"	"CNTFR-CLCF1 complex"	"6.242"
"GO:0042583"	"chromaffin granule"	"6"
"GO:0005667"	"transcription factor complex"	"5.625"
"GO:0000118"	"histone deacetylase complex"	"5.479"
"GO:0033565"	"ESCRT-0 complex"	"5.335"
"GO:1990666"	"PCSK9-LDLR complex"	"5.328"
"GO:0034364"	"high-density lipoprotein particle"	"5.318"
"GO:0031234"	"extrinsic component of cytoplasmic side of plasma membrane"	"5.294"
"GO:0070743"	"interleukin-23 complex"	"5.249"
"GO:0034363"	"intermediate-density lipoprotein particle"	"5.078"
"GO:0043514"	"interleukin-12 complex"	"4.962"
"GO:0099512"	"supramolecular fiber"	"4.81"
"GO:0032991"	"macromolecular complex"	"4.755"
"GO:0070822"	"Sin3-type complex"	"4.748"
"GO:0097542"	"ciliary tip"	"4.734"
"GO:0005886"	"plasma membrane"	"4.679"
"GO:0005608"	"laminin-3 complex"	"4.66"
"GO:0033257"	"Bcl3/NF-kappaB2 complex"	"4.659"
"GO:0005584"	"collagen type I trimer"	"4.604"
"GO:0030992"	"intraciliary transport particle B"	"4.56"
"GO:0045334"	"clathrin-coated endocytic vesicle"	"4.53"
"GO:0099092"	NA	"4.514"
"GO:0033597"	"mitotic checkpoint complex"	"4.452"
"GO:1990298"	"bub1-bub3 complex"	"4.452"
"GO:0034365"	"discoidal high-density lipoprotein particle"	"4.451"
"GO:0043083"	"synaptic cleft"	"4.448"
"GO:0016580"	"Sin3 complex"	"4.379"
"GO:0048237"	"rough endoplasmic reticulum lumen"	"4.312"
"GO:0031092"	"platelet alpha granule membrane"	"4.296"
"GO:1990667"	"PCSK9-AnxA2 complex"	"4.268"
"GO:0005737"	"cytoplasm"	"4.2"
"GO:1990635"	"proximal dendrite"	"4.146"
"GO:0005607"	"laminin-2 complex"	"4.145"
"GO:0043259"	"laminin-10 complex"	"4.143"
"GO:0016581"	"NuRD complex"	"4.14"
"GO:0030424"	"axon"	"4.122"
"GO:0042995"	"cell projection"	"4.025"
"GO:0034362"	"low-density lipoprotein particle"	"4.022"
"GO:0045121"	"membrane raft"	"4.007"
"GO:1990630"	"IRE1-RACK1-PP2A complex"	"3.95"
"GO:0044224"	"juxtaparanode region of axon"	"3.928"
"GO:0031904"	"endosome lumen"	"3.877"
"GO:0030122"	"AP-2 adaptor complex"	"3.849"
"GO:0005895"	"interleukin-5 receptor complex"	"3.822"
"GO:0034359"	"mature chylomicron"	"3.732"
"GO:0034360"	"chylomicron remnant"	"3.732"
"GO:0005884"	"actin filament"	"3.658"
"GO:0016513"	"core-binding factor complex"	"3.644"
"GO:0031012"	"extracellular matrix"	"3.601"
"GO:0005604"	"basement membrane"	"3.589"
"GO:1990391"	"DNA repair complex"	"3.587"
"GO:0070369"	"beta-catenin-TCF7L2 complex"	"3.514"
"GO:1990745"	"EARP complex"	"3.511"
"GO:0032993"	"protein-DNA complex"	"3.408"
"GO:0036057"	"slit diaphragm"	"3.393"
"GO:0045171"	"intercellular bridge"	"3.384"
"GO:0005634"	"nucleus"	"3.378"
"GO:0032444"	"activin responsive factor complex"	"3.349"
"GO:0009328"	"phenylalanine-tRNA ligase complex"	"3.345"
"GO:0008290"	"F-actin capping protein complex"	"3.334"
"GO:0005720"	"nuclear heterochromatin"	"3.31"
"GO:0097546"	"ciliary base"	"3.257"
"GO:0000938"	"GARP complex"	"3.239"
"GO:0098685"	NA	"3.215"
"GO:0070695"	"FHF complex"	"3.144"
"GO:0098826"	"endoplasmic reticulum tubular network membrane"	"3.122"
"GO:0062023"	NA	"3.118"
"GO:0043231"	"intracellular membrane-bounded organelle"	"3.11"
"GO:0071944"	"cell periphery"	"3.1"
"GO:0099631"	"postsynaptic endocytic zone cytoplasmic component"	"3.085"
"GO:0045323"	"interleukin-1 receptor complex"	"3.068"
"GO:0043005"	"neuron projection"	"3.011"
"GO:0099091"	NA	"2.988"
"GO:0097418"	"neurofibrillary tangle"	"2.984"
