"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0007186"	"G-protein coupled receptor signaling pathway"	"-20.947"	"20.947"
"GO:0006351"	"transcription, DNA-templated"	"-18.382"	"18.382"
"GO:0006357"	"regulation of transcription from RNA polymerase II promoter"	"-18.117"	"18.117"
"GO:0000398"	"mRNA splicing, via spliceosome"	"-14.864"	"14.864"
"GO:0000184"	"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay"	"-12.591"	"12.591"
"GO:0006614"	"SRP-dependent cotranslational protein targeting to membrane"	"-11.953"	"11.953"
"GO:0006366"	"transcription from RNA polymerase II promoter"	"-10.635"	"10.635"
"GO:0042795"	"snRNA transcription from RNA polymerase II promoter"	"-10.334"	"10.334"
"GO:0010469"	"regulation of receptor activity"	"-9.837"	"9.837"
"GO:0031124"	"mRNA 3'-end processing"	"-9.761"	"9.761"
"GO:0006368"	"transcription elongation from RNA polymerase II promoter"	"-9.562"	"9.562"
"GO:0007218"	"neuropeptide signaling pathway"	"-9.543"	"9.543"
"GO:0016070"	"RNA metabolic process"	"-9.486"	"9.486"
"GO:0006406"	"mRNA export from nucleus"	"-9.05"	"9.05"
"GO:0007204"	"positive regulation of cytosolic calcium ion concentration"	"-8.799"	"8.799"
"GO:0006413"	"translational initiation"	"-8.61"	"8.61"
"GO:0006370"	"7-methylguanosine mRNA capping"	"-8.495"	"8.495"
"GO:0007275"	"multicellular organism development"	"-8.473"	"8.473"
"GO:0008380"	"RNA splicing"	"-8.189"	"8.189"
"GO:0006955"	"immune response"	"-7.985"	"7.985"
"GO:0007267"	"cell-cell signaling"	"-7.982"	"7.982"
"GO:0006405"	"RNA export from nucleus"	"-7.364"	"7.364"
"GO:0007187"	"G-protein coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger"	"-7.24"	"7.24"
"GO:0007200"	"phospholipase C-activating G-protein coupled receptor signaling pathway"	"-7.186"	"7.186"
"GO:0006364"	"rRNA processing"	"-7.12"	"7.12"
"GO:0002181"	"cytoplasmic translation"	"-7.097"	"7.097"
"GO:0007189"	"adenylate cyclase-activating G-protein coupled receptor signaling pathway"	"-6.941"	"6.941"
"GO:0000381"	"regulation of alternative mRNA splicing, via spliceosome"	"-6.869"	"6.869"
"GO:0006369"	"termination of RNA polymerase II transcription"	"-6.77"	"6.77"
"GO:0006412"	"translation"	"-6.555"	"6.555"
"GO:0060964"	"regulation of gene silencing by miRNA"	"-6.483"	"6.483"
"GO:0045292"	"mRNA cis splicing, via spliceosome"	"-6.384"	"6.384"
"GO:0070098"	"chemokine-mediated signaling pathway"	"-6.365"	"6.365"
"GO:0051482"	"positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G-protein coupled signaling pathway"	"-6.338"	"6.338"
"GO:0006954"	"inflammatory response"	"-6.262"	"6.262"
"GO:0006355"	"regulation of transcription, DNA-templated"	"-6.195"	"6.195"
"GO:0008543"	"fibroblast growth factor receptor signaling pathway"	"-6.185"	"6.185"
"GO:0008283"	"cell proliferation"	"-6.097"	"6.097"
"GO:0006397"	"mRNA processing"	"-6.037"	"6.037"
"GO:0000122"	"negative regulation of transcription from RNA polymerase II promoter"	"-5.934"	"5.934"
"GO:0045944"	"positive regulation of transcription from RNA polymerase II promoter"	"-5.933"	"5.933"
"GO:0006260"	"DNA replication"	"-5.671"	"5.671"
"GO:0006956"	"complement activation"	"-5.659"	"5.659"
"GO:0030593"	"neutrophil chemotaxis"	"-5.432"	"5.432"
"GO:0030154"	"cell differentiation"	"-5.422"	"5.422"
"GO:0006935"	"chemotaxis"	"-5.357"	"5.357"
"GO:0000245"	"spliceosomal complex assembly"	"-5.218"	"5.218"
"GO:0006283"	"transcription-coupled nucleotide-excision repair"	"-5.194"	"5.194"
