"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0000981"	"RNA polymerase II transcription factor activity, sequence-specific DNA binding"	"-22.325"	"22.325"
"GO:0003677"	"DNA binding"	"-15.601"	"15.601"
"GO:0003700"	"transcription factor activity, sequence-specific DNA binding"	"-10.281"	"10.281"
"GO:0004930"	"G-protein coupled receptor activity"	"-8.367"	"8.367"
"GO:0043565"	"sequence-specific DNA binding"	"-8.005"	"8.005"
"GO:0005179"	"hormone activity"	"-7.995"	"7.995"
"GO:0046872"	"metal ion binding"	"-7.13"	"7.13"
"GO:0003735"	"structural constituent of ribosome"	"-7.031"	"7.031"
"GO:0003682"	"chromatin binding"	"-6.767"	"6.767"
"GO:0008528"	"G-protein coupled peptide receptor activity"	"-6.683"	"6.683"
"GO:0000978"	"RNA polymerase II core promoter proximal region sequence-specific DNA binding"	"-6.353"	"6.353"
"GO:0001228"	"transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding"	"-6.293"	"6.293"
"GO:0017046"	"peptide hormone binding"	"-5.854"	"5.854"
"GO:0000977"	"RNA polymerase II regulatory region sequence-specific DNA binding"	"-5.818"	"5.818"
"GO:0003823"	"antigen binding"	"-5.818"	"5.818"
"GO:0003729"	"mRNA binding"	"-5.758"	"5.758"
"GO:0030594"	"neurotransmitter receptor activity"	"-5.631"	"5.631"
"GO:0034987"	"immunoglobulin receptor binding"	"-5.481"	"5.481"
"GO:0004993"	"G-protein coupled serotonin receptor activity"	"-5.276"	"5.276"
"GO:0005184"	"neuropeptide hormone activity"	"-5.257"	"5.257"
"GO:0003684"	"damaged DNA binding"	"-5.194"	"5.194"
"GO:0008009"	"chemokine activity"	"-5.029"	"5.029"
"GO:0001078"	"transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding"	"-4.672"	"4.672"
"GO:0003697"	"single-stranded DNA binding"	"-4.637"	"4.637"
"GO:0033038"	"bitter taste receptor activity"	"-4.627"	"4.627"
"GO:0008194"	"UDP-glycosyltransferase activity"	"-4.404"	"4.404"
"GO:0003727"	"single-stranded RNA binding"	"-4.133"	"4.133"
"GO:0000976"	"transcription regulatory region sequence-specific DNA binding"	"-4.095"	"4.095"
"GO:0003723"	"RNA binding"	"-4.05"	"4.05"
"GO:0004252"	"serine-type endopeptidase activity"	"-3.921"	"3.921"
"GO:0042923"	"neuropeptide binding"	"-3.903"	"3.903"
"GO:0016493"	"C-C chemokine receptor activity"	"-3.865"	"3.865"
"GO:0019956"	"chemokine binding"	"-3.865"	"3.865"
"GO:0008083"	"growth factor activity"	"-3.86"	"3.86"
"GO:1990841"	"promoter-specific chromatin binding"	"-3.811"	"3.811"
"GO:0001077"	"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding"	"-3.799"	"3.799"
"GO:0019843"	"rRNA binding"	"-3.78"	"3.78"
"GO:0005484"	"SNAP receptor activity"	"-3.745"	"3.745"
"GO:0048020"	"CCR chemokine receptor binding"	"-3.736"	"3.736"
"GO:0000987"	"core promoter proximal region sequence-specific DNA binding"	"-3.689"	"3.689"
"GO:0003777"	"microtubule motor activity"	"-3.6"	"3.6"
"GO:0031492"	"nucleosomal DNA binding"	"-3.561"	"3.561"
"GO:0004435"	"phosphatidylinositol phospholipase C activity"	"-3.527"	"3.527"
"GO:0001085"	"RNA polymerase II transcription factor binding"	"-3.515"	"3.515"
"GO:0003713"	"transcription coactivator activity"	"-3.5"	"3.5"
"GO:0019957"	"C-C chemokine binding"	"-3.499"	"3.499"
"GO:0005070"	"SH3/SH2 adaptor activity"	"-3.473"	"3.473"
"GO:0015020"	"glucuronosyltransferase activity"	"-3.447"	"3.447"
"GO:0017056"	"structural constituent of nuclear pore"	"-3.361"	"3.361"
"GO:0000993"	"RNA polymerase II core binding"	"-3.261"	"3.261"
"GO:0008201"	"heparin binding"	"-3.223"	"3.223"
"GO:0044212"	"transcription regulatory region DNA binding"	"-3.179"	"3.179"
"GO:0035064"	"methylated histone binding"	"-3.177"	"3.177"
"GO:0035198"	"miRNA binding"	"-3.141"	"3.141"
"GO:0001103"	"RNA polymerase II repressing transcription factor binding"	"-3.118"	"3.118"
"GO:0003714"	"transcription corepressor activity"	"-3.08"	"3.08"
"GO:0008094"	"DNA-dependent ATPase activity"	"-3.021"	"3.021"
"GO:0017134"	"fibroblast growth factor binding"	"-3.015"	"3.015"
