"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0005739"	"mitochondrion"	"26.675"	"-26.675"
"GO:0005759"	"mitochondrial matrix"	"25.948"	"-25.948"
"GO:0005743"	"mitochondrial inner membrane"	"21.602"	"-21.602"
"GO:0005747"	"mitochondrial respiratory chain complex I"	"18.954"	"-18.954"
"GO:0070062"	"extracellular exosome"	"15.986"	"-15.986"
"GO:0043209"	"myelin sheath"	"15.674"	"-15.674"
"GO:1904813"	"ficolin-1-rich granule lumen"	"12.837"	"-12.837"
"GO:0005758"	"mitochondrial intermembrane space"	"11.7"	"-11.7"
"GO:0034774"	"secretory granule lumen"	"11.569"	"-11.569"
"GO:0005777"	"peroxisome"	"11.139"	"-11.139"
"GO:0031966"	"mitochondrial membrane"	"9.879"	"-9.879"
"GO:0005778"	"peroxisomal membrane"	"9.465"	"-9.465"
"GO:0005782"	"peroxisomal matrix"	"9.059"	"-9.059"
"GO:0042470"	"melanosome"	"8.537"	"-8.537"
"GO:0042645"	"mitochondrial nucleoid"	"8.015"	"-8.015"
"GO:0000502"	"proteasome complex"	"7.192"	"-7.192"
"GO:0005741"	"mitochondrial outer membrane"	"7.082"	"-7.082"
"GO:0005783"	"endoplasmic reticulum"	"6.825"	"-6.825"
"GO:0031305"	"integral component of mitochondrial inner membrane"	"6.739"	"-6.739"
"GO:0072562"	"blood microparticle"	"6.518"	"-6.518"
"GO:0005769"	"early endosome"	"6.238"	"-6.238"
"GO:0044297"	"cell body"	"6.219"	"-6.219"
"GO:0005737"	"cytoplasm"	"5.938"	"-5.938"
"GO:0005811"	"lipid particle"	"5.798"	"-5.798"
"GO:0005770"	"late endosome"	"5.668"	"-5.668"
"GO:0016020"	"membrane"	"5.427"	"-5.427"
"GO:0008180"	"COP9 signalosome"	"5.417"	"-5.417"
"GO:0035578"	"azurophil granule lumen"	"5.393"	"-5.393"
"GO:0005789"	"endoplasmic reticulum membrane"	"5.256"	"-5.256"
"GO:0030175"	"filopodium"	"5.147"	"-5.147"
"GO:0005794"	"Golgi apparatus"	"5.041"	"-5.041"
"GO:0005829"	"cytosol"	"4.77"	"-4.77"
"GO:0005874"	"microtubule"	"4.667"	"-4.667"
"GO:0030136"	"clathrin-coated vesicle"	"4.521"	"-4.521"
"GO:0005905"	"clathrin-coated pit"	"4.509"	"-4.509"
"GO:0048471"	"perinuclear region of cytoplasm"	"4.268"	"-4.268"
"GO:0005762"	"mitochondrial large ribosomal subunit"	"4.262"	"-4.262"
"GO:0005771"	"multivesicular body"	"4.135"	"-4.135"
"GO:0045121"	"membrane raft"	"3.971"	"-3.971"
"GO:0031982"	"vesicle"	"3.895"	"-3.895"
"GO:0043025"	"neuronal cell body"	"3.833"	"-3.833"
"GO:0005764"	"lysosome"	"3.823"	"-3.823"
"GO:0005902"	"microvillus"	"3.789"	"-3.789"
"GO:0005765"	"lysosomal membrane"	"3.752"	"-3.752"
"GO:0000786"	"nucleosome"	"3.731"	"-3.731"
"GO:0005640"	"nuclear outer membrane"	"3.701"	"-3.701"
"GO:0016592"	"mediator complex"	"3.535"	"-3.535"
"GO:0016235"	"aggresome"	"3.457"	"-3.457"
"GO:0032991"	"macromolecular complex"	"3.429"	"-3.429"
"GO:0030176"	"integral component of endoplasmic reticulum membrane"	"3.42"	"-3.42"
"GO:0005774"	"vacuolar membrane"	"3.408"	"-3.408"
"GO:0031093"	"platelet alpha granule lumen"	"3.408"	"-3.408"
"GO:0012506"	"vesicle membrane"	"3.396"	"-3.396"
"GO:0005856"	"cytoskeleton"	"3.319"	"-3.319"
"GO:0031901"	"early endosome membrane"	"3.285"	"-3.285"
"GO:0035577"	"azurophil granule membrane"	"3.284"	"-3.284"
"GO:0005763"	"mitochondrial small ribosomal subunit"	"3.202"	"-3.202"
"GO:1904724"	"tertiary granule lumen"	"3.188"	"-3.188"
"GO:0030424"	"axon"	"3.119"	"-3.119"
"GO:0030864"	"cortical actin cytoskeleton"	"3.051"	"-3.051"
