"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0008137"	"NADH dehydrogenase (ubiquinone) activity"	"18.01"	"-18.01"
"GO:0004129"	"cytochrome-c oxidase activity"	"15.36"	"-15.36"
"GO:0009055"	"electron carrier activity"	"13.446"	"-13.446"
"GO:0051082"	"unfolded protein binding"	"11.813"	"-11.813"
"GO:0005525"	"GTP binding"	"11.777"	"-11.777"
"GO:0030170"	"pyridoxal phosphate binding"	"11.386"	"-11.386"
"GO:0031072"	"heat shock protein binding"	"10.499"	"-10.499"
"GO:0051537"	"2 iron, 2 sulfur cluster binding"	"10.242"	"-10.242"
"GO:0005524"	"ATP binding"	"10.088"	"-10.088"
"GO:0042623"	"ATPase activity, coupled"	"10.077"	"-10.077"
"GO:0051287"	"NAD binding"	"9.824"	"-9.824"
"GO:0016491"	"oxidoreductase activity"	"9.804"	"-9.804"
"GO:0051787"	"misfolded protein binding"	"9.703"	"-9.703"
"GO:0044183"	"protein binding involved in protein folding"	"9.572"	"-9.572"
"GO:0022857"	"transmembrane transporter activity"	"8.987"	"-8.987"
"GO:0003924"	"GTPase activity"	"8.967"	"-8.967"
"GO:0005200"	"structural constituent of cytoskeleton"	"8.824"	"-8.824"
"GO:0016887"	"ATPase activity"	"8.172"	"-8.172"
"GO:0016787"	"hydrolase activity"	"7.468"	"-7.468"
"GO:0051087"	"chaperone binding"	"6.968"	"-6.968"
"GO:0050660"	"flavin adenine dinucleotide binding"	"6.847"	"-6.847"
"GO:0000049"	"tRNA binding"	"6.65"	"-6.65"
"GO:0042803"	"protein homodimerization activity"	"6.503"	"-6.503"
"GO:0097718"	"disordered domain specific binding"	"5.932"	"-5.932"
"GO:0030234"	"enzyme regulator activity"	"5.843"	"-5.843"
"GO:0000287"	"magnesium ion binding"	"5.816"	"-5.816"
"GO:0005504"	"fatty acid binding"	"5.733"	"-5.733"
"GO:0031625"	"ubiquitin protein ligase binding"	"5.553"	"-5.553"
"GO:0019003"	"GDP binding"	"5.024"	"-5.024"
"GO:0000166"	"nucleotide binding"	"4.595"	"-4.595"
"GO:0042802"	"identical protein binding"	"4.581"	"-4.581"
"GO:0004364"	"glutathione transferase activity"	"4.549"	"-4.549"
"GO:0051539"	"4 iron, 4 sulfur cluster binding"	"4.498"	"-4.498"
"GO:0003841"	"1-acylglycerol-3-phosphate O-acyltransferase activity"	"4.206"	"-4.206"
"GO:0019899"	"enzyme binding"	"4.193"	"-4.193"
"GO:0015035"	"protein disulfide oxidoreductase activity"	"4.131"	"-4.131"
"GO:0004602"	"glutathione peroxidase activity"	"4.07"	"-4.07"
"GO:0042277"	"peptide binding"	"4.031"	"-4.031"
"GO:0003674"	"molecular_function"	"4.029"	"-4.029"
"GO:0043027"	"cysteine-type endopeptidase inhibitor activity involved in apoptotic process"	"3.964"	"-3.964"
"GO:0043022"	"ribosome binding"	"3.826"	"-3.826"
"GO:0050661"	"NADP binding"	"3.715"	"-3.715"
"GO:0003755"	"peptidyl-prolyl cis-trans isomerase activity"	"3.593"	"-3.593"
"GO:0008266"	"poly(U) RNA binding"	"3.585"	"-3.585"
"GO:0031210"	"phosphatidylcholine binding"	"3.51"	"-3.51"
"GO:0008198"	"ferrous iron binding"	"3.497"	"-3.497"
"GO:0048487"	"beta-tubulin binding"	"3.484"	"-3.484"
"GO:0004722"	"protein serine/threonine phosphatase activity"	"3.47"	"-3.47"
"GO:0015293"	"symporter activity"	"3.46"	"-3.46"
"GO:0050750"	"low-density lipoprotein particle receptor binding"	"3.206"	"-3.206"
"GO:0005543"	"phospholipid binding"	"3.138"	"-3.138"
"GO:0008143"	"poly(A) binding"	"3.101"	"-3.101"
"GO:0015171"	"amino acid transmembrane transporter activity"	"3.024"	"-3.024"
"GO:0005216"	"ion channel activity"	"3.022"	"-3.022"
"GO:0001671"	"ATPase activator activity"	"3.002"	"-3.002"
