"GO.ID"	"GO.Term"	"zscore"	"obs"	"mean"	"std"
"GO:0005654"	"nucleoplasm"	"16.217"	"9962"	"8509.896"	"89.54"
"GO:0005667"	"transcription factor complex"	"15.655"	"841"	"504.042"	"21.524"
"GO:0000307"	"cyclin-dependent protein kinase holoenzyme complex"	"11.959"	"241"	"119.041"	"10.198"
"GO:0000790"	"nuclear chromatin"	"11.836"	"1239"	"901.538"	"28.512"
"GO:0005634"	"nucleus"	"11.658"	"12262"	"11220.248"	"89.359"
"GO:0090575"	"RNA polymerase II transcription factor complex"	"10.422"	"322"	"186.475"	"13.004"
"GO:0005737"	"cytoplasm"	"10.226"	"8959"	"8160.874"	"78.049"
"GO:0005730"	"nucleolus"	"10.005"	"2760"	"2319.553"	"44.022"
"GO:0032991"	"macromolecular complex"	"9.482"	"2244"	"1868.411"	"39.611"
"GO:0017053"	"transcriptional repressor complex"	"8.655"	"265"	"160.019"	"12.13"
"GO:0032993"	"protein-DNA complex"	"8.539"	"278"	"171.841"	"12.433"
"GO:0097136"	"Bcl-2 family protein complex"	"8.445"	"33"	"8.756"	"2.871"
"GO:0016604"	"nuclear body"	"8.279"	"808"	"618.614"	"22.876"
"GO:0000118"	"histone deacetylase complex"	"8.142"	"179"	"103.098"	"9.322"
"GO:0097129"	"cyclin D2-CDK4 complex"	"8.107"	"27"	"6.667"	"2.508"
"GO:0016605"	"PML body"	"7.557"	"504"	"369.335"	"17.821"
"GO:0071144"	"SMAD2-SMAD3 protein complex"	"7.456"	"46"	"17.393"	"3.837"
"GO:0071141"	"SMAD protein complex"	"7.153"	"89"	"44.359"	"6.241"
"GO:0000784"	"nuclear chromosome, telomeric region"	"6.821"	"652"	"502.011"	"21.989"
"GO:0000785"	"chromatin"	"6.78"	"474"	"352.469"	"17.925"
"GO:0005741"	"mitochondrial outer membrane"	"6.676"	"607"	"463.201"	"21.538"
"GO:0031464"	"Cul4A-RING E3 ubiquitin ligase complex"	"6.641"	"73"	"35.422"	"5.659"
"GO:0000123"	"histone acetyltransferase complex"	"6.637"	"123"	"69.847"	"8.009"
"GO:0031465"	"Cul4B-RING E3 ubiquitin ligase complex"	"6.247"	"60"	"28.857"	"4.985"
"GO:0016580"	"Sin3 complex"	"6.171"	"121"	"71.854"	"7.965"
"GO:0016592"	"mediator complex"	"6.164"	"148"	"91.272"	"9.203"
"GO:0032444"	"activin responsive factor complex"	"6.072"	"39"	"16.504"	"3.705"
"GO:0031012"	"extracellular matrix"	"5.941"	"246"	"166.995"	"13.298"
"GO:0080008"	"Cul4-RING E3 ubiquitin ligase complex"	"5.753"	"106"	"62.991"	"7.476"
"GO:0022627"	"cytosolic small ribosomal subunit"	"5.578"	"402"	"307.055"	"17.02"
"GO:0005663"	"DNA replication factor C complex"	"5.331"	"70"	"38.811"	"5.85"
"GO:0005657"	"replication fork"	"5.328"	"103"	"63.25"	"7.46"
"GO:0071818"	"BAT3 complex"	"5.23"	"30"	"12.857"	"3.278"
"GO:0035861"	"site of double-strand break"	"5.145"	"183"	"127.651"	"10.757"
"GO:1990622"	"CHOP-ATF3 complex"	"5.101"	"12"	"3.14"	"1.737"
"GO:0035525"	"NF-kappaB p50/p65 complex"	"5.077"	"23"	"8.858"	"2.786"
"GO:0070822"	"Sin3-type complex"	"5.02"	"56"	"29.975"	"5.184"
"GO:0016513"	"core-binding factor complex"	"4.961"	"14"	"4.161"	"1.983"
"GO:0016581"	"NuRD complex"	"4.96"	"125"	"82.376"	"8.594"
"GO:1990617"	"CHOP-ATF4 complex"	"4.929"	"13"	"3.794"	"1.868"
"GO:0070557"	"PCNA-p21 complex"	"4.746"	"34"	"16.15"	"3.761"
"GO:0036488"	"CHOP-C/EBP complex"	"4.728"	"15"	"4.822"	"2.153"
"GO:1990907"	"beta-catenin-TCF complex"	"4.65"	"50"	"26.812"	"4.986"
"GO:0005829"	"cytosol"	"4.64"	"11916"	"11482.42"	"93.452"
"GO:0030666"	"endocytic vesicle membrane"	"4.639"	"436"	"348.586"	"18.842"
"GO:0016342"	"catenin complex"	"4.568"	"59"	"34.225"	"5.424"
"GO:0016363"	"nuclear matrix"	"4.534"	"462"	"376.268"	"18.908"
"GO:0044666"	"MLL3/4 complex"	"4.488"	"52"	"28.894"	"5.149"
"GO:0031391"	"Elg1 RFC-like complex"	"4.467"	"26"	"11.498"	"3.246"
"GO:0005694"	"chromosome"	"4.381"	"347"	"275.974"	"16.213"
"GO:0031306"	"intrinsic component of mitochondrial outer membrane"	"4.348"	"6"	"1.237"	"1.095"
"GO:0031390"	"Ctf18 RFC-like complex"	"4.347"	"51"	"28.41"	"5.197"
"GO:0009346"	"citrate lyase complex"	"4.274"	"7"	"1.681"	"1.245"
"GO:0042406"	"extrinsic component of endoplasmic reticulum membrane"	"4.273"	"17"	"6.953"	"2.351"
"GO:0005669"	"transcription factor TFIID complex"	"4.233"	"259"	"202.675"	"13.307"
"GO:0097124"	"cyclin A2-CDK2 complex"	"4.191"	"40"	"22.315"	"4.219"
"GO:0015935"	"small ribosomal subunit"	"4.17"	"141"	"101.66"	"9.434"
"GO:0097135"	"cyclin E2-CDK2 complex"	"4.131"	"37"	"19.978"	"4.121"
"GO:1990590"	"ATF1-ATF4 transcription factor complex"	"3.943"	"9"	"2.773"	"1.579"
"GO:0016514"	"SWI/SNF complex"	"3.905"	"89"	"60.058"	"7.411"
"GO:0032996"	"Bcl3-Bcl10 complex"	"3.883"	"5"	"1.056"	"1.016"
"GO:0071944"	"cell periphery"	"3.857"	"132"	"96.745"	"9.14"
"GO:0035097"	"histone methyltransferase complex"	"3.826"	"117"	"82.802"	"8.938"
"GO:0005675"	"holo TFIIH complex"	"3.775"	"86"	"58.577"	"7.265"
"GO:0005637"	"nuclear inner membrane"	"3.771"	"94"	"65.252"	"7.623"
"GO:0035692"	"macrophage migration inhibitory factor receptor complex"	"3.762"	"10"	"3.289"	"1.784"
"GO:0032302"	"MutSbeta complex"	"3.741"	"17"	"7.383"	"2.571"
"GO:0001939"	"female pronucleus"	"3.701"	"42"	"24.806"	"4.646"
"GO:0032301"	"MutSalpha complex"	"3.665"	"19"	"8.844"	"2.771"
"GO:0005587"	"collagen type IV trimer"	"3.651"	"11"	"3.917"	"1.94"
"GO:0032777"	"Piccolo NuA4 histone acetyltransferase complex"	"3.6"	"32"	"17.928"	"3.909"
"GO:0005604"	"basement membrane"	"3.591"	"120"	"88.177"	"8.862"
"GO:0009330"	"DNA topoisomerase complex (ATP-hydrolyzing)"	"3.566"	"23"	"11.466"	"3.235"
"GO:0044798"	"nuclear transcription factor complex"	"3.564"	"34"	"18.879"	"4.243"
"GO:0097134"	"cyclin E1-CDK2 complex"	"3.531"	"36"	"21.067"	"4.229"
"GO:0030891"	"VCB complex"	"3.497"	"49"	"30.824"	"5.198"
"GO:0022625"	"cytosolic large ribosomal subunit"	"3.487"	"391"	"331.331"	"17.11"
"GO:0019005"	"SCF ubiquitin ligase complex"	"3.486"	"210"	"166.045"	"12.61"
"GO:0097356"	"perinucleolar compartment"	"3.474"	"6"	"1.715"	"1.233"
"GO:0005719"	"nuclear euchromatin"	"3.441"	"170"	"132.939"	"10.77"
"GO:0000808"	"origin recognition complex"	"3.411"	"25"	"13.024"	"3.511"
"GO:0016020"	"membrane"	"3.405"	"4830"	"4611"	"64.322"
"GO:0098799"	"outer mitochondrial membrane protein complex"	"3.405"	"4"	"0.595"	"0.756"
"GO:0062023"	NA	"3.401"	"195"	"154.431"	"11.93"
"GO:0042555"	"MCM complex"	"3.388"	"70"	"47.828"	"6.545"
"GO:0005925"	"focal adhesion"	"3.364"	"1589"	"1461.218"	"37.981"
"GO:0043657"	"host cell"	"3.352"	"331"	"275.336"	"16.604"
"GO:0048471"	"perinuclear region of cytoplasm"	"3.352"	"1587"	"1468.531"	"35.345"
"GO:0035976"	"transcription factor AP-1 complex"	"3.339"	"58"	"38.967"	"5.7"
"GO:0005840"	"ribosome"	"3.315"	"285"	"235.886"	"14.816"
"GO:0097144"	"BAX complex"	"3.312"	"7"	"2.196"	"1.45"
"GO:0000793"	"condensed chromosome"	"3.305"	"117"	"87.824"	"8.828"
"GO:0035098"	"ESC/E(Z) complex"	"3.286"	"116"	"86.816"	"8.882"
"GO:0016460"	"myosin II complex"	"3.275"	"44"	"28.081"	"4.86"
"GO:0035838"	"growing cell tip"	"3.271"	"4"	"0.729"	"0.834"
"GO:0044231"	"host cell presynaptic membrane"	"3.271"	"4"	"0.729"	"0.834"
"GO:0033503"	"HULC complex"	"3.223"	"29"	"16.413"	"3.905"
"GO:0097209"	"epidermal lamellar body"	"3.213"	"5"	"1.344"	"1.138"
"GO:0000806"	"Y chromosome"	"3.207"	"34"	"20.65"	"4.163"
"GO:0090734"	NA	"3.198"	"90"	"65.691"	"7.602"
"GO:0008250"	"oligosaccharyltransferase complex"	"3.197"	"37"	"22.84"	"4.429"
"GO:0005720"	"nuclear heterochromatin"	"3.17"	"88"	"63.937"	"7.591"
"GO:0016602"	"CCAAT-binding factor complex"	"3.164"	"13"	"5.671"	"2.316"
"GO:0042382"	"paraspeckles"	"3.158"	"39"	"23.917"	"4.776"
"GO:0043235"	"receptor complex"	"3.157"	"387"	"330.73"	"17.825"
"GO:0005673"	"transcription factor TFIIE complex"	"3.124"	"15"	"7.275"	"2.473"
"GO:0035189"	"Rb-E2F complex"	"3.116"	"36"	"21.808"	"4.555"
"GO:0070369"	"beta-catenin-TCF7L2 complex"	"3.116"	"31"	"18.606"	"3.978"
"GO:0072357"	"PTW/PP1 phosphatase complex"	"3.109"	"64"	"45.069"	"6.09"
"GO:0000781"	"chromosome, telomeric region"	"3.094"	"187"	"149.081"	"12.257"
"GO:0033257"	"Bcl3/NF-kappaB2 complex"	"3.068"	"10"	"3.941"	"1.975"
"GO:0000439"	"core TFIIH complex"	"3.067"	"46"	"30.451"	"5.069"
"GO:0001940"	"male pronucleus"	"3.063"	"35"	"21.895"	"4.279"
"GO:0016533"	"cyclin-dependent protein kinase 5 holoenzyme complex"	"3.054"	"11"	"4.59"	"2.099"
"GO:1990032"	"parallel fiber"	"3.028"	"4"	"0.972"	"0.985"
"GO:0097125"	"cyclin B1-CDK1 complex"	"3.026"	"32"	"19.879"	"4.005"
"GO:0036398"	"TCR signalosome"	"3.016"	"15"	"7.174"	"2.595"
"GO:0005783"	"endoplasmic reticulum"	"3.015"	"1479"	"1376.994"	"33.838"
"GO:0005584"	"collagen type I trimer"	"2.99"	"8"	"2.961"	"1.685"
"GO:0005953"	"CAAX-protein geranylgeranyltransferase complex"	"2.979"	"4"	"1.021"	"0.994"
"GO:0097123"	"cyclin A1-CDK2 complex"	"2.937"	"34"	"21.461"	"4.269"
"GO:0032300"	"mismatch repair complex"	"2.93"	"37"	"23.546"	"4.592"
"GO:0097513"	"myosin II filament"	"2.923"	"37"	"23.912"	"4.478"
"GO:0000178"	"exosome (RNase complex)"	"2.917"	"52"	"35.379"	"5.697"
"GO:0000805"	"X chromosome"	"2.905"	"35"	"22.449"	"4.321"
"GO:0097550"	"transcriptional preinitiation complex"	"2.899"	"70"	"50.288"	"6.798"
"GO:0071564"	"npBAF complex"	"2.873"	"64"	"45.405"	"6.473"
"GO:0031265"	"CD95 death-inducing signaling complex"	"2.855"	"23"	"12.804"	"3.571"
"GO:0048179"	"activin receptor complex"	"2.854"	"22"	"12.119"	"3.462"
"GO:0005615"	"extracellular space"	"2.837"	"1730"	"1626.111"	"36.617"
"GO:0000792"	"heterochromatin"	"2.832"	"148"	"119.142"	"10.19"
