"GO.ID"	"GO.Term"	"Z-score"
"GO:0008134"	"transcription factor binding"	"19.387"
"GO:0000978"	"RNA polymerase II core promoter proximal region sequence-specific DNA binding"	"18.455"
"GO:0008480"	"sarcosine dehydrogenase activity"	"18.221"
"GO:0001077"	"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding"	"16.202"
"GO:0003700"	"transcription factor activity, sequence-specific DNA binding"	"15.397"
"GO:0003713"	"transcription coactivator activity"	"14.334"
"GO:0003682"	"chromatin binding"	"13.985"
"GO:0002039"	"p53 binding"	"13.489"
"GO:0005515"	"protein binding"	"13.182"
"GO:0044212"	"transcription regulatory region DNA binding"	"13.066"
"GO:0097383"	"dIDP diphosphatase activity"	"12.865"
"GO:1901640"	"XTP binding"	"12.865"
"GO:1901641"	"ITP binding"	"12.865"
"GO:1990003"	"IDP phosphatase activity"	"12.865"
"GO:0004693"	"cyclin-dependent protein serine/threonine kinase activity"	"12.649"
"GO:0001228"	"transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding"	"12.64"
"GO:0050262"	"ribosylnicotinamide kinase activity"	"12.526"
"GO:0061769"	"ribosylnicotinate kinase activity"	"12.526"
"GO:0001085"	"RNA polymerase II transcription factor binding"	"12.095"
"GO:0000977"	"RNA polymerase II regulatory region sequence-specific DNA binding"	"11.478"
"GO:0001078"	"transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding"	"11.041"
"GO:0043565"	"sequence-specific DNA binding"	"10.712"
"GO:0033613"	"activating transcription factor binding"	"10.666"
"GO:0001102"	"RNA polymerase II activating transcription factor binding"	"10.401"
"GO:0042826"	"histone deacetylase binding"	"10.383"
"GO:0070491"	"repressing transcription factor binding"	"10.344"
"GO:0031490"	"chromatin DNA binding"	"10.205"
"GO:0050681"	"androgen receptor binding"	"10.171"
"GO:0003684"	"damaged DNA binding"	"10.098"
"GO:0036403"	"arachidonate 8(S)-lipoxygenase activity"	"9.945"
"GO:0044105"	"L-xylulose reductase (NAD+) activity"	"9.816"
"GO:0050038"	"L-xylulose reductase (NADP+) activity"	"9.816"
"GO:0016538"	"cyclin-dependent protein serine/threonine kinase regulator activity"	"9.747"
"GO:0051059"	"NF-kappaB binding"	"9.609"
"GO:0005160"	"transforming growth factor beta receptor binding"	"9.602"
"GO:0019899"	"enzyme binding"	"9.598"
"GO:0034713"	"type I transforming growth factor beta receptor binding"	"9.372"
"GO:0003705"	"transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding"	"9.3"
"GO:0030374"	"ligand-dependent nuclear receptor transcription coactivator activity"	"9.295"
"GO:0000980"	"RNA polymerase II distal enhancer sequence-specific DNA binding"	"9.164"
"GO:0003714"	"transcription corepressor activity"	"9.139"
"GO:0003690"	"double-stranded DNA binding"	"9.072"
"GO:0008270"	"zinc ion binding"	"9.044"
"GO:0030332"	"cyclin binding"	"9.035"
"GO:0070411"	"I-SMAD binding"	"9.033"
"GO:0004861"	"cyclin-dependent protein serine/threonine kinase inhibitor activity"	"8.771"
"GO:0019901"	"protein kinase binding"	"8.705"
"GO:0004407"	"histone deacetylase activity"	"8.696"
"GO:0001103"	"RNA polymerase II repressing transcription factor binding"	"8.595"
"GO:0000987"	"core promoter proximal region sequence-specific DNA binding"	"8.525"
"GO:0005125"	"cytokine activity"	"8.444"
"GO:0008107"	"galactoside 2-alpha-L-fucosyltransferase activity"	"8.388"
"GO:0030331"	"estrogen receptor binding"	"8.323"
"GO:1990841"	"promoter-specific chromatin binding"	"8.323"
"GO:0004879"	"RNA polymerase II transcription factor activity, ligand-activated sequence-specific DNA binding"	"8.314"
"GO:0033558"	"protein deacetylase activity"	"8.266"
"GO:0070878"	"primary miRNA binding"	"8.186"
"GO:0070888"	"E-box binding"	"8.068"
"GO:0042803"	"protein homodimerization activity"	"8.031"
"GO:0003707"	"steroid hormone receptor activity"	"8"
"GO:0033829"	"O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase activity"	"7.989"
"GO:0042802"	"identical protein binding"	"7.939"
"GO:0070412"	"R-SMAD binding"	"7.901"
"GO:0051721"	"protein phosphatase 2A binding"	"7.826"
"GO:0070410"	"co-SMAD binding"	"7.816"
"GO:0004674"	"protein serine/threonine kinase activity"	"7.801"
"GO:0046965"	"retinoid X receptor binding"	"7.754"
"GO:0004672"	"protein kinase activity"	"7.684"
"GO:0035326"	"enhancer binding"	"7.657"
"GO:0000976"	"transcription regulatory region sequence-specific DNA binding"	"7.639"
"GO:0032041"	"NAD-dependent histone deacetylase activity (H3-K14 specific)"	"7.625"
"GO:0061630"	"ubiquitin protein ligase activity"	"7.605"
"GO:0047837"	"D-xylose 1-dehydrogenase (NADP+) activity"	"7.6"
"GO:0051434"	"BH3 domain binding"	"7.591"
"GO:0003712"	"transcription cofactor activity"	"7.555"
"GO:0035257"	"nuclear hormone receptor binding"	"7.549"
"GO:0030618"	"transforming growth factor beta receptor, pathway-specific cytoplasmic mediator activity"	"7.485"
"GO:0016922"	"ligand-dependent nuclear receptor binding"	"7.484"
"GO:0001046"	"core promoter sequence-specific DNA binding"	"7.459"
"GO:0046332"	"SMAD binding"	"7.438"
"GO:0008094"	"DNA-dependent ATPase activity"	"7.268"
"GO:0050693"	"LBD domain binding"	"7.266"
"GO:0008434"	"calcitriol receptor activity"	"7.206"
"GO:0038186"	"lithocholic acid receptor activity"	"7.206"
"GO:1902098"	"calcitriol binding"	"7.206"
"GO:1902121"	"lithocholic acid binding"	"7.206"
"GO:0003837"	"beta-ureidopropionase activity"	"7.183"
"GO:0047485"	"protein N-terminus binding"	"7.176"
"GO:0106105"	NA	"6.996"
"GO:0035035"	"histone acetyltransferase binding"	"6.994"
"GO:0046848"	"hydroxyapatite binding"	"6.935"
"GO:0008013"	"beta-catenin binding"	"6.908"
