"GO.ID"	"GO.Term"	"Z-score"
"GO:0005654"	"nucleoplasm"	"16.217"
"GO:0005667"	"transcription factor complex"	"15.655"
"GO:0000307"	"cyclin-dependent protein kinase holoenzyme complex"	"11.959"
"GO:0000790"	"nuclear chromatin"	"11.836"
"GO:0005634"	"nucleus"	"11.658"
"GO:0090575"	"RNA polymerase II transcription factor complex"	"10.422"
"GO:0005737"	"cytoplasm"	"10.226"
"GO:0005730"	"nucleolus"	"10.005"
"GO:0032991"	"macromolecular complex"	"9.482"
"GO:0017053"	"transcriptional repressor complex"	"8.655"
"GO:0032993"	"protein-DNA complex"	"8.539"
"GO:0097136"	"Bcl-2 family protein complex"	"8.445"
"GO:0016604"	"nuclear body"	"8.279"
"GO:0000118"	"histone deacetylase complex"	"8.142"
"GO:0097129"	"cyclin D2-CDK4 complex"	"8.107"
"GO:1990512"	"Cry-Per complex"	"7.6"
"GO:0016605"	"PML body"	"7.557"
"GO:0071144"	"SMAD2-SMAD3 protein complex"	"7.456"
"GO:0071141"	"SMAD protein complex"	"7.153"
"GO:0000784"	"nuclear chromosome, telomeric region"	"6.821"
"GO:0000785"	"chromatin"	"6.78"
"GO:0005741"	"mitochondrial outer membrane"	"6.676"
"GO:0031464"	"Cul4A-RING E3 ubiquitin ligase complex"	"6.641"
"GO:0000123"	"histone acetyltransferase complex"	"6.637"
"GO:0031465"	"Cul4B-RING E3 ubiquitin ligase complex"	"6.247"
"GO:0016580"	"Sin3 complex"	"6.171"
"GO:0016592"	"mediator complex"	"6.164"
"GO:0032444"	"activin responsive factor complex"	"6.072"
"GO:0097541"	"axonemal basal plate"	"6.045"
"GO:1903767"	"sweet taste receptor complex"	"6"
"GO:0031012"	"extracellular matrix"	"5.941"
"GO:0080008"	"Cul4-RING E3 ubiquitin ligase complex"	"5.753"
"GO:0022627"	"cytosolic small ribosomal subunit"	"5.578"
"GO:0005663"	"DNA replication factor C complex"	"5.331"
"GO:0005657"	"replication fork"	"5.328"
"GO:0071818"	"BAT3 complex"	"5.23"
"GO:0035861"	"site of double-strand break"	"5.145"
"GO:1990622"	"CHOP-ATF3 complex"	"5.101"
"GO:0035525"	"NF-kappaB p50/p65 complex"	"5.077"
"GO:0070822"	"Sin3-type complex"	"5.02"
"GO:0016513"	"core-binding factor complex"	"4.961"
"GO:0016581"	"NuRD complex"	"4.96"
"GO:1990617"	"CHOP-ATF4 complex"	"4.929"
"GO:0070557"	"PCNA-p21 complex"	"4.746"
"GO:0036488"	"CHOP-C/EBP complex"	"4.728"
"GO:1990907"	"beta-catenin-TCF complex"	"4.65"
"GO:0005829"	"cytosol"	"4.64"
"GO:0030666"	"endocytic vesicle membrane"	"4.639"
"GO:0016342"	"catenin complex"	"4.568"
"GO:0016363"	"nuclear matrix"	"4.534"
"GO:0098799"	"outer mitochondrial membrane protein complex"	"4.504"
"GO:0044666"	"MLL3/4 complex"	"4.488"
"GO:0031391"	"Elg1 RFC-like complex"	"4.467"
"GO:0005694"	"chromosome"	"4.381"
"GO:0031306"	"intrinsic component of mitochondrial outer membrane"	"4.348"
"GO:0031390"	"Ctf18 RFC-like complex"	"4.347"
"GO:0009346"	"citrate lyase complex"	"4.274"
"GO:0042406"	"extrinsic component of endoplasmic reticulum membrane"	"4.273"
"GO:0005669"	"transcription factor TFIID complex"	"4.233"
"GO:0097124"	"cyclin A2-CDK2 complex"	"4.191"
"GO:0015935"	"small ribosomal subunit"	"4.17"
"GO:0097135"	"cyclin E2-CDK2 complex"	"4.131"
"GO:0043512"	"inhibin A complex"	"3.995"
"GO:1990590"	"ATF1-ATF4 transcription factor complex"	"3.943"
"GO:0035838"	"growing cell tip"	"3.92"
"GO:0044231"	"host cell presynaptic membrane"	"3.92"
"GO:0016514"	"SWI/SNF complex"	"3.905"
"GO:0032996"	"Bcl3-Bcl10 complex"	"3.883"
"GO:0071944"	"cell periphery"	"3.857"
"GO:0031906"	"late endosome lumen"	"3.843"
"GO:0035097"	"histone methyltransferase complex"	"3.826"
"GO:0005675"	"holo TFIIH complex"	"3.775"
"GO:0005637"	"nuclear inner membrane"	"3.771"
"GO:0035692"	"macrophage migration inhibitory factor receptor complex"	"3.762"
"GO:0032302"	"MutSbeta complex"	"3.741"
"GO:0001939"	"female pronucleus"	"3.701"
"GO:0032301"	"MutSalpha complex"	"3.665"
"GO:0005587"	"collagen type IV trimer"	"3.651"
"GO:0043509"	"activin A complex"	"3.615"
"GO:0032777"	"Piccolo NuA4 histone acetyltransferase complex"	"3.6"
"GO:0005604"	"basement membrane"	"3.591"
"GO:0009330"	"DNA topoisomerase complex (ATP-hydrolyzing)"	"3.566"
"GO:0044798"	"nuclear transcription factor complex"	"3.564"
"GO:0036156"	"inner dynein arm"	"3.536"
"GO:0097134"	"cyclin E1-CDK2 complex"	"3.531"
"GO:0030891"	"VCB complex"	"3.497"
"GO:0022625"	"cytosolic large ribosomal subunit"	"3.487"
"GO:0019005"	"SCF ubiquitin ligase complex"	"3.486"
"GO:0097356"	"perinucleolar compartment"	"3.474"
"GO:0005719"	"nuclear euchromatin"	"3.441"
"GO:0033150"	"cytoskeletal calyx"	"3.424"
"GO:0000808"	"origin recognition complex"	"3.411"
"GO:0016020"	"membrane"	"3.405"
"GO:0062023"	NA	"3.401"
"GO:0042555"	"MCM complex"	"3.388"
"GO:0005925"	"focal adhesion"	"3.364"
"GO:0043657"	"host cell"	"3.352"
"GO:0048471"	"perinuclear region of cytoplasm"	"3.352"
"GO:0035976"	"transcription factor AP-1 complex"	"3.339"
"GO:0005840"	"ribosome"	"3.315"
