"GO.ID"	"GO.Term"	"zscore"
"GO:0006977"	"DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest"	"13.799"
"GO:0002352"	"B cell negative selection"	"13.452"
"GO:0002248"	"connective tissue replacement involved in inflammatory response wound healing"	"12.68"
"GO:0042771"	"intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator"	"12.62"
"GO:0008285"	"negative regulation of cell proliferation"	"12.389"
"GO:0000079"	"regulation of cyclin-dependent protein serine/threonine kinase activity"	"11.886"
"GO:0072717"	"cellular response to actinomycin D"	"11.559"
"GO:0009912"	"auditory receptor cell fate commitment"	"11.286"
"GO:1990785"	"response to water-immersion restraint stress"	"11.283"
"GO:0032651"	"regulation of interleukin-1 beta production"	"11.228"
"GO:1902263"	"apoptotic process involved in embryonic digit morphogenesis"	"11.143"
"GO:0060058"	"positive regulation of apoptotic process involved in mammary gland involution"	"11.005"
"GO:1901585"	"regulation of acid-sensing ion channel activity"	"10.997"
"GO:0048597"	"post-embryonic camera-type eye morphogenesis"	"10.733"
"GO:0010482"	"regulation of epidermal cell division"	"10.563"
"GO:0032077"	"positive regulation of deoxyribonuclease activity"	"10.493"
"GO:0097403"	"cellular response to raffinose"	"10.435"
"GO:1903801"	"L-leucine import into cell"	"10.435"
"GO:0032058"	"positive regulation of translational initiation in response to stress"	"10.321"
"GO:1903917"	"positive regulation of endoplasmic reticulum stress-induced eIF2 alpha dephosphorylation"	"10.321"
"GO:0008635"	"activation of cysteine-type endopeptidase activity involved in apoptotic process by cytochrome c"	"10.306"
"GO:0100057"	"regulation of phenotypic switching by transcription from RNA polymerase II promoter"	"10.265"
"GO:1900134"	"negative regulation of renin secretion into blood stream"	"10.265"
"GO:1904828"	"positive regulation of hydrogen sulfide biosynthetic process"	"10.265"
"GO:0042492"	"gamma-delta T cell differentiation"	"10.21"
"GO:0051545"	"negative regulation of elastin biosynthetic process"	"10.21"
"GO:0071301"	"cellular response to vitamin B1"	"10.21"
"GO:1904404"	"response to formaldehyde"	"10.21"
"GO:1990134"	"epithelial cell apoptotic process involved in palatal shelf morphogenesis"	"10.21"
"GO:0001544"	"initiation of primordial ovarian follicle growth"	"10.157"
"GO:0003182"	"coronary sinus valve morphogenesis"	"10.051"
"GO:0003213"	"cardiac right atrium morphogenesis"	"10.051"
"GO:0003270"	"Notch signaling pathway involved in regulation of secondary heart field cardioblast proliferation"	"10.051"
"GO:0007440"	"foregut morphogenesis"	"10.051"
"GO:0021515"	"cell differentiation in spinal cord"	"10.051"
"GO:0048320"	"axial mesoderm formation"	"10.051"
"GO:0060035"	"notochord cell development"	"10.051"
"GO:0060768"	"regulation of epithelial cell proliferation involved in prostate gland development"	"10.051"
"GO:0060843"	"venous endothelial cell differentiation"	"10.051"
"GO:0061394"	"regulation of transcription from RNA polymerase II promoter in response to arsenic-containing substance"	"10.051"
"GO:1903849"	"positive regulation of aorta morphogenesis"	"10.051"
"GO:1904238"	"pericyte cell differentiation"	"10.051"
"GO:0007093"	"mitotic cell cycle checkpoint"	"9.993"
"GO:0030330"	"DNA damage response, signal transduction by p53 class mediator"	"9.96"
"GO:0060558"	"regulation of calcidiol 1-monooxygenase activity"	"9.949"
"GO:1904998"	"negative regulation of leukocyte adhesion to arterial endothelial cell"	"9.949"
"GO:0046015"	"regulation of transcription by glucose"	"9.899"
"GO:1901292"	"nucleoside phosphate catabolic process"	"9.899"
"GO:2001165"	"positive regulation of phosphorylation of RNA polymerase II C-terminal domain serine 2 residues"	"9.899"
"GO:0070059"	"intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress"	"9.882"
"GO:0007066"	"female meiosis sister chromatid cohesion"	"9.85"
"GO:2000639"	"negative regulation of SREBP signaling pathway"	"9.802"
"GO:0030308"	"negative regulation of cell growth"	"9.777"
"GO:0072332"	"intrinsic apoptotic signaling pathway by p53 class mediator"	"9.758"
"GO:0006218"	"uridine catabolic process"	"9.754"
"GO:0046521"	"sphingoid catabolic process"	"9.754"
"GO:1902895"	"positive regulation of pri-miRNA transcription from RNA polymerase II promoter"	"9.728"
"GO:0002246"	"wound healing involved in inflammatory response"	"9.707"
"GO:0015787"	"UDP-glucuronic acid transport"	"9.707"
"GO:1904036"	"negative regulation of epithelial cell apoptotic process"	"9.707"
"GO:0060528"	"secretory columnal luminar epithelial cell differentiation involved in prostate glandular acinus development"	"9.675"
"GO:0044819"	"mitotic G1/S transition checkpoint"	"9.661"
"GO:0060212"	"negative regulation of nuclear-transcribed mRNA poly(A) tail shortening"	"9.661"
"GO:1904716"	"positive regulation of chaperone-mediated autophagy"	"9.661"
"GO:0007050"	"cell cycle arrest"	"9.637"
"GO:0006157"	"deoxyadenosine catabolic process"	"9.615"
"GO:0032261"	"purine nucleotide salvage"	"9.615"
"GO:0039019"	"pronephric nephron development"	"9.615"
"GO:0046111"	"xanthine biosynthetic process"	"9.615"
"GO:0060169"	"negative regulation of adenosine receptor signaling pathway"	"9.615"
"GO:0060407"	"negative regulation of penile erection"	"9.615"
"GO:0060683"	"regulation of branching involved in salivary gland morphogenesis by epithelial-mesenchymal signaling"	"9.615"
"GO:0072124"	"regulation of glomerular mesangial cell proliferation"	"9.615"
