"GO.ID"	"GO.Term"	"zscore"	"obs"	"mean"	"std"
"GO:0008134"	"transcription factor binding"	"19.387"	"1619"	"1022.213"	"30.783"
"GO:0000978"	"RNA polymerase II core promoter proximal region sequence-specific DNA binding"	"18.455"	"1447"	"914.697"	"28.843"
"GO:0001077"	"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding"	"16.202"	"887"	"535.677"	"21.684"
"GO:0003700"	"transcription factor activity, sequence-specific DNA binding"	"15.397"	"1672"	"1174.075"	"32.339"
"GO:0003713"	"transcription coactivator activity"	"14.334"	"1127"	"761.884"	"25.472"
"GO:0003682"	"chromatin binding"	"13.985"	"1447"	"1016.624"	"30.774"
"GO:0002039"	"p53 binding"	"13.489"	"511"	"292.835"	"16.173"
"GO:0005515"	"protein binding"	"13.182"	"18379"	"17295.35"	"82.207"
"GO:0044212"	"transcription regulatory region DNA binding"	"13.066"	"898"	"599.041"	"22.881"
"GO:0004693"	"cyclin-dependent protein serine/threonine kinase activity"	"12.649"	"237"	"111.316"	"9.936"
"GO:0001228"	"transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding"	"12.64"	"411"	"226.742"	"14.577"
"GO:0001085"	"RNA polymerase II transcription factor binding"	"12.095"	"274"	"141.617"	"10.946"
"GO:0000977"	"RNA polymerase II regulatory region sequence-specific DNA binding"	"11.478"	"589"	"375.87"	"18.568"
"GO:0001078"	"transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding"	"11.041"	"421"	"257.808"	"14.78"
"GO:0043565"	"sequence-specific DNA binding"	"10.712"	"768"	"531.319"	"22.095"
"GO:0033613"	"activating transcription factor binding"	"10.666"	"236"	"122.717"	"10.621"
"GO:0001102"	"RNA polymerase II activating transcription factor binding"	"10.401"	"331"	"198.966"	"12.694"
"GO:0042826"	"histone deacetylase binding"	"10.383"	"698"	"480.382"	"20.959"
"GO:0070491"	"repressing transcription factor binding"	"10.344"	"291"	"164.482"	"12.231"
"GO:0031490"	"chromatin DNA binding"	"10.205"	"311"	"180.101"	"12.827"
"GO:0050681"	"androgen receptor binding"	"10.171"	"287"	"169.127"	"11.589"
"GO:0003684"	"damaged DNA binding"	"10.098"	"381"	"238.32"	"14.129"
"GO:0016538"	"cyclin-dependent protein serine/threonine kinase regulator activity"	"9.747"	"135"	"62.441"	"7.444"
"GO:0051059"	"NF-kappaB binding"	"9.609"	"196"	"105.757"	"9.392"
"GO:0005160"	"transforming growth factor beta receptor binding"	"9.602"	"105"	"44.618"	"6.288"
"GO:0019899"	"enzyme binding"	"9.598"	"1789"	"1440.575"	"36.303"
"GO:0034713"	"type I transforming growth factor beta receptor binding"	"9.372"	"77"	"29.384"	"5.081"
"GO:0003705"	"transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding"	"9.3"	"279"	"166.481"	"12.099"
"GO:0030374"	"ligand-dependent nuclear receptor transcription coactivator activity"	"9.295"	"248"	"140.208"	"11.597"
"GO:0000980"	"RNA polymerase II distal enhancer sequence-specific DNA binding"	"9.164"	"479"	"320.75"	"17.269"
"GO:0003714"	"transcription corepressor activity"	"9.139"	"663"	"473.204"	"20.768"
"GO:0003690"	"double-stranded DNA binding"	"9.072"	"384"	"248.935"	"14.888"
"GO:0008270"	"zinc ion binding"	"9.044"	"1517"	"1227.433"	"32.016"
"GO:0030332"	"cyclin binding"	"9.035"	"228"	"131.845"	"10.643"
"GO:0070411"	"I-SMAD binding"	"9.033"	"119"	"56.333"	"6.938"
"GO:0004861"	"cyclin-dependent protein serine/threonine kinase inhibitor activity"	"8.771"	"79"	"32.35"	"5.318"
"GO:0019901"	"protein kinase binding"	"8.705"	"1640"	"1339.044"	"34.573"
"GO:0004407"	"histone deacetylase activity"	"8.696"	"227"	"132.61"	"10.855"
"GO:0001103"	"RNA polymerase II repressing transcription factor binding"	"8.595"	"194"	"108.368"	"9.963"
"GO:0000987"	"core promoter proximal region sequence-specific DNA binding"	"8.525"	"179"	"96.96"	"9.624"
"GO:0005125"	"cytokine activity"	"8.444"	"170"	"90.601"	"9.403"
"GO:0030331"	"estrogen receptor binding"	"8.323"	"234"	"142.993"	"10.935"
"GO:1990841"	"promoter-specific chromatin binding"	"8.323"	"320"	"209.571"	"13.268"
"GO:0004879"	"RNA polymerase II transcription factor activity, ligand-activated sequence-specific DNA binding"	"8.314"	"218"	"126.198"	"11.042"
"GO:0033558"	"protein deacetylase activity"	"8.266"	"123"	"64.181"	"7.116"
"GO:0070878"	"primary miRNA binding"	"8.186"	"100"	"48.01"	"6.351"
"GO:0070888"	"E-box binding"	"8.068"	"227"	"137.574"	"11.083"
"GO:0042803"	"protein homodimerization activity"	"8.031"	"1726"	"1451.068"	"34.234"
"GO:0003707"	"steroid hormone receptor activity"	"8"	"212"	"126.557"	"10.68"
"GO:0042802"	"identical protein binding"	"7.939"	"3000"	"2610.113"	"49.11"
"GO:0070412"	"R-SMAD binding"	"7.901"	"185"	"109.672"	"9.534"
"GO:0051721"	"protein phosphatase 2A binding"	"7.826"	"138"	"73.538"	"8.237"
