"ID"	"Pathway"	"zscore"	"obs"	"mean"	"std"
"hsa04115"	"p53 signaling pathway"	"19.611"	"478"	"208.859"	"13.724"
"hsa05200"	"Pathways in cancer"	"18.31"	"2272"	"1585.209"	"37.51"
"hsa04110"	"Cell cycle"	"18.283"	"1129"	"686.008"	"24.229"
"hsa05161"	"Hepatitis B"	"17.954"	"1040"	"611.303"	"23.878"
"hsa05212"	"Pancreatic cancer"	"17.647"	"663"	"349.123"	"17.786"
"hsa05220"	"Chronic myeloid leukemia"	"17.41"	"753"	"408.569"	"19.784"
"hsa04218"	"Cellular senescence"	"16.128"	"1108"	"692.572"	"25.759"
"hsa05206"	"MicroRNAs in cancer"	"15.975"	"912"	"558.377"	"22.136"
"hsa04068"	"FoxO signaling pathway"	"15.846"	"910"	"557.166"	"22.266"
"hsa05210"	"Colorectal cancer"	"15.807"	"708"	"407.837"	"18.989"
"hsa05202"	"Transcriptional misregulation in cancer"	"14.979"	"855"	"529.156"	"21.754"
"hsa05222"	"Small cell lung cancer"	"14.914"	"630"	"358.092"	"18.231"
"hsa05165"	"Human papillomavirus infection"	"14.812"	"1386"	"952.601"	"29.26"
"hsa05218"	"Melanoma"	"14.808"	"498"	"259.939"	"16.076"
"hsa05215"	"Prostate cancer"	"14.683"	"773"	"464.635"	"21.002"
"hsa05226"	"Gastric cancer"	"14.374"	"765"	"472.585"	"20.344"
"hsa04933"	"AGE-RAGE signaling pathway in diabetic complications"	"14.363"	"617"	"360.482"	"17.86"
"hsa05225"	"Hepatocellular carcinoma"	"14.024"	"855"	"546.454"	"22.001"
"hsa05223"	"Non-small cell lung cancer"	"13.835"	"515"	"290.373"	"16.236"
"hsa04350"	"TGF-beta signaling pathway"	"13.769"	"523"	"307.819"	"15.628"
"hsa05224"	"Breast cancer"	"13.155"	"777"	"501.967"	"20.907"
"hsa04919"	"Thyroid hormone signaling pathway"	"13.028"	"792"	"522.927"	"20.654"
"hsa05219"	"Bladder cancer"	"12.875"	"414"	"229.042"	"14.366"
"hsa05213"	"Endometrial cancer"	"12.78"	"486"	"287.38"	"15.542"
"hsa05166"	"HTLV-I infection"	"12.659"	"1243"	"877.738"	"28.855"
"hsa04151"	"PI3K-Akt signaling pathway"	"12.183"	"1469"	"1092.516"	"30.901"
"hsa05214"	"Glioma"	"11.892"	"541"	"330.106"	"17.735"
"hsa04630"	"Jak-STAT signaling pathway"	"11.298"	"463"	"288.591"	"15.437"
"hsa05203"	"Viral carcinogenesis"	"11.201"	"1421"	"1070.859"	"31.261"
"hsa05221"	"Acute myeloid leukemia"	"11.157"	"443"	"269.037"	"15.592"
"hsa05216"	"Thyroid cancer"	"11.006"	"350"	"205.783"	"13.104"
"hsa04210"	"Apoptosis"	"10.622"	"816"	"575.074"	"22.681"
"hsa05167"	"Kaposi's sarcoma-associated herpesvirus infection"	"10.309"	"992"	"726.015"	"25.802"
"hsa05205"	"Proteoglycans in cancer"	"10.278"	"1008"	"743.389"	"25.745"
"hsa05321"	"Inflammatory bowel disease (IBD)"	"10.265"	"245"	"135.505"	"10.667"
"hsa04659"	"Th17 cell differentiation"	"9.885"	"571"	"385.832"	"18.733"
"hsa05160"	"Hepatitis C"	"9.697"	"645"	"449.807"	"20.129"
"hsa04668"	"TNF signaling pathway"	"9.396"	"542"	"367.94"	"18.525"
"hsa04380"	"Osteoclast differentiation"	"9.243"	"563"	"393.927"	"18.293"
"hsa05152"	"Tuberculosis"	"9.104"	"658"	"470.003"	"20.65"
"hsa05211"	"Renal cell carcinoma"	"9.081"	"460"	"310.722"	"16.439"
"hsa04012"	"ErbB signaling pathway"	"8.929"	"557"	"390.065"	"18.695"
"hsa04510"	"Focal adhesion"	"8.912"	"810"	"607.09"	"22.768"
"hsa04722"	"Neurotrophin signaling pathway"	"8.644"	"708"	"520.078"	"21.74"
"hsa04625"	"C-type lectin receptor signaling pathway"	"8.383"	"521"	"367.895"	"18.265"
"hsa04917"	"Prolactin signaling pathway"	"8.315"	"424"	"291.168"	"15.974"
"hsa03420"	"Nucleotide excision repair"	"8.297"	"337"	"220.786"	"14.007"
"hsa04620"	"Toll-like receptor signaling pathway"	"8.06"	"443"	"307.961"	"16.753"
"hsa04330"	"Notch signaling pathway"	"7.873"	"246"	"153.795"	"11.711"
"hsa04010"	"MAPK signaling pathway"	"7.827"	"1213"	"982.505"	"29.449"
"hsa04550"	"Signaling pathways regulating pluripotency of stem cells"	"7.794"	"562"	"412.507"	"19.18"
"hsa05168"	"Herpes simplex infection"	"7.691"	"863"	"671.367"	"24.918"
"hsa04215"	"Apoptosis - multiple species"	"7.648"	"131"	"69.814"	"8.001"
"hsa04211"	"Longevity regulating pathway"	"7.524"	"422"	"298.183"	"16.457"
"hsa04934"	"Cushing's syndrome"	"7.479"	"520"	"384.067"	"18.175"
"hsa04931"	"Insulin resistance"	"7.477"	"459"	"328.875"	"17.403"
"hsa04390"	"Hippo signaling pathway"	"7.316"	"742"	"571.355"	"23.324"
"hsa05142"	"Chagas disease (American trypanosomiasis)"	"7.275"	"561"	"420.189"	"19.356"
"hsa04310"	"Wnt signaling pathway"	"7.26"	"635"	"485.067"	"20.653"
