"GO.ID"	"GO.Term"	"zscore"
"GO:0070644"	"vitamin D response element binding"	"11.66"
"GO:0001221"	"transcription cofactor binding"	"11.488"
"GO:0044105"	"L-xylulose reductase (NAD+) activity"	"11.352"
"GO:0050038"	"L-xylulose reductase (NADP+) activity"	"11.352"
"GO:0004861"	"cyclin-dependent protein serine/threonine kinase inhibitor activity"	"11.148"
"GO:0001074"	"transcription factor activity, RNA polymerase II core promoter proximal region sequence-specific binding involved in preinitiation complex assembly"	"11.065"
"GO:0061663"	"NEDD8 ligase activity"	"10.21"
"GO:0033142"	"progesterone receptor binding"	"10.051"
"GO:0001010"	"transcription factor activity, sequence-specific DNA binding transcription factor recruiting"	"9.949"
"GO:0008434"	"calcitriol receptor activity"	"9.949"
"GO:0036403"	"arachidonate 8(S)-lipoxygenase activity"	"9.949"
"GO:0038186"	"lithocholic acid receptor activity"	"9.949"
"GO:1902098"	"calcitriol binding"	"9.949"
"GO:1902121"	"lithocholic acid binding"	"9.949"
"GO:0051786"	"all-trans-retinol 13,14-reductase activity"	"9.85"
"GO:0015327"	"cystine:glutamate antiporter activity"	"9.754"
"GO:0036455"	"iron-sulfur transferase activity"	"9.754"
"GO:0005461"	"UDP-glucuronic acid transmembrane transporter activity"	"9.707"
"GO:0004324"	"ferredoxin-NADP+ reductase activity"	"9.57"
"GO:0015039"	"NADPH-adrenodoxin reductase activity"	"9.57"
"GO:0046789"	"host cell surface receptor binding"	"9.57"
"GO:0030290"	"sphingolipid activator protein activity"	"9.396"
"GO:0032428"	"beta-N-acetylgalactosaminidase activity"	"9.396"
"GO:0019912"	"cyclin-dependent protein kinase activating kinase activity"	"9.271"
"GO:0003867"	"4-aminobutyrate transaminase activity"	"8.998"
"GO:0032145"	"succinate-semialdehyde dehydrogenase binding"	"8.998"
"GO:0034386"	"4-aminobutyrate:2-oxoglutarate transaminase activity"	"8.998"
"GO:0047298"	"(S)-3-amino-2-methylpropionate transaminase activity"	"8.998"
"GO:0033961"	"cis-stilbene-oxide hydrolase activity"	"8.817"
"GO:0005515"	"protein binding"	"8.389"
"GO:0002039"	"p53 binding"	"7.798"
"GO:0000405"	"bubble DNA binding"	"7.225"
"GO:0019901"	"protein kinase binding"	"7.202"
"GO:0009931"	"calcium-dependent protein serine/threonine kinase activity"	"7.183"
"GO:0017002"	"activin-activated receptor activity"	"7.054"
"GO:0034246"	"mitochondrial RNA polymerase binding promoter specificity activity"	"6.982"
"GO:0001190"	"transcriptional activator activity, RNA polymerase II transcription factor binding"	"6.942"
"GO:0004392"	"heme oxygenase (decyclizing) activity"	"6.895"
"GO:0030337"	"DNA polymerase processivity factor activity"	"6.861"
"GO:0000701"	"purine-specific mismatch base pair DNA N-glycosylase activity"	"6.844"
"GO:0008413"	"8-oxo-7,8-dihydroguanosine triphosphate pyrophosphatase activity"	"6.778"
"GO:0035539"	"8-oxo-7,8-dihydrodeoxyguanosine triphosphate pyrophosphatase activity"	"6.778"
"GO:0016165"	"linoleate 13S-lipoxygenase activity"	"6.762"
"GO:0016538"	"cyclin-dependent protein serine/threonine kinase regulator activity"	"6.757"
"GO:0004560"	"alpha-L-fucosidase activity"	"6.746"
"GO:0004850"	"uridine phosphorylase activity"	"6.746"
"GO:0016667"	"oxidoreductase activity, acting on a sulfur group of donors"	"6.621"
"GO:0005146"	"leukemia inhibitory factor receptor binding"	"6.606"
"GO:0008656"	"cysteine-type endopeptidase activator activity involved in apoptotic process"	"6.59"
"GO:0008481"	"sphinganine kinase activity"	"6.546"
"GO:0017050"	"D-erythro-sphingosine kinase activity"	"6.546"
"GO:0004615"	"phosphomannomutase activity"	"6.488"
"GO:0046914"	"transition metal ion binding"	"6.479"
"GO:0016534"	"cyclin-dependent protein kinase 5 activator activity"	"6.432"
"GO:0016723"	"oxidoreductase activity, oxidizing metal ions, NAD or NADP as acceptor"	"6.418"
"GO:0008083"	"growth factor activity"	"6.37"
"GO:0019900"	"kinase binding"	"6.237"
"GO:0050692"	"DBD domain binding"	"5.924"
