geneSet	description	link	C	O	E	R	pValue	FDR	overlapId	userId
hsa05170	Human immunodeficiency virus 1 infection	http://www.kegg.jp/kegg-bin/show_pathway?hsa05170+10298+1072+207+2792+29110+3265+356+3709+4615+51135+5335+5579+5594+5599+5601+5602+5606+5608+5879+5894+6885+7132+7186+7852+811+8503+8737+983	187	28	3.4122854561878952	8.205644093821146	0	0	10298;1072;207;2792;29110;3265;356;3709;4615;51135;5335;5579;5594;5599;5601;5602;5606;5608;5879;5894;6885;7132;7186;7852;811;8503;8737;983	ENSG00000142208;ENSG00000179218;ENSG00000170312;ENSG00000172757;ENSG00000121966;ENSG00000117560;ENSG00000127928;ENSG00000174775;ENSG00000276536;ENSG00000198001;ENSG00000123104;ENSG00000034152;ENSG00000108984;ENSG00000135341;ENSG00000100030;ENSG00000109339;ENSG00000107643;ENSG00000050748;ENSG00000172936;ENSG00000130669;ENSG00000117461;ENSG00000124181;ENSG00000166501;ENSG00000136238;ENSG00000132155;ENSG00000137275;ENSG00000183735;ENSG00000067182;ENSG00000127191
hsa04010	MAPK signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04010+1649+1845+1956+207+2251+27006+2872+2885+3265+356+4615+4803+51135+51295+5579+5594+5599+5601+5602+5606+5608+5879+5894+6195+6197+6885+7132+7186+8569+8822	277	30	5.054561878952123	5.935232512420916	3.3306690738754696e-16	4.96269692007445e-14	1649;1845;1956;207;2251;27006;2872;2885;3265;356;4615;4803;51135;51295;5579;5594;5599;5601;5602;5606;5608;5879;5894;6195;6197;6885;7132;7186;8569;8822	ENSG00000142208;ENSG00000175197;ENSG00000108861;ENSG00000130159;ENSG00000146648;ENSG00000117560;ENSG00000158815;ENSG00000070388;ENSG00000111241;ENSG00000177885;ENSG00000174775;ENSG00000276536;ENSG00000198001;ENSG00000034152;ENSG00000108984;ENSG00000135341;ENSG00000100030;ENSG00000109339;ENSG00000107643;ENSG00000050748;ENSG00000079277;ENSG00000099875;ENSG00000172936;ENSG00000134259;ENSG00000166501;ENSG00000136238;ENSG00000132155;ENSG00000117676;ENSG00000281877;ENSG00000177189;ENSG00000067182;ENSG00000127191
hsa04722	Neurotrophin signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04722+207+2885+2932+3265+356+396+4793+4803+51135+5335+5594+5599+5601+5602+5781+5879+5894+6195+6197+814+8503	116	21	2.1167118337850046	9.921048139296689	5.551115123125783e-16	5.5141076889716104e-14	207;2885;2932;3265;356;396;4793;4803;51135;5335;5594;5599;5601;5602;5781;5879;5894;6195;6197;814;8503	ENSG00000142208;ENSG00000141522;ENSG00000152495;ENSG00000117560;ENSG00000177885;ENSG00000082701;ENSG00000174775;ENSG00000276536;ENSG00000198001;ENSG00000100030;ENSG00000109339;ENSG00000107643;ENSG00000050748;ENSG00000104825;ENSG00000282905;ENSG00000134259;ENSG00000117461;ENSG00000124181;ENSG00000179295;ENSG00000136238;ENSG00000132155;ENSG00000117676;ENSG00000281877;ENSG00000177189
hsa05163	Human cytomegalovirus infection	http://www.kegg.jp/kegg-bin/show_pathway?hsa05163+1019+1026+108+1869+1956+207+23236+2792+2885+29110+2932+3265+356+3709+5579+5594+5608+5879+5894+7132+7186+7249+7852+811+8503+8737	208	26	3.7954832881662153	6.850247524752475	1.5543122344752192e-15	1.1579626146840383e-13	1019;1026;108;1869;1956;207;23236;2792;2885;29110;2932;3265;356;3709;5579;5594;5608;5879;5894;7132;7186;7249;7852;811;8503;8737	ENSG00000078295;ENSG00000142208;ENSG00000179218;ENSG00000135446;ENSG00000124762;ENSG00000121966;ENSG00000101412;ENSG00000146648;ENSG00000117560;ENSG00000127928;ENSG00000177885;ENSG00000082701;ENSG00000174775;ENSG00000276536;ENSG00000123104;ENSG00000108984;ENSG00000100030;ENSG00000117461;ENSG00000182621;ENSG00000166501;ENSG00000136238;ENSG00000132155;ENSG00000137275;ENSG00000183735;ENSG00000067182;ENSG00000127191;ENSG00000103197
hsa05161	Hepatitis B	http://www.kegg.jp/kegg-bin/show_pathway?hsa05161+1017+1019+1026+1027+1869+207+2885+29110+3265+356+4615+5579+5594+5599+5601+5602+5728+5894+6773+7529+8503	132	21	2.408672086720867	8.71849684968497	8.881784197001252e-15	5.293543381412746e-13	1017;1019;1026;1027;1869;207;2885;29110;3265;356;4615;5579;5594;5599;5601;5602;5728;5894;6773;7529;8503	ENSG00000142208;ENSG00000123374;ENSG00000135446;ENSG00000124762;ENSG00000111276;ENSG00000101412;ENSG00000117560;ENSG00000177885;ENSG00000174775;ENSG00000276536;ENSG00000100030;ENSG00000109339;ENSG00000107643;ENSG00000050748;ENSG00000172936;ENSG00000117461;ENSG00000166501;ENSG00000171862;ENSG00000132155;ENSG00000170581;ENSG00000183735;ENSG00000166913
hsa04150	mTOR signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04150+1977+207+2885+2932+3265+51719+5563+5579+5594+5728+57521+5894+6195+6197+7132+7249+79109+81617+84335+8503	125	20	2.280939476061427	8.768316831683169	3.730349362740526e-14	1.6972423466654618e-12	1977;207;2885;2932;3265;51719;5563;5579;5594;5728;57521;5894;6195;6197;7132;7249;79109;81617;84335;8503	ENSG00000142208;ENSG00000204673;ENSG00000135932;ENSG00000102547;ENSG00000151247;ENSG00000177885;ENSG00000082701;ENSG00000174775;ENSG00000276536;ENSG00000100030;ENSG00000119487;ENSG00000117461;ENSG00000162409;ENSG00000166501;ENSG00000171862;ENSG00000132155;ENSG00000117676;ENSG00000281877;ENSG00000177189;ENSG00000141564;ENSG00000067182;ENSG00000103197
hsa05200	Pathways in cancer	http://www.kegg.jp/kegg-bin/show_pathway?hsa05200+1017+1019+1026+1027+108+1869+1956+207+2251+23236+27006+2792+2885+2932+3265+356+3561+3565+4087+5335+5579+5594+5599+5601+5602+5728+5879+5894+5899+6513+6773+7184+7186+7852+8503+8822	487	36	8.886540198735322	4.0510704047817505	4.0190073491430667e-14	1.6972423466654618e-12	1017;1019;1026;1027;108;1869;1956;207;2251;23236;27006;2792;2885;2932;3265;356;3561;3565;4087;5335;5579;5594;5599;5601;5602;5728;5879;5894;5899;6513;6773;7184;7186;7852;8503;8822	ENSG00000078295;ENSG00000142208;ENSG00000123374;ENSG00000135446;ENSG00000124762;ENSG00000111276;ENSG00000121966;ENSG00000101412;ENSG00000146648;ENSG00000117560;ENSG00000158815;ENSG00000070388;ENSG00000111241;ENSG00000127928;ENSG00000177885;ENSG00000082701;ENSG00000174775;ENSG00000276536;ENSG00000166598;ENSG00000147168;ENSG00000113520;ENSG00000100030;ENSG00000109339;ENSG00000107643;ENSG00000050748;ENSG00000117461;ENSG00000182621;ENSG00000124181;ENSG00000166501;ENSG00000171862;ENSG00000136238;ENSG00000132155;ENSG00000144118;ENSG00000117394;ENSG00000175387;ENSG00000170581;ENSG00000127191
hsa04910	Insulin signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04910+1977+207+2872+2885+2932+31+3265+5499+5563+5571+5576+5594+5599+5601+5602+57521+5894+7249+8503+8569	127	20	2.31743450767841	8.630233102050363	5.10702591327572e-14	1.6972423466654618e-12	1977;207;2872;2885;2932;31;3265;5499;5563;5571;5576;5594;5599;5601;5602;57521;5894;7249;8503;8569	ENSG00000275176;ENSG00000278540;ENSG00000142208;ENSG00000151247;ENSG00000177885;ENSG00000082701;ENSG00000174775;ENSG00000276536;ENSG00000100030;ENSG00000109339;ENSG00000107643;ENSG00000050748;ENSG00000079277;ENSG00000099875;ENSG00000117461;ENSG00000172531;ENSG00000162409;ENSG00000181929;ENSG00000114302;ENSG00000132155;ENSG00000141564;ENSG00000103197
hsa04012	ErbB signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04012+1026+1027+10298+1956+207+2885+2932+3265+4690+5335+5579+5594+5599+5601+5602+5894+8503	83	17	1.5145438121047878	11.224501968269115	5.295763827461997e-14	1.6972423466654618e-12	1026;1027;10298;1956;207;2885;2932;3265;4690;5335;5579;5594;5599;5601;5602;5894;8503	ENSG00000142208;ENSG00000124762;ENSG00000111276;ENSG00000146648;ENSG00000177885;ENSG00000082701;ENSG00000174775;ENSG00000276536;ENSG00000100030;ENSG00000109339;ENSG00000107643;ENSG00000050748;ENSG00000158092;ENSG00000130669;ENSG00000117461;ENSG00000124181;ENSG00000166501;ENSG00000132155
hsa04151	PI3K-Akt signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04151+1017+1019+1026+1027+117145+1956+1977+207+2251+27006+2792+2885+2932+3265+356+3561+3565+4803+5519+5563+5594+5728+57521+5879+5894+7184+7249+7529+8503+8822	333	30	6.076422764227642	4.937115333154937	5.695444116327053e-14	1.6972423466654618e-12	1017;1019;1026;1027;117145;1956;1977;207;2251;27006;2792;2885;2932;3265;356;3561;3565;4803;5519;5563;5594;5728;57521;5879;5894;7184;7249;7529;8503;8822	ENSG00000142208;ENSG00000123374;ENSG00000135446;ENSG00000124762;ENSG00000111276;ENSG00000146648;ENSG00000151247;ENSG00000117560;ENSG00000158815;ENSG00000070388;ENSG00000111241;ENSG00000127928;ENSG00000177885;ENSG00000082701;ENSG00000174775;ENSG00000276536;ENSG00000166598;ENSG00000147168;ENSG00000113520;ENSG00000100030;ENSG00000134259;ENSG00000117461;ENSG00000137713;ENSG00000162409;ENSG00000171862;ENSG00000136238;ENSG00000132155;ENSG00000141564;ENSG00000159445;ENSG00000103197;ENSG00000166913
