userId	geneSymbol	geneName	entrezgene	gLink
ENSG00000073734	ABCB11	ATP binding cassette subfamily B member 11	8647	https://www.ncbi.nlm.nih.gov/gene/?term=8647
ENSG00000276582	ABCB11	ATP binding cassette subfamily B member 11	8647	https://www.ncbi.nlm.nih.gov/gene/?term=8647
ENSG00000172350	ABCG4	ATP binding cassette subfamily G member 4	64137	https://www.ncbi.nlm.nih.gov/gene/?term=64137
ENSG00000159251	ACTC1	actin alpha cardiac muscle 1	70	https://www.ncbi.nlm.nih.gov/gene/?term=70
ENSG00000184160	ADRA2C	adrenoceptor alpha 2C	152	https://www.ncbi.nlm.nih.gov/gene/?term=152
ENSG00000198074	AKR1B10	aldo-keto reductase family 1 member B10	57016	https://www.ncbi.nlm.nih.gov/gene/?term=57016
ENSG00000179477	ALOX12B	arachidonate 12-lipoxygenase, 12R type	242	https://www.ncbi.nlm.nih.gov/gene/?term=242
ENSG00000178522	AMBN	ameloblastin	258	https://www.ncbi.nlm.nih.gov/gene/?term=258
ENSG00000242173	ARHGDIG	Rho GDP dissociation inhibitor gamma	398	https://www.ncbi.nlm.nih.gov/gene/?term=398
ENSG00000172995	ARPP21	cAMP regulated phosphoprotein 21	10777	https://www.ncbi.nlm.nih.gov/gene/?term=10777
ENSG00000183475	ASB7	ankyrin repeat and SOCS box containing 7	140460	https://www.ncbi.nlm.nih.gov/gene/?term=140460
ENSG00000105675	ATP4A	ATPase H+/K+ transporting subunit alpha	495	https://www.ncbi.nlm.nih.gov/gene/?term=495
ENSG00000116039	ATP6V1B1	ATPase H+ transporting V1 subunit B1	525	https://www.ncbi.nlm.nih.gov/gene/?term=525
ENSG00000138376	BARD1	BRCA1 associated RING domain 1	580	https://www.ncbi.nlm.nih.gov/gene/?term=580
ENSG00000138696	BMPR1B	bone morphogenetic protein receptor type 1B	658	https://www.ncbi.nlm.nih.gov/gene/?term=658
ENSG00000137948	BRDT	bromodomain testis associated	676	https://www.ncbi.nlm.nih.gov/gene/?term=676
ENSG00000159388	BTG2	BTG anti-proliferation factor 2	7832	https://www.ncbi.nlm.nih.gov/gene/?term=7832
ENSG00000106804	C5	complement C5	727	https://www.ncbi.nlm.nih.gov/gene/?term=727
ENSG00000102001	CACNA1F	calcium voltage-gated channel subunit alpha1 F	778	https://www.ncbi.nlm.nih.gov/gene/?term=778
ENSG00000108878	CACNG1	calcium voltage-gated channel auxiliary subunit gamma 1	786	https://www.ncbi.nlm.nih.gov/gene/?term=786
ENSG00000175868	CALCB	calcitonin related polypeptide beta	797	https://www.ncbi.nlm.nih.gov/gene/?term=797
ENSG00000178372	CALML5	calmodulin like 5	51806	https://www.ncbi.nlm.nih.gov/gene/?term=51806
ENSG00000183049	CAMK1D	calcium/calmodulin dependent protein kinase ID	57118	https://www.ncbi.nlm.nih.gov/gene/?term=57118
ENSG00000135773	CAPN9	calpain 9	10753	https://www.ncbi.nlm.nih.gov/gene/?term=10753
ENSG00000173581	CCDC106	coiled-coil domain containing 106	29903	https://www.ncbi.nlm.nih.gov/gene/?term=29903
ENSG00000133101	CCNA1	cyclin A1	8900	https://www.ncbi.nlm.nih.gov/gene/?term=8900
ENSG00000179934	CCR8	C-C motif chemokine receptor 8	1237	https://www.ncbi.nlm.nih.gov/gene/?term=1237
ENSG00000116031	CD207	CD207 molecule	50489	https://www.ncbi.nlm.nih.gov/gene/?term=50489
ENSG00000102245	CD40LG	CD40 ligand	959	https://www.ncbi.nlm.nih.gov/gene/?term=959
ENSG00000121594	CD80	CD80 molecule	941	https://www.ncbi.nlm.nih.gov/gene/?term=941
ENSG00000166589	CDH16	cadherin 16	1014	https://www.ncbi.nlm.nih.gov/gene/?term=1014
ENSG00000145996	CDKAL1	CDK5 regulatory subunit associated protein 1 like 1	54901	https://www.ncbi.nlm.nih.gov/gene/?term=54901
ENSG00000143126	CELSR2	cadherin EGF LAG seven-pass G-type receptor 2	1952	https://www.ncbi.nlm.nih.gov/gene/?term=1952
ENSG00000196811	CHRNG	cholinergic receptor nicotinic gamma subunit	1146	https://www.ncbi.nlm.nih.gov/gene/?term=1146
ENSG00000175040	CHST2	carbohydrate sulfotransferase 2	9435	https://www.ncbi.nlm.nih.gov/gene/?term=9435
ENSG00000104879	CKM	creatine kinase, M-type	1158	https://www.ncbi.nlm.nih.gov/gene/?term=1158
ENSG00000113946	CLDN16	claudin 16	10686	https://www.ncbi.nlm.nih.gov/gene/?term=10686
ENSG00000156284	CLDN8	claudin 8	9073	https://www.ncbi.nlm.nih.gov/gene/?term=9073
ENSG00000137392	CLPS	colipase	1208	https://www.ncbi.nlm.nih.gov/gene/?term=1208
ENSG00000139182	CLSTN3	calsyntenin 3	9746	https://www.ncbi.nlm.nih.gov/gene/?term=9746
ENSG00000122756	CNTFR	ciliary neurotrophic factor receptor	1271	https://www.ncbi.nlm.nih.gov/gene/?term=1271
ENSG00000139219	COL2A1	collagen type II alpha 1 chain	1280	https://www.ncbi.nlm.nih.gov/gene/?term=1280
ENSG00000005243	COPZ2	coatomer protein complex subunit zeta 2	51226	https://www.ncbi.nlm.nih.gov/gene/?term=51226
ENSG00000158516	CPA2	carboxypeptidase A2	1358	https://www.ncbi.nlm.nih.gov/gene/?term=1358
ENSG00000153002	CPB1	carboxypeptidase B1	1360	https://www.ncbi.nlm.nih.gov/gene/?term=1360
ENSG00000107864	CPEB3	cytoplasmic polyadenylation element binding protein 3	22849	https://www.ncbi.nlm.nih.gov/gene/?term=22849
ENSG00000179142	CYP11B2	cytochrome P450 family 11 subfamily B member 2	1585	https://www.ncbi.nlm.nih.gov/gene/?term=1585
ENSG00000146233	CYP39A1	cytochrome P450 family 39 subfamily A member 1	51302	https://www.ncbi.nlm.nih.gov/gene/?term=51302
ENSG00000187323	DCC	DCC netrin 1 receptor	1630	https://www.ncbi.nlm.nih.gov/gene/?term=1630
ENSG00000171462	DLK2	delta like non-canonical Notch ligand 2	65989	https://www.ncbi.nlm.nih.gov/gene/?term=65989
ENSG00000138101	DTNB	dystrobrevin beta	1838	https://www.ncbi.nlm.nih.gov/gene/?term=1838
ENSG00000135960	EDAR	ectodysplasin A receptor	10913	https://www.ncbi.nlm.nih.gov/gene/?term=10913
ENSG00000078401	EDN1	endothelin 1	1906	https://www.ncbi.nlm.nih.gov/gene/?term=1906
ENSG00000127129	EDN2	endothelin 2	1907	https://www.ncbi.nlm.nih.gov/gene/?term=1907
ENSG00000115468	EFHD1	EF-hand domain family member D1	80303	https://www.ncbi.nlm.nih.gov/gene/?term=80303
ENSG00000138798	EGF	epidermal growth factor	1950	https://www.ncbi.nlm.nih.gov/gene/?term=1950
ENSG00000198018	ENTPD7	ectonucleoside triphosphate diphosphohydrolase 7	57089	https://www.ncbi.nlm.nih.gov/gene/?term=57089
ENSG00000145242	EPHA5	EPH receptor A5	2044	https://www.ncbi.nlm.nih.gov/gene/?term=2044
ENSG00000183508	TENT5C	terminal nucleotidyltransferase 5C	54855	https://www.ncbi.nlm.nih.gov/gene/?term=54855
ENSG00000196468	FGF16	fibroblast growth factor 16	8823	https://www.ncbi.nlm.nih.gov/gene/?term=8823
ENSG00000070388	FGF22	fibroblast growth factor 22	27006	https://www.ncbi.nlm.nih.gov/gene/?term=27006
ENSG00000068078	FGFR3	fibroblast growth factor receptor 3	2261	https://www.ncbi.nlm.nih.gov/gene/?term=2261
ENSG00000172456	FGGY	FGGY carbohydrate kinase domain containing	55277	https://www.ncbi.nlm.nih.gov/gene/?term=55277
ENSG00000131808	FSHB	follicle stimulating hormone subunit beta	2488	https://www.ncbi.nlm.nih.gov/gene/?term=2488
ENSG00000130005	GAMT	guanidinoacetate N-methyltransferase	2593	https://www.ncbi.nlm.nih.gov/gene/?term=2593
ENSG00000168621	GDNF	glial cell derived neurotrophic factor	2668	https://www.ncbi.nlm.nih.gov/gene/?term=2668
ENSG00000185245	GP1BA	glycoprotein Ib platelet subunit alpha	2811	https://www.ncbi.nlm.nih.gov/gene/?term=2811
ENSG00000169347	GP2	glycoprotein 2	2813	https://www.ncbi.nlm.nih.gov/gene/?term=2813
ENSG00000183150	GPR19	G protein-coupled receptor 19	2842	https://www.ncbi.nlm.nih.gov/gene/?term=2842
ENSG00000181773	GPR3	G protein-coupled receptor 3	2827	https://www.ncbi.nlm.nih.gov/gene/?term=2827
ENSG00000170412	GPRC5C	G protein-coupled receptor class C group 5 member C	55890	https://www.ncbi.nlm.nih.gov/gene/?term=55890
ENSG00000152208	GRID2	glutamate ionotropic receptor delta type subunit 2	2895	https://www.ncbi.nlm.nih.gov/gene/?term=2895
ENSG00000148308	GTF3C5	general transcription factor IIIC subunit 5	9328	https://www.ncbi.nlm.nih.gov/gene/?term=9328
ENSG00000099284	H2AFY2	H2A histone family member Y2	55506	https://www.ncbi.nlm.nih.gov/gene/?term=55506
ENSG00000135100	HNF1A	HNF1 homeobox A	6927	https://www.ncbi.nlm.nih.gov/gene/?term=6927
ENSG00000176387	HSD11B2	hydroxysteroid 11-beta dehydrogenase 2	3291	https://www.ncbi.nlm.nih.gov/gene/?term=3291
ENSG00000135312	HTR1B	5-hydroxytryptamine receptor 1B	3351	https://www.ncbi.nlm.nih.gov/gene/?term=3351
ENSG00000179546	HTR1D	5-hydroxytryptamine receptor 1D	3352	https://www.ncbi.nlm.nih.gov/gene/?term=3352
ENSG00000127415	IDUA	iduronidase, alpha-L-	3425	https://www.ncbi.nlm.nih.gov/gene/?term=3425
ENSG00000137959	IFI44L	interferon induced protein 44 like	10964	https://www.ncbi.nlm.nih.gov/gene/?term=10964
ENSG00000111537	IFNG	interferon gamma	3458	https://www.ncbi.nlm.nih.gov/gene/?term=3458
ENSG00000115457	IGFBP2	insulin like growth factor binding protein 2	3485	https://www.ncbi.nlm.nih.gov/gene/?term=3485
ENSG00000113302	IL12B	interleukin 12B	3593	https://www.ncbi.nlm.nih.gov/gene/?term=3593
ENSG00000113525	IL5	interleukin 5	3567	https://www.ncbi.nlm.nih.gov/gene/?term=3567
ENSG00000172410	INSL5	insulin like 5	10022	https://www.ncbi.nlm.nih.gov/gene/?term=10022
ENSG00000133124	IRS4	insulin receptor substrate 4	8471	https://www.ncbi.nlm.nih.gov/gene/?term=8471
ENSG00000147166	ITGB1BP2	integrin subunit beta 1 binding protein 2	26548	https://www.ncbi.nlm.nih.gov/gene/?term=26548
ENSG00000162267	ITIH3	inter-alpha-trypsin inhibitor heavy chain 3	3699	https://www.ncbi.nlm.nih.gov/gene/?term=3699
ENSG00000102057	KCND1	potassium voltage-gated channel subfamily D member 1	3750	https://www.ncbi.nlm.nih.gov/gene/?term=3750
ENSG00000159197	KCNE2	potassium voltage-gated channel subfamily E regulatory subunit 2	9992	https://www.ncbi.nlm.nih.gov/gene/?term=9992
ENSG00000145936	KCNMB1	potassium calcium-activated channel subfamily M regulatory beta subunit 1	3779	https://www.ncbi.nlm.nih.gov/gene/?term=3779
ENSG00000105642	KCNN1	potassium calcium-activated channel subfamily N member 1	3780	https://www.ncbi.nlm.nih.gov/gene/?term=3780
ENSG00000075043	KCNQ2	potassium voltage-gated channel subfamily Q member 2	3785	https://www.ncbi.nlm.nih.gov/gene/?term=3785
ENSG00000281151	KCNQ2	potassium voltage-gated channel subfamily Q member 2	3785	https://www.ncbi.nlm.nih.gov/gene/?term=3785
ENSG00000162873	KLHDC8A	kelch domain containing 8A	55220	https://www.ncbi.nlm.nih.gov/gene/?term=55220
ENSG00000169035	KLK7	kallikrein related peptidase 7	5650	https://www.ncbi.nlm.nih.gov/gene/?term=5650
ENSG00000129455	KLK8	kallikrein related peptidase 8	11202	https://www.ncbi.nlm.nih.gov/gene/?term=11202
ENSG00000167768	KRT1	keratin 1	3848	https://www.ncbi.nlm.nih.gov/gene/?term=3848
ENSG00000171401	KRT13	keratin 13	3860	https://www.ncbi.nlm.nih.gov/gene/?term=3860
ENSG00000171346	KRT15	keratin 15	3866	https://www.ncbi.nlm.nih.gov/gene/?term=3866
ENSG00000170477	KRT4	keratin 4	3851	https://www.ncbi.nlm.nih.gov/gene/?term=3851
ENSG00000186081	KRT5	keratin 5	3852	https://www.ncbi.nlm.nih.gov/gene/?term=3852
ENSG00000106003	LFNG	LFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase	3955	https://www.ncbi.nlm.nih.gov/gene/?term=3955
ENSG00000205076	LGALS7	galectin 7	3963	https://www.ncbi.nlm.nih.gov/gene/?term=3963
ENSG00000283082	LGALS7	galectin 7	3963	https://www.ncbi.nlm.nih.gov/gene/?term=3963
ENSG00000124466	LYPD3	LY6/PLAUR domain containing 3	27076	https://www.ncbi.nlm.nih.gov/gene/?term=27076
ENSG00000269313	MAGIX	MAGI family member, X-linked	79917	https://www.ncbi.nlm.nih.gov/gene/?term=79917
ENSG00000099308	MAST3	microtubule associated serine/threonine kinase 3	23031	https://www.ncbi.nlm.nih.gov/gene/?term=23031
ENSG00000103313	MEFV	MEFV, pyrin innate immunity regulator	4210	https://www.ncbi.nlm.nih.gov/gene/?term=4210
ENSG00000151690	MFSD6	major facilitator superfamily domain containing 6	54842	https://www.ncbi.nlm.nih.gov/gene/?term=54842
ENSG00000204410	MSH5	mutS homolog 5	4439	https://www.ncbi.nlm.nih.gov/gene/?term=4439
ENSG00000227314	MSH5	mutS homolog 5	4439	https://www.ncbi.nlm.nih.gov/gene/?term=4439
ENSG00000230293	MSH5	mutS homolog 5	4439	https://www.ncbi.nlm.nih.gov/gene/?term=4439
ENSG00000230961	MSH5	mutS homolog 5	4439	https://www.ncbi.nlm.nih.gov/gene/?term=4439
ENSG00000233345	MSH5	mutS homolog 5	4439	https://www.ncbi.nlm.nih.gov/gene/?term=4439
ENSG00000235222	MSH5	mutS homolog 5	4439	https://www.ncbi.nlm.nih.gov/gene/?term=4439
ENSG00000235569	MSH5	mutS homolog 5	4439	https://www.ncbi.nlm.nih.gov/gene/?term=4439
ENSG00000237333	MSH5	mutS homolog 5	4439	https://www.ncbi.nlm.nih.gov/gene/?term=4439
ENSG00000177000	MTHFR	methylenetetrahydrofolate reductase	4524	https://www.ncbi.nlm.nih.gov/gene/?term=4524
ENSG00000157601	MX1	MX dynamin like GTPase 1	4599	https://www.ncbi.nlm.nih.gov/gene/?term=4599
ENSG00000092054	MYH7	myosin heavy chain 7	4625	https://www.ncbi.nlm.nih.gov/gene/?term=4625
ENSG00000091536	MYO15A	myosin XVA	51168	https://www.ncbi.nlm.nih.gov/gene/?term=51168
