goId	name	refNum	interestNum	interestGene	expect	ratio	pValue	FDR
GO:0001503	ossification	344	20	ACVR1|1;ACVR2A|0;RHOA|1;BMP2|1;BMP7|0;BMPR1A|1;BMPR1B|0;BMPR2|1;CTNNB1|1;ID1|1;ID3|1;JUNB|1;SMAD1|1;SMAD3|1;SMAD6|1;SKI|1;TGFB1|1;NOG|1;WWTR1|1;SMURF1|1	1.4255812320011239	14.029365392195507	0	0
GO:0001649	osteoblast differentiation	193	17	ACVR1|1;ACVR2A|0;BMP2|1;BMP7|0;BMPR1A|1;BMPR1B|0;BMPR2|1;CTNNB1|1;ID1|1;ID3|1;JUNB|1;SMAD1|1;SMAD3|1;SMAD6|1;SKI|1;NOG|1;WWTR1|1	0.7998173772564444	21.25485202423817	0	0
GO:0007154	cell communication	5304	53	ACVR1|1;ACVR2A|0;APC|1;XIAP|1;APP|0;RHOA|1;BMP2|1;BMP7|0;BMPR1A|1;BMPR1B|0;BMPR2|1;CDH1|1;CTNNB1|1;ENG|1;FKBP1A|1;FNTA|1;HDAC1|1;ID1|1;IFNGR2|1;JUNB|1;SMAD1|1;SMAD2|0;SMAD3|1;SMAD6|1;SMAD7|1;FURIN|1;PPM1A|1;PPP1CA|1;SKI|1;SKIL|1;SLC20A1|1;SPTBN1|1;MAP3K7|1;TGFB1|1;LEFTY2|1;TGFBR1|1;THBS1|1;TJP1|1;UBE2D3|1;TRIM25|0;BCAR3|1;NOG|1;NCOR2|1;LEFTY1|0;RAB31|1;MAPK8IP2|0;PPP1R15A|1;WWTR1|1;HIPK2|1;TRIM33|1;PMEPA1|1;SMURF1|1;SMURF2|1	21.98047341434291	2.411231050438428	0	0
GO:0007165	signal transduction	4848	52	ACVR1|1;ACVR2A|0;APC|1;XIAP|1;APP|0;RHOA|1;BMP2|1;BMP7|0;BMPR1A|1;BMPR1B|0;BMPR2|1;CTNNB1|1;ENG|1;FKBP1A|1;FNTA|1;HDAC1|1;ID1|1;IFNGR2|1;JUNB|1;SMAD1|1;SMAD2|0;SMAD3|1;SMAD6|1;SMAD7|1;FURIN|1;PPM1A|1;PPP1CA|1;SKI|1;SKIL|1;SLC20A1|1;SPTBN1|1;MAP3K7|1;TGFB1|1;LEFTY2|1;TGFBR1|1;THBS1|1;TJP1|1;UBE2D3|1;TRIM25|0;BCAR3|1;NOG|1;NCOR2|1;LEFTY1|0;RAB31|1;MAPK8IP2|0;PPP1R15A|1;WWTR1|1;HIPK2|1;TRIM33|1;PMEPA1|1;SMURF1|1;SMURF2|1	20.090749455643746	2.5882558594842533	0	0
GO:0007166	cell surface receptor signaling pathway	2546	46	ACVR1|1;ACVR2A|0;APC|1;XIAP|1;APP|0;RHOA|1;BMP2|1;BMP7|0;BMPR1A|1;BMPR1B|0;BMPR2|1;CTNNB1|1;ENG|1;FKBP1A|1;FNTA|1;HDAC1|1;ID1|1;IFNGR2|1;JUNB|1;SMAD1|1;SMAD2|0;SMAD3|1;SMAD6|1;SMAD7|1;FURIN|1;PPM1A|1;PPP1CA|1;SKI|1;SKIL|1;SPTBN1|1;MAP3K7|1;TGFB1|1;LEFTY2|1;TGFBR1|1;THBS1|1;UBE2D3|1;TRIM25|0;NOG|1;LEFTY1|0;MAPK8IP2|0;WWTR1|1;HIPK2|1;TRIM33|1;PMEPA1|1;SMURF1|1;SMURF2|1	10.550958769403666	4.3597933614709685	0	0
GO:0007167	enzyme linked receptor protein signaling pathway	938	40	ACVR1|1;ACVR2A|0;APC|1;XIAP|1;APP|0;RHOA|1;BMP2|1;BMP7|0;BMPR1A|1;BMPR1B|0;BMPR2|1;CTNNB1|1;ENG|1;FKBP1A|1;FNTA|1;ID1|1;SMAD1|1;SMAD2|0;SMAD3|1;SMAD6|1;SMAD7|1;FURIN|1;PPM1A|1;SKI|1;SKIL|1;SPTBN1|1;MAP3K7|1;TGFB1|1;LEFTY2|1;TGFBR1|1;THBS1|1;UBE2D3|1;NOG|1;LEFTY1|0;WWTR1|1;HIPK2|1;TRIM33|1;PMEPA1|1;SMURF1|1;SMURF2|1	3.8871953360960876	10.290195511546385	0	0
GO:0007178	transmembrane receptor protein serine/threonine kinase signaling pathway	307	37	ACVR1|1;ACVR2A|0;XIAP|1;RHOA|1;BMP2|1;BMP7|0;BMPR1A|1;BMPR1B|0;BMPR2|1;ENG|1;FKBP1A|1;FNTA|1;ID1|1;SMAD1|1;SMAD2|0;SMAD3|1;SMAD6|1;SMAD7|1;FURIN|1;PPM1A|1;SKI|1;SKIL|1;SPTBN1|1;MAP3K7|1;TGFB1|1;LEFTY2|1;TGFBR1|1;THBS1|1;UBE2D3|1;NOG|1;LEFTY1|0;WWTR1|1;HIPK2|1;TRIM33|1;PMEPA1|1;SMURF1|1;SMURF2|1	1.2722483669312354	29.082371777176615	0	0
GO:0007179	transforming growth factor beta receptor signaling pathway	176	29	ACVR1|1;ACVR2A|0;RHOA|1;BMPR1A|1;BMPR1B|0;BMPR2|1;ENG|1;FNTA|1;ID1|1;SMAD1|1;SMAD2|0;SMAD3|1;SMAD6|1;SMAD7|1;FURIN|1;PPM1A|1;SKI|1;SKIL|1;MAP3K7|1;TGFB1|1;LEFTY2|1;TGFBR1|1;THBS1|1;LEFTY1|0;HIPK2|1;TRIM33|1;PMEPA1|1;SMURF1|1;SMURF2|1	0.7293671419540633	39.7604969183359	0	0
GO:0007183	SMAD protein complex assembly	13	8	FKBP1A|1;SMAD1|1;SMAD2|0;SMAD3|1;SMAD6|1;PPM1A|1;TGFB1|1;PMEPA1|1	0.05387370934887968	148.49543676662321	0	0
GO:0009719	response to endogenous stimulus	1497	42	ACVR1|1;ACVR2A|0;APC|1;XIAP|1;APP|0;RHOA|1;BMP2|1;BMP7|0;BMPR1A|1;BMPR1B|0;BMPR2|1;CDH1|1;CTNNB1|1;ENG|1;FNTA|1;HDAC1|1;ID1|1;JUNB|1;SMAD1|1;SMAD2|0;SMAD3|1;SMAD6|1;SMAD7|1;FURIN|1;PPM1A|1;SKI|1;SKIL|1;MAP3K7|1;TGFB1|1;LEFTY2|1;TGFBR1|1;THBS1|1;UBE2D3|1;NOG|1;NCOR2|1;LEFTY1|0;RAB31|1;HIPK2|1;TRIM33|1;PMEPA1|1;SMURF1|1;SMURF2|1	6.203764838097913	6.770082537957271	0	0
