"GO.ID"	"GO.Term"	"Z-score"
"GO:0008134"	"transcription factor binding"	"21.414"
"GO:0030374"	"ligand-dependent nuclear receptor transcription coactivator activity"	"17.812"
"GO:0003700"	"transcription factor activity, sequence-specific DNA binding"	"16.261"
"GO:0003713"	"transcription coactivator activity"	"15.951"
"GO:0000978"	"RNA polymerase II core promoter proximal region sequence-specific DNA binding"	"15.625"
"GO:0003707"	"steroid hormone receptor activity"	"15.529"
"GO:0004879"	"RNA polymerase II transcription factor activity, ligand-activated sequence-specific DNA binding"	"15.267"
"GO:0016922"	"ligand-dependent nuclear receptor binding"	"15.116"
"GO:0001077"	"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding"	"14.482"
"GO:0035257"	"nuclear hormone receptor binding"	"13.693"
"GO:0044212"	"transcription regulatory region DNA binding"	"12.776"
"GO:0003682"	"chromatin binding"	"12.769"
"GO:0005515"	"protein binding"	"12.388"
"GO:0030331"	"estrogen receptor binding"	"11.645"
"GO:0019899"	"enzyme binding"	"11.642"
"GO:0004896"	"cytokine receptor activity"	"11.591"
"GO:0050681"	"androgen receptor binding"	"11.292"
"GO:0003714"	"transcription corepressor activity"	"10.97"
"GO:0046934"	"phosphatidylinositol-4,5-bisphosphate 3-kinase activity"	"10.897"
"GO:0008013"	"beta-catenin binding"	"10.808"
"GO:0005088"	"Ras guanyl-nucleotide exchange factor activity"	"10.673"
"GO:0047381"	"dodecanoyl-[acyl-carrier-protein] hydrolase activity"	"10.488"
"GO:0001085"	"RNA polymerase II transcription factor binding"	"10.473"
"GO:0000976"	"transcription regulatory region sequence-specific DNA binding"	"10.373"
"GO:0042826"	"histone deacetylase binding"	"10.353"
"GO:0003712"	"transcription cofactor activity"	"10.347"
"GO:0000977"	"RNA polymerase II regulatory region sequence-specific DNA binding"	"10.298"
"GO:0019955"	"cytokine binding"	"10.183"
"GO:0005146"	"leukemia inhibitory factor receptor binding"	"10.181"
"GO:0001784"	"phosphotyrosine binding"	"10.056"
"GO:0008270"	"zinc ion binding"	"10.033"
"GO:0004713"	"protein tyrosine kinase activity"	"9.989"
"GO:0004715"	"non-membrane spanning protein tyrosine kinase activity"	"9.9"
"GO:0043565"	"sequence-specific DNA binding"	"9.821"
"GO:0015321"	"sodium-dependent phosphate transmembrane transporter activity"	"9.799"
"GO:0019901"	"protein kinase binding"	"9.777"
"GO:0001102"	"RNA polymerase II activating transcription factor binding"	"9.572"
"GO:0001228"	"transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding"	"9.353"
"GO:0031490"	"chromatin DNA binding"	"9.334"
"GO:0005496"	"steroid binding"	"9.298"
"GO:0046875"	"ephrin receptor binding"	"9.222"
"GO:0004016"	"adenylate cyclase activity"	"9.189"
"GO:0046965"	"retinoid X receptor binding"	"9.09"
"GO:0046983"	"protein dimerization activity"	"9.067"
"GO:0070491"	"repressing transcription factor binding"	"9.063"
"GO:0001078"	"transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding"	"9.061"
"GO:0001223"	"transcription coactivator binding"	"8.946"
"GO:0005436"	"sodium:phosphate symporter activity"	"8.892"
"GO:0005070"	"SH3/SH2 adaptor activity"	"8.89"
"GO:0008022"	"protein C-terminus binding"	"8.823"
"GO:0038023"	"signaling receptor activity"	"8.788"
"GO:0000987"	"core promoter proximal region sequence-specific DNA binding"	"8.597"
"GO:0032041"	"NAD-dependent histone deacetylase activity (H3-K14 specific)"	"8.578"
"GO:0005089"	"Rho guanyl-nucleotide exchange factor activity"	"8.552"
"GO:0004407"	"histone deacetylase activity"	"8.512"
"GO:0034056"	"estrogen response element binding"	"8.511"
"GO:0070888"	"E-box binding"	"8.416"
"GO:0042169"	"SH2 domain binding"	"8.399"
"GO:0005158"	"insulin receptor binding"	"8.383"
"GO:0038052"	"RNA polymerase II transcription factor activity, estrogen-activated sequence-specific DNA binding"	"8.361"
"GO:0001103"	"RNA polymerase II repressing transcription factor binding"	"8.319"
"GO:0030375"	"thyroid hormone receptor coactivator activity"	"8.273"
"GO:0042975"	"peroxisome proliferator activated receptor binding"	"8.226"
"GO:0019903"	"protein phosphatase binding"	"8.155"
"GO:0005127"	"ciliary neurotrophic factor receptor binding"	"8.115"
"GO:0016301"	"kinase activity"	"8.001"
