"GO.ID"	"GO.Term"	"zscore"	"obs"	"mean"	"std"
"GO:0008134"	"transcription factor binding"	"21.414"	"1083"	"584.154"	"23.296"
"GO:0030374"	"ligand-dependent nuclear receptor transcription coactivator activity"	"17.812"	"219"	"74.885"	"8.091"
"GO:0003700"	"transcription factor activity, sequence-specific DNA binding"	"16.261"	"1058"	"658.986"	"24.538"
"GO:0003713"	"transcription coactivator activity"	"15.951"	"728"	"429.885"	"18.69"
"GO:0000978"	"RNA polymerase II core promoter proximal region sequence-specific DNA binding"	"15.625"	"877"	"523.723"	"22.609"
"GO:0003707"	"steroid hormone receptor activity"	"15.529"	"199"	"74.037"	"8.047"
"GO:0004879"	"RNA polymerase II transcription factor activity, ligand-activated sequence-specific DNA binding"	"15.267"	"194"	"73.153"	"7.916"
"GO:0016922"	"ligand-dependent nuclear receptor binding"	"15.116"	"97"	"24.146"	"4.82"
"GO:0001077"	"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding"	"14.482"	"552"	"306.106"	"16.979"
"GO:0035257"	"nuclear hormone receptor binding"	"13.693"	"152"	"57.052"	"6.934"
"GO:0044212"	"transcription regulatory region DNA binding"	"12.776"	"571"	"346.042"	"17.608"
"GO:0003682"	"chromatin binding"	"12.769"	"856"	"572.39"	"22.212"
"GO:0005515"	"protein binding"	"12.388"	"10311"	"9693.631"	"49.838"
"GO:0030331"	"estrogen receptor binding"	"11.645"	"182"	"81.095"	"8.665"
"GO:0019899"	"enzyme binding"	"11.642"	"1168"	"847.681"	"27.515"
"GO:0004896"	"cytokine receptor activity"	"11.591"	"46"	"9.861"	"3.118"
"GO:0050681"	"androgen receptor binding"	"11.292"	"203"	"96.075"	"9.469"
"GO:0003714"	"transcription corepressor activity"	"10.97"	"427"	"263.83"	"14.875"
"GO:0046934"	"phosphatidylinositol-4,5-bisphosphate 3-kinase activity"	"10.897"	"212"	"104.071"	"9.905"
"GO:0008013"	"beta-catenin binding"	"10.808"	"230"	"116.509"	"10.5"
"GO:0005088"	"Ras guanyl-nucleotide exchange factor activity"	"10.673"	"271"	"144.876"	"11.817"
"GO:0001085"	"RNA polymerase II transcription factor binding"	"10.473"	"172"	"80.209"	"8.765"
