"GO.ID"	"GO.Term"	"zscore"
"GO:0031528"	"microvillus membrane"	"10.173"
"GO:0032144"	"4-aminobutyrate transaminase complex"	"10.104"
"GO:0097232"	"lamellar body membrane"	"9.754"
"GO:0042564"	"NLS-dependent protein nuclear import complex"	"9.396"
"GO:0005900"	"oncostatin-M receptor complex"	"7.147"
"GO:0097233"	"alveolar lamellar body membrane"	"7.036"
"GO:0150056"	NA	"7.018"
"GO:0044304"	"main axon"	"7"
"GO:0150058"	NA	"6.912"
"GO:0035692"	"macrophage migration inhibitory factor receptor complex"	"6.811"
"GO:0016324"	"apical plasma membrane"	"6.785"
"GO:0150057"	NA	"6.778"
"GO:0016327"	"apicolateral plasma membrane"	"6.414"
"GO:0070062"	"extracellular exosome"	"6.358"
"GO:0043034"	"costamere"	"6.148"
"GO:0030176"	"integral component of endoplasmic reticulum membrane"	"5.722"
"GO:0071944"	"cell periphery"	"5.633"
"GO:0045298"	"tubulin complex"	"5.609"
"GO:0005896"	"interleukin-6 receptor complex"	"5.536"
"GO:0044295"	"axonal growth cone"	"5.356"
"GO:1990357"	"terminal web"	"5.346"
"GO:0097447"	"dendritic tree"	"5.33"
"GO:0043025"	"neuronal cell body"	"5.319"
"GO:0005901"	"caveola"	"5.002"
"GO:0070110"	"ciliary neurotrophic factor receptor complex"	"4.964"
"GO:0030425"	"dendrite"	"4.872"
"GO:0042470"	"melanosome"	"4.871"
"GO:0005882"	"intermediate filament"	"4.821"
"GO:0005757"	"mitochondrial permeability transition pore complex"	"4.735"
"GO:0031526"	"brush border membrane"	"4.677"
"GO:0035867"	"alphav-beta3 integrin-IGF-1-IGF1R complex"	"4.612"
"GO:0005779"	"integral component of peroxisomal membrane"	"4.573"
"GO:0005921"	"gap junction"	"4.552"
"GO:0097524"	"sperm plasma membrane"	"4.27"
"GO:0034706"	"sodium channel complex"	"4.24"
"GO:0099147"	NA	"4.215"
"GO:0097208"	"alveolar lamellar body"	"4.214"
"GO:0030018"	"Z disc"	"4.179"
"GO:0005899"	"insulin receptor complex"	"4.177"
"GO:0035976"	"transcription factor AP-1 complex"	"4.165"
"GO:0005887"	"integral component of plasma membrane"	"4.154"
"GO:0061673"	"mitotic spindle astral microtubule"	"4.133"
"GO:0016010"	"dystrophin-associated glycoprotein complex"	"4.088"
"GO:0097418"	"neurofibrillary tangle"	"4.067"
"GO:0030175"	"filopodium"	"3.97"
"GO:0042587"	"glycogen granule"	"3.886"
"GO:0032783"	"ELL-EAF complex"	"3.883"
"GO:0045121"	"membrane raft"	"3.877"
"GO:0097433"	"dense body"	"3.771"
"GO:0031258"	"lamellipodium membrane"	"3.75"
"GO:0044798"	"nuclear transcription factor complex"	"3.75"
"GO:0030864"	"cortical actin cytoskeleton"	"3.724"
"GO:0016020"	"membrane"	"3.721"
"GO:0005789"	"endoplasmic reticulum membrane"	"3.695"
"GO:0043231"	"intracellular membrane-bounded organelle"	"3.637"
"GO:0044613"	"nuclear pore central transport channel"	"3.51"
"GO:0043292"	"contractile fiber"	"3.465"
"GO:0098797"	"plasma membrane protein complex"	"3.455"
"GO:0000138"	"Golgi trans cisterna"	"3.446"
"GO:0097386"	"glial cell projection"	"3.413"
"GO:0030057"	"desmosome"	"3.373"
"GO:0005783"	"endoplasmic reticulum"	"3.37"
"GO:0015629"	"actin cytoskeleton"	"3.308"
"GO:0005886"	"plasma membrane"	"3.28"
"GO:0017053"	"transcriptional repressor complex"	"3.269"
"GO:0032153"	"cell division site"	"3.269"
"GO:0031234"	"extrinsic component of cytoplasmic side of plasma membrane"	"3.211"
"GO:0000790"	"nuclear chromatin"	"3.172"
"GO:0046930"	"pore complex"	"3.132"
"GO:0036449"	"microtubule minus-end"	"3.13"
"GO:0005778"	"peroxisomal membrane"	"3.118"
"GO:0030667"	"secretory granule membrane"	"3.071"
"GO:0001939"	"female pronucleus"	"3.036"
"GO:0005641"	"nuclear envelope lumen"	"3.028"
"GO:0005916"	"fascia adherens"	"2.949"
"GO:0036057"	"slit diaphragm"	"2.918"
"GO:0016323"	"basolateral plasma membrane"	"2.912"
"GO:0005769"	"early endosome"	"2.891"
"GO:0030285"	"integral component of synaptic vesicle membrane"	"2.833"
"GO:0071437"	"invadopodium"	"2.831"
"GO:0001527"	"microfibril"	"2.769"
"GO:0016363"	"nuclear matrix"	"2.746"
"GO:0000118"	"histone deacetylase complex"	"2.719"
"GO:0016592"	"mediator complex"	"2.677"
"GO:0036477"	"somatodendritic compartment"	"2.667"
"GO:0036513"	"Derlin-1 retrotranslocation complex"	"2.643"
"GO:0005741"	"mitochondrial outer membrane"	"2.55"
"GO:0005614"	"interstitial matrix"	"2.529"
"GO:0005753"	"mitochondrial proton-transporting ATP synthase complex"	"2.42"
"GO:0030424"	"axon"	"2.419"
"GO:0005925"	"focal adhesion"	"2.399"
"GO:0071782"	"endoplasmic reticulum tubular network"	"2.349"
"GO:0042622"	"photoreceptor outer segment membrane"	"2.292"
"GO:0014704"	"intercalated disc"	"2.241"
"GO:0005654"	"nucleoplasm"	"2.219"
"GO:0005938"	"cell cortex"	"2.214"
"GO:1904115"	"axon cytoplasm"	"2.15"
"GO:0030673"	"axolemma"	"2.143"
"GO:0032587"	"ruffle membrane"	"2.139"
"GO:0045111"	"intermediate filament cytoskeleton"	"2.133"
"GO:0031982"	"vesicle"	"2.128"
"GO:0030014"	"CCR4-NOT complex"	"2.11"
"GO:0005903"	"brush border"	"2.108"
"GO:0005829"	"cytosol"	"2.056"
"GO:0048471"	"perinuclear region of cytoplasm"	"2.043"
"GO:0098688"	NA	"2.037"
"GO:0045095"	"keratin filament"	"2.017"
"GO:0032426"	"stereocilium tip"	"1.995"
"GO:0042383"	"sarcolemma"	"1.958"
"GO:0031904"	"endosome lumen"	"1.942"
"GO:0005911"	"cell-cell junction"	"1.896"
"GO:0044291"	"cell-cell contact zone"	"1.841"
"GO:0030660"	"Golgi-associated vesicle membrane"	"1.836"
"GO:0016328"	"lateral plasma membrane"	"1.823"
"GO:0001725"	"stress fiber"	"1.819"
"GO:0035577"	"azurophil granule membrane"	"1.805"
"GO:0045335"	"phagocytic vesicle"	"1.801"
"GO:0005622"	"intracellular"	"1.792"
"GO:0005737"	"cytoplasm"	"1.754"
"GO:0035580"	"specific granule lumen"	"1.752"
"GO:0005720"	"nuclear heterochromatin"	"1.747"
"GO:0005942"	"phosphatidylinositol 3-kinase complex"	"1.737"
"GO:0005902"	"microvillus"	"1.732"
"GO:0034399"	"nuclear periphery"	"1.709"
"GO:0009986"	"cell surface"	"1.693"
"GO:0005868"	"cytoplasmic dynein complex"	"1.676"
"GO:0005922"	"connexin complex"	"1.671"
"GO:0097228"	"sperm principal piece"	"1.667"
