"GO.ID"	"GO.Term"	"zscore"
"GO:0042602"	"riboflavin reductase (NADPH) activity"	"11.278"
"GO:0001010"	"transcription factor activity, sequence-specific DNA binding transcription factor recruiting"	"10.552"
"GO:0004313"	"[acyl-carrier-protein] S-acetyltransferase activity"	"10.493"
"GO:0004316"	"3-oxoacyl-[acyl-carrier-protein] reductase (NADPH) activity"	"10.493"
"GO:0047117"	"enoyl-[acyl-carrier-protein] reductase (NADPH, A-specific) activity"	"10.493"
"GO:0047451"	"3-hydroxyoctanoyl-[acyl-carrier-protein] dehydratase activity"	"10.493"
"GO:0102131"	NA	"10.493"
"GO:0102132"	"3-oxo-pimeloyl-[acp] methyl ester reductase activity"	"10.493"
"GO:0032841"	"calcitonin binding"	"10.435"
"GO:0042910"	"xenobiotic transporter activity"	"10.265"
"GO:0003867"	"4-aminobutyrate transaminase activity"	"10.104"
"GO:0016248"	"channel inhibitor activity"	"10.104"
"GO:0032145"	"succinate-semialdehyde dehydrogenase binding"	"10.104"
"GO:0034386"	"4-aminobutyrate:2-oxoglutarate transaminase activity"	"10.104"
"GO:0047298"	"(S)-3-amino-2-methylpropionate transaminase activity"	"10.104"
"GO:0052692"	"raffinose alpha-galactosidase activity"	"10.104"
"GO:0070974"	"POU domain binding"	"9.899"
"GO:0003952"	"NAD+ synthase (glutamine-hydrolyzing) activity"	"9.85"
"GO:0097626"	"low-affinity L-arginine transmembrane transporter activity"	"9.802"
"GO:0097627"	"high-affinity L-ornithine transmembrane transporter activity"	"9.802"
"GO:0004310"	"farnesyl-diphosphate farnesyltransferase activity"	"9.754"
"GO:0051996"	"squalene synthase activity"	"9.754"
"GO:0047325"	"inositol tetrakisphosphate 1-kinase activity"	"9.707"
"GO:0052725"	"inositol-1,3,4-trisphosphate 6-kinase activity"	"9.707"
"GO:0052726"	"inositol-1,3,4-trisphosphate 5-kinase activity"	"9.707"
"GO:0052825"	"inositol-1,3,4,5,6-pentakisphosphate 1-phosphatase activity"	"9.707"
"GO:0052830"	"inositol-1,3,4,6-tetrakisphosphate 6-phosphatase activity"	"9.707"
"GO:0052831"	"inositol-1,3,4,6-tetrakisphosphate 1-phosphatase activity"	"9.707"
"GO:0052835"	"inositol-3,4,6-trisphosphate 1-kinase activity"	"9.707"
"GO:0046789"	"host cell surface receptor binding"	"9.661"
"GO:0009918"	"sterol delta7 reductase activity"	"9.615"
"GO:0047598"	"7-dehydrocholesterol reductase activity"	"9.615"
"GO:0008120"	"ceramide glucosyltransferase activity"	"9.57"
"GO:0015195"	"L-threonine transmembrane transporter activity"	"9.57"
"GO:0034590"	"L-hydroxyproline transmembrane transporter activity"	"9.57"
"GO:0102769"	NA	"9.57"
"GO:0050197"	"phytanate-CoA ligase activity"	"9.525"
"GO:0070251"	"pristanate-CoA ligase activity"	"9.525"
"GO:0099077"	"histone-dependent DNA binding"	"9.525"
"GO:0071820"	"N-box binding"	"9.438"
"GO:0033229"	"cysteine transmembrane transporter activity"	"9.396"
"GO:0050780"	"dopamine receptor binding"	"9.353"
"GO:0015130"	"mevalonate transmembrane transporter activity"	"9.312"
"GO:0035401"	"histone kinase activity (H3-Y41 specific)"	"9.271"
"GO:0004382"	"guanosine-diphosphatase activity"	"7.581"
"GO:0004948"	"calcitonin receptor activity"	"7.324"
"GO:0009922"	"fatty acid elongase activity"	"7.265"
"GO:0102336"	"3-oxo-arachidoyl-CoA synthase activity"	"7.265"
"GO:0102337"	"3-oxo-cerotoyl-CoA synthase activity"	"7.265"
"GO:0102338"	"3-oxo-lignoceronyl-CoA synthase activity"	"7.265"
"GO:0102756"	NA	"7.265"
"GO:0004074"	"biliverdin reductase activity"	"7.147"
"GO:0070506"	"high-density lipoprotein particle receptor activity"	"7.109"
"GO:0031177"	"phosphopantetheine binding"	"7.072"
"GO:0004320"	"oleoyl-[acyl-carrier-protein] hydrolase activity"	"7.054"
"GO:0005289"	"high-affinity arginine transmembrane transporter activity"	"7.054"
"GO:0005292"	"high-affinity lysine transmembrane transporter activity"	"7.054"
"GO:0016295"	"myristoyl-[acyl-carrier-protein] hydrolase activity"	"7.054"
"GO:0016296"	"palmitoyl-[acyl-carrier-protein] hydrolase activity"	"7.054"
"GO:0004915"	"interleukin-6 receptor activity"	"7.036"
"GO:0019981"	"interleukin-6 binding"	"7.036"
"GO:0045509"	"interleukin-27 receptor activity"	"7.018"
"GO:0005528"	"FK506 binding"	"7.005"
"GO:0004923"	"leukemia inhibitory factor receptor activity"	"6.964"
"GO:0097159"	"organic cyclic compound binding"	"6.929"
"GO:0004020"	"adenylylsulfate kinase activity"	"6.878"
"GO:0004781"	"sulfate adenylyltransferase (ATP) activity"	"6.878"
"GO:0004557"	"alpha-galactosidase activity"	"6.844"
"GO:1903763"	"gap junction channel activity involved in cell communication by electrical coupling"	"6.844"
"GO:0045236"	"CXCR chemokine receptor binding"	"6.828"
"GO:0004921"	"interleukin-11 receptor activity"	"6.827"
"GO:0019970"	"interleukin-11 binding"	"6.827"
"GO:0000825"	"inositol tetrakisphosphate 6-kinase activity"	"6.811"
"GO:0004315"	"3-oxoacyl-[acyl-carrier-protein] synthase activity"	"6.811"
"GO:0004312"	"fatty acid synthase activity"	"6.795"
"GO:0004314"	"[acyl-carrier-protein] S-malonyltransferase activity"	"6.795"
"GO:0003714"	"transcription corepressor activity"	"6.758"
"GO:0099609"	"microtubule lateral binding"	"6.714"
"GO:0099534"	"calcium ion binding involved in regulation of presynaptic cytosolic calcium ion concentration"	"6.636"
"GO:0070336"	"flap-structured DNA binding"	"6.606"
"GO:0004027"	"alcohol sulfotransferase activity"	"6.591"
"GO:0008294"	"calcium- and calmodulin-responsive adenylate cyclase activity"	"6.591"
"GO:0035250"	"UDP-galactosyltransferase activity"	"6.561"
"GO:0052740"	"1-acyl-2-lysophosphatidylserine acylhydrolase activity"	"6.207"
"GO:0015293"	"symporter activity"	"5.965"
"GO:0004016"	"adenylate cyclase activity"	"5.923"
"GO:0008431"	"vitamin E binding"	"5.859"
"GO:0004924"	"oncostatin-M receptor activity"	"5.776"
"GO:0001602"	"pancreatic polypeptide receptor activity"	"5.696"
"GO:0001601"	"peptide YY receptor activity"	"5.686"
"GO:0034595"	"phosphatidylinositol phosphate 5-phosphatase activity"	"5.657"
"GO:0015226"	"carnitine transmembrane transporter activity"	"5.638"
"GO:0004359"	"glutaminase activity"	"5.609"
"GO:0004461"	"lactose synthase activity"	"5.591"
"GO:0043262"	"adenosine-diphosphatase activity"	"5.591"
"GO:0004882"	"androgen receptor activity"	"5.563"
"GO:0015651"	"quaternary ammonium group transmembrane transporter activity"	"5.554"
"GO:0004142"	"diacylglycerol cholinephosphotransferase activity"	"5.545"
"GO:0043560"	"insulin receptor substrate binding"	"5.539"
"GO:0015501"	"glutamate:sodium symporter activity"	"5.527"
"GO:0015171"	"amino acid transmembrane transporter activity"	"5.489"
"GO:0008426"	"protein kinase C inhibitor activity"	"5.473"
"GO:0086075"	"gap junction channel activity involved in cardiac conduction electrical coupling"	"5.465"
"GO:0032767"	"copper-dependent protein binding"	"5.456"
"GO:0005009"	"insulin-activated receptor activity"	"5.404"
"GO:0019992"	"diacylglycerol binding"	"5.4"
"GO:0034338"	"short-chain carboxylesterase activity"	"5.371"
"GO:0005010"	"insulin-like growth factor-activated receptor activity"	"5.363"
"GO:0000406"	"double-strand/single-strand DNA junction binding"	"5.355"
"GO:0044323"	"retinoic acid-responsive element binding"	"5.314"
"GO:0031994"	"insulin-like growth factor I binding"	"5.274"
"GO:0005520"	"insulin-like growth factor binding"	"5.206"
"GO:0070888"	"E-box binding"	"5.137"
"GO:0052739"	"phosphatidylserine 1-acylhydrolase activity"	"5.094"
"GO:0034186"	"apolipoprotein A-I binding"	"5.004"
"GO:0001077"	"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding"	"4.992"
"GO:0045134"	"uridine-diphosphatase activity"	"4.991"
"GO:0033300"	"dehydroascorbic acid transporter activity"	"4.984"
"GO:0001635"	"calcitonin gene-related peptide receptor activity"	"4.937"
"GO:0015108"	"chloride transmembrane transporter activity"	"4.89"
"GO:0015234"	"thiamine transmembrane transporter activity"	"4.886"
"GO:0008401"	"retinoic acid 4-hydroxylase activity"	"4.861"
"GO:0000978"	"RNA polymerase II core promoter proximal region sequence-specific DNA binding"	"4.846"
"GO:0035259"	"glucocorticoid receptor binding"	"4.836"
"GO:0050294"	"steroid sulfotransferase activity"	"4.818"
"GO:0032454"	"histone demethylase activity (H3-K9 specific)"	"4.812"
"GO:0070851"	"growth factor receptor binding"	"4.812"
"GO:0015254"	"glycerol channel activity"	"4.806"
"GO:0015184"	"L-cystine transmembrane transporter activity"	"4.8"
"GO:0050220"	"prostaglandin-E synthase activity"	"4.782"
"GO:0016780"	"phosphotransferase activity, for other substituted phosphate groups"	"4.77"
"GO:0035014"	"phosphatidylinositol 3-kinase regulator activity"	"4.77"
"GO:0003700"	"transcription factor activity, sequence-specific DNA binding"	"4.765"
"GO:0003755"	"peptidyl-prolyl cis-trans isomerase activity"	"4.762"
"GO:0016936"	"galactoside binding"	"4.752"
"GO:0005497"	"androgen binding"	"4.729"
"GO:0001786"	"phosphatidylserine binding"	"4.726"
"GO:0008934"	"inositol monophosphate 1-phosphatase activity"	"4.706"
"GO:0052832"	"inositol monophosphate 3-phosphatase activity"	"4.706"
"GO:0052833"	"inositol monophosphate 4-phosphatase activity"	"4.706"
"GO:1904288"	"BAT3 complex binding"	"4.689"
"GO:0016167"	"glial cell-derived neurotrophic factor receptor activity"	"4.661"
"GO:0097643"	"amylin receptor activity"	"4.634"
"GO:0034185"	"apolipoprotein binding"	"4.607"
"GO:0042826"	"histone deacetylase binding"	"4.545"
"GO:0005124"	"scavenger receptor binding"	"4.533"
"GO:0015181"	"arginine transmembrane transporter activity"	"4.523"
"GO:0015189"	"L-lysine transmembrane transporter activity"	"4.523"
