"GO.ID"	"GO.Term"	"Z-score"
"GO:0016077"	"snoRNA catabolic process"	"31.591"
"GO:0035863"	"dITP catabolic process"	"31.591"
"GO:1901639"	"XDP catabolic process"	"31.591"
"GO:0006919"	"activation of cysteine-type endopeptidase activity involved in apoptotic process"	"27.164"
"GO:0006915"	"apoptotic process"	"26"
"GO:0097192"	"extrinsic apoptotic signaling pathway in absence of ligand"	"23.933"
"GO:0097194"	"execution phase of apoptosis"	"22.314"
"GO:1902042"	"negative regulation of extrinsic apoptotic signaling pathway via death domain receptors"	"20.423"
"GO:0042981"	"regulation of apoptotic process"	"19.934"
"GO:0033209"	"tumor necrosis factor-mediated signaling pathway"	"19.915"
"GO:0097191"	"extrinsic apoptotic signaling pathway"	"19.504"
"GO:0071260"	"cellular response to mechanical stimulus"	"19.434"
"GO:0007165"	"signal transduction"	"19.223"
"GO:0008630"	"intrinsic apoptotic signaling pathway in response to DNA damage"	"18.916"
"GO:0008625"	"extrinsic apoptotic signaling pathway via death domain receptors"	"18.693"
"GO:0043123"	"positive regulation of I-kappaB kinase/NF-kappaB signaling"	"18.461"
"GO:0097190"	"apoptotic signaling pathway"	"18.343"
"GO:0010803"	"regulation of tumor necrosis factor-mediated signaling pathway"	"17.501"
"GO:0043066"	"negative regulation of apoptotic process"	"17.476"
"GO:0019221"	"cytokine-mediated signaling pathway"	"17.433"
"GO:0072734"	"cellular response to staurosporine"	"17.268"
"GO:0043065"	"positive regulation of apoptotic process"	"17.163"
"GO:1902041"	"regulation of extrinsic apoptotic signaling pathway via death domain receptors"	"16.786"
"GO:0008635"	"activation of cysteine-type endopeptidase activity involved in apoptotic process by cytochrome c"	"16.77"
"GO:0045944"	"positive regulation of transcription from RNA polymerase II promoter"	"16.654"
"GO:0090200"	"positive regulation of release of cytochrome c from mitochondria"	"16.508"
"GO:0001836"	"release of cytochrome c from mitochondria"	"16.209"
"GO:2001244"	"positive regulation of intrinsic apoptotic signaling pathway"	"16.159"
"GO:0032025"	"response to cobalt ion"	"15.691"
"GO:0045893"	"positive regulation of transcription, DNA-templated"	"15.629"
"GO:0060154"	"cellular process regulating host cell cycle in response to virus"	"15.604"
"GO:0031663"	"lipopolysaccharide-mediated signaling pathway"	"15.417"
"GO:0000768"	"syncytium formation by plasma membrane fusion"	"15.332"
"GO:0019050"	"suppression by virus of host apoptotic process"	"15.249"
"GO:0071550"	"death-inducing signaling complex assembly"	"15.166"
"GO:0001844"	"protein insertion into mitochondrial membrane involved in apoptotic signaling pathway"	"15.12"
"GO:0070059"	"intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress"	"14.872"
"GO:0043525"	"positive regulation of neuron apoptotic process"	"14.687"
"GO:0036462"	"TRAIL-activated apoptotic signaling pathway"	"14.605"
"GO:0035556"	"intracellular signal transduction"	"14.404"
"GO:0046902"	"regulation of mitochondrial membrane permeability"	"14.164"
"GO:0002818"	"intracellular defense response"	"14.1"
"GO:0006808"	"regulation of nitrogen utilization"	"14.048"
"GO:0034138"	"toll-like receptor 3 signaling pathway"	"13.914"
"GO:0007249"	"I-kappaB kinase/NF-kappaB signaling"	"13.886"
"GO:0097527"	"necroptotic signaling pathway"	"13.741"
"GO:0001666"	"response to hypoxia"	"13.318"
"GO:0034349"	"glial cell apoptotic process"	"13.27"
"GO:0001782"	"B cell homeostasis"	"13.204"
"GO:0043496"	"regulation of protein homodimerization activity"	"13.05"
"GO:1900740"	"positive regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway"	"12.939"
"GO:0097202"	"activation of cysteine-type endopeptidase activity"	"12.845"
"GO:0051056"	"regulation of small GTPase mediated signal transduction"	"12.807"
"GO:0006954"	"inflammatory response"	"12.798"
"GO:0008284"	"positive regulation of cell proliferation"	"12.736"
"GO:0006468"	"protein phosphorylation"	"12.703"
"GO:0010628"	"positive regulation of gene expression"	"12.698"
"GO:0038095"	"Fc-epsilon receptor signaling pathway"	"12.53"
"GO:0051402"	"neuron apoptotic process"	"12.423"
"GO:0043547"	"positive regulation of GTPase activity"	"12.315"
"GO:0034614"	"cellular response to reactive oxygen species"	"12.288"
"GO:0032355"	"response to estradiol"	"12.284"
"GO:0051092"	"positive regulation of NF-kappaB transcription factor activity"	"12.272"
"GO:0032848"	"negative regulation of cellular pH reduction"	"12.251"
"GO:0043375"	"CD8-positive, alpha-beta T cell lineage commitment"	"12.251"
