"GO.ID"	"GO.Term"	"zscore"
"GO:0097192"	"extrinsic apoptotic signaling pathway in absence of ligand"	"23.655"
"GO:0097194"	"execution phase of apoptosis"	"22.69"
"GO:1902042"	"negative regulation of extrinsic apoptotic signaling pathway via death domain receptors"	"22.048"
"GO:0043065"	"positive regulation of apoptotic process"	"19.931"
"GO:1902041"	"regulation of extrinsic apoptotic signaling pathway via death domain receptors"	"18.646"
"GO:0001836"	"release of cytochrome c from mitochondria"	"18.542"
"GO:0001844"	"protein insertion into mitochondrial membrane involved in apoptotic signaling pathway"	"18.112"
"GO:0035234"	"ectopic germ cell programmed cell death"	"17.459"
"GO:0032464"	"positive regulation of protein homooligomerization"	"17.435"
"GO:0008630"	"intrinsic apoptotic signaling pathway in response to DNA damage"	"17.332"
"GO:0043066"	"negative regulation of apoptotic process"	"17.302"
"GO:0006919"	"activation of cysteine-type endopeptidase activity involved in apoptotic process"	"17.235"
"GO:0043525"	"positive regulation of neuron apoptotic process"	"17.119"
"GO:2001244"	"positive regulation of intrinsic apoptotic signaling pathway"	"17.109"
"GO:0060544"	"regulation of necroptotic process"	"16.75"
"GO:1905908"	NA	"16.165"
"GO:0006915"	"apoptotic process"	"16.036"
"GO:0090200"	"positive regulation of release of cytochrome c from mitochondria"	"15.899"
"GO:0051563"	"smooth endoplasmic reticulum calcium ion homeostasis"	"15.614"
"GO:0097190"	"apoptotic signaling pathway"	"15.268"
"GO:0051045"	"negative regulation of membrane protein ectodomain proteolysis"	"15.205"
"GO:0072734"	"cellular response to staurosporine"	"14.89"
"GO:1905049"	"negative regulation of metallopeptidase activity"	"14.864"
"GO:0046666"	"retinal cell programmed cell death"	"14.625"
"GO:0070242"	"thymocyte apoptotic process"	"14.368"
"GO:0008637"	"apoptotic mitochondrial changes"	"14.285"
"GO:0051402"	"neuron apoptotic process"	"14.17"
"GO:0002248"	"connective tissue replacement involved in inflammatory response wound healing"	"14.01"
"GO:0032355"	"response to estradiol"	"13.735"
"GO:0032025"	"response to cobalt ion"	"13.614"
"GO:0097284"	"hepatocyte apoptotic process"	"13.193"
"GO:0070424"	"regulation of nucleotide-binding oligomerization domain containing signaling pathway"	"13.188"
"GO:0097527"	"necroptotic signaling pathway"	"13.068"
"GO:1903984"	"positive regulation of TRAIL-activated apoptotic signaling pathway"	"13.017"
"GO:0043280"	"positive regulation of cysteine-type endopeptidase activity involved in apoptotic process"	"12.971"
"GO:2001238"	"positive regulation of extrinsic apoptotic signaling pathway"	"12.941"
"GO:0090201"	"negative regulation of release of cytochrome c from mitochondria"	"12.891"
"GO:0097191"	"extrinsic apoptotic signaling pathway"	"12.793"
"GO:1904706"	"negative regulation of vascular smooth muscle cell proliferation"	"12.757"
"GO:1905598"	NA	"12.723"
"GO:0002265"	"astrocyte activation involved in immune response"	"12.697"
"GO:0070487"	"monocyte aggregation"	"12.649"
"GO:1902263"	"apoptotic process involved in embryonic digit morphogenesis"	"12.573"
"GO:0019221"	"cytokine-mediated signaling pathway"	"12.548"
"GO:0060559"	"positive regulation of calcidiol 1-monooxygenase activity"	"12.519"
"GO:0045080"	"positive regulation of chemokine biosynthetic process"	"12.516"
"GO:0006145"	"purine nucleobase catabolic process"	"12.459"
"GO:0006214"	"thymidine catabolic process"	"12.459"
"GO:0060004"	"reflex"	"12.459"
"GO:0060154"	"cellular process regulating host cell cycle in response to virus"	"12.449"
"GO:1903140"	"regulation of establishment of endothelial barrier"	"12.422"
"GO:0030193"	"regulation of blood coagulation"	"12.38"
"GO:0097017"	"renal protein absorption"	"12.362"
"GO:1903903"	"regulation of establishment of T cell polarity"	"12.362"
"GO:1903906"	"regulation of plasma membrane raft polarization"	"12.362"
"GO:1903909"	"regulation of receptor clustering"	"12.362"
"GO:0014068"	"positive regulation of phosphatidylinositol 3-kinase signaling"	"12.275"
"GO:0036494"	"positive regulation of translation initiation in response to endoplasmic reticulum stress"	"12.085"
"GO:0071677"	"positive regulation of mononuclear cell migration"	"12.082"
"GO:0034097"	"response to cytokine"	"12.009"
"GO:0001315"	"age-dependent response to reactive oxygen species"	"11.996"
"GO:0003069"	"vasodilation by acetylcholine involved in regulation of systemic arterial blood pressure"	"11.996"
"GO:0051181"	"cofactor transport"	"11.996"
"GO:1905932"	NA	"11.996"
"GO:0010693"	"negative regulation of alkaline phosphatase activity"	"11.948"
"GO:0039650"	"suppression by virus of host cysteine-type endopeptidase activity involved in apoptotic process"	"11.91"
"GO:1901026"	"ripoptosome assembly involved in necroptotic process"	"11.91"
"GO:0006117"	"acetaldehyde metabolic process"	"11.825"
"GO:0043000"	"Golgi to plasma membrane CFTR protein transport"	"11.825"
"GO:0001783"	"B cell apoptotic process"	"11.816"
"GO:0035789"	"metanephric mesenchymal cell migration"	"11.742"
"GO:0060981"	"cell migration involved in coronary angiogenesis"	"11.742"
"GO:0072262"	"metanephric glomerular mesangial cell proliferation involved in metanephros development"	"11.742"
"GO:0060389"	"pathway-restricted SMAD protein phosphorylation"	"11.726"
"GO:0014866"	"skeletal myofibril assembly"	"11.661"
"GO:1902905"	"positive regulation of fibril organization"	"11.661"
"GO:1903944"	"negative regulation of hepatocyte apoptotic process"	"11.661"
"GO:0008635"	"activation of cysteine-type endopeptidase activity involved in apoptotic process by cytochrome c"	"11.581"
"GO:0097345"	"mitochondrial outer membrane permeabilization"	"11.437"
"GO:0002246"	"wound healing involved in inflammatory response"	"11.427"
"GO:0032298"	"positive regulation of DNA-dependent DNA replication initiation"	"11.427"
"GO:0070512"	"positive regulation of histone H4-K20 methylation"	"11.427"
"GO:1904036"	"negative regulation of epithelial cell apoptotic process"	"11.427"
"GO:2000317"	"negative regulation of T-helper 17 type immune response"	"11.427"
"GO:0043122"	"regulation of I-kappaB kinase/NF-kappaB signaling"	"11.37"
"GO:0032075"	"positive regulation of nuclease activity"	"11.352"
