"GO.ID"	"GO.Term"	"Z-score"
"GO:0003834"	"beta-carotene 15,15'-monooxygenase activity"	"31.591"
"GO:0010436"	"carotenoid dioxygenase activity"	"31.591"
"GO:0008013"	"beta-catenin binding"	"23.012"
"GO:0005109"	"frizzled binding"	"20.289"
"GO:0003713"	"transcription coactivator activity"	"19.074"
"GO:0008134"	"transcription factor binding"	"18.76"
"GO:0003700"	"transcription factor activity, sequence-specific DNA binding"	"18.547"
"GO:0000978"	"RNA polymerase II core promoter proximal region sequence-specific DNA binding"	"18.459"
"GO:0003714"	"transcription corepressor activity"	"18.459"
"GO:0044212"	"transcription regulatory region DNA binding"	"16.909"
"GO:0003682"	"chromatin binding"	"15.688"
"GO:0017147"	"Wnt-protein binding"	"15.368"
"GO:0043565"	"sequence-specific DNA binding"	"14.858"
"GO:0033829"	"O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase activity"	"14.847"
"GO:0001077"	"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding"	"14.367"
"GO:0042826"	"histone deacetylase binding"	"14.226"
"GO:0001085"	"RNA polymerase II transcription factor binding"	"13.307"
"GO:0071936"	"coreceptor activity involved in Wnt signaling pathway"	"13.254"
"GO:1904928"	"coreceptor activity involved in canonical Wnt signaling pathway"	"13.254"
"GO:0001078"	"transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding"	"13.036"
"GO:0000977"	"RNA polymerase II regulatory region sequence-specific DNA binding"	"12.151"
"GO:0004407"	"histone deacetylase activity"	"12.108"
"GO:0070491"	"repressing transcription factor binding"	"11.575"
"GO:0003712"	"transcription cofactor activity"	"11.107"
"GO:0042813"	"Wnt-activated receptor activity"	"11.106"
"GO:0035257"	"nuclear hormone receptor binding"	"11.053"
"GO:0004842"	"ubiquitin-protein transferase activity"	"11.036"
"GO:0019534"	"toxin transporter activity"	"10.856"
"GO:0000976"	"transcription regulatory region sequence-specific DNA binding"	"10.851"
"GO:0061630"	"ubiquitin protein ligase activity"	"10.702"
"GO:0031490"	"chromatin DNA binding"	"10.681"
"GO:0044549"	"GTP cyclohydrolase binding"	"10.488"
"GO:0004103"	"choline kinase activity"	"10.384"
"GO:0016922"	"ligand-dependent nuclear receptor binding"	"10.337"
"GO:0048018"	"receptor agonist activity"	"10.247"
"GO:0070097"	"delta-catenin binding"	"10.224"
"GO:0030374"	"ligand-dependent nuclear receptor transcription coactivator activity"	"10.193"
"GO:0000980"	"RNA polymerase II distal enhancer sequence-specific DNA binding"	"10.071"
"GO:0001102"	"RNA polymerase II activating transcription factor binding"	"10.043"
