"GO.ID"	"GO.Term"	"Z-score"
"GO:0035238"	"vitamin A biosynthetic process"	"Inf"
"GO:0046603"	"negative regulation of mitotic centrosome separation"	"Inf"
"GO:1901810"	"beta-carotene metabolic process"	"Inf"
"GO:0016121"	"carotene catabolic process"	"31.591"
"GO:0060070"	"canonical Wnt signaling pathway"	"26.152"
"GO:0000122"	"negative regulation of transcription from RNA polymerase II promoter"	"23.936"
"GO:0045944"	"positive regulation of transcription from RNA polymerase II promoter"	"23.052"
"GO:0045893"	"positive regulation of transcription, DNA-templated"	"22.587"
"GO:0045892"	"negative regulation of transcription, DNA-templated"	"21.325"
"GO:0090090"	"negative regulation of canonical Wnt signaling pathway"	"19.895"
"GO:1904886"	"beta-catenin destruction complex disassembly"	"19.663"
"GO:0016055"	"Wnt signaling pathway"	"18.338"
"GO:0030860"	"regulation of polarized epithelial cell differentiation"	"17.533"
"GO:0007219"	"Notch signaling pathway"	"17.032"
"GO:0045234"	"protein palmitoleylation"	"16.336"
"GO:0071412"	"cellular response to genistein"	"15.772"
"GO:0045747"	"positive regulation of Notch signaling pathway"	"15.473"
"GO:0007221"	"positive regulation of transcription of Notch receptor target"	"15.338"
"GO:0061314"	"Notch signaling involved in heart development"	"15.213"
"GO:0021858"	"GABAergic neuron differentiation in basal ganglia"	"14.887"
"GO:0060412"	"ventricular septum morphogenesis"	"14.634"
"GO:1905710"	NA	"14.1"
"GO:0035567"	"non-canonical Wnt signaling pathway"	"13.999"
"GO:1902870"	"negative regulation of amacrine cell differentiation"	"13.795"
"GO:1904178"	"negative regulation of adipose tissue development"	"13.795"
"GO:1904837"	"beta-catenin-TCF complex assembly"	"13.655"
"GO:1904953"	"Wnt signaling pathway involved in midbrain dopaminergic neuron differentiation"	"13.389"
"GO:0090179"	"planar cell polarity pathway involved in neural tube closure"	"13.275"
"GO:0009132"	"nucleoside diphosphate metabolic process"	"12.865"
"GO:0015938"	"coenzyme A catabolic process"	"12.865"
"GO:0033278"	"cell proliferation in midbrain"	"12.849"
"GO:0030182"	"neuron differentiation"	"12.812"
"GO:0061317"	"canonical Wnt signaling pathway involved in cardiac muscle cell fate commitment"	"12.66"
"GO:0030514"	"negative regulation of BMP signaling pathway"	"12.546"
"GO:0001756"	"somitogenesis"	"12.529"
"GO:0001837"	"epithelial to mesenchymal transition"	"12.449"
"GO:0045165"	"cell fate commitment"	"12.421"
"GO:0044335"	"canonical Wnt signaling pathway involved in neural crest cell differentiation"	"12.092"
"GO:0016575"	"histone deacetylation"	"12.031"
"GO:0050767"	"regulation of neurogenesis"	"12.007"
"GO:0045668"	"negative regulation of osteoblast differentiation"	"11.791"
"GO:0008285"	"negative regulation of cell proliferation"	"11.757"
"GO:0045608"	"negative regulation of auditory receptor cell differentiation"	"11.749"
"GO:0009912"	"auditory receptor cell fate commitment"	"11.73"
"GO:0006580"	"ethanolamine metabolic process"	"11.728"
"GO:1904681"	"response to 3-methylcholanthrene"	"11.728"
"GO:0006355"	"regulation of transcription, DNA-templated"	"11.679"
"GO:0045967"	"negative regulation of growth rate"	"11.549"
"GO:0035333"	"Notch receptor processing, ligand-dependent"	"11.497"
"GO:2000974"	"negative regulation of pro-B cell differentiation"	"11.325"
"GO:0003160"	"endocardium morphogenesis"	"11.245"
"GO:0061309"	"cardiac neural crest cell development involved in outflow tract morphogenesis"	"11.208"
"GO:0003256"	"regulation of transcription from RNA polymerase II promoter involved in myocardial precursor cell differentiation"	"11.196"
"GO:0014034"	"neural crest cell fate commitment"	"11.187"
"GO:0045686"	"negative regulation of glial cell differentiation"	"11.13"
"GO:0006367"	"transcription initiation from RNA polymerase II promoter"	"11.128"
"GO:0001947"	"heart looping"	"11.12"
"GO:0061419"	"positive regulation of transcription from RNA polymerase II promoter in response to hypoxia"	"11.114"
"GO:0016567"	"protein ubiquitination"	"11.023"
"GO:0006351"	"transcription, DNA-templated"	"10.967"
"GO:0060675"	"ureteric bud morphogenesis"	"10.956"
"GO:0006366"	"transcription from RNA polymerase II promoter"	"10.929"
"GO:0072602"	"interleukin-4 secretion"	"10.907"
"GO:0000209"	"protein polyubiquitination"	"10.84"
"GO:0007220"	"Notch receptor processing"	"10.72"
"GO:0001574"	"ganglioside biosynthetic process"	"10.713"
"GO:1904885"	"beta-catenin destruction complex assembly"	"10.696"
"GO:0035914"	"skeletal muscle cell differentiation"	"10.666"
"GO:0090263"	"positive regulation of canonical Wnt signaling pathway"	"10.587"
"GO:0045586"	"regulation of gamma-delta T cell differentiation"	"10.518"
"GO:0007179"	"transforming growth factor beta receptor signaling pathway"	"10.491"
"GO:0043105"	"negative regulation of GTP cyclohydrolase I activity"	"10.488"
"GO:0007050"	"cell cycle arrest"	"10.484"
"GO:0048697"	"positive regulation of collateral sprouting in absence of injury"	"10.449"
"GO:0045599"	"negative regulation of fat cell differentiation"	"10.421"
"GO:1904948"	"midbrain dopaminergic neuron differentiation"	"10.364"
"GO:0010718"	"positive regulation of epithelial to mesenchymal transition"	"10.359"
"GO:0062009"	NA	"10.349"
"GO:0001701"	"in utero embryonic development"	"10.342"
"GO:0003151"	"outflow tract morphogenesis"	"10.317"
"GO:1902367"	"negative regulation of Notch signaling pathway involved in somitogenesis"	"10.257"
"GO:0003184"	"pulmonary valve morphogenesis"	"10.153"
"GO:0003162"	"atrioventricular node development"	"10.061"
"GO:0072017"	"distal tubule development"	"10.003"
"GO:1900108"	"negative regulation of nodal signaling pathway"	"9.975"
"GO:0030521"	"androgen receptor signaling pathway"	"9.943"
"GO:0090245"	"axis elongation involved in somitogenesis"	"9.942"
"GO:1904954"	"canonical Wnt signaling pathway involved in midbrain dopaminergic neuron differentiation"	"9.93"
"GO:0007386"	"compartment pattern specification"	"9.924"
"GO:0030178"	"negative regulation of Wnt signaling pathway"	"9.914"
"GO:0051091"	"positive regulation of sequence-specific DNA binding transcription factor activity"	"9.88"
"GO:0097150"	"neuronal stem cell population maintenance"	"9.879"
"GO:0003198"	"epithelial to mesenchymal transition involved in endocardial cushion formation"	"9.854"
"GO:0099054"	"presynapse assembly"	"9.775"
"GO:0036066"	"protein O-linked fucosylation"	"9.763"
