"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0005886"	"plasma membrane"	"-40.112"	"40.112"
"GO:0005887"	"integral component of plasma membrane"	"-39.063"	"39.063"
"GO:0005743"	"mitochondrial inner membrane"	"-16.395"	"16.395"
"GO:0009897"	"external side of plasma membrane"	"-16.376"	"16.376"
"GO:0000139"	"Golgi membrane"	"-15.251"	"15.251"
"GO:0016021"	"integral component of membrane"	"-14.415"	"14.415"
"GO:0005834"	"heterotrimeric G-protein complex"	"-13.314"	"13.314"
"GO:0005576"	"extracellular region"	"-13.21"	"13.21"
"GO:0005622"	"intracellular"	"-13.176"	"13.176"
"GO:0043235"	"receptor complex"	"-12.956"	"12.956"
"GO:0009986"	"cell surface"	"-12.719"	"12.719"
"GO:0005762"	"mitochondrial large ribosomal subunit"	"-12.402"	"12.402"
"GO:0030054"	"cell junction"	"-11.432"	"11.432"
"GO:0099056"	"integral component of presynaptic membrane"	"-11.35"	"11.35"
"GO:0045211"	"postsynaptic membrane"	"-11.229"	"11.229"
"GO:0045121"	"membrane raft"	"-10.995"	"10.995"
"GO:0005789"	"endoplasmic reticulum membrane"	"-10.481"	"10.481"
"GO:0043005"	"neuron projection"	"-10.207"	"10.207"
"GO:0014069"	"postsynaptic density"	"-10.047"	"10.047"
"GO:0005783"	"endoplasmic reticulum"	"-10.029"	"10.029"
"GO:0043679"	"axon terminus"	"-9.83"	"9.83"
"GO:0098978"	"glutamatergic synapse"	"-9.823"	"9.823"
"GO:0099055"	"integral component of postsynaptic membrane"	"-9.766"	"9.766"
"GO:0030425"	"dendrite"	"-9.733"	"9.733"
"GO:0042734"	"presynaptic membrane"	"-9.584"	"9.584"
"GO:0030665"	"clathrin-coated vesicle membrane"	"-9.499"	"9.499"
"GO:0005768"	"endosome"	"-9.457"	"9.457"
"GO:0005747"	"mitochondrial respiratory chain complex I"	"-9.333"	"9.333"
"GO:0060170"	"ciliary membrane"	"-9.327"	"9.327"
"GO:0012507"	"ER to Golgi transport vesicle membrane"	"-9.272"	"9.272"
"GO:0016324"	"apical plasma membrane"	"-9.235"	"9.235"
"GO:0005615"	"extracellular space"	"-9.177"	"9.177"
"GO:0005763"	"mitochondrial small ribosomal subunit"	"-9.167"	"9.167"
