"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0004930"	"G-protein coupled receptor activity"	"-25.776"	"25.776"
"GO:0000981"	"RNA polymerase II transcription factor activity, sequence-specific DNA binding"	"-14.309"	"14.309"
"GO:0005179"	"hormone activity"	"-13.273"	"13.273"
"GO:0008009"	"chemokine activity"	"-13.262"	"13.262"
"GO:0005088"	"Ras guanyl-nucleotide exchange factor activity"	"-13.187"	"13.187"
"GO:0046872"	"metal ion binding"	"-12.985"	"12.985"
"GO:0033038"	"bitter taste receptor activity"	"-12.943"	"12.943"
"GO:0008528"	"G-protein coupled peptide receptor activity"	"-12.543"	"12.543"
"GO:0017046"	"peptide hormone binding"	"-12.387"	"12.387"
"GO:0005102"	"receptor binding"	"-12.137"	"12.137"
"GO:0030594"	"neurotransmitter receptor activity"	"-11.993"	"11.993"
"GO:0004993"	"G-protein coupled serotonin receptor activity"	"-11.701"	"11.701"
"GO:0042923"	"neuropeptide binding"	"-11.587"	"11.587"
"GO:0019956"	"chemokine binding"	"-11.108"	"11.108"
"GO:0016493"	"C-C chemokine receptor activity"	"-11.048"	"11.048"
"GO:0019957"	"C-C chemokine binding"	"-10.962"	"10.962"
"GO:0046934"	"phosphatidylinositol-4,5-bisphosphate 3-kinase activity"	"-10.681"	"10.681"
"GO:0005184"	"neuropeptide hormone activity"	"-10.331"	"10.331"
"GO:0030165"	"PDZ domain binding"	"-10.199"	"10.199"
"GO:0031683"	"G-protein beta/gamma-subunit complex binding"	"-10.177"	"10.177"
"GO:0001784"	"phosphotyrosine binding"	"-9.575"	"9.575"
"GO:0004713"	"protein tyrosine kinase activity"	"-9.358"	"9.358"
"GO:0008137"	"NADH dehydrogenase (ubiquinone) activity"	"-9.149"	"9.149"
"GO:0005070"	"SH3/SH2 adaptor activity"	"-8.836"	"8.836"
"GO:0016303"	"1-phosphatidylinositol-3-kinase activity"	"-8.758"	"8.758"
"GO:0017124"	"SH3 domain binding"	"-8.402"	"8.402"
"GO:0004435"	"phosphatidylinositol phospholipase C activity"	"-8.322"	"8.322"
"GO:0004888"	"transmembrane signaling receptor activity"	"-8.258"	"8.258"
"GO:0038023"	"signaling receptor activity"	"-8.214"	"8.214"
"GO:0046875"	"ephrin receptor binding"	"-8.083"	"8.083"
"GO:0008201"	"heparin binding"	"-7.918"	"7.918"
"GO:0048020"	"CCR chemokine receptor binding"	"-7.739"	"7.739"
"GO:0001664"	"G-protein coupled receptor binding"	"-7.585"	"7.585"
"GO:0001540"	"beta-amyloid binding"	"-7.581"	"7.581"
"GO:0001965"	"G-protein alpha-subunit binding"	"-7.506"	"7.506"
"GO:0019003"	"GDP binding"	"-7.397"	"7.397"
"GO:0020037"	"heme binding"	"-7.308"	"7.308"
"GO:0008144"	"drug binding"	"-7.174"	"7.174"
"GO:0008289"	"lipid binding"	"-7.134"	"7.134"
"GO:0005154"	"epidermal growth factor receptor binding"	"-7.034"	"7.034"
"GO:0003823"	"antigen binding"	"-6.988"	"6.988"
"GO:0008083"	"growth factor activity"	"-6.906"	"6.906"
"GO:0005178"	"integrin binding"	"-6.862"	"6.862"
"GO:0005158"	"insulin receptor binding"	"-6.818"	"6.818"
"GO:0005543"	"phospholipid binding"	"-6.815"	"6.815"
"GO:0034987"	"immunoglobulin receptor binding"	"-6.808"	"6.808"
"GO:0004497"	"monooxygenase activity"	"-6.806"	"6.806"
"GO:0000149"	"SNARE binding"	"-6.72"	"6.72"
"GO:0044325"	"ion channel binding"	"-6.698"	"6.698"
"GO:0015026"	"coreceptor activity"	"-6.561"	"6.561"
"GO:0003924"	"GTPase activity"	"-6.158"	"6.158"
"GO:0005085"	"guanyl-nucleotide exchange factor activity"	"-6.157"	"6.157"
"GO:0015276"	"ligand-gated ion channel activity"	"-6.115"	"6.115"
"GO:0019838"	"growth factor binding"	"-6.051"	"6.051"
"GO:0005484"	"SNAP receptor activity"	"-6.041"	"6.041"
"GO:0004715"	"non-membrane spanning protein tyrosine kinase activity"	"-5.928"	"5.928"
"GO:0016712"	"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen"	"-5.859"	"5.859"
"GO:0070330"	"aromatase activity"	"-5.816"	"5.816"
"GO:0008395"	"steroid hydroxylase activity"	"-5.808"	"5.808"
"GO:0019905"	"syntaxin binding"	"-5.807"	"5.807"
"GO:0035255"	"ionotropic glutamate receptor binding"	"-5.799"	"5.799"
"GO:0042056"	"chemoattractant activity"	"-5.663"	"5.663"
"GO:0030507"	"spectrin binding"	"-5.653"	"5.653"
"GO:0004175"	"endopeptidase activity"	"-5.594"	"5.594"
"GO:0042605"	"peptide antigen binding"	"-5.535"	"5.535"
"GO:0005506"	"iron ion binding"	"-5.491"	"5.491"
"GO:0004714"	"transmembrane receptor protein tyrosine kinase activity"	"-5.362"	"5.362"
"GO:0005104"	"fibroblast growth factor receptor binding"	"-5.32"	"5.32"
"GO:0005516"	"calmodulin binding"	"-5.3"	"5.3"
"GO:0003735"	"structural constituent of ribosome"	"-5.281"	"5.281"
"GO:0004252"	"serine-type endopeptidase activity"	"-5.191"	"5.191"
"GO:0043548"	"phosphatidylinositol 3-kinase binding"	"-5.13"	"5.13"
"GO:0004298"	"threonine-type endopeptidase activity"	"-4.929"	"4.929"
"GO:0005246"	"calcium channel regulator activity"	"-4.928"	"4.928"
"GO:0043621"	"protein self-association"	"-4.849"	"4.849"
"GO:0042169"	"SH2 domain binding"	"-4.729"	"4.729"
"GO:0008146"	"sulfotransferase activity"	"-4.696"	"4.696"
"GO:0005509"	"calcium ion binding"	"-4.656"	"4.656"
"GO:0016491"	"oxidoreductase activity"	"-4.522"	"4.522"
"GO:0005164"	"tumor necrosis factor receptor binding"	"-4.494"	"4.494"
"GO:0004129"	"cytochrome-c oxidase activity"	"-4.382"	"4.382"
"GO:0008092"	"cytoskeletal protein binding"	"-4.312"	"4.312"
"GO:0005525"	"GTP binding"	"-4.295"	"4.295"
"GO:0004866"	"endopeptidase inhibitor activity"	"-4.283"	"4.283"
"GO:0097110"	"scaffold protein binding"	"-4.161"	"4.161"
"GO:0031624"	"ubiquitin conjugating enzyme binding"	"-4.126"	"4.126"
"GO:0005125"	"cytokine activity"	"-4.116"	"4.116"
"GO:0005109"	"frizzled binding"	"-4.082"	"4.082"
"GO:0005089"	"Rho guanyl-nucleotide exchange factor activity"	"-4.061"	"4.061"
"GO:0015485"	"cholesterol binding"	"-4.044"	"4.044"
"GO:0051015"	"actin filament binding"	"-4.02"	"4.02"
"GO:0005245"	"voltage-gated calcium channel activity"	"-3.837"	"3.837"
"GO:0005160"	"transforming growth factor beta receptor binding"	"-3.812"	"3.812"
"GO:0019825"	"oxygen binding"	"-3.79"	"3.79"
"GO:0050431"	"transforming growth factor beta binding"	"-3.734"	"3.734"
"GO:0005044"	"scavenger receptor activity"	"-3.645"	"3.645"
"GO:0003841"	"1-acylglycerol-3-phosphate O-acyltransferase activity"	"-3.627"	"3.627"
"GO:0017134"	"fibroblast growth factor binding"	"-3.518"	"3.518"
"GO:0009055"	"electron carrier activity"	"-3.504"	"3.504"
"GO:0005230"	"extracellular ligand-gated ion channel activity"	"-3.436"	"3.436"
"GO:0017075"	"syntaxin-1 binding"	"-3.412"	"3.412"
"GO:0043027"	"cysteine-type endopeptidase inhibitor activity involved in apoptotic process"	"-3.317"	"3.317"
"GO:0005539"	"glycosaminoglycan binding"	"-3.299"	"3.299"
"GO:0004867"	"serine-type endopeptidase inhibitor activity"	"-3.256"	"3.256"
"GO:0048306"	"calcium-dependent protein binding"	"-3.243"	"3.243"
"GO:0050840"	"extracellular matrix binding"	"-3.13"	"3.13"
"GO:0005518"	"collagen binding"	"-3.099"	"3.099"
"GO:0051020"	"GTPase binding"	"-3.086"	"3.086"
"GO:0031210"	"phosphatidylcholine binding"	"-3.051"	"3.051"
"GO:0003779"	"actin binding"	"-3.041"	"3.041"
"GO:0017080"	"sodium channel regulator activity"	"-3.034"	"3.034"
"GO:0005504"	"fatty acid binding"	"-3.032"	"3.032"
"GO:0030246"	"carbohydrate binding"	"-3.014"	"3.014"
