"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0000777"	"condensed chromosome kinetochore"	"45.133"	"-45.133"
"GO:0000776"	"kinetochore"	"31.814"	"-31.814"
"GO:0000775"	"chromosome, centromeric region"	"31.418"	"-31.418"
"GO:0000784"	"nuclear chromosome, telomeric region"	"28.042"	"-28.042"
"GO:0035861"	"site of double-strand break"	"26.959"	"-26.959"
"GO:0005694"	"chromosome"	"26.458"	"-26.458"
"GO:0000785"	"chromatin"	"24.084"	"-24.084"
"GO:0000781"	"chromosome, telomeric region"	"22.981"	"-22.981"
"GO:0005654"	"nucleoplasm"	"22.763"	"-22.763"
"GO:0005635"	"nuclear envelope"	"20.81"	"-20.81"
"GO:0016604"	"nuclear body"	"20.47"	"-20.47"
"GO:0000786"	"nucleosome"	"20.246"	"-20.246"
"GO:0005657"	"replication fork"	"19.844"	"-19.844"
"GO:0005813"	"centrosome"	"18.881"	"-18.881"
"GO:0000307"	"cyclin-dependent protein kinase holoenzyme complex"	"18.628"	"-18.628"
"GO:0005680"	"anaphase-promoting complex"	"18.438"	"-18.438"
"GO:0000228"	"nuclear chromosome"	"17.787"	"-17.787"
"GO:0016605"	"PML body"	"17.592"	"-17.592"
"GO:0005643"	"nuclear pore"	"17.554"	"-17.554"
"GO:0000790"	"nuclear chromatin"	"16.89"	"-16.89"
"GO:0097431"	"mitotic spindle pole"	"16.864"	"-16.864"
"GO:0005819"	"spindle"	"16.163"	"-16.163"
"GO:0000922"	"spindle pole"	"15.513"	"-15.513"
"GO:0005634"	"nucleus"	"15.419"	"-15.419"
"GO:0016363"	"nuclear matrix"	"14.511"	"-14.511"
"GO:0005730"	"nucleolus"	"14.396"	"-14.396"
"GO:0000794"	"condensed nuclear chromosome"	"12.837"	"-12.837"
"GO:0005876"	"spindle microtubule"	"12.606"	"-12.606"
"GO:0000793"	"condensed chromosome"	"12.501"	"-12.501"
"GO:0031965"	"nuclear membrane"	"12.329"	"-12.329"
"GO:0016607"	"nuclear speck"	"12.004"	"-12.004"
"GO:0000795"	"synaptonemal complex"	"11.459"	"-11.459"
"GO:0072686"	"mitotic spindle"	"11.098"	"-11.098"
"GO:0015630"	"microtubule cytoskeleton"	"10.899"	"-10.899"
"GO:0090575"	"RNA polymerase II transcription factor complex"	"10.633"	"-10.633"
"GO:0005871"	"kinesin complex"	"10.223"	"-10.223"
"GO:0005874"	"microtubule"	"10.195"	"-10.195"
"GO:0030496"	"midbody"	"10.169"	"-10.169"
"GO:0005815"	"microtubule organizing center"	"9.266"	"-9.266"
"GO:0005667"	"transcription factor complex"	"9.245"	"-9.245"
"GO:0051233"	"spindle midzone"	"9.225"	"-9.225"
"GO:0005720"	"nuclear heterochromatin"	"8.733"	"-8.733"
"GO:0032993"	"protein-DNA complex"	"8.543"	"-8.543"
"GO:0071013"	"catalytic step 2 spliceosome"	"8.487"	"-8.487"
"GO:0005881"	"cytoplasmic microtubule"	"8.058"	"-8.058"
"GO:1990904"	"ribonucleoprotein complex"	"7.638"	"-7.638"
"GO:0071007"	"U2-type catalytic step 2 spliceosome"	"7.285"	"-7.285"
"GO:0034399"	"nuclear periphery"	"7.284"	"-7.284"
"GO:0005719"	"nuclear euchromatin"	"7.113"	"-7.113"
"GO:0005829"	"cytosol"	"7.054"	"-7.054"
"GO:0005814"	"centriole"	"7.053"	"-7.053"
"GO:0045171"	"intercellular bridge"	"6.999"	"-6.999"
"GO:0080008"	"Cul4-RING E3 ubiquitin ligase complex"	"6.489"	"-6.489"
"GO:0001650"	"fibrillar center"	"6.207"	"-6.207"
"GO:0032991"	"macromolecular complex"	"6.094"	"-6.094"
"GO:0005681"	"spliceosomal complex"	"5.997"	"-5.997"
"GO:0005737"	"cytoplasm"	"5.631"	"-5.631"
"GO:0036464"	"cytoplasmic ribonucleoprotein granule"	"5.537"	"-5.537"
"GO:0016020"	"membrane"	"5.439"	"-5.439"
"GO:0000792"	"heterochromatin"	"5.372"	"-5.372"
"GO:0000118"	"histone deacetylase complex"	"4.428"	"-4.428"
"GO:0035097"	"histone methyltransferase complex"	"4.383"	"-4.383"
"GO:0034451"	"centriolar satellite"	"4.38"	"-4.38"
"GO:0042645"	"mitochondrial nucleoid"	"4.046"	"-4.046"
"GO:1904115"	"axon cytoplasm"	"4.017"	"-4.017"
"GO:0031519"	"PcG protein complex"	"3.829"	"-3.829"
"GO:0000123"	"histone acetyltransferase complex"	"3.793"	"-3.793"
"GO:0032154"	"cleavage furrow"	"3.576"	"-3.576"
"GO:0015030"	"Cajal body"	"3.405"	"-3.405"
"GO:0035327"	"transcriptionally active chromatin"	"3.392"	"-3.392"
"GO:0017053"	"transcriptional repressor complex"	"3.302"	"-3.302"
"GO:0005637"	"nuclear inner membrane"	"3.114"	"-3.114"
"GO:1904813"	"ficolin-1-rich granule lumen"	"3.069"	"-3.069"
