"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0003735"	"structural constituent of ribosome"	"-16.354"	"16.354"
"GO:0004930"	"G-protein coupled receptor activity"	"-16.025"	"16.025"
"GO:0000981"	"RNA polymerase II transcription factor activity, sequence-specific DNA binding"	"-15.417"	"15.417"
"GO:0003677"	"DNA binding"	"-14.284"	"14.284"
"GO:0033038"	"bitter taste receptor activity"	"-7.609"	"7.609"
"GO:0008009"	"chemokine activity"	"-7.163"	"7.163"
"GO:0046872"	"metal ion binding"	"-7.117"	"7.117"
"GO:0003723"	"RNA binding"	"-7.08"	"7.08"
"GO:0003729"	"mRNA binding"	"-7.019"	"7.019"
"GO:0019957"	"C-C chemokine binding"	"-6.8"	"6.8"
"GO:0016493"	"C-C chemokine receptor activity"	"-6.781"	"6.781"
"GO:0019956"	"chemokine binding"	"-6.674"	"6.674"
"GO:0019843"	"rRNA binding"	"-6.405"	"6.405"
"GO:0042923"	"neuropeptide binding"	"-6.337"	"6.337"
"GO:0030594"	"neurotransmitter receptor activity"	"-5.762"	"5.762"
"GO:0004993"	"G-protein coupled serotonin receptor activity"	"-5.699"	"5.699"
"GO:0004497"	"monooxygenase activity"	"-5.444"	"5.444"
"GO:0043015"	"gamma-tubulin binding"	"-5.366"	"5.366"
"GO:0000993"	"RNA polymerase II core binding"	"-5.011"	"5.011"
"GO:0035064"	"methylated histone binding"	"-4.644"	"4.644"
"GO:0005184"	"neuropeptide hormone activity"	"-4.6"	"4.6"
"GO:0003727"	"single-stranded RNA binding"	"-4.574"	"4.574"
"GO:0008395"	"steroid hydroxylase activity"	"-4.523"	"4.523"
"GO:0070330"	"aromatase activity"	"-4.476"	"4.476"
"GO:0003823"	"antigen binding"	"-4.443"	"4.443"
"GO:0019905"	"syntaxin binding"	"-4.388"	"4.388"
"GO:0000149"	"SNARE binding"	"-4.356"	"4.356"
"GO:0031683"	"G-protein beta/gamma-subunit complex binding"	"-4.307"	"4.307"
"GO:0003887"	"DNA-directed DNA polymerase activity"	"-4.276"	"4.276"
"GO:0008017"	"microtubule binding"	"-4.2"	"4.2"
"GO:0008528"	"G-protein coupled peptide receptor activity"	"-4.159"	"4.159"
"GO:0016712"	"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen"	"-4.142"	"4.142"
"GO:0005484"	"SNAP receptor activity"	"-4.127"	"4.127"
"GO:0034987"	"immunoglobulin receptor binding"	"-4.034"	"4.034"
"GO:0003676"	"nucleic acid binding"	"-3.984"	"3.984"
"GO:0017046"	"peptide hormone binding"	"-3.703"	"3.703"
"GO:0048020"	"CCR chemokine receptor binding"	"-3.653"	"3.653"
"GO:0004435"	"phosphatidylinositol phospholipase C activity"	"-3.551"	"3.551"
"GO:0016740"	"transferase activity"	"-3.457"	"3.457"
"GO:0003777"	"microtubule motor activity"	"-3.352"	"3.352"
"GO:0005245"	"voltage-gated calcium channel activity"	"-3.346"	"3.346"
"GO:0001664"	"G-protein coupled receptor binding"	"-3.3"	"3.3"
"GO:0018024"	"histone-lysine N-methyltransferase activity"	"-3.228"	"3.228"
"GO:0031491"	"nucleosome binding"	"-3.124"	"3.124"
"GO:0019706"	"protein-cysteine S-palmitoyltransferase activity"	"-3.063"	"3.063"
"GO:0004540"	"ribonuclease activity"	"-3.056"	"3.056"
