"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0008146"	"sulfotransferase activity"	"26.9"	"-26.9"
"GO:0005524"	"ATP binding"	"16.13"	"-16.13"
"GO:0030170"	"pyridoxal phosphate binding"	"14.141"	"-14.141"
"GO:0005201"	"extracellular matrix structural constituent"	"9.934"	"-9.934"
"GO:0030020"	"extracellular matrix structural constituent conferring tensile strength"	"9.295"	"-9.295"
"GO:0042803"	"protein homodimerization activity"	"9.001"	"-9.001"
"GO:0042802"	"identical protein binding"	"8.834"	"-8.834"
"GO:0051287"	"NAD binding"	"8.666"	"-8.666"
"GO:0004722"	"protein serine/threonine phosphatase activity"	"8.521"	"-8.521"
"GO:0009055"	"electron carrier activity"	"7.697"	"-7.697"
"GO:0051082"	"unfolded protein binding"	"7.645"	"-7.645"
"GO:0000049"	"tRNA binding"	"7.362"	"-7.362"
"GO:0004175"	"endopeptidase activity"	"7.331"	"-7.331"
"GO:0051015"	"actin filament binding"	"7.319"	"-7.319"
"GO:0030552"	"cAMP binding"	"7.264"	"-7.264"
"GO:0019899"	"enzyme binding"	"7.205"	"-7.205"
"GO:0005200"	"structural constituent of cytoskeleton"	"7.051"	"-7.051"
"GO:0031625"	"ubiquitin protein ligase binding"	"6.995"	"-6.995"
"GO:0051087"	"chaperone binding"	"6.934"	"-6.934"
"GO:0015020"	"glucuronosyltransferase activity"	"6.901"	"-6.901"
"GO:0046982"	"protein heterodimerization activity"	"6.887"	"-6.887"
"GO:0015485"	"cholesterol binding"	"6.64"	"-6.64"
"GO:0005525"	"GTP binding"	"6.471"	"-6.471"
"GO:0000287"	"magnesium ion binding"	"6.388"	"-6.388"
"GO:0030234"	"enzyme regulator activity"	"6.263"	"-6.263"
"GO:0031210"	"phosphatidylcholine binding"	"6.219"	"-6.219"
"GO:0005178"	"integrin binding"	"6.218"	"-6.218"
"GO:0019888"	"protein phosphatase regulator activity"	"5.782"	"-5.782"
"GO:0004298"	"threonine-type endopeptidase activity"	"5.72"	"-5.72"
"GO:0004222"	"metalloendopeptidase activity"	"5.442"	"-5.442"
"GO:0016791"	"phosphatase activity"	"5.388"	"-5.388"
"GO:0043531"	"ADP binding"	"5.336"	"-5.336"
"GO:0050840"	"extracellular matrix binding"	"5.336"	"-5.336"
"GO:0016491"	"oxidoreductase activity"	"5.304"	"-5.304"
"GO:0004674"	"protein serine/threonine kinase activity"	"5.267"	"-5.267"
"GO:0016887"	"ATPase activity"	"5.244"	"-5.244"
"GO:0005516"	"calmodulin binding"	"5.164"	"-5.164"
"GO:0051537"	"2 iron, 2 sulfur cluster binding"	"5.111"	"-5.111"
"GO:0097718"	"disordered domain specific binding"	"5.108"	"-5.108"
"GO:0042626"	"ATPase activity, coupled to transmembrane movement of substances"	"4.989"	"-4.989"
"GO:0016787"	"hydrolase activity"	"4.937"	"-4.937"
"GO:0008201"	"heparin binding"	"4.91"	"-4.91"
"GO:0004683"	"calmodulin-dependent protein kinase activity"	"4.868"	"-4.868"
"GO:0004721"	"phosphoprotein phosphatase activity"	"4.86"	"-4.86"
"GO:0005509"	"calcium ion binding"	"4.854"	"-4.854"
"GO:0003755"	"peptidyl-prolyl cis-trans isomerase activity"	"4.849"	"-4.849"
"GO:0050750"	"low-density lipoprotein particle receptor binding"	"4.669"	"-4.669"
"GO:0005539"	"glycosaminoglycan binding"	"4.631"	"-4.631"
"GO:0003924"	"GTPase activity"	"4.579"	"-4.579"
"GO:0050661"	"NADP binding"	"4.557"	"-4.557"
"GO:0003743"	"translation initiation factor activity"	"4.544"	"-4.544"
"GO:0005518"	"collagen binding"	"4.525"	"-4.525"
"GO:0031072"	"heat shock protein binding"	"4.502"	"-4.502"
"GO:0003705"	"transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding"	"4.48"	"-4.48"
"GO:0005507"	"copper ion binding"	"4.442"	"-4.442"
"GO:0005198"	"structural molecule activity"	"4.322"	"-4.322"
"GO:0044325"	"ion channel binding"	"4.251"	"-4.251"
"GO:0019904"	"protein domain specific binding"	"4.239"	"-4.239"
"GO:0003841"	"1-acylglycerol-3-phosphate O-acyltransferase activity"	"4.211"	"-4.211"
"GO:0005160"	"transforming growth factor beta receptor binding"	"4.15"	"-4.15"
"GO:0043022"	"ribosome binding"	"4.103"	"-4.103"
"GO:0015301"	"anion:anion antiporter activity"	"4.004"	"-4.004"
"GO:0005125"	"cytokine activity"	"3.989"	"-3.989"
"GO:0016301"	"kinase activity"	"3.948"	"-3.948"
"GO:0004714"	"transmembrane receptor protein tyrosine kinase activity"	"3.942"	"-3.942"
"GO:0030674"	"protein binding, bridging"	"3.887"	"-3.887"
"GO:0030544"	"Hsp70 protein binding"	"3.851"	"-3.851"
"GO:0042623"	"ATPase activity, coupled"	"3.798"	"-3.798"
"GO:0030145"	"manganese ion binding"	"3.795"	"-3.795"
"GO:0004713"	"protein tyrosine kinase activity"	"3.789"	"-3.789"
"GO:0001077"	"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding"	"3.754"	"-3.754"
"GO:0042826"	"histone deacetylase binding"	"3.746"	"-3.746"
"GO:0035035"	"histone acetyltransferase binding"	"3.647"	"-3.647"
"GO:0008013"	"beta-catenin binding"	"3.53"	"-3.53"
"GO:0004181"	"metallocarboxypeptidase activity"	"3.506"	"-3.506"
"GO:0051787"	"misfolded protein binding"	"3.482"	"-3.482"
"GO:0046983"	"protein dimerization activity"	"3.422"	"-3.422"
"GO:0004601"	"peroxidase activity"	"3.36"	"-3.36"
"GO:0001968"	"fibronectin binding"	"3.316"	"-3.316"
"GO:0001158"	"enhancer sequence-specific DNA binding"	"3.233"	"-3.233"
"GO:0031418"	"L-ascorbic acid binding"	"3.228"	"-3.228"
"GO:0045296"	"cadherin binding"	"3.222"	"-3.222"
"GO:0019003"	"GDP binding"	"3.181"	"-3.181"
"GO:0008134"	"transcription factor binding"	"3.173"	"-3.173"
"GO:0051879"	"Hsp90 protein binding"	"3.168"	"-3.168"
"GO:0005249"	"voltage-gated potassium channel activity"	"3.147"	"-3.147"
"GO:0031267"	"small GTPase binding"	"3.123"	"-3.123"
"GO:0008565"	"protein transporter activity"	"3.084"	"-3.084"
"GO:0035091"	"phosphatidylinositol binding"	"3.063"	"-3.063"
"GO:0004712"	"protein serine/threonine/tyrosine kinase activity"	"3.012"	"-3.012"
"GO:0030331"	"estrogen receptor binding"	"3.012"	"-3.012"
