"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0070062"	"extracellular exosome"	"22.241"	"-22.241"
"GO:0005759"	"mitochondrial matrix"	"18.12"	"-18.12"
"GO:0062023"	NA	"14.99"	"-14.99"
"GO:0005737"	"cytoplasm"	"13.59"	"-13.59"
"GO:0031012"	"extracellular matrix"	"13.27"	"-13.27"
"GO:0005829"	"cytosol"	"12.947"	"-12.947"
"GO:0005739"	"mitochondrion"	"12.318"	"-12.318"
"GO:0043209"	"myelin sheath"	"11.787"	"-11.787"
"GO:0043202"	"lysosomal lumen"	"11.606"	"-11.606"
"GO:0034774"	"secretory granule lumen"	"10.758"	"-10.758"
"GO:1904813"	"ficolin-1-rich granule lumen"	"10.644"	"-10.644"
"GO:0005576"	"extracellular region"	"10.637"	"-10.637"
"GO:0000502"	"proteasome complex"	"9.832"	"-9.832"
"GO:0005788"	"endoplasmic reticulum lumen"	"9.803"	"-9.803"
"GO:0005615"	"extracellular space"	"9.353"	"-9.353"
"GO:0005796"	"Golgi lumen"	"8.861"	"-8.861"
"GO:0000139"	"Golgi membrane"	"7.964"	"-7.964"
"GO:0042470"	"melanosome"	"7.77"	"-7.77"
"GO:0000159"	"protein phosphatase type 2A complex"	"6.703"	"-6.703"
"GO:0035578"	"azurophil granule lumen"	"6.348"	"-6.348"
"GO:0046658"	"anchored component of plasma membrane"	"5.724"	"-5.724"
"GO:0030173"	"integral component of Golgi membrane"	"5.678"	"-5.678"
"GO:0005771"	"multivesicular body"	"5.625"	"-5.625"
"GO:0044853"	"plasma membrane raft"	"5.424"	"-5.424"
"GO:0034364"	"high-density lipoprotein particle"	"5.31"	"-5.31"
"GO:0032991"	"macromolecular complex"	"5.288"	"-5.288"
"GO:0005839"	"proteasome core complex"	"5.251"	"-5.251"
"GO:0098978"	"glutamatergic synapse"	"5.165"	"-5.165"
"GO:0005741"	"mitochondrial outer membrane"	"5.088"	"-5.088"
"GO:0005777"	"peroxisome"	"4.963"	"-4.963"
"GO:0045121"	"membrane raft"	"4.942"	"-4.942"
"GO:0019005"	"SCF ubiquitin ligase complex"	"4.823"	"-4.823"
"GO:0031093"	"platelet alpha granule lumen"	"4.748"	"-4.748"
"GO:0005783"	"endoplasmic reticulum"	"4.708"	"-4.708"
"GO:0097546"	"ciliary base"	"4.687"	"-4.687"
"GO:0042645"	"mitochondrial nucleoid"	"4.555"	"-4.555"
"GO:0032580"	"Golgi cisterna membrane"	"4.545"	"-4.545"
"GO:0044297"	"cell body"	"4.495"	"-4.495"
"GO:0016020"	"membrane"	"4.477"	"-4.477"
"GO:0030017"	"sarcomere"	"4.451"	"-4.451"
"GO:0048471"	"perinuclear region of cytoplasm"	"4.38"	"-4.38"
"GO:0005778"	"peroxisomal membrane"	"4.223"	"-4.223"
"GO:0005925"	"focal adhesion"	"4.189"	"-4.189"
"GO:0005794"	"Golgi apparatus"	"4.167"	"-4.167"
"GO:0005604"	"basement membrane"	"4.153"	"-4.153"
"GO:0019898"	"extrinsic component of membrane"	"3.984"	"-3.984"
"GO:0034399"	"nuclear periphery"	"3.931"	"-3.931"
"GO:0005901"	"caveola"	"3.928"	"-3.928"
"GO:0000786"	"nucleosome"	"3.906"	"-3.906"
"GO:0005764"	"lysosome"	"3.874"	"-3.874"
"GO:0030315"	"T-tubule"	"3.753"	"-3.753"
"GO:0032587"	"ruffle membrane"	"3.737"	"-3.737"
"GO:0072562"	"blood microparticle"	"3.685"	"-3.685"
"GO:0005793"	"endoplasmic reticulum-Golgi intermediate compartment"	"3.616"	"-3.616"
"GO:0044295"	"axonal growth cone"	"3.61"	"-3.61"
"GO:0015630"	"microtubule cytoskeleton"	"3.591"	"-3.591"
"GO:0030018"	"Z disc"	"3.581"	"-3.581"
"GO:0031982"	"vesicle"	"3.561"	"-3.561"
"GO:0015629"	"actin cytoskeleton"	"3.509"	"-3.509"
"GO:0043235"	"receptor complex"	"3.5"	"-3.5"
"GO:0016324"	"apical plasma membrane"	"3.441"	"-3.441"
"GO:0005769"	"early endosome"	"3.432"	"-3.432"
"GO:0005765"	"lysosomal membrane"	"3.392"	"-3.392"
"GO:0001725"	"stress fiber"	"3.353"	"-3.353"
"GO:0019897"	"extrinsic component of plasma membrane"	"3.324"	"-3.324"
"GO:0005811"	"lipid particle"	"3.256"	"-3.256"
"GO:0005903"	"brush border"	"3.033"	"-3.033"
"GO:0010494"	"cytoplasmic stress granule"	"3.009"	"-3.009"
