"GO.ID"	"GO.Term"	"zscore"
"GO:0072570"	"ADP-D-ribose binding"	"15.779"
"GO:0001730"	"2'-5'-oligoadenylate synthetase activity"	"15.072"
"GO:0004654"	"polyribonucleotide nucleotidyltransferase activity"	"14.71"
"GO:0008859"	"exoribonuclease II activity"	"14.551"
"GO:0042658"	"MHC class II protein binding, via antigen binding groove"	"14.398"
"GO:0019782"	"ISG15 activating enzyme activity"	"13.699"
"GO:0004113"	"2',3'-cyclic-nucleotide 3'-phosphodiesterase activity"	"13.446"
"GO:0033862"	"UMP kinase activity"	"12.66"
"GO:0048248"	"CXCR3 chemokine receptor binding"	"12.17"
"GO:0003725"	"double-stranded RNA binding"	"11.165"
"GO:0042609"	"CD4 receptor binding"	"10.423"
"GO:0061133"	"endopeptidase activator activity"	"10.338"
"GO:0016667"	"oxidoreductase activity, acting on a sulfur group of donors"	"10.21"
"GO:0035718"	"macrophage migration inhibitory factor binding"	"10.104"
"GO:0003920"	"GMP reductase activity"	"10.051"
"GO:0004830"	"tryptophan-tRNA ligase activity"	"10"
"GO:0005139"	"interleukin-7 receptor binding"	"10"
"GO:0019785"	"ISG15-specific protease activity"	"9.661"
"GO:0004913"	"interleukin-4 receptor activity"	"9.23"
"GO:0097199"	"cysteine-type endopeptidase activity involved in apoptotic signaling pathway"	"9.055"
"GO:0004298"	"threonine-type endopeptidase activity"	"8.916"
"GO:0004798"	"thymidylate kinase activity"	"8.782"
"GO:0015433"	"peptide antigen-transporting ATPase activity"	"8.548"
"GO:0046979"	"TAP2 binding"	"8.484"
"GO:0030551"	"cyclic nucleotide binding"	"8.302"
"GO:0023029"	"MHC class Ib protein binding"	"7.817"
"GO:0003950"	"NAD+ ADP-ribosyltransferase activity"	"7.816"
"GO:0005157"	"macrophage colony-stimulating factor receptor binding"	"7.581"
"GO:0009041"	"uridylate kinase activity"	"7.365"
"GO:0046978"	"TAP1 binding"	"7.205"
"GO:0050700"	"CARD domain binding"	"7.166"
"GO:0043208"	"glycosphingolipid binding"	"6.982"
"GO:0097153"	"cysteine-type endopeptidase activity involved in apoptotic process"	"6.808"
"GO:0042296"	"ISG15 transferase activity"	"6.746"
"GO:0004386"	"helicase activity"	"6.733"
"GO:0035877"	"death effector domain binding"	"6.714"
"GO:0004694"	"eukaryotic translation initiation factor 2alpha kinase activity"	"6.683"
"GO:0070053"	"thrombospondin receptor activity"	"6.621"
"GO:0004127"	"cytidylate kinase activity"	"6.591"
"GO:0044389"	"ubiquitin-like protein ligase binding"	"6.506"
"GO:0034511"	"U3 snoRNA binding"	"6.336"
"GO:0019210"	"kinase inhibitor activity"	"6.108"
"GO:0030620"	"U2 snRNA binding"	"6.096"
"GO:0004175"	"endopeptidase activity"	"6.088"
"GO:0003727"	"single-stranded RNA binding"	"5.962"
"GO:0003726"	"double-stranded RNA adenosine deaminase activity"	"5.756"
"GO:0030619"	"U1 snRNA binding"	"5.706"
"GO:0097677"	"STAT family protein binding"	"5.706"
"GO:0008251"	"tRNA-specific adenosine deaminase activity"	"5.609"
"GO:0042289"	"MHC class II protein binding"	"5.563"
"GO:0030550"	"acetylcholine receptor inhibitor activity"	"5.545"
"GO:0031849"	"olfactory receptor binding"	"5.527"
"GO:0008310"	"single-stranded DNA 3'-5' exodeoxyribonuclease activity"	"5.422"
"GO:0004985"	"opioid receptor activity"	"5.388"
"GO:0005381"	"iron ion transmembrane transporter activity"	"5.371"
"GO:0042802"	"identical protein binding"	"5.311"
"GO:0008603"	"cAMP-dependent protein kinase regulator activity"	"5.306"
"GO:0042605"	"peptide antigen binding"	"5.28"
"GO:0005515"	"protein binding"	"5.262"
"GO:0030274"	"LIM domain binding"	"5.13"
"GO:0034046"	"poly(G) binding"	"5.073"
"GO:0000175"	"3'-5'-exoribonuclease activity"	"5.061"
"GO:0042379"	"chemokine receptor binding"	"4.925"
"GO:0004857"	"enzyme inhibitor activity"	"4.92"
"GO:1904680"	"peptide transmembrane transporter activity"	"4.874"
"GO:0004706"	"JUN kinase kinase kinase activity"	"4.83"
"GO:0004842"	"ubiquitin-protein transferase activity"	"4.802"
"GO:0008329"	"signaling pattern recognition receptor activity"	"4.309"
"GO:0017128"	"phospholipid scramblase activity"	"4.231"
"GO:0070492"	"oligosaccharide binding"	"4.067"
"GO:0089720"	"caspase binding"	"4.067"
"GO:0031386"	"protein tag"	"3.972"
"GO:0005126"	"cytokine receptor binding"	"3.969"
"GO:0004197"	"cysteine-type endopeptidase activity"	"3.702"
"GO:0008235"	"metalloexopeptidase activity"	"3.691"
"GO:0016874"	"ligase activity"	"3.659"
"GO:0004715"	"non-membrane spanning protein tyrosine kinase activity"	"3.64"
"GO:0008009"	"chemokine activity"	"3.634"
"GO:0004527"	"exonuclease activity"	"3.609"
"GO:0008191"	"metalloendopeptidase inhibitor activity"	"3.441"
"GO:0050998"	"nitric-oxide synthase binding"	"3.422"
"GO:0005123"	"death receptor binding"	"3.369"
"GO:0005521"	"lamin binding"	"3.362"
"GO:0070403"	"NAD+ binding"	"3.36"
"GO:0004550"	"nucleoside diphosphate kinase activity"	"3.269"
"GO:0004950"	"chemokine receptor activity"	"3.25"
"GO:0023026"	"MHC class II protein complex binding"	"3.2"
"GO:0008656"	"cysteine-type endopeptidase activator activity involved in apoptotic process"	"3.104"
"GO:0000982"	"transcription factor activity, RNA polymerase II core promoter proximal region sequence-specific binding"	"3.089"
"GO:0042288"	"MHC class I protein binding"	"3.07"
"GO:0031625"	"ubiquitin protein ligase binding"	"3.005"
"GO:0016493"	"C-C chemokine receptor activity"	"2.671"
"GO:0044183"	"protein binding involved in protein folding"	"2.667"
"GO:0043130"	"ubiquitin binding"	"2.636"
"GO:0019956"	"chemokine binding"	"2.604"
"GO:0035257"	"nuclear hormone receptor binding"	"2.599"
"GO:0019957"	"C-C chemokine binding"	"2.592"
"GO:0008201"	"heparin binding"	"2.56"
"GO:0008266"	"poly(U) RNA binding"	"2.37"
"GO:0005125"	"cytokine activity"	"2.352"
"GO:0046966"	"thyroid hormone receptor binding"	"2.325"
"GO:0004177"	"aminopeptidase activity"	"2.317"
"GO:0048020"	"CCR chemokine receptor binding"	"2.309"
"GO:0003677"	"DNA binding"	"2.21"
"GO:0035198"	"miRNA binding"	"2.19"
"GO:0008234"	"cysteine-type peptidase activity"	"2.167"
"GO:0005164"	"tumor necrosis factor receptor binding"	"2.135"
"GO:0005154"	"epidermal growth factor receptor binding"	"2.092"
"GO:0019888"	"protein phosphatase regulator activity"	"2.065"
"GO:0003723"	"RNA binding"	"2.046"
"GO:0004896"	"cytokine receptor activity"	"2.007"
"GO:0043021"	"ribonucleoprotein complex binding"	"1.962"
"GO:0042803"	"protein homodimerization activity"	"1.936"
"GO:0000978"	"RNA polymerase II core promoter proximal region sequence-specific DNA binding"	"1.827"
"GO:0043531"	"ADP binding"	"1.826"
"GO:0061631"	"ubiquitin conjugating enzyme activity"	"1.82"
"GO:0005524"	"ATP binding"	"1.765"
"GO:0019955"	"cytokine binding"	"1.753"
"GO:0051539"	"4 iron, 4 sulfur cluster binding"	"1.753"
"GO:0001102"	"RNA polymerase II activating transcription factor binding"	"1.691"
"GO:0042626"	"ATPase activity, coupled to transmembrane movement of substances"	"1.683"
"GO:0003824"	"catalytic activity"	"1.551"
"GO:0005525"	"GTP binding"	"1.548"
"GO:0005044"	"scavenger receptor activity"	"1.509"
"GO:0008270"	"zinc ion binding"	"1.504"
"GO:0030145"	"manganese ion binding"	"1.378"
"GO:0008083"	"growth factor activity"	"1.336"
"GO:0050839"	"cell adhesion molecule binding"	"1.305"
"GO:0097110"	"scaffold protein binding"	"1.293"
"GO:0043621"	"protein self-association"	"1.276"
"GO:0001540"	"beta-amyloid binding"	"1.265"
"GO:0003924"	"GTPase activity"	"1.232"
"GO:0001077"	"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding"	"1.212"
"GO:0030374"	"ligand-dependent nuclear receptor transcription coactivator activity"	"1.198"
"GO:0016740"	"transferase activity"	"1.186"
"GO:0003712"	"transcription cofactor activity"	"1.059"
"GO:0019899"	"enzyme binding"	"1.023"
"GO:0005102"	"receptor binding"	"0.892"
"GO:0030674"	"protein binding, bridging"	"0.89"
"GO:0008233"	"peptidase activity"	"0.882"
"GO:0036459"	"thiol-dependent ubiquitinyl hydrolase activity"	"0.832"
"GO:0019900"	"kinase binding"	"0.781"
"GO:0003690"	"double-stranded DNA binding"	"0.71"
"GO:0002020"	"protease binding"	"0.701"
"GO:0004843"	"thiol-dependent ubiquitin-specific protease activity"	"0.663"
"GO:0047485"	"protein N-terminus binding"	"0.63"
"GO:0042393"	"histone binding"	"0.499"
"GO:0017124"	"SH3 domain binding"	"0.412"
"GO:0003700"	"transcription factor activity, sequence-specific DNA binding"	"0.376"
"GO:0003729"	"mRNA binding"	"0.288"
"GO:0003674"	"molecular_function"	"0.278"
"GO:0001228"	"transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding"	"0.262"
"GO:0004674"	"protein serine/threonine kinase activity"	"0.137"
"GO:0030246"	"carbohydrate binding"	"0.121"
"GO:0004252"	"serine-type endopeptidase activity"	"0.091"
"GO:0000981"	"RNA polymerase II transcription factor activity, sequence-specific DNA binding"	"0.086"
"GO:0061630"	"ubiquitin protein ligase activity"	"-0.012"
"GO:0038023"	"signaling receptor activity"	"-0.055"
"GO:0005509"	"calcium ion binding"	"-0.107"
"GO:0008017"	"microtubule binding"	"-0.142"
"GO:0004672"	"protein kinase activity"	"-0.167"
"GO:0044877"	"macromolecular complex binding"	"-0.177"
"GO:0003714"	"transcription corepressor activity"	"-0.178"
"GO:0019901"	"protein kinase binding"	"-0.191"
"GO:0019904"	"protein domain specific binding"	"-0.212"
"GO:0000977"	"RNA polymerase II regulatory region sequence-specific DNA binding"	"-0.282"
"GO:0046872"	"metal ion binding"	"-0.408"
"GO:0045296"	"cadherin binding"	"-0.417"
"GO:0004930"	"G-protein coupled receptor activity"	"-1.313"
