"GO.ID"	"GO.Term"	"zscore"
"GO:0060337"	"type I interferon signaling pathway"	"40.424"
"GO:0035455"	"response to interferon-alpha"	"31.408"
"GO:0051607"	"defense response to virus"	"30.33"
"GO:0045071"	"negative regulation of viral genome replication"	"28.845"
"GO:0009615"	"response to virus"	"24.374"
"GO:0060333"	"interferon-gamma-mediated signaling pathway"	"24.372"
"GO:0035456"	"response to interferon-beta"	"23.939"
"GO:0046597"	"negative regulation of viral entry into host cell"	"19.491"
"GO:0034124"	"regulation of MyD88-dependent toll-like receptor signaling pathway"	"19.425"
"GO:0034341"	"response to interferon-gamma"	"17.97"
"GO:0032020"	"ISG15-protein conjugation"	"16.651"
"GO:0060330"	"regulation of response to interferon-gamma"	"15.779"
"GO:0039530"	"MDA-5 signaling pathway"	"15.713"
"GO:0032480"	"negative regulation of type I interferon production"	"15.373"
"GO:0060700"	"regulation of ribonuclease activity"	"15.072"
"GO:0000957"	"mitochondrial RNA catabolic process"	"14.71"
"GO:0035927"	"RNA import into mitochondrion"	"14.71"
"GO:0097222"	"mitochondrial mRNA polyadenylation"	"14.71"
"GO:0002481"	"antigen processing and presentation of exogenous protein antigen via MHC class Ib, TAP-dependent"	"14.551"
"GO:0002566"	"somatic diversification of immune receptors via somatic mutation"	"14.551"
"GO:0010819"	"regulation of T cell chemotaxis"	"14.551"
"GO:1900369"	"negative regulation of RNA interference"	"14.551"
"GO:0002792"	"negative regulation of peptide secretion"	"14.398"
"GO:0033091"	"positive regulation of immature T cell proliferation"	"14.398"
"GO:0035691"	"macrophage migration inhibitory factor signaling pathway"	"14.398"
"GO:1903900"	"regulation of viral life cycle"	"14.398"
"GO:0030683"	"evasion or tolerance by virus of host immune response"	"14.106"
"GO:1900225"	"regulation of NLRP3 inflammasome complex assembly"	"14.106"
"GO:0002737"	"negative regulation of plasmacytoid dendritic cell cytokine production"	"13.966"
"GO:0010743"	"regulation of macrophage derived foam cell differentiation"	"13.966"
"GO:0019043"	"establishment of viral latency"	"13.966"
"GO:0034127"	"regulation of MyD88-independent toll-like receptor signaling pathway"	"13.966"
"GO:0042488"	"positive regulation of odontogenesis of dentin-containing tooth"	"13.966"
"GO:0060611"	"mammary gland fat development"	"13.966"
"GO:1902228"	"positive regulation of macrophage colony-stimulating factor signaling pathway"	"13.966"
"GO:1902187"	"negative regulation of viral release from host cell"	"13.786"
"GO:1900245"	"positive regulation of MDA-5 signaling pathway"	"13.639"
"GO:0009214"	"cyclic nucleotide catabolic process"	"13.446"
"GO:0045062"	"extrathymic T cell selection"	"13.446"
"GO:0019884"	"antigen processing and presentation of exogenous antigen"	"12.871"
"GO:0090086"	"negative regulation of protein deubiquitination"	"12.871"
"GO:0001961"	"positive regulation of cytokine-mediated signaling pathway"	"12.655"
"GO:0045087"	"innate immune response"	"12.541"
"GO:0016064"	"immunoglobulin mediated immune response"	"12.526"
"GO:0039650"	"suppression by virus of host cysteine-type endopeptidase activity involved in apoptotic process"	"12.459"
"GO:0045824"	"negative regulation of innate immune response"	"12.051"
"GO:0032727"	"positive regulation of interferon-alpha production"	"11.867"
"GO:0032897"	"negative regulation of viral transcription"	"11.815"
"GO:0052548"	"regulation of endopeptidase activity"	"11.624"
"GO:0019885"	"antigen processing and presentation of endogenous peptide antigen via MHC class I"	"11.561"
"GO:0070427"	"nucleotide-binding oligomerization domain containing 1 signaling pathway"	"11.065"
"GO:0033216"	"ferric iron import"	"10.8"
"GO:0032728"	"positive regulation of interferon-beta production"	"10.767"
"GO:0034340"	"response to type I interferon"	"10.596"
"GO:1902216"	"positive regulation of interleukin-4-mediated signaling pathway"	"10.552"
"GO:1904434"	"positive regulation of ferrous iron binding"	"10.552"
"GO:1904437"	"positive regulation of transferrin receptor binding"	"10.552"
"GO:0045358"	"negative regulation of interferon-beta biosynthetic process"	"10.435"
"GO:1902524"	"positive regulation of protein K48-linked ubiquitination"	"10.435"
"GO:0000963"	"mitochondrial RNA processing"	"10.377"
"GO:0002480"	"antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-independent"	"10.123"
"GO:0000964"	"mitochondrial RNA 5'-end processing"	"10.104"
"GO:0034157"	"positive regulation of toll-like receptor 7 signaling pathway"	"10.104"
"GO:0015951"	"purine ribonucleotide interconversion"	"10.051"
"GO:0006436"	"tryptophanyl-tRNA aminoacylation"	"10"
"GO:0045351"	"type I interferon biosynthetic process"	"10"
"GO:0000962"	"positive regulation of mitochondrial RNA catabolic process"	"9.949"
"GO:0000965"	"mitochondrial RNA 3'-end processing"	"9.949"
"GO:0023035"	"CD40 signaling pathway"	"9.949"
"GO:0035710"	"CD4-positive, alpha-beta T cell activation"	"9.949"
"GO:2000627"	"positive regulation of miRNA catabolic process"	"9.949"
"GO:1900246"	"positive regulation of RIG-I signaling pathway"	"9.918"
"GO:0033003"	"regulation of mast cell activation"	"9.899"
"GO:0002819"	"regulation of adaptive immune response"	"9.862"
"GO:0032607"	"interferon-alpha production"	"9.802"
"GO:0045355"	"negative regulation of interferon-alpha biosynthetic process"	"9.802"
"GO:0046967"	"cytosol to ER transport"	"9.802"
"GO:0034165"	"positive regulation of toll-like receptor 9 signaling pathway"	"9.754"
"GO:1902033"	"regulation of hematopoietic stem cell proliferation"	"9.754"
"GO:1901532"	"regulation of hematopoietic progenitor cell differentiation"	"9.661"
"GO:0019941"	"modification-dependent protein catabolic process"	"9.643"
"GO:0001866"	"NK T cell proliferation"	"9.615"
"GO:0019883"	"antigen processing and presentation of endogenous antigen"	"9.615"
"GO:0045655"	"regulation of monocyte differentiation"	"9.615"
"GO:1901253"	"negative regulation of intracellular transport of viral material"	"9.525"
"GO:0032722"	"positive regulation of chemokine production"	"9.453"
"GO:0034058"	"endosomal vesicle fusion"	"9.366"
"GO:0046598"	"positive regulation of viral entry into host cell"	"9.32"
"GO:0071228"	"cellular response to tumor cell"	"9.23"
"GO:0048250"	"mitochondrial iron ion transport"	"9.19"
"GO:0045657"	"positive regulation of monocyte differentiation"	"9.139"
"GO:0034344"	"regulation of type III interferon production"	"9.035"
"GO:0039528"	"cytoplasmic pattern recognition receptor signaling pathway in response to virus"	"9.035"
"GO:0070206"	"protein trimerization"	"9.016"
"GO:0010818"	"T cell chemotaxis"	"8.863"
"GO:0006227"	"dUDP biosynthetic process"	"8.782"
"GO:0006233"	"dTDP biosynthetic process"	"8.782"
"GO:0061484"	"hematopoietic stem cell homeostasis"	"8.613"
"GO:0010950"	"positive regulation of endopeptidase activity"	"8.609"
"GO:0035457"	"cellular response to interferon-alpha"	"8.579"
"GO:0010499"	"proteasomal ubiquitin-independent protein catabolic process"	"8.538"
"GO:0032946"	"positive regulation of mononuclear cell proliferation"	"8.516"
"GO:0002479"	"antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent"	"8.5"
"GO:1900390"	"regulation of iron ion import"	"8.453"
"GO:1901740"	"negative regulation of myoblast fusion"	"8.302"
"GO:0002158"	"osteoclast proliferation"	"8.273"
"GO:0003006"	"developmental process involved in reproduction"	"8.273"
"GO:2000116"	"regulation of cysteine-type endopeptidase activity"	"8.244"
"GO:0060763"	"mammary duct terminal end bud growth"	"8.215"
"GO:0032649"	"regulation of interferon-gamma production"	"8.158"
"GO:0016032"	"viral process"	"8.13"
"GO:0070671"	"response to interleukin-12"	"8.103"
"GO:0051882"	"mitochondrial depolarization"	"8.076"
"GO:0070673"	"response to interleukin-18"	"8.076"
"GO:0042590"	"antigen processing and presentation of exogenous peptide antigen via MHC class I"	"8.049"
"GO:0000958"	"mitochondrial mRNA catabolic process"	"8.022"
"GO:1904141"	"positive regulation of microglial cell migration"	"8.022"
"GO:0006163"	"purine nucleotide metabolic process"	"7.969"
"GO:0015833"	"peptide transport"	"7.969"
"GO:0016553"	"base conversion or substitution editing"	"7.969"
"GO:0060368"	"regulation of Fc receptor mediated stimulatory signaling pathway"	"7.969"
"GO:0032608"	"interferon-beta production"	"7.943"
"GO:0043123"	"positive regulation of I-kappaB kinase/NF-kappaB signaling"	"7.894"
"GO:0002474"	"antigen processing and presentation of peptide antigen via MHC class I"	"7.864"
"GO:0032479"	"regulation of type I interferon production"	"7.783"
"GO:0035928"	"rRNA import into mitochondrion"	"7.768"
"GO:0045590"	"negative regulation of regulatory T cell differentiation"	"7.768"
"GO:1904100"	"positive regulation of protein O-linked glycosylation"	"7.768"
"GO:0036462"	"TRAIL-activated apoptotic signaling pathway"	"7.65"
"GO:0045058"	"T cell selection"	"7.604"
"GO:0071283"	"cellular response to iron(III) ion"	"7.604"
"GO:0045651"	"positive regulation of macrophage differentiation"	"7.576"
"GO:0097039"	"protein linear polyubiquitination"	"7.537"
"GO:0006955"	"immune response"	"7.534"
"GO:0097202"	"activation of cysteine-type endopeptidase activity"	"7.505"
"GO:0060715"	"syncytiotrophoblast cell differentiation involved in labyrinthine layer development"	"7.493"
"GO:0045088"	"regulation of innate immune response"	"7.387"
"GO:2000045"	"regulation of G1/S transition of mitotic cell cycle"	"7.336"
"GO:0003374"	"dynamin family protein polymerization involved in mitochondrial fission"	"7.283"
"GO:0002360"	"T cell lineage commitment"	"7.263"
"GO:0045626"	"negative regulation of T-helper 1 cell differentiation"	"7.263"
"GO:0002532"	"production of molecular mediator involved in inflammatory response"	"7.244"
"GO:0097300"	"programmed necrotic cell death"	"7.205"
"GO:0043367"	"CD4-positive, alpha-beta T cell differentiation"	"7.147"
"GO:1902186"	"regulation of viral release from host cell"	"7.147"
"GO:2000564"	"regulation of CD8-positive, alpha-beta T cell proliferation"	"7.109"
"GO:0010498"	"proteasomal protein catabolic process"	"7.082"
"GO:0006659"	"phosphatidylserine biosynthetic process"	"7.054"
"GO:0006235"	"dTTP biosynthetic process"	"7.036"
"GO:0046596"	"regulation of viral entry into host cell"	"7.036"
"GO:1990834"	"response to odorant"	"6.982"
"GO:0032481"	"positive regulation of type I interferon production"	"6.974"
"GO:0002906"	"negative regulation of mature B cell apoptotic process"	"6.895"
"GO:1901509"	"regulation of endothelial tube morphogenesis"	"6.844"
"GO:0050819"	"negative regulation of coagulation"	"6.794"
"GO:0060544"	"regulation of necroptotic process"	"6.778"
"GO:0019985"	"translesion synthesis"	"6.772"
"GO:0043631"	"RNA polyadenylation"	"6.762"
"GO:0097296"	"activation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway"	"6.762"
"GO:0061136"	"regulation of proteasomal protein catabolic process"	"6.736"
"GO:0031664"	"regulation of lipopolysaccharide-mediated signaling pathway"	"6.73"
"GO:0010998"	"regulation of translational initiation by eIF2 alpha phosphorylation"	"6.683"
"GO:0038145"	"macrophage colony-stimulating factor signaling pathway"	"6.621"
"GO:0050717"	"positive regulation of interleukin-1 alpha secretion"	"6.606"
"GO:0045582"	"positive regulation of T cell differentiation"	"6.574"
"GO:0035771"	"interleukin-4-mediated signaling pathway"	"6.546"
"GO:0039534"	"negative regulation of MDA-5 signaling pathway"	"6.546"
"GO:0051603"	"proteolysis involved in cellular protein catabolic process"	"6.543"
