"GO.ID"	"GO.Term"	"Z-score"
"GO:0005839"	"proteasome core complex"	"20.985"
"GO:0000502"	"proteasome complex"	"19.947"
"GO:0042825"	"TAP complex"	"17.748"
"GO:0019774"	"proteasome core complex, beta-subunit complex"	"17.343"
"GO:0035631"	"CD40 receptor complex"	"15.153"
"GO:1990111"	"spermatoproteasome complex"	"12.257"
"GO:0008385"	"IkappaB kinase complex"	"10.993"
"GO:0008537"	"proteasome activator complex"	"10.751"
"GO:0097342"	"ripoptosome"	"10.732"
"GO:0019773"	"proteasome core complex, alpha-subunit complex"	"10.058"
"GO:0071556"	"integral component of lumenal side of endoplasmic reticulum membrane"	"10.034"
"GO:0022624"	"proteasome accessory complex"	"10"
"GO:0072557"	"IPAF inflammasome complex"	"9.879"
"GO:0019005"	"SCF ubiquitin ligase complex"	"9.757"
"GO:0042612"	"MHC class I protein complex"	"9.673"
"GO:0072558"	"NLRP1 inflammasome complex"	"9.59"
"GO:0097179"	"protease inhibitor complex"	"9.237"
"GO:0008540"	"proteasome regulatory particle, base subcomplex"	"9.019"
"GO:0000151"	"ubiquitin ligase complex"	"8.884"
"GO:0019866"	"organelle inner membrane"	"8.837"
"GO:0005887"	"integral component of plasma membrane"	"8.748"
"GO:0010008"	"endosome membrane"	"8.68"
"GO:0005838"	"proteasome regulatory particle"	"8.663"
"GO:0097169"	"AIM2 inflammasome complex"	"8.58"
"GO:0072559"	"NLRP3 inflammasome complex"	"8.425"
"GO:0005576"	"extracellular region"	"7.978"
"GO:0031264"	"death-inducing signaling complex"	"7.839"
"GO:0009897"	"external side of plasma membrane"	"7.59"
"GO:0009898"	"cytoplasmic side of plasma membrane"	"7.444"
"GO:0034703"	"cation channel complex"	"7.416"
"GO:0031265"	"CD95 death-inducing signaling complex"	"7.414"
"GO:0042824"	"MHC class I peptide loading complex"	"7.367"
"GO:0005886"	"plasma membrane"	"7.33"
"GO:0005737"	"cytoplasm"	"7.211"
"GO:0035370"	"UBC13-UEV1A complex"	"7.086"
"GO:0036053"	"glomerular endothelium fenestra"	"6.996"
"GO:0071797"	"LUBAC complex"	"6.899"
"GO:0008541"	"proteasome regulatory particle, lid subcomplex"	"6.787"
"GO:0030670"	"phagocytic vesicle membrane"	"6.599"
"GO:0070578"	"RISC-loading complex"	"6.272"
"GO:0034274"	"Atg12-Atg5-Atg16 complex"	"6.255"
"GO:0035068"	"micro-ribonucleoprotein complex"	"6.025"
