"ID"	"Pathway"	"zscore"	"obs"	"mean"	"std"
"hsa04622"	"RIG-I-like receptor signaling pathway"	"27.377"	"240"	"50.032"	"6.939"
"hsa03050"	"Proteasome"	"22.698"	"244"	"66.869"	"7.804"
"hsa04621"	"NOD-like receptor signaling pathway"	"21.761"	"387"	"138.393"	"11.425"
"hsa04064"	"NF-kappa B signaling pathway"	"17.816"	"240"	"81.563"	"8.893"
"hsa05160"	"Hepatitis C"	"16.39"	"296"	"123.383"	"10.532"
"hsa05168"	"Herpes simplex infection"	"15.955"	"388"	"185.633"	"12.684"
"hsa04620"	"Toll-like receptor signaling pathway"	"15.867"	"229"	"83.768"	"9.153"
"hsa04623"	"Cytosolic DNA-sensing pathway"	"14.245"	"143"	"48.112"	"6.661"
"hsa05161"	"Hepatitis B"	"11.989"	"326"	"171.859"	"12.857"
"hsa05320"	"Autoimmune thyroid disease"	"11.938"	"61"	"15.094"	"3.845"
"hsa05162"	"Measles"	"11.837"	"307"	"163.425"	"12.129"
"hsa05167"	"Kaposi's sarcoma-associated herpesvirus infection"	"11.39"	"359"	"200.969"	"13.875"
"hsa04668"	"TNF signaling pathway"	"10.966"	"209"	"98.81"	"10.049"
"hsa05332"	"Graft-versus-host disease"	"10.839"	"52"	"13.054"	"3.593"
"hsa04060"	"Cytokine-cytokine receptor interaction"	"10.673"	"175"	"82.191"	"8.696"
"hsa04630"	"Jak-STAT signaling pathway"	"10.258"	"171"	"79.857"	"8.885"
"hsa05340"	"Primary immunodeficiency"	"9.92"	"47"	"13.317"	"3.396"
"hsa04657"	"IL-17 signaling pathway"	"9.518"	"200"	"107.944"	"9.672"
"hsa04217"	"Necroptosis"	"9.346"	"269"	"157.308"	"11.951"
"hsa05152"	"Tuberculosis"	"9.311"	"228"	"126.124"	"10.942"
"hsa04120"	"Ubiquitin mediated proteolysis"	"9.127"	"247"	"140.993"	"11.614"
"hsa04380"	"Osteoclast differentiation"	"8.832"	"200"	"107.502"	"10.473"
"hsa04658"	"Th1 and Th2 cell differentiation"	"8.22"	"141"	"72.783"	"8.298"
"hsa05330"	"Allograft rejection"	"8.213"	"43"	"13.194"	"3.629"
"hsa04650"	"Natural killer cell mediated cytotoxicity"	"8.171"	"146"	"77.827"	"8.343"
"hsa05164"	"Influenza A"	"8.088"	"337"	"223.386"	"14.048"
"hsa05140"	"Leishmaniasis"	"8.053"	"123"	"61.485"	"7.639"
"hsa05222"	"Small cell lung cancer"	"7.912"	"175"	"99.72"	"9.515"
"hsa05165"	"Human papillomavirus infection"	"7.791"	"380"	"257.514"	"15.722"
"hsa04659"	"Th17 cell differentiation"	"7.765"	"185"	"108.792"	"9.814"
"hsa05145"	"Toxoplasmosis"	"7.404"	"236"	"150.051"	"11.609"
"hsa05321"	"Inflammatory bowel disease (IBD)"	"7.213"	"81"	"37.812"	"5.988"
"hsa05133"	"Pertussis"	"6.77"	"135"	"76.187"	"8.687"
"hsa05169"	"Epstein-Barr virus infection"	"6.737"	"515"	"388.514"	"18.775"
"hsa05142"	"Chagas disease (American trypanosomiasis)"	"6.393"	"185"	"115.759"	"10.831"
"hsa04940"	"Type I diabetes mellitus"	"6.385"	"48"	"19.977"	"4.389"
"hsa04920"	"Adipocytokine signaling pathway"	"6.205"	"98"	"54.37"	"7.032"
"hsa04640"	"Hematopoietic cell lineage"	"6.021"	"56"	"25.154"	"5.123"
"hsa04210"	"Apoptosis"	"5.947"	"237"	"163.144"	"12.42"
"hsa04612"	"Antigen processing and presentation"	"5.927"	"187"	"126.025"	"10.287"
"hsa05150"	"Staphylococcus aureus infection"	"5.889"	"44"	"19.525"	"4.156"
"hsa04080"	"Neuroactive ligand-receptor interaction"	"5.815"	"236"	"162.407"	"12.656"
"hsa05200"	"Pathways in cancer"	"5.662"	"547"	"435.684"	"19.661"
"hsa03430"	"Mismatch repair"	"5.364"	"58"	"29.998"	"5.22"
"hsa05221"	"Acute myeloid leukemia"	"5.292"	"118"	"74.073"	"8.301"
"hsa05310"	"Asthma"	"5.277"	"23"	"7.996"	"2.843"
"hsa04672"	"Intestinal immune network for IgA production"	"4.943"	"40"	"18.426"	"4.365"
"hsa04062"	"Chemokine signaling pathway"	"4.834"	"229"	"169.328"	"12.345"
"hsa04215"	"Apoptosis - multiple species"	"4.79"	"38"	"17.343"	"4.313"
"hsa04625"	"C-type lectin receptor signaling pathway"	"4.686"	"149"	"101.062"	"10.23"
"hsa04514"	"Cell adhesion molecules (CAMs)"	"4.506"	"58"	"32.265"	"5.711"
"hsa03460"	"Fanconi anemia pathway"	"4.472"	"60"	"34.882"	"5.617"
"hsa03030"	"DNA replication"	"4.43"	"72"	"44.368"	"6.238"
"hsa02010"	"ABC transporters"	"4.335"	"17"	"6.286"	"2.472"
"hsa05212"	"Pancreatic cancer"	"4.116"	"134"	"95.555"	"9.341"
"hsa04610"	"Complement and coagulation cascades"	"3.997"	"42"	"23.822"	"4.547"
"hsa05220"	"Chronic myeloid leukemia"	"3.61"	"153"	"114.579"	"10.643"
"hsa04742"	"Taste transduction"	"3.578"	"75"	"48.181"	"7.496"
"hsa05144"	"Malaria"	"3.45"	"30"	"16.417"	"3.937"
"hsa05416"	"Viral myocarditis"	"3.426"	"66"	"43.575"	"6.545"
"hsa04662"	"B cell receptor signaling pathway"	"3.379"	"111"	"81.729"	"8.663"
"hsa05166"	"HTLV-I infection"	"3.36"	"290"	"240.857"	"14.626"
"hsa00514"	"Other types of O-glycan biosynthesis"	"3"	"8"	"2.842"	"1.719"
"hsa04071"	"Sphingolipid signaling pathway"	"2.949"	"151"	"119.529"	"10.673"
"hsa04137"	"Mitophagy - animal"	"2.884"	"109"	"83.94"	"8.69"
"hsa05206"	"MicroRNAs in cancer"	"2.836"	"188"	"154.098"	"11.956"
"hsa05131"	"Shigellosis"	"2.764"	"112"	"87.655"	"8.808"
"hsa04660"	"T cell receptor signaling pathway"	"2.705"	"136"	"108.577"	"10.138"
"hsa04142"	"Lysosome"	"2.687"	"57"	"40.245"	"6.235"
"hsa04151"	"PI3K-Akt signaling pathway"	"2.655"	"352"	"306.247"	"17.231"
"hsa05215"	"Prostate cancer"	"2.604"	"162"	"133.114"	"11.091"
"hsa00650"	"Butanoate metabolism"	"2.568"	"13"	"6.454"	"2.549"
"hsa04141"	"Protein processing in endoplasmic reticulum"	"2.436"	"273"	"237.891"	"14.41"
"hsa05418"	"Fluid shear stress and atherosclerosis"	"2.408"	"209"	"178.106"	"12.829"
"hsa03420"	"Nucleotide excision repair"	"2.34"	"77"	"59.211"	"7.602"
"hsa00130"	"Ubiquinone and other terpenoid-quinone biosynthesis"	"2.188"	"5"	"2.014"	"1.364"
"hsa05143"	"African trypanosomiasis"	"2.17"	"25"	"16.582"	"3.88"
"hsa04136"	"Autophagy - other"	"2.104"	"41"	"29.71"	"5.367"
