goId	name	refNum	interestNum	interestGene	expect	ratio	pValue	FDR
GO:0002376	immune system process	2539	37	B2M|1;BST2|1;CASP1|1;CASP8|1;CSF1|1;IFI35|1;IFIT2|1;IFIT3|1;IRF1|1;IRF2|1;IRF7|1;MOV10|1;MX1|1;EIF2AK2|1;PSMB8|1;PSMB9|1;PSME1|1;TRIM21|1;STAT2|1;TAP1|1;TRIM25|1;RIPK2|1;NMI|1;ISG15|1;TRIM14|1;IRF9|1;TRAFD1|1;USP18|1;NUB1|1;PARP14|1;HERC6|1;RNF31|1;IFIH1|1;DHX58|1;PARP9|1;TRIM5|1;BATF2|1	8.025215986514013	4.610467813224804	0	0
GO:0006952	defense response	1356	32	B2M|1;BST2|1;CASP1|1;CASP8|1;CSF1|1;IFI35|1;IFIT2|1;IFIT3|1;IRF1|1;IRF2|1;IRF7|1;MX1|1;EIF2AK2|1;PSMB8|1;TRIM21|1;STAT2|1;TAP1|1;TRIM25|1;RIPK2|1;NMI|1;ISG15|1;TRIM14|1;IRF9|1;TRAFD1|1;USP18|1;NUB1|1;PARP14|1;IFIH1|1;DHX58|1;PARP9|1;TRIM5|1;BATF2|1	4.286015312214652	7.466142248443133	0	0
GO:0006955	immune response	1746	32	B2M|1;BST2|1;CASP1|1;CASP8|1;CSF1|1;IFI35|1;IFIT2|1;IFIT3|1;IRF1|1;IRF2|1;IRF7|1;MX1|1;EIF2AK2|1;PSMB8|1;TRIM21|1;STAT2|1;TAP1|1;TRIM25|1;RIPK2|1;NMI|1;ISG15|1;TRIM14|1;IRF9|1;TRAFD1|1;USP18|1;NUB1|1;PARP14|1;RNF31|1;IFIH1|1;DHX58|1;PARP9|1;TRIM5|1	5.518718831214442	5.798447244495354	0	0
GO:0009607	response to biotic stimulus	820	23	B2M|1;BST2|1;CASP1|1;CASP8|1;CNP|1;IFIT2|1;IFIT3|1;IRF1|1;IRF2|1;IRF7|1;MX1|1;EIF2AK2|1;STAT2|1;TRIM25|1;RIPK2|1;ISG15|1;IRF9|1;HERC6|1;IFIH1|1;DHX58|1;PARP9|1;TRIM5|1;BATF2|1	2.5918381681534033	8.8740108401084	0	0
GO:0019221	cytokine-mediated signaling pathway	661	26	B2M|1;BST2|1;CASP1|1;CASP8|1;CSF1|1;IFI35|1;IFIT2|1;IFIT3|1;IRF1|1;IRF2|1;IRF7|1;MX1|1;PSMB8|1;PSME2|1;TRIM21|1;STAT2|1;TRIM25|1;RIPK2|1;NMI|1;ISG15|1;IRF9|1;USP18|1;PARP14|1;RNF31|1;PARP9|1;TRIM5|1	2.0892744257919507	12.444511682635737	0	0
GO:0034097	response to cytokine	1040	29	B2M|1;BST2|1;CASP1|1;CASP8|1;CSF1|1;IFI35|1;IFIT2|1;IFIT3|1;IRF1|1;IRF2|1;IRF7|1;MX1|1;EIF2AK2|1;PSMB8|1;PSME2|1;TRIM21|1;STAT2|1;TRIM25|1;RIPK2|1;NMI|1;ISG15|1;IRF9|1;USP18|1;NUB1|1;PARP14|1;RNF31|1;IFIH1|1;PARP9|1;TRIM5|1	3.2872093839994383	8.822072649572648	0	0
GO:0034340	response to type I interferon	89	13	BST2|1;IFI35|1;IFIT2|1;IFIT3|1;IRF1|1;IRF2|1;IRF7|1;MX1|1;PSMB8|1;STAT2|1;ISG15|1;IRF9|1;USP18|1	0.28130926459225963	46.21248439450686	0	0
GO:0043207	response to external biotic stimulus	799	23	B2M|1;BST2|1;CASP1|1;CASP8|1;CNP|1;IFIT2|1;IFIT3|1;IRF1|1;IRF2|1;IRF7|1;MX1|1;EIF2AK2|1;STAT2|1;TRIM25|1;RIPK2|1;ISG15|1;IRF9|1;HERC6|1;IFIH1|1;DHX58|1;PARP9|1;TRIM5|1;BATF2|1	2.5254618248226453	9.107245167570575	0	0
GO:0045087	innate immune response	734	30	B2M|1;BST2|1;CASP1|1;CASP8|1;CSF1|1;IFI35|1;IFIT2|1;IFIT3|1;IRF1|1;IRF2|1;IRF7|1;MX1|1;EIF2AK2|1;PSMB8|1;TRIM21|1;STAT2|1;TRIM25|1;RIPK2|1;NMI|1;ISG15|1;TRIM14|1;IRF9|1;TRAFD1|1;USP18|1;NUB1|1;PARP14|1;IFIH1|1;DHX58|1;PARP9|1;TRIM5|1	2.3200112383226803	12.930971843778384	0	0
GO:0051607	defense response to virus	219	16	BST2|1;IFIT2|1;IFIT3|1;IRF1|1;IRF2|1;IRF7|1;MX1|1;EIF2AK2|1;STAT2|1;TRIM25|1;ISG15|1;IRF9|1;IFIH1|1;DHX58|1;PARP9|1;TRIM5|1	0.6922104375921894	23.114358193810247	0	0
GO:0051707	response to other organism	797	23	B2M|1;BST2|1;CASP1|1;CASP8|1;CNP|1;IFIT2|1;IFIT3|1;IRF1|1;IRF2|1;IRF7|1;MX1|1;EIF2AK2|1;STAT2|1;TRIM25|1;RIPK2|1;ISG15|1;IRF9|1;HERC6|1;IFIH1|1;DHX58|1;PARP9|1;TRIM5|1;BATF2|1	2.519140268314954	9.130098982294717	0	0
GO:0060337	type I interferon signaling pathway	84	13	BST2|1;IFI35|1;IFIT2|1;IFIT3|1;IRF1|1;IRF2|1;IRF7|1;MX1|1;PSMB8|1;STAT2|1;ISG15|1;IRF9|1;USP18|1	0.26550537332303153	48.963227513227515	0	0
GO:0071345	cellular response to cytokine stimulus	959	26	B2M|1;BST2|1;CASP1|1;CASP8|1;CSF1|1;IFI35|1;IFIT2|1;IFIT3|1;IRF1|1;IRF2|1;IRF7|1;MX1|1;PSMB8|1;PSME2|1;TRIM21|1;STAT2|1;TRIM25|1;RIPK2|1;NMI|1;ISG15|1;IRF9|1;USP18|1;PARP14|1;RNF31|1;PARP9|1;TRIM5|1	3.0311863454379435	8.577499710346425	0	0
GO:0071357	cellular response to type I interferon	84	13	BST2|1;IFI35|1;IFIT2|1;IFIT3|1;IRF1|1;IRF2|1;IRF7|1;MX1|1;PSMB8|1;STAT2|1;ISG15|1;IRF9|1;USP18|1	0.26550537332303153	48.963227513227515	0	0
GO:0098542	defense response to other organism	407	18	BST2|1;IFIT2|1;IFIT3|1;IRF1|1;IRF2|1;IRF7|1;MX1|1;EIF2AK2|1;STAT2|1;TRIM25|1;RIPK2|1;ISG15|1;IRF9|1;IFIH1|1;DHX58|1;PARP9|1;TRIM5|1;BATF2|1	1.2864367493151647	13.992137592137592	1.1102230246251565e-16	1.1736537667654073e-13
GO:0034341	response to interferon-gamma	177	14	B2M|1;BST2|1;CASP1|1;IRF1|1;IRF2|1;IRF7|1;TRIM21|1;TRIM25|1;NMI|1;IRF9|1;NUB1|1;PARP14|1;PARP9|1;TRIM5|1	0.5594577509306736	25.024231010671688	2.220446049250313e-16	2.2006008126851384e-13
GO:0009615	response to virus	297	16	BST2|1;IFIT2|1;IFIT3|1;IRF1|1;IRF2|1;IRF7|1;MX1|1;EIF2AK2|1;STAT2|1;TRIM25|1;ISG15|1;IRF9|1;IFIH1|1;DHX58|1;PARP9|1;TRIM5|1	0.9387511413921473	17.04392068836513	3.3306690738754696e-16	3.106730559084901e-13
GO:0060333	interferon-gamma-mediated signaling pathway	82	11	B2M|1;IRF1|1;IRF2|1;IRF7|1;TRIM21|1;TRIM25|1;NMI|1;IRF9|1;PARP14|1;PARP9|1;TRIM5|1	0.2591838168153403	42.44092140921409	9.992007221626409e-16	8.802403250740554e-13
GO:0032479	regulation of type I interferon production	106	11	IRF1|1;IRF7|1;TRIM21|1;UBA7|1;TRIM25|1;RIPK2|1;NMI|1;UBE2L6|1;ISG15|1;IFIH1|1;DHX58|1	0.33504249490763505	32.83165618448637	1.887379141862766e-14	1.575166897500941e-11
GO:0032606	type I interferon production	107	11	IRF1|1;IRF7|1;TRIM21|1;UBA7|1;TRIM25|1;RIPK2|1;NMI|1;UBE2L6|1;ISG15|1;IFIH1|1;DHX58|1	0.3382032731614807	32.52481827622014	2.0872192862952943e-14	1.6548518111392243e-11
GO:0071346	cellular response to interferon-gamma	159	12	B2M|1;CASP1|1;IRF1|1;IRF2|1;IRF7|1;TRIM21|1;TRIM25|1;NMI|1;IRF9|1;PARP14|1;PARP9|1;TRIM5|1	0.5025637423614526	23.877568134171906	5.1736392947532295e-14	3.841048691232241e-11
GO:0051704	multi-organism process	2127	29	B2M|1;BST2|1;CASP1|1;CASP8|1;CNP|1;IFIT2|1;IFIT3|1;IRF1|1;IRF2|1;IRF7|1;MX1|1;EIF2AK2|1;PSMA3|1;PSMB8|1;PSMB9|1;TRIM21|1;STAT2|1;TAP1|1;TRIM25|1;RIPK2|1;ISG15|1;TRIM14|1;IRF9|1;HERC6|1;IFIH1|1;DHX58|1;PARP9|1;TRIM5|1;BATF2|1	6.72297534592962	4.313566316669279	5.3290705182007514e-14	3.841048691232241e-11
GO:0006950	response to stress	3399	34	B2M|1;BST2|1;CASP1|1;CASP8|1;CSF1|1;IFI35|1;IFIT2|1;IFIT3|1;IRF1|1;IRF2|1;IRF7|1;MX1|1;EIF2AK2|1;PSMB8|1;TRIM21|1;STAT2|1;TAP1|1;UBA7|1;TRIM25|1;RIPK2|1;NMI|1;UBE2L6|1;ISG15|1;TRIM14|1;IRF9|1;TRAFD1|1;USP18|1;NUB1|1;PARP14|1;IFIH1|1;DHX58|1;PARP9|1;TRIM5|1;BATF2|1	10.743485284821242	3.164708574417312	3.574918139293004e-13	2.464672910207355e-10
GO:0016032	viral process	679	18	B2M|1;BST2|1;CASP8|1;IRF7|1;MX1|1;EIF2AK2|1;PSMA3|1;PSMB8|1;PSMB9|1;TRIM21|1;STAT2|1;TAP1|1;TRIM25|1;ISG15|1;TRIM14|1;IFIH1|1;DHX58|1;TRIM5|1	2.1461684343611718	8.38703976435935	6.681322162194192e-13	4.4144052302463876e-10
GO:0044403	symbiont process	739	18	B2M|1;BST2|1;CASP8|1;IRF7|1;MX1|1;EIF2AK2|1;PSMA3|1;PSMB8|1;PSMB9|1;TRIM21|1;STAT2|1;TAP1|1;TRIM25|1;ISG15|1;TRIM14|1;IFIH1|1;DHX58|1;TRIM5|1	2.3358151295919085	7.706089309878213	2.792099884629806e-12	1.7709731148229933e-9
GO:0044419	interspecies interaction between organisms	775	18	B2M|1;BST2|1;CASP8|1;IRF7|1;MX1|1;EIF2AK2|1;PSMA3|1;PSMB8|1;PSMB9|1;TRIM21|1;STAT2|1;TAP1|1;TRIM25|1;ISG15|1;TRIM14|1;IFIH1|1;DHX58|1;TRIM5|1	2.4496031467303507	7.348129032258064	6.201816837858587e-12	3.782392676843216e-9
GO:0071310	cellular response to organic substance	2367	28	B2M|1;BST2|1;CASP1|1;CASP8|1;CSF1|1;IFI35|1;IFIT2|1;IFIT3|1;IRF1|1;IRF2|1;IRF7|1;MX1|1;EIF2AK2|1;PSMB8|1;PSME2|1;TRIM21|1;STAT2|1;TRIM25|1;RIPK2|1;NMI|1;ISG15|1;IRF9|1;USP18|1;PARP14|1;RNF31|1;IFIH1|1;PARP9|1;TRIM5|1	7.481562126852568	3.742533915410975	7.76867459251207e-12	4.562513815313478e-9
GO:0010033	response to organic substance	2893	30	B2M|1;BST2|1;CASP1|1;CASP8|1;CNP|1;CSF1|1;IFI35|1;IFIT2|1;IFIT3|1;IRF1|1;IRF2|1;IRF7|1;MX1|1;EIF2AK2|1;PSMB8|1;PSME2|1;TRIM21|1;STAT2|1;TRIM25|1;RIPK2|1;NMI|1;ISG15|1;IRF9|1;USP18|1;NUB1|1;PARP14|1;RNF31|1;IFIH1|1;PARP9|1;TRIM5|1	9.144131488375361	3.280792718055075	2.0526247368479744e-11	1.1624453732927975e-8
GO:0032480	negative regulation of type I interferon production	40	7	UBA7|1;TRIM25|1;NMI|1;UBE2L6|1;ISG15|1;IFIH1|1;DHX58|1	0.12643113015382454	55.36611111111111	3.3341995830937776e-11	1.823117337555794e-8
GO:0060759	regulation of response to cytokine stimulus	154	10	CASP1|1;CASP8|1;CSF1|1;IRF7|1;RIPK2|1;USP18|1;PARP14|1;RNF31|1;IFIH1|1;PARP9|1	0.4867598510922245	20.544011544011543	3.768230172340736e-11	1.9917608614269022e-8
GO:0007166	cell surface receptor signaling pathway	2546	28	B2M|1;BST2|1;CASP1|1;CASP8|1;CSF1|1;IFI35|1;IFIT2|1;IFIT3|1;IRF1|1;IRF2|1;IRF7|1;LY6E|1;MOV10|1;MX1|1;PSMB8|1;PSME2|1;TRIM21|1;STAT2|1;TRIM25|1;RIPK2|1;NMI|1;ISG15|1;IRF9|1;USP18|1;PARP14|1;RNF31|1;PARP9|1;TRIM5|1	8.047341434290933	3.4794099677053323	4.7277737280637666e-11	2.4183325163195853e-8
GO:0060760	positive regulation of response to cytokine stimulus	48	7	CASP1|1;CSF1|1;IRF7|1;RIPK2|1;PARP14|1;IFIH1|1;PARP9|1	0.15171735618458945	46.13842592592592	1.2923395686925687e-10	6.403946418986894e-8
GO:0009605	response to external stimulus	2057	25	B2M|1;BST2|1;CASP1|1;CASP8|1;CNP|1;CSF1|1;IFIT2|1;IFIT3|1;IRF1|1;IRF2|1;IRF7|1;MX1|1;EIF2AK2|1;STAT2|1;TRIM25|1;RIPK2|1;ISG15|1;IRF9|1;USP18|1;HERC6|1;IFIH1|1;DHX58|1;PARP9|1;TRIM5|1;BATF2|1	6.501720868160428	3.8451358504834436	1.4449152985207547e-10	6.943036935952608e-8
GO:0048525	negative regulation of viral process	83	8	BST2|1;MX1|1;EIF2AK2|1;TRIM21|1;TRIM25|1;ISG15|1;TRIM14|1;TRIM5|1	0.26234459506918595	30.49424364123159	1.7103496396941864e-10	7.976768893126681e-8
GO:0001817	regulation of cytokine production	595	15	B2M|1;BST2|1;CASP1|1;IRF1|1;IRF7|1;EIF2AK2|1;TRIM21|1;UBA7|1;TRIM25|1;RIPK2|1;NMI|1;UBE2L6|1;ISG15|1;IFIH1|1;DHX58|1	1.88066306103814	7.975910364145658	1.8744950036619912e-10	8.492533506590913e-8
GO:0070647	protein modification by small protein conjugation or removal	977	18	PSMA3|1;PSMB8|1;PSMB9|1;PSME1|1;PSME2|1;TRIM21|1;UBA7|1;TRIM25|1;RIPK2|1;NMI|1;UBE2L6|1;ISG15|1;USP18|1;NUB1|1;HERC6|1;RNF31|1;IFIH1|1;TRIM5|1	3.0880803540071646	5.828863868986693	2.847462265975764e-10	1.2542280319882693e-7
GO:0045088	regulation of innate immune response	337	12	CASP8|1;IRF1|1;IRF7|1;RIPK2|1;NMI|1;TRAFD1|1;USP18|1;PARP14|1;IFIH1|1;DHX58|1;PARP9|1;TRIM5|1	1.0651822715459718	11.265677546983184	3.632025791233673e-10	1.556568458691685e-7
GO:0001959	regulation of cytokine-mediated signaling pathway	144	9	CASP1|1;CASP8|1;CSF1|1;IRF7|1;RIPK2|1;USP18|1;PARP14|1;RNF31|1;PARP9|1	0.4551520685537684	19.77361111111111	5.601525909781913e-10	2.3374577987213628e-7
GO:0070887	cellular response to chemical stimulus	2837	28	B2M|1;BST2|1;CASP1|1;CASP8|1;CSF1|1;IFI35|1;IFIT2|1;IFIT3|1;IRF1|1;IRF2|1;IRF7|1;MX1|1;EIF2AK2|1;PSMB8|1;PSME2|1;TRIM21|1;STAT2|1;TRIM25|1;RIPK2|1;NMI|1;ISG15|1;IRF9|1;USP18|1;PARP14|1;RNF31|1;IFIH1|1;PARP9|1;TRIM5|1	8.967127906160005	3.122515959738378	6.606741820291973e-10	2.686233462676149e-7
GO:0001816	cytokine production	657	15	B2M|1;BST2|1;CASP1|1;IRF1|1;IRF7|1;EIF2AK2|1;TRIM21|1;UBA7|1;TRIM25|1;RIPK2|1;NMI|1;UBE2L6|1;ISG15|1;IFIH1|1;DHX58|1	2.076631312776568	7.223236935565703	7.42528039054946e-10	2.94356677882357e-7
GO:0043901	negative regulation of multi-organism process	151	9	BST2|1;MX1|1;EIF2AK2|1;TRIM21|1;TRIM25|1;ISG15|1;TRIM14|1;DHX58|1;TRIM5|1	0.47727751633068766	18.856953642384106	8.55268633692674e-10	3.307803591332861e-7
GO:0002252	immune effector process	1071	18	B2M|1;BST2|1;IFIT2|1;IFIT3|1;IRF1|1;IRF2|1;IRF7|1;MX1|1;EIF2AK2|1;STAT2|1;TRIM25|1;RIPK2|1;ISG15|1;IRF9|1;IFIH1|1;DHX58|1;PARP9|1;TRIM5|1	3.3851935098686523	5.317273576097105	1.2597771714695227e-9	4.756258716188624e-7
GO:1903901	negative regulation of viral life cycle	70	7	BST2|1;MX1|1;EIF2AK2|1;TRIM21|1;TRIM25|1;ISG15|1;TRIM5|1	0.22125447776919296	31.637777777777774	1.998412102466318e-9	7.369493188094978e-7
GO:0002682	regulation of immune system process	1278	19	B2M|1;BST2|1;CASP8|1;CSF1|1;IRF1|1;IRF7|1;MOV10|1;EIF2AK2|1;RIPK2|1;NMI|1;ISG15|1;TRAFD1|1;USP18|1;PARP14|1;RNF31|1;IFIH1|1;DHX58|1;PARP9|1;TRIM5|1	4.039474608414694	4.70358198574161	2.838991708387084e-9	1.023133898179409e-6
GO:0001961	positive regulation of cytokine-mediated signaling pathway	42	6	CASP1|1;CSF1|1;IRF7|1;RIPK2|1;PARP14|1;PARP9|1	0.13275268666151577	45.196825396825396	3.3978755364927338e-9	1.1973358307147841e-6
GO:0043900	regulation of multi-organism process	336	11	BST2|1;MX1|1;EIF2AK2|1;TRIM21|1;TRIM25|1;RIPK2|1;ISG15|1;TRIM14|1;DHX58|1;PARP9|1;TRIM5|1	1.0620214932921261	10.357605820105821	5.326174612463319e-9	1.836025018039801e-6
GO:0050776	regulation of immune response	837	15	B2M|1;BST2|1;CASP8|1;IRF1|1;IRF7|1;RIPK2|1;NMI|1;TRAFD1|1;USP18|1;PARP14|1;RNF31|1;IFIH1|1;DHX58|1;PARP9|1;TRIM5|1	2.6455713984687788	5.6698526483472715	2.0031353575866717e-8	6.758237737287629e-6
GO:0042221	response to chemical	3820	30	B2M|1;BST2|1;CASP1|1;CASP8|1;CNP|1;CSF1|1;IFI35|1;IFIT2|1;IFIT3|1;IRF1|1;IRF2|1;IRF7|1;MX1|1;EIF2AK2|1;PSMB8|1;PSME2|1;TRIM21|1;STAT2|1;TRIM25|1;RIPK2|1;NMI|1;ISG15|1;IRF9|1;USP18|1;NUB1|1;PARP14|1;RNF31|1;IFIH1|1;PARP9|1;TRIM5|1	12.074172929690244	2.4846422338568934	2.6335988723147352e-8	8.700203607978074e-6
GO:0050792	regulation of viral process	162	8	BST2|1;MX1|1;EIF2AK2|1;TRIM21|1;TRIM25|1;ISG15|1;TRIM14|1;TRIM5|1	0.5120460771229894	15.623593964334704	3.5625836281028e-8	1.1528956855270631e-5
GO:0043903	regulation of symbiosis, encompassing mutualism through parasitism	189	8	BST2|1;MX1|1;EIF2AK2|1;TRIM21|1;TRIM25|1;ISG15|1;TRIM14|1;TRIM5|1	0.597387089976821	13.391651969429747	1.177863802048762e-7	3.735477261817444e-5
GO:1903900	regulation of viral life cycle	128	7	BST2|1;MX1|1;EIF2AK2|1;TRIM21|1;TRIM25|1;ISG15|1;TRIM5|1	0.40457961649223856	17.30190972222222	1.3754362715445723e-7	4.276528030957311e-5
GO:0050896	response to stimulus	7411	40	B2M|1;BST2|1;CASP1|1;CASP8|1;CNP|1;CSF1|1;IFI35|1;IFIT2|1;IFIT3|1;IRF1|1;IRF2|1;IRF7|1;LY6E|1;MOV10|1;MX1|1;EIF2AK2|1;PSMB8|1;PSME2|1;TRIM21|1;STAT2|1;TAP1|1;UBA7|1;TRIM25|1;RIPK2|1;NMI|1;UBE2L6|1;ISG15|1;TRIM14|1;IRF9|1;TRAFD1|1;USP18|1;NUB1|1;PARP14|1;HERC6|1;RNF31|1;IFIH1|1;DHX58|1;PARP9|1;TRIM5|1;BATF2|1	23.424527639249842	1.7076118082729876	1.5566659472554534e-7	4.746933062621101e-5
GO:0035455	response to interferon-alpha	20	4	BST2|1;IFIT2|1;IFIT3|1;EIF2AK2|1	0.06321556507691227	63.275555555555556	4.065917753592885e-7	1.2164765626174033e-4
