"GO.ID"	"GO.Term"	"Z-score"
"GO:0060337"	"type I interferon signaling pathway"	"26.563"
"GO:0032480"	"negative regulation of type I interferon production"	"25.174"
"GO:0051607"	"defense response to virus"	"24.407"
"GO:0045087"	"innate immune response"	"20.944"
"GO:0034344"	"regulation of type III interferon production"	"20.235"
"GO:0039528"	"cytoplasmic pattern recognition receptor signaling pathway in response to virus"	"20.235"
"GO:0016579"	"protein deubiquitination"	"19.483"
"GO:0010499"	"proteasomal ubiquitin-independent protein catabolic process"	"19.428"
"GO:0043123"	"positive regulation of I-kappaB kinase/NF-kappaB signaling"	"19.197"
"GO:0009597"	"detection of virus"	"17.382"
"GO:0000209"	"protein polyubiquitination"	"17.268"
"GO:0032727"	"positive regulation of interferon-alpha production"	"16.283"
"GO:0006511"	"ubiquitin-dependent protein catabolic process"	"16.173"
"GO:0039530"	"MDA-5 signaling pathway"	"16.077"
"GO:0043687"	"post-translational protein modification"	"15.996"
"GO:0002756"	"MyD88-independent toll-like receptor signaling pathway"	"15.748"
"GO:0010803"	"regulation of tumor necrosis factor-mediated signaling pathway"	"15.629"
"GO:1902741"	"positive regulation of interferon-alpha secretion"	"15.624"
"GO:0006955"	"immune response"	"15.468"
"GO:0002769"	"natural killer cell inhibitory signaling pathway"	"15.332"
"GO:0060340"	"positive regulation of type I interferon-mediated signaling pathway"	"15"
"GO:0032479"	"regulation of type I interferon production"	"14.922"
"GO:0006954"	"inflammatory response"	"14.729"
"GO:0043161"	"proteasome-mediated ubiquitin-dependent protein catabolic process"	"14.671"
"GO:0033209"	"tumor necrosis factor-mediated signaling pathway"	"14.565"
"GO:0060333"	"interferon-gamma-mediated signaling pathway"	"14.508"
"GO:0071360"	"cellular response to exogenous dsRNA"	"14.487"
"GO:0051092"	"positive regulation of NF-kappaB transcription factor activity"	"14.462"
"GO:0019885"	"antigen processing and presentation of endogenous peptide antigen via MHC class I"	"14.385"
"GO:0050776"	"regulation of immune response"	"14.167"
"GO:0002323"	"natural killer cell activation involved in immune response"	"14.025"
"GO:0007249"	"I-kappaB kinase/NF-kappaB signaling"	"13.865"
"GO:0032728"	"positive regulation of interferon-beta production"	"13.848"
"GO:0002479"	"antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent"	"13.801"
"GO:0035549"	"positive regulation of interferon-beta secretion"	"13.784"
"GO:0046967"	"cytosol to ER transport"	"13.646"
"GO:0010498"	"proteasomal protein catabolic process"	"13.549"
"GO:0032020"	"ISG15-protein conjugation"	"13.508"
"GO:0045351"	"type I interferon biosynthetic process"	"13.375"
"GO:0050689"	"negative regulation of defense response to virus by host"	"13.276"
"GO:0039529"	"RIG-I signaling pathway"	"13.144"
"GO:0045358"	"negative regulation of interferon-beta biosynthetic process"	"13.105"
"GO:0002230"	"positive regulation of defense response to virus by host"	"13.011"
"GO:0002474"	"antigen processing and presentation of peptide antigen via MHC class I"	"12.758"
"GO:0051603"	"proteolysis involved in cellular protein catabolic process"	"12.378"
"GO:0009615"	"response to virus"	"12.235"
"GO:0033141"	"positive regulation of peptidyl-serine phosphorylation of STAT protein"	"12.226"
"GO:0032725"	"positive regulation of granulocyte macrophage colony-stimulating factor production"	"12.224"
"GO:0002489"	"antigen processing and presentation of endogenous peptide antigen via MHC class Ib via ER pathway, TAP-dependent"	"12.14"
"GO:0002767"	"immune response-inhibiting cell surface receptor signaling pathway"	"12.041"
"GO:0042886"	"amide transport"	"11.942"
"GO:0050823"	"peptide antigen stabilization"	"11.942"
"GO:0038114"	"interleukin-21-mediated signaling pathway"	"11.934"
"GO:0035666"	"TRIF-dependent toll-like receptor signaling pathway"	"11.901"
"GO:0032760"	"positive regulation of tumor necrosis factor production"	"11.831"
"GO:0038113"	"interleukin-9-mediated signaling pathway"	"11.816"
"GO:0032755"	"positive regulation of interleukin-6 production"	"11.451"
"GO:0070106"	"interleukin-27-mediated signaling pathway"	"11.319"
"GO:0070936"	"protein K48-linked ubiquitination"	"11.216"
"GO:2000778"	"positive regulation of interleukin-6 secretion"	"11.195"
"GO:0042742"	"defense response to bacterium"	"11.159"
"GO:0002250"	"adaptive immune response"	"11.018"
"GO:0046968"	"peptide antigen transport"	"10.954"
"GO:0032608"	"interferon-beta production"	"10.941"
"GO:0070498"	"interleukin-1-mediated signaling pathway"	"10.867"
"GO:1990668"	"vesicle fusion with endoplasmic reticulum-Golgi intermediate compartment (ERGIC) membrane"	"10.809"
"GO:0006919"	"activation of cysteine-type endopeptidase activity involved in apoptotic process"	"10.707"
"GO:0032481"	"positive regulation of type I interferon production"	"10.545"
"GO:0048058"	"compound eye corneal lens development"	"10.488"
"GO:1902041"	"regulation of extrinsic apoptotic signaling pathway via death domain receptors"	"10.481"
"GO:0009595"	"detection of biotic stimulus"	"10.451"
"GO:1902042"	"negative regulation of extrinsic apoptotic signaling pathway via death domain receptors"	"10.346"
"GO:0050718"	"positive regulation of interleukin-1 beta secretion"	"10.304"
"GO:0097300"	"programmed necrotic cell death"	"10.188"
"GO:0007259"	"JAK-STAT cascade"	"10.172"
"GO:0050852"	"T cell receptor signaling pathway"	"10.104"
"GO:0006508"	"proteolysis"	"10.097"
"GO:0070423"	"nucleotide-binding oligomerization domain containing signaling pathway"	"10.069"
"GO:0070534"	"protein K63-linked ubiquitination"	"10.061"
"GO:0070682"	"proteasome regulatory particle assembly"	"10.047"
"GO:0045071"	"negative regulation of viral genome replication"	"9.839"
"GO:0097190"	"apoptotic signaling pathway"	"9.749"
"GO:0032945"	"negative regulation of mononuclear cell proliferation"	"9.746"
"GO:0035548"	"negative regulation of interferon-beta secretion"	"9.746"
"GO:2001193"	"positive regulation of gamma-delta T cell activation involved in immune response"	"9.746"
"GO:0071888"	"macrophage apoptotic process"	"9.702"
"GO:0070757"	"interleukin-35-mediated signaling pathway"	"9.677"
"GO:0050688"	"regulation of defense response to virus"	"9.592"
"GO:0043330"	"response to exogenous dsRNA"	"9.589"
"GO:0019221"	"cytokine-mediated signaling pathway"	"9.581"
"GO:0001916"	"positive regulation of T cell mediated cytotoxicity"	"9.572"
"GO:0071660"	"positive regulation of IP-10 production"	"9.486"
"GO:0045824"	"negative regulation of innate immune response"	"9.429"
"GO:0016045"	"detection of bacterium"	"9.381"
"GO:0006915"	"apoptotic process"	"9.314"
"GO:0045359"	"positive regulation of interferon-beta biosynthetic process"	"9.282"
"GO:0045088"	"regulation of innate immune response"	"9.214"
"GO:0035458"	"cellular response to interferon-beta"	"9.205"
"GO:0002286"	"T cell activation involved in immune response"	"9.169"
"GO:0002578"	"negative regulation of antigen processing and presentation"	"9.118"
