"GO.ID"	"GO.Term"	"zscore"	"obs"	"mean"	"std"
"GO:0008137"	"NADH dehydrogenase (ubiquinone) activity"	"143.608"	"1353"	"78.801"	"8.873"
"GO:0004129"	"cytochrome-c oxidase activity"	"71.112"	"436"	"30.767"	"5.699"
"GO:0003954"	"NADH dehydrogenase activity"	"62.818"	"286"	"19.581"	"4.241"
"GO:0009055"	"electron carrier activity"	"41.228"	"519"	"109.58"	"9.931"
"GO:0008121"	"ubiquinol-cytochrome-c reductase activity"	"34.773"	"121"	"10.603"	"3.175"
"GO:0004466"	"long-chain-acyl-CoA dehydrogenase activity"	"33.485"	"67"	"3.731"	"1.889"
"GO:0046961"	"proton-transporting ATPase activity, rotational mechanism"	"30.206"	"382"	"96.925"	"9.438"
"GO:0051537"	"2 iron, 2 sulfur cluster binding"	"30.097"	"172"	"24.912"	"4.887"
"GO:0004332"	"fructose-bisphosphate aldolase activity"	"29.061"	"116"	"12.858"	"3.549"
"GO:0048039"	"ubiquinone binding"	"27.518"	"68"	"5.369"	"2.276"
"GO:0008553"	"hydrogen-exporting ATPase activity, phosphorylative mechanism"	"25.081"	"219"	"49.766"	"6.748"
"GO:0017099"	"very-long-chain-acyl-CoA dehydrogenase activity"	"24.127"	"76"	"7.898"	"2.823"
"GO:0045155"	"electron transporter, transferring electrons from CoQH2-cytochrome c reductase complex and cytochrome c oxidase complex activity"	"23.416"	"53"	"4.433"	"2.074"
"GO:0061609"	"fructose-1-phosphate aldolase activity"	"22.038"	"57"	"5.713"	"2.327"
"GO:0000036"	"ACP phosphopantetheine attachment site binding involved in fatty acid biosynthetic process"	"21.172"	"30"	"1.849"	"1.33"
"GO:0048038"	"quinone binding"	"20.902"	"61"	"6.933"	"2.587"
"GO:0070991"	"medium-chain-acyl-CoA dehydrogenase activity"	"20.883"	"51"	"4.811"	"2.212"
"GO:0042625"	"ATPase coupled ion transmembrane transporter activity"	"20.868"	"33"	"2.214"	"1.475"
"GO:0051539"	"4 iron, 4 sulfur cluster binding"	"20.682"	"233"	"67.443"	"8.005"
"GO:0046933"	"proton-transporting ATP synthase activity, rotational mechanism"	"20.278"	"92"	"13.907"	"3.851"
"GO:0070061"	"fructose binding"	"20.164"	"179"	"45.859"	"6.603"
"GO:0050660"	"flavin adenine dinucleotide binding"	"19.811"	"211"	"59.447"	"7.65"
"GO:0022857"	"transmembrane transporter activity"	"19.467"	"90"	"14.978"	"3.854"
"GO:0051287"	"NAD binding"	"19.302"	"432"	"176.193"	"13.253"
"GO:0000062"	"fatty-acyl-CoA binding"	"19.235"	"82"	"13.834"	"3.544"
"GO:0061690"	"lipoamidase activity"	"18.832"	"34"	"2.822"	"1.656"
"GO:0005471"	"ATP:ADP antiporter activity"	"18.794"	"185"	"54.879"	"6.924"
"GO:0047708"	"biotinidase activity"	"17.787"	"34"	"3.053"	"1.74"
"GO:0003995"	"acyl-CoA dehydrogenase activity"	"17.57"	"45"	"5.402"	"2.254"
"GO:0045153"	"electron transporter, transferring electrons within CoQH2-cytochrome c reductase complex activity"	"16.956"	"24"	"1.799"	"1.309"
"GO:0008320"	"protein transmembrane transporter activity"	"16.775"	"90"	"19.821"	"4.184"
"GO:0000035"	"acyl binding"	"16.363"	"30"	"2.732"	"1.666"
"GO:0008709"	"cholate 7-alpha-dehydrogenase activity"	"16.329"	"43"	"5.821"	"2.277"
"GO:0030283"	"testosterone dehydrogenase [NAD(P)] activity"	"16.329"	"43"	"5.821"	"2.277"
"GO:0047015"	"3-hydroxy-2-methylbutyryl-CoA dehydrogenase activity"	"16.329"	"43"	"5.821"	"2.277"
"GO:0030170"	"pyridoxal phosphate binding"	"16.164"	"296"	"124.729"	"10.596"
"GO:0005525"	"GTP binding"	"16.066"	"1707"	"1153.495"	"34.453"
"GO:0015207"	"adenine transmembrane transporter activity"	"16.021"	"140"	"42.087"	"6.111"
"GO:0008177"	"succinate dehydrogenase (ubiquinone) activity"	"15.654"	"40"	"4.942"	"2.24"
"GO:0034604"	"pyruvate dehydrogenase (NAD+) activity"	"15.372"	"138"	"42.188"	"6.233"
"GO:0015078"	"hydrogen ion transmembrane transporter activity"	"14.504"	"152"	"51.581"	"6.924"
"GO:0051082"	"unfolded protein binding"	"13.912"	"1230"	"792.062"	"31.479"
"GO:0015288"	"porin activity"	"13.803"	"113"	"34.322"	"5.7"
"GO:0003924"	"GTPase activity"	"13.687"	"1498"	"1055.29"	"32.346"
"GO:0016787"	"hydrolase activity"	"13.652"	"246"	"110.576"	"9.92"
"GO:0008962"	"phosphatidylglycerophosphatase activity"	"13.461"	"18"	"1.518"	"1.224"
"GO:0031177"	"phosphopantetheine binding"	"12.975"	"34"	"5.34"	"2.209"
"GO:0060961"	"phospholipase D inhibitor activity"	"12.78"	"50"	"10.555"	"3.087"
"GO:0004082"	"bisphosphoglycerate mutase activity"	"12.75"	"151"	"57.44"	"7.338"
"GO:0000104"	"succinate dehydrogenase activity"	"12.622"	"22"	"2.479"	"1.547"
"GO:0004591"	"oxoglutarate dehydrogenase (succinyl-transferring) activity"	"12.546"	"61"	"14.354"	"3.718"
"GO:0015453"	"oxidoreduction-driven active transmembrane transporter activity"	"12.517"	"13"	"0.483"	"0.699"
"GO:0008308"	"voltage-gated anion channel activity"	"11.81"	"97"	"31.871"	"5.515"
"GO:0004619"	"phosphoglycerate mutase activity"	"11.745"	"117"	"43.587"	"6.251"
"GO:0016655"	"oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor"	"11.721"	"55"	"13.109"	"3.574"
