"GO.ID"	"GO.Term"	"Z-score"
"GO:0005747"	"mitochondrial respiratory chain complex I"	"144.857"
"GO:0005743"	"mitochondrial inner membrane"	"114.285"
"GO:0005739"	"mitochondrion"	"80.941"
"GO:0005751"	"mitochondrial respiratory chain complex IV"	"57.947"
"GO:0005759"	"mitochondrial matrix"	"53.46"
"GO:0005746"	"mitochondrial respiratory chain"	"39.762"
"GO:0030964"	"NADH dehydrogenase complex"	"38.336"
"GO:0045277"	"respiratory chain complex IV"	"37.083"
"GO:0005750"	"mitochondrial respiratory chain complex III"	"36.09"
"GO:0031966"	"mitochondrial membrane"	"35.46"
"GO:0005758"	"mitochondrial intermembrane space"	"34.959"
"GO:0005762"	"mitochondrial large ribosomal subunit"	"32.023"
"GO:0070469"	"respiratory chain"	"29.786"
"GO:0097249"	"mitochondrial respiratory chain supercomplex"	"29.192"
"GO:0031305"	"integral component of mitochondrial inner membrane"	"25.987"
"GO:0005761"	"mitochondrial ribosome"	"22.614"
"GO:0031314"	"extrinsic component of mitochondrial inner membrane"	"21.493"
"GO:0005744"	"mitochondrial inner membrane presequence translocase complex"	"21.436"
"GO:0005763"	"mitochondrial small ribosomal subunit"	"21.007"
"GO:0005753"	"mitochondrial proton-transporting ATP synthase complex"	"20.285"
"GO:0043209"	"myelin sheath"	"20.118"
"GO:0016471"	"vacuolar proton-transporting V-type ATPase complex"	"19.604"
"GO:0000276"	"mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)"	"18.497"
"GO:0016469"	"proton-transporting two-sector ATPase complex"	"18.189"
"GO:0033179"	"proton-transporting V-type ATPase, V0 domain"	"17.156"
"GO:0045272"	"plasma membrane respiratory chain complex I"	"16.971"
"GO:0022624"	"proteasome accessory complex"	"16.004"
"GO:0030678"	"mitochondrial ribonuclease P complex"	"15.751"
"GO:0005749"	"mitochondrial respiratory chain complex II, succinate dehydrogenase complex (ubiquinone)"	"15.654"
"GO:0042645"	"mitochondrial nucleoid"	"15.653"
"GO:0033180"	"proton-transporting V-type ATPase, V1 domain"	"15.609"
"GO:0045254"	"pyruvate dehydrogenase complex"	"15.372"
"GO:1904813"	"ficolin-1-rich granule lumen"	"15.221"
"GO:0000221"	"vacuolar proton-transporting V-type ATPase, V1 domain"	"15.135"
"GO:0042721"	"mitochondrial inner membrane protein insertion complex"	"15.082"
"GO:0045263"	"proton-transporting ATP synthase complex, coupling factor F(o)"	"14.917"
"GO:0070062"	"extracellular exosome"	"14.583"
"GO:0001405"	"presequence translocase-associated import motor"	"14.461"
