"GO.ID"	"GO.Term"	"zscore"
"GO:0008137"	"NADH dehydrogenase (ubiquinone) activity"	"143.608"
"GO:0004129"	"cytochrome-c oxidase activity"	"71.112"
"GO:0003954"	"NADH dehydrogenase activity"	"62.818"
"GO:0009055"	"electron carrier activity"	"41.228"
"GO:0004321"	"fatty-acyl-CoA synthase activity"	"37.522"
"GO:0015645"	"fatty acid ligase activity"	"37.522"
"GO:0008121"	"ubiquinol-cytochrome-c reductase activity"	"34.773"
"GO:0004466"	"long-chain-acyl-CoA dehydrogenase activity"	"33.485"
"GO:0046961"	"proton-transporting ATPase activity, rotational mechanism"	"30.206"
"GO:0051537"	"2 iron, 2 sulfur cluster binding"	"30.097"
"GO:0004332"	"fructose-bisphosphate aldolase activity"	"29.061"
"GO:0047760"	"butyrate-CoA ligase activity"	"27.83"
"GO:0048039"	"ubiquinone binding"	"27.518"
"GO:0008553"	"hydrogen-exporting ATPase activity, phosphorylative mechanism"	"25.081"
"GO:0017099"	"very-long-chain-acyl-CoA dehydrogenase activity"	"24.127"
"GO:0045155"	"electron transporter, transferring electrons from CoQH2-cytochrome c reductase complex and cytochrome c oxidase complex activity"	"23.416"
"GO:0016405"	"CoA-ligase activity"	"22.35"
"GO:0005338"	"nucleotide-sugar transmembrane transporter activity"	"22.327"
"GO:0015067"	"amidinotransferase activity"	"22.327"
"GO:0015068"	"glycine amidinotransferase activity"	"22.327"
"GO:0061609"	"fructose-1-phosphate aldolase activity"	"22.038"
"GO:0000036"	"ACP phosphopantetheine attachment site binding involved in fatty acid biosynthetic process"	"21.172"
"GO:0048038"	"quinone binding"	"20.902"
"GO:0070991"	"medium-chain-acyl-CoA dehydrogenase activity"	"20.883"
"GO:0042625"	"ATPase coupled ion transmembrane transporter activity"	"20.868"
"GO:0051539"	"4 iron, 4 sulfur cluster binding"	"20.682"
"GO:0046933"	"proton-transporting ATP synthase activity, rotational mechanism"	"20.278"
"GO:0070061"	"fructose binding"	"20.164"
"GO:0050660"	"flavin adenine dinucleotide binding"	"19.811"
"GO:0022857"	"transmembrane transporter activity"	"19.467"
"GO:0051287"	"NAD binding"	"19.302"
"GO:0000062"	"fatty-acyl-CoA binding"	"19.235"
"GO:0061690"	"lipoamidase activity"	"18.832"
"GO:0005471"	"ATP:ADP antiporter activity"	"18.794"
"GO:0003996"	"acyl-CoA ligase activity"	"18.758"
"GO:0015453"	"oxidoreduction-driven active transmembrane transporter activity"	"17.914"
"GO:0047708"	"biotinidase activity"	"17.787"
"GO:0003995"	"acyl-CoA dehydrogenase activity"	"17.57"
"GO:0045153"	"electron transporter, transferring electrons within CoQH2-cytochrome c reductase complex activity"	"16.956"
"GO:0008320"	"protein transmembrane transporter activity"	"16.775"
"GO:0000035"	"acyl binding"	"16.363"
"GO:0008709"	"cholate 7-alpha-dehydrogenase activity"	"16.329"
"GO:0030283"	"testosterone dehydrogenase [NAD(P)] activity"	"16.329"
"GO:0047015"	"3-hydroxy-2-methylbutyryl-CoA dehydrogenase activity"	"16.329"
"GO:0030170"	"pyridoxal phosphate binding"	"16.164"
"GO:0005525"	"GTP binding"	"16.066"
"GO:0015207"	"adenine transmembrane transporter activity"	"16.021"
"GO:0008177"	"succinate dehydrogenase (ubiquinone) activity"	"15.654"
"GO:0034604"	"pyruvate dehydrogenase (NAD+) activity"	"15.372"
"GO:0015078"	"hydrogen ion transmembrane transporter activity"	"14.504"
"GO:0047369"	"succinate-hydroxymethylglutarate CoA-transferase activity"	"14.476"
"GO:0051082"	"unfolded protein binding"	"13.912"
"GO:0015288"	"porin activity"	"13.803"
"GO:0003924"	"GTPase activity"	"13.687"
"GO:0016787"	"hydrolase activity"	"13.652"
"GO:0008962"	"phosphatidylglycerophosphatase activity"	"13.461"
"GO:0031177"	"phosphopantetheine binding"	"12.975"
"GO:0060961"	"phospholipase D inhibitor activity"	"12.78"
"GO:0004082"	"bisphosphoglycerate mutase activity"	"12.75"
"GO:0000104"	"succinate dehydrogenase activity"	"12.622"
"GO:0004591"	"oxoglutarate dehydrogenase (succinyl-transferring) activity"	"12.546"
"GO:0008308"	"voltage-gated anion channel activity"	"11.81"
"GO:0004619"	"phosphoglycerate mutase activity"	"11.745"
"GO:0016655"	"oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor"	"11.721"
"GO:0016651"	"oxidoreductase activity, acting on NAD(P)H"	"11.483"
"GO:0004740"	"pyruvate dehydrogenase (acetyl-transferring) kinase activity"	"11.259"
"GO:0016887"	"ATPase activity"	"11.141"
"GO:0003857"	"3-hydroxyacyl-CoA dehydrogenase activity"	"11.042"
"GO:0005200"	"structural constituent of cytoskeleton"	"11.034"
"GO:0016208"	"AMP binding"	"10.726"
"GO:0051538"	"3 iron, 4 sulfur cluster binding"	"10.664"
"GO:1903136"	"cuprous ion binding"	"10.612"
"GO:0030976"	"thiamine pyrophosphate binding"	"10.569"
"GO:0003746"	"translation elongation factor activity"	"10.522"
"GO:0016491"	"oxidoreductase activity"	"10.484"
"GO:0004741"	"[pyruvate dehydrogenase (lipoamide)] phosphatase activity"	"10.355"
"GO:0000253"	"3-keto sterol reductase activity"	"10.217"
"GO:0000287"	"magnesium ion binding"	"10.086"
"GO:0010181"	"FMN binding"	"9.988"
"GO:0048029"	"monosaccharide binding"	"9.859"
"GO:0004029"	"aldehyde dehydrogenase (NAD) activity"	"9.848"
"GO:0008184"	"glycogen phosphorylase activity"	"9.841"
"GO:0102250"	NA	"9.841"
"GO:0102499"	NA	"9.841"
"GO:0015450"	"P-P-bond-hydrolysis-driven protein transmembrane transporter activity"	"9.816"
"GO:0005524"	"ATP binding"	"9.814"
"GO:0008379"	"thioredoxin peroxidase activity"	"9.786"
"GO:0031072"	"heat shock protein binding"	"9.69"
"GO:0004047"	"aminomethyltransferase activity"	"9.528"
"GO:0001760"	"aminocarboxymuconate-semialdehyde decarboxylase activity"	"9.477"
"GO:0004148"	"dihydrolipoyl dehydrogenase activity"	"9.379"
"GO:0043544"	"lipoamide binding"	"9.379"
"GO:0004828"	"serine-tRNA ligase activity"	"9.354"
"GO:0051087"	"chaperone binding"	"9.341"
"GO:0004459"	"L-lactate dehydrogenase activity"	"9.287"
"GO:0004739"	"pyruvate dehydrogenase (acetyl-transferring) activity"	"9.242"
"GO:0005504"	"fatty acid binding"	"9.239"
"GO:0050662"	"coenzyme binding"	"9.211"
"GO:0004303"	"estradiol 17-beta-dehydrogenase activity"	"9.183"
"GO:0002083"	"4-hydroxybenzoate decaprenyltransferase activity"	"9.149"
"GO:0016765"	"transferase activity, transferring alkyl or aryl (other than methyl) groups"	"9.149"
"GO:0047293"	"4-hydroxybenzoate nonaprenyltransferase activity"	"9.149"
"GO:0016847"	"1-aminocyclopropane-1-carboxylate synthase activity"	"9.069"
"GO:0008198"	"ferrous iron binding"	"9.048"
"GO:0004775"	"succinate-CoA ligase (ADP-forming) activity"	"9.037"
"GO:0004550"	"nucleoside diphosphate kinase activity"	"9.026"
"GO:0001758"	"retinal dehydrogenase activity"	"8.721"
"GO:0015038"	"glutathione disulfide oxidoreductase activity"	"8.671"
"GO:0042624"	"ATPase activity, uncoupled"	"8.637"
"GO:0043027"	"cysteine-type endopeptidase inhibitor activity involved in apoptotic process"	"8.627"
"GO:0008168"	"methyltransferase activity"	"8.558"
"GO:0004360"	"glutamine-fructose-6-phosphate transaminase (isomerizing) activity"	"8.52"
"GO:0097367"	"carbohydrate derivative binding"	"8.52"
"GO:0030234"	"enzyme regulator activity"	"8.469"
"GO:0042623"	"ATPase activity, coupled"	"8.468"
"GO:0004776"	"succinate-CoA ligase (GDP-forming) activity"	"8.358"
"GO:0004615"	"phosphomannomutase activity"	"8.346"
"GO:0004449"	"isocitrate dehydrogenase (NAD+) activity"	"8.344"
"GO:0072555"	"17-beta-ketosteroid reductase activity"	"8.249"
"GO:0072582"	"17-beta-hydroxysteroid dehydrogenase (NADP+) activity"	"8.249"
"GO:0005388"	"calcium-transporting ATPase activity"	"8.225"
"GO:0005507"	"copper ion binding"	"8.211"
"GO:0035243"	"protein-arginine omega-N symmetric methyltransferase activity"	"8.036"
"GO:0005536"	"glucose binding"	"7.963"
"GO:0004748"	"ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor"	"7.933"
"GO:0003941"	"L-serine ammonia-lyase activity"	"7.917"
"GO:0019003"	"GDP binding"	"7.915"
"GO:0098619"	"selenocysteine-tRNA ligase activity"	"7.909"
"GO:0044183"	"protein binding involved in protein folding"	"7.771"
"GO:0005283"	"sodium:amino acid symporter activity"	"7.757"
"GO:0004784"	"superoxide dismutase activity"	"7.738"
"GO:0033149"	"FFAT motif binding"	"7.722"
"GO:0008470"	"isovaleryl-CoA dehydrogenase activity"	"7.717"
"GO:0015035"	"protein disulfide oxidoreductase activity"	"7.695"
"GO:0004368"	"glycerol-3-phosphate dehydrogenase activity"	"7.655"
"GO:0004450"	"isocitrate dehydrogenase (NADP+) activity"	"7.642"
"GO:0016597"	"amino acid binding"	"7.638"
"GO:0004729"	"oxygen-dependent protoporphyrinogen oxidase activity"	"7.564"
"GO:0003883"	"CTP synthase activity"	"7.554"
"GO:0061663"	"NEDD8 ligase activity"	"7.549"
"GO:0004634"	"phosphopyruvate hydratase activity"	"7.545"
"GO:0052852"	"very-long-chain-(S)-2-hydroxy-acid oxidase activity"	"7.527"
"GO:0052853"	"long-chain-(S)-2-hydroxy-long-chain-acid oxidase activity"	"7.527"
"GO:0052854"	"medium-chain-(S)-2-hydroxy-acid oxidase activity"	"7.527"
"GO:0055056"	"D-glucose transmembrane transporter activity"	"7.522"
"GO:0070403"	"NAD+ binding"	"7.492"
"GO:0051787"	"misfolded protein binding"	"7.491"
"GO:0000049"	"tRNA binding"	"7.475"
"GO:0048487"	"beta-tubulin binding"	"7.441"
"GO:0000166"	"nucleotide binding"	"7.426"
"GO:0034602"	"oxoglutarate dehydrogenase (NAD+) activity"	"7.393"
"GO:0003920"	"GMP reductase activity"	"7.381"
"GO:0016836"	"hydro-lyase activity"	"7.311"
"GO:0004478"	"methionine adenosyltransferase activity"	"7.301"
"GO:0030943"	"mitochondrion targeting sequence binding"	"7.299"
"GO:0003994"	"aconitate hydratase activity"	"7.289"
"GO:0018455"	"alcohol dehydrogenase [NAD(P)+] activity"	"7.255"
"GO:0008482"	"sulfite oxidase activity"	"7.222"
"GO:0005215"	"transporter activity"	"7.213"
"GO:0004794"	"L-threonine ammonia-lyase activity"	"7.204"
"GO:0004614"	"phosphoglucomutase activity"	"7.202"
"GO:0034979"	"NAD-dependent protein deacetylase activity"	"7.169"
"GO:0102391"	"decanoate--CoA ligase activity"	"7.069"
"GO:0004738"	"pyruvate dehydrogenase activity"	"7.045"
"GO:0003674"	"molecular_function"	"7.002"
"GO:0050661"	"NADP binding"	"6.916"
"GO:0004030"	"aldehyde dehydrogenase [NAD(P)+] activity"	"6.851"
"GO:0004585"	"ornithine carbamoyltransferase activity"	"6.823"
"GO:0003872"	"6-phosphofructokinase activity"	"6.773"
"GO:0031071"	"cysteine desulfurase activity"	"6.729"
"GO:0004736"	"pyruvate carboxylase activity"	"6.712"
"GO:0004587"	"ornithine-oxo-acid transaminase activity"	"6.711"
"GO:0055131"	"C3HC4-type RING finger domain binding"	"6.696"
"GO:0003973"	"(S)-2-hydroxy-acid oxidase activity"	"6.678"
"GO:0004941"	"beta2-adrenergic receptor activity"	"6.67"
"GO:0008495"	"protoheme IX farnesyltransferase activity"	"6.665"
"GO:0004340"	"glucokinase activity"	"6.664"
"GO:0008865"	"fructokinase activity"	"6.664"
"GO:0019158"	"mannokinase activity"	"6.664"
"GO:1904047"	"S-adenosyl-L-methionine binding"	"6.656"
"GO:0022841"	"potassium ion leak channel activity"	"6.636"
"GO:0004324"	"ferredoxin-NADP+ reductase activity"	"6.625"
"GO:0015039"	"NADPH-adrenodoxin reductase activity"	"6.625"
"GO:0016653"	"oxidoreductase activity, acting on NAD(P)H, heme protein as acceptor"	"6.613"
"GO:0004742"	"dihydrolipoyllysine-residue acetyltransferase activity"	"6.601"
"GO:0004427"	"inorganic diphosphatase activity"	"6.545"
"GO:0022890"	"inorganic cation transmembrane transporter activity"	"6.53"
"GO:0009374"	"biotin binding"	"6.514"
"GO:0070095"	"fructose-6-phosphate binding"	"6.473"
"GO:0005093"	"Rab GDP-dissociation inhibitor activity"	"6.432"
"GO:0048037"	"cofactor binding"	"6.411"
"GO:0004367"	"glycerol-3-phosphate dehydrogenase [NAD+] activity"	"6.367"
"GO:0004829"	"threonine-tRNA ligase activity"	"6.337"
"GO:0051117"	"ATPase binding"	"6.333"
"GO:0004421"	"hydroxymethylglutaryl-CoA synthase activity"	"6.318"
"GO:0008785"	"alkyl hydroperoxide reductase activity"	"6.262"
"GO:0005096"	"GTPase activator activity"	"6.231"
"GO:0003983"	"UTP:glucose-1-phosphate uridylyltransferase activity"	"6.196"
"GO:0032557"	"pyrimidine ribonucleotide binding"	"6.196"
"GO:0047560"	"3-dehydrosphinganine reductase activity"	"6.196"
"GO:0008108"	"UDP-glucose:hexose-1-phosphate uridylyltransferase activity"	"6.184"
"GO:0004364"	"glutathione transferase activity"	"6.137"
"GO:0004467"	"long-chain fatty acid-CoA ligase activity"	"6.126"
"GO:0005355"	"glucose transmembrane transporter activity"	"6.087"
"GO:0032051"	"clathrin light chain binding"	"6.08"
"GO:0034186"	"apolipoprotein A-I binding"	"6.08"
"GO:0004149"	"dihydrolipoyllysine-residue succinyltransferase activity"	"6.07"
"GO:0047952"	"glycerol-3-phosphate dehydrogenase [NAD(P)+] activity"	"6.059"
"GO:0030272"	"5-formyltetrahydrofolate cyclo-ligase activity"	"6.039"
"GO:0002161"	"aminoacyl-tRNA editing activity"	"6.034"
"GO:0004222"	"metalloendopeptidase activity"	"6.033"
"GO:0004105"	"choline-phosphate cytidylyltransferase activity"	"5.962"
"GO:0030544"	"Hsp70 protein binding"	"5.933"
"GO:0008794"	"arsenate reductase (glutaredoxin) activity"	"5.923"
"GO:0001850"	"complement component C3a binding"	"5.916"
"GO:0097177"	"mitochondrial ribosome binding"	"5.91"
"GO:0003934"	"GTP cyclohydrolase I activity"	"5.904"
"GO:0004108"	"citrate (Si)-synthase activity"	"5.882"
"GO:0004347"	"glucose-6-phosphate isomerase activity"	"5.874"
"GO:0016866"	"intramolecular transferase activity"	"5.874"
"GO:0019842"	"vitamin binding"	"5.872"
"GO:0060072"	"large conductance calcium-activated potassium channel activity"	"5.82"
"GO:0004176"	"ATP-dependent peptidase activity"	"5.802"
"GO:0004069"	"L-aspartate:2-oxoglutarate aminotransferase activity"	"5.794"
"GO:0004582"	"dolichyl-phosphate beta-D-mannosyltransferase activity"	"5.786"
"GO:0043878"	"glyceraldehyde-3-phosphate dehydrogenase (NAD+) (non-phosphorylating) activity"	"5.772"
"GO:0004352"	"glutamate dehydrogenase (NAD+) activity"	"5.76"
"GO:0004353"	"glutamate dehydrogenase [NAD(P)+] activity"	"5.76"
"GO:0004169"	"dolichyl-phosphate-mannose-protein mannosyltransferase activity"	"5.745"
"GO:0003841"	"1-acylglycerol-3-phosphate O-acyltransferase activity"	"5.672"
"GO:0016532"	"superoxide dismutase copper chaperone activity"	"5.661"
"GO:0004174"	"electron-transferring-flavoprotein dehydrogenase activity"	"5.635"
"GO:0050421"	"nitrite reductase (NO-forming) activity"	"5.598"
"GO:0070025"	"carbon monoxide binding"	"5.598"
"GO:1905394"	"retromer complex binding"	"5.589"
"GO:0001671"	"ATPase activator activity"	"5.585"
"GO:0032052"	"bile acid binding"	"5.584"
"GO:0004536"	"deoxyribonuclease activity"	"5.557"
"GO:0046554"	"malate dehydrogenase (NADP+) activity"	"5.553"
"GO:1990583"	"phospholipase D activator activity"	"5.552"
"GO:0051990"	"(R)-2-hydroxyglutarate dehydrogenase activity"	"5.546"
"GO:0032142"	"single guanine insertion binding"	"5.531"
"GO:0033858"	"N-acetylgalactosamine kinase activity"	"5.529"
"GO:0015139"	"alpha-ketoglutarate transmembrane transporter activity"	"5.444"
"GO:0004609"	"phosphatidylserine decarboxylase activity"	"5.427"
"GO:0015179"	"L-amino acid transmembrane transporter activity"	"5.424"
"GO:0042288"	"MHC class I protein binding"	"5.422"
"GO:0097573"	"glutathione oxidoreductase activity"	"5.421"
"GO:0005461"	"UDP-glucuronic acid transmembrane transporter activity"	"5.412"
"GO:0031531"	"thyrotropin-releasing hormone receptor binding"	"5.409"
"GO:0008106"	"alcohol dehydrogenase (NADP+) activity"	"5.405"
"GO:0003974"	"UDP-N-acetylglucosamine 4-epimerase activity"	"5.39"
"GO:0003978"	"UDP-glucose 4-epimerase activity"	"5.39"
"GO:0002055"	"adenine binding"	"5.37"
"GO:0003999"	"adenine phosphoribosyltransferase activity"	"5.37"
"GO:0004616"	"phosphogluconate dehydrogenase (decarboxylating) activity"	"5.364"
"GO:0004032"	"alditol:NADP+ 1-oxidoreductase activity"	"5.363"
"GO:0004512"	"inositol-3-phosphate synthase activity"	"5.341"
"GO:0004335"	"galactokinase activity"	"5.34"
"GO:0015410"	"manganese-transporting ATPase activity"	"5.339"
"GO:0044603"	"protein adenylylhydrolase activity"	"5.328"
"GO:0070733"	"protein adenylyltransferase activity"	"5.328"
"GO:0047390"	"glycerophosphocholine cholinephosphodiesterase activity"	"5.282"
"GO:0002060"	"purine nucleobase binding"	"5.276"
"GO:0004122"	"cystathionine beta-synthase activity"	"5.276"
"GO:0004124"	"cysteine synthase activity"	"5.276"
"GO:0004637"	"phosphoribosylamine-glycine ligase activity"	"5.227"
"GO:0004641"	"phosphoribosylformylglycinamidine cyclo-ligase activity"	"5.227"
"GO:0004644"	"phosphoribosylglycinamide formyltransferase activity"	"5.227"
"GO:0098601"	"selenomethionine adenosyltransferase activity"	"5.22"
"GO:0015269"	"calcium-activated potassium channel activity"	"5.202"
"GO:0018479"	"benzaldehyde dehydrogenase (NAD+) activity"	"5.199"
"GO:0004056"	"argininosuccinate lyase activity"	"5.196"
"GO:0052650"	"NADP-retinol dehydrogenase activity"	"5.18"
"GO:0004325"	"ferrochelatase activity"	"5.162"
"GO:0003938"	"IMP dehydrogenase activity"	"5.151"
"GO:0008092"	"cytoskeletal protein binding"	"5.093"
"GO:0070026"	"nitric oxide binding"	"5.091"
"GO:0015165"	"pyrimidine nucleotide-sugar transmembrane transporter activity"	"5.085"
"GO:0004333"	"fumarate hydratase activity"	"5.077"
"GO:0015172"	"acidic amino acid transmembrane transporter activity"	"5.075"
"GO:0015291"	"secondary active transmembrane transporter activity"	"5.064"
"GO:0016212"	"kynurenine-oxoglutarate transaminase activity"	"5.053"
"GO:0010857"	"calcium-dependent protein kinase activity"	"5.043"
"GO:0008260"	"3-oxoacid CoA-transferase activity"	"5.017"
"GO:0004090"	"carbonyl reductase (NADPH) activity"	"4.974"
"GO:0004862"	"cAMP-dependent protein kinase inhibitor activity"	"4.966"
"GO:0008135"	"translation factor activity, RNA binding"	"4.938"
"GO:0001851"	"complement component C3b binding"	"4.927"
"GO:0072341"	"modified amino acid binding"	"4.92"
"GO:0047555"	"3',5'-cyclic-GMP phosphodiesterase activity"	"4.918"
"GO:1901612"	"cardiolipin binding"	"4.901"
"GO:0030060"	"L-malate dehydrogenase activity"	"4.896"
"GO:0008891"	"glycolate oxidase activity"	"4.877"
"GO:0047969"	"glyoxylate oxidase activity"	"4.877"
"GO:0030554"	"adenyl nucleotide binding"	"4.875"
"GO:0016018"	"cyclosporin A binding"	"4.848"
"GO:0035255"	"ionotropic glutamate receptor binding"	"4.833"
"GO:0042803"	"protein homodimerization activity"	"4.828"
"GO:0043022"	"ribosome binding"	"4.811"
"GO:0016747"	"transferase activity, transferring acyl groups other than amino-acyl groups"	"4.804"
"GO:0032143"	"single thymine insertion binding"	"4.8"
"GO:0004396"	"hexokinase activity"	"4.793"
"GO:0003743"	"translation initiation factor activity"	"4.792"
"GO:0004395"	"hexaprenyldihydroxybenzoate methyltransferase activity"	"4.782"
"GO:0008425"	"2-polyprenyl-6-methoxy-1,4-benzoquinone methyltransferase activity"	"4.782"
"GO:0008689"	"3-demethylubiquinone-9 3-O-methyltransferase activity"	"4.782"
"GO:0044595"	"decaprenyldihydroxybenzoate methyltransferase activity"	"4.782"
"GO:0044596"	"3-demethylubiquinone-10 3-O-methyltransferase activity"	"4.782"
"GO:0047676"	"arachidonate-CoA ligase activity"	"4.75"
"GO:0016763"	"transferase activity, transferring pentosyl groups"	"4.748"
"GO:0004722"	"protein serine/threonine phosphatase activity"	"4.713"
"GO:0004802"	"transketolase activity"	"4.697"
"GO:0015317"	"phosphate:proton symporter activity"	"4.688"
"GO:0003755"	"peptidyl-prolyl cis-trans isomerase activity"	"4.682"
"GO:0003987"	"acetate-CoA ligase activity"	"4.679"
"GO:0030552"	"cAMP binding"	"4.678"
"GO:0016620"	"oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor"	"4.659"
"GO:0019115"	"benzaldehyde dehydrogenase activity"	"4.659"
"GO:0017025"	"TBP-class protein binding"	"4.656"
"GO:0004823"	"leucine-tRNA ligase activity"	"4.655"
"GO:0004067"	"asparaginase activity"	"4.634"
"GO:0008237"	"metallopeptidase activity"	"4.591"
"GO:0030629"	"U6 snRNA 3'-end binding"	"4.552"
"GO:0052907"	"23S rRNA (adenine(1618)-N(6))-methyltransferase activity"	"4.552"
"GO:0120048"	NA	"4.552"
"GO:0070678"	"preprotein binding"	"4.547"
"GO:0102008"	"cytosolic dipeptidase activity"	"4.526"
"GO:0103046"	NA	"4.526"
"GO:0031405"	"lipoic acid binding"	"4.524"
"GO:0043754"	"dihydrolipoyllysine-residue (2-methylpropanoyl)transferase activity"	"4.524"
"GO:0005527"	"macrolide binding"	"4.505"
"GO:0004766"	"spermidine synthase activity"	"4.487"
"GO:0061711"	"N(6)-L-threonylcarbamoyladenine synthase"	"4.486"
"GO:0004475"	"mannose-1-phosphate guanylyltransferase activity"	"4.484"
"GO:0005534"	"galactose binding"	"4.482"
"GO:0004801"	"sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate glyceronetransferase activity"	"4.479"
"GO:0043531"	"ADP binding"	"4.467"
"GO:0043783"	"oxidoreductase activity, oxidizing metal ions with flavin as acceptor"	"4.462"
"GO:0005053"	"peroxisome matrix targeting signal-2 binding"	"4.451"
"GO:0019784"	"NEDD8-specific protease activity"	"4.45"
"GO:0070335"	"aspartate binding"	"4.442"
"GO:0031812"	"P2Y1 nucleotide receptor binding"	"4.405"
"GO:0030551"	"cyclic nucleotide binding"	"4.384"
"GO:0004070"	"aspartate carbamoyltransferase activity"	"4.363"
"GO:0004087"	"carbamoyl-phosphate synthase (ammonia) activity"	"4.363"
"GO:0004088"	"carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity"	"4.363"
"GO:0004151"	"dihydroorotase activity"	"4.363"
"GO:0031406"	"carboxylic acid binding"	"4.356"
"GO:0032137"	"guanine/thymine mispair binding"	"4.33"
"GO:0050313"	"sulfur dioxygenase activity"	"4.313"
"GO:0005315"	"inorganic phosphate transmembrane transporter activity"	"4.304"
"GO:0047578"	"4-hydroxyglutamate transaminase activity"	"4.289"
"GO:0008194"	"UDP-glycosyltransferase activity"	"4.284"
"GO:0004084"	"branched-chain-amino-acid transaminase activity"	"4.268"
"GO:0052654"	"L-leucine transaminase activity"	"4.268"
"GO:0052655"	"L-valine transaminase activity"	"4.268"
"GO:0052656"	"L-isoleucine transaminase activity"	"4.268"
"GO:0016805"	"dipeptidase activity"	"4.26"
"GO:0004735"	"pyrroline-5-carboxylate reductase activity"	"4.23"
"GO:0005522"	"profilin binding"	"4.229"
"GO:0031625"	"ubiquitin protein ligase binding"	"4.211"
"GO:0004419"	"hydroxymethylglutaryl-CoA lyase activity"	"4.199"
"GO:0008138"	"protein tyrosine/serine/threonine phosphatase activity"	"4.18"
"GO:0008035"	"high-density lipoprotein particle binding"	"4.173"
"GO:0031775"	"lutropin-choriogonadotropic hormone receptor binding"	"4.137"
"GO:0086039"	"calcium-transporting ATPase activity involved in regulation of cardiac muscle cell membrane potential"	"4.137"
"GO:0050561"	"glutamate-tRNA(Gln) ligase activity"	"4.131"
"GO:0070008"	"serine-type exopeptidase activity"	"4.13"
"GO:0035605"	"peptidyl-cysteine S-nitrosylase activity"	"4.124"
"GO:0019828"	"aspartic-type endopeptidase inhibitor activity"	"4.116"
"GO:0047323"	"[3-methyl-2-oxobutanoate dehydrogenase (acetyl-transferring)] kinase activity"	"4.11"
"GO:0031697"	"beta-1 adrenergic receptor binding"	"4.065"
"GO:0047801"	"L-cysteine:2-oxoglutarate aminotransferase activity"	"4.055"
"GO:0020037"	"heme binding"	"4.038"
"GO:0016918"	"retinal binding"	"4.03"
"GO:0004075"	"biotin carboxylase activity"	"4.011"
"GO:0004832"	"valine-tRNA ligase activity"	"4.002"
"GO:0016971"	"flavin-linked sulfhydryl oxidase activity"	"3.997"
"GO:0008889"	"glycerophosphodiester phosphodiesterase activity"	"3.972"
"GO:0004001"	"adenosine kinase activity"	"3.954"
"GO:0051861"	"glycolipid binding"	"3.953"
"GO:1990715"	"mRNA CDS binding"	"3.946"
"GO:0015183"	"L-aspartate transmembrane transporter activity"	"3.923"
"GO:0008603"	"cAMP-dependent protein kinase regulator activity"	"3.92"
"GO:0004645"	"phosphorylase activity"	"3.919"
"GO:0004028"	"3-chloroallyl aldehyde dehydrogenase activity"	"3.917"
"GO:0003988"	"acetyl-CoA C-acyltransferase activity"	"3.901"
"GO:0004602"	"glutathione peroxidase activity"	"3.875"
"GO:0004013"	"adenosylhomocysteinase activity"	"3.867"
"GO:0043141"	"ATP-dependent 5'-3' DNA helicase activity"	"3.858"
"GO:0004085"	"butyryl-CoA dehydrogenase activity"	"3.855"
"GO:0032181"	"dinucleotide repeat insertion binding"	"3.848"
"GO:1904265"	"ubiquitin-specific protease activity involved in negative regulation of retrograde protein transport, ER to cytosol"	"3.836"
"GO:0005219"	"ryanodine-sensitive calcium-release channel activity"	"3.833"
"GO:0005092"	"GDP-dissociation inhibitor activity"	"3.829"
"GO:0005381"	"iron ion transmembrane transporter activity"	"3.799"
"GO:0004372"	"glycine hydroxymethyltransferase activity"	"3.791"
"GO:0008732"	"L-allo-threonine aldolase activity"	"3.791"
"GO:0035497"	"cAMP response element binding"	"3.786"
"GO:0030346"	"protein phosphatase 2B binding"	"3.781"
"GO:0005528"	"FK506 binding"	"3.772"
"GO:0034185"	"apolipoprotein binding"	"3.767"
"GO:0005497"	"androgen binding"	"3.763"
"GO:0015171"	"amino acid transmembrane transporter activity"	"3.749"
"GO:0050897"	"cobalt ion binding"	"3.73"
"GO:0042500"	"aspartic endopeptidase activity, intramembrane cleaving"	"3.714"
"GO:0004365"	"glyceraldehyde-3-phosphate dehydrogenase (NAD+) (phosphorylating) activity"	"3.701"
"GO:0005272"	"sodium channel activity"	"3.699"
