"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0051301"	"cell division"	"14.944"	"-14.944"
"GO:0010389"	"regulation of G2/M transition of mitotic cell cycle"	"10.881"	"-10.881"
"GO:0000278"	"mitotic cell cycle"	"10.244"	"-10.244"
"GO:0097711"	"ciliary basal body docking"	"10.17"	"-10.17"
"GO:0000086"	"G2/M transition of mitotic cell cycle"	"9.637"	"-9.637"
"GO:0006260"	"DNA replication"	"8.22"	"-8.22"
"GO:0070098"	"chemokine-mediated signaling pathway"	"8.186"	"-8.186"
"GO:0006457"	"protein folding"	"8.133"	"-8.133"
"GO:0001580"	"detection of chemical stimulus involved in sensory perception of bitter taste"	"8.022"	"-8.022"
"GO:0006656"	"phosphatidylcholine biosynthetic process"	"7.804"	"-7.804"
"GO:0006096"	"glycolytic process"	"7.435"	"-7.435"
"GO:0006094"	"gluconeogenesis"	"7.429"	"-7.429"
"GO:0000070"	"mitotic sister chromatid segregation"	"7.336"	"-7.336"
"GO:0007017"	"microtubule-based process"	"7.29"	"-7.29"
"GO:0007059"	"chromosome segregation"	"7.269"	"-7.269"
"GO:0061621"	"canonical glycolysis"	"7.152"	"-7.152"
"GO:0016311"	"dephosphorylation"	"7.082"	"-7.082"
"GO:0043312"	"neutrophil degranulation"	"6.912"	"-6.912"
"GO:0006506"	"GPI anchor biosynthetic process"	"6.709"	"-6.709"
"GO:0006281"	"DNA repair"	"6.394"	"-6.394"
"GO:0006334"	"nucleosome assembly"	"6.364"	"-6.364"
"GO:0070979"	"protein K11-linked ubiquitination"	"6.314"	"-6.314"
"GO:0051321"	"meiotic cell cycle"	"6.204"	"-6.204"
"GO:0000226"	"microtubule cytoskeleton organization"	"5.969"	"-5.969"
"GO:0006935"	"chemotaxis"	"5.921"	"-5.921"
"GO:0030595"	"leukocyte chemotaxis"	"5.82"	"-5.82"
"GO:0030488"	"tRNA methylation"	"5.712"	"-5.712"
"GO:0010499"	"proteasomal ubiquitin-independent protein catabolic process"	"5.703"	"-5.703"
"GO:0007339"	"binding of sperm to zona pellucida"	"5.545"	"-5.545"
"GO:0016310"	"phosphorylation"	"5.348"	"-5.348"
"GO:0006270"	"DNA replication initiation"	"5.307"	"-5.307"
"GO:0042026"	"protein refolding"	"5.303"	"-5.303"
"GO:0010498"	"proteasomal protein catabolic process"	"5.233"	"-5.233"
"GO:0031145"	"anaphase-promoting complex-dependent catabolic process"	"5.218"	"-5.218"
"GO:0007049"	"cell cycle"	"5.115"	"-5.115"
"GO:0006986"	"response to unfolded protein"	"5.015"	"-5.015"
"GO:0007193"	"adenylate cyclase-inhibiting G-protein coupled receptor signaling pathway"	"5.005"	"-5.005"
"GO:0051085"	"chaperone mediated protein folding requiring cofactor"	"4.988"	"-4.988"
"GO:0090305"	"nucleic acid phosphodiester bond hydrolysis"	"4.904"	"-4.904"
"GO:0046034"	"ATP metabolic process"	"4.88"	"-4.88"
"GO:0006749"	"glutathione metabolic process"	"4.764"	"-4.764"
"GO:0007283"	"spermatogenesis"	"4.753"	"-4.753"
"GO:0007187"	"G-protein coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger"	"4.694"	"-4.694"
"GO:0006890"	"retrograde vesicle-mediated transport, Golgi to ER"	"4.588"	"-4.588"
"GO:0071377"	"cellular response to glucagon stimulus"	"4.585"	"-4.585"
"GO:0006310"	"DNA recombination"	"4.581"	"-4.581"
"GO:0009306"	"protein secretion"	"4.581"	"-4.581"
"GO:0090503"	"RNA phosphodiester bond hydrolysis, exonucleolytic"	"4.581"	"-4.581"
"GO:0008654"	"phospholipid biosynthetic process"	"4.559"	"-4.559"
"GO:1901673"	"regulation of mitotic spindle assembly"	"4.538"	"-4.538"
"GO:0007052"	"mitotic spindle organization"	"4.526"	"-4.526"
"GO:0009408"	"response to heat"	"4.522"	"-4.522"
"GO:0000724"	"double-strand break repair via homologous recombination"	"4.478"	"-4.478"
"GO:0061844"	NA	"4.468"	"-4.468"
"GO:0034605"	"cellular response to heat"	"4.435"	"-4.435"
"GO:1901998"	"toxin transport"	"4.401"	"-4.401"
"GO:0045540"	"regulation of cholesterol biosynthetic process"	"4.398"	"-4.398"
"GO:0007186"	"G-protein coupled receptor signaling pathway"	"4.379"	"-4.379"
"GO:0006400"	"tRNA modification"	"4.36"	"-4.36"
"GO:0007080"	"mitotic metaphase plate congression"	"4.344"	"-4.344"
"GO:0006470"	"protein dephosphorylation"	"4.328"	"-4.328"
"GO:0006418"	"tRNA aminoacylation for protein translation"	"4.291"	"-4.291"
"GO:0006886"	"intracellular protein transport"	"4.228"	"-4.228"
"GO:0060326"	"cell chemotaxis"	"4.17"	"-4.17"
"GO:0006099"	"tricarboxylic acid cycle"	"4.113"	"-4.113"
"GO:0032201"	"telomere maintenance via semi-conservative replication"	"4.065"	"-4.065"
"GO:0046835"	"carbohydrate phosphorylation"	"4.002"	"-4.002"
"GO:0000132"	"establishment of mitotic spindle orientation"	"3.91"	"-3.91"
"GO:1900034"	"regulation of cellular response to heat"	"3.904"	"-3.904"
"GO:0007094"	"mitotic spindle assembly checkpoint"	"3.897"	"-3.897"
"GO:0030317"	"flagellated sperm motility"	"3.882"	"-3.882"
"GO:0030593"	"neutrophil chemotaxis"	"3.88"	"-3.88"
"GO:0006289"	"nucleotide-excision repair"	"3.849"	"-3.849"
"GO:0032508"	"DNA duplex unwinding"	"3.839"	"-3.839"
"GO:0005977"	"glycogen metabolic process"	"3.794"	"-3.794"
"GO:0005975"	"carbohydrate metabolic process"	"3.792"	"-3.792"
"GO:0000079"	"regulation of cyclin-dependent protein serine/threonine kinase activity"	"3.789"	"-3.789"
"GO:0007131"	"reciprocal meiotic recombination"	"3.769"	"-3.769"
"GO:0022900"	"electron transport chain"	"3.748"	"-3.748"
"GO:0043161"	"proteasome-mediated ubiquitin-dependent protein catabolic process"	"3.721"	"-3.721"
"GO:0003091"	"renal water homeostasis"	"3.698"	"-3.698"
"GO:0045454"	"cell redox homeostasis"	"3.677"	"-3.677"
"GO:0032008"	"positive regulation of TOR signaling"	"3.641"	"-3.641"
"GO:0016241"	"regulation of macroautophagy"	"3.608"	"-3.608"
"GO:0006977"	"DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest"	"3.596"	"-3.596"
"GO:0000083"	"regulation of transcription involved in G1/S transition of mitotic cell cycle"	"3.59"	"-3.59"
"GO:0008637"	"apoptotic mitochondrial changes"	"3.582"	"-3.582"
"GO:0034080"	"CENP-A containing nucleosome assembly"	"3.577"	"-3.577"
"GO:0032259"	"methylation"	"3.575"	"-3.575"
"GO:0016192"	"vesicle-mediated transport"	"3.563"	"-3.563"
"GO:0055114"	"oxidation-reduction process"	"3.502"	"-3.502"
"GO:0034620"	"cellular response to unfolded protein"	"3.495"	"-3.495"
"GO:0023014"	"signal transduction by protein phosphorylation"	"3.471"	"-3.471"
"GO:0001676"	"long-chain fatty acid metabolic process"	"3.464"	"-3.464"
"GO:0006520"	"cellular amino acid metabolic process"	"3.433"	"-3.433"
"GO:0035690"	"cellular response to drug"	"3.43"	"-3.43"
"GO:0016579"	"protein deubiquitination"	"3.428"	"-3.428"
"GO:0005978"	"glycogen biosynthetic process"	"3.413"	"-3.413"
"GO:0006487"	"protein N-linked glycosylation"	"3.396"	"-3.396"
"GO:0000077"	"DNA damage checkpoint"	"3.374"	"-3.374"
"GO:0032212"	"positive regulation of telomere maintenance via telomerase"	"3.359"	"-3.359"
"GO:0015914"	"phospholipid transport"	"3.351"	"-3.351"
"GO:0042744"	"hydrogen peroxide catabolic process"	"3.334"	"-3.334"
"GO:0006302"	"double-strand break repair"	"3.315"	"-3.315"
"GO:0006654"	"phosphatidic acid biosynthetic process"	"3.286"	"-3.286"
"GO:0031100"	"animal organ regeneration"	"3.259"	"-3.259"
"GO:0008150"	"biological_process"	"3.253"	"-3.253"
"GO:0048208"	"COPII vesicle coating"	"3.193"	"-3.193"
"GO:0043666"	"regulation of phosphoprotein phosphatase activity"	"3.099"	"-3.099"
"GO:0000082"	"G1/S transition of mitotic cell cycle"	"3.098"	"-3.098"
"GO:0071333"	"cellular response to glucose stimulus"	"3.086"	"-3.086"
"GO:0046686"	"response to cadmium ion"	"3.085"	"-3.085"
"GO:0051289"	"protein homotetramerization"	"3.08"	"-3.08"
"GO:0006695"	"cholesterol biosynthetic process"	"3.072"	"-3.072"
"GO:0007098"	"centrosome cycle"	"3.072"	"-3.072"
