"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0071013"	"catalytic step 2 spliceosome"	"-9.314"	"9.314"
"GO:0005681"	"spliceosomal complex"	"-8.5"	"8.5"
"GO:0005747"	"mitochondrial respiratory chain complex I"	"-7.279"	"7.279"
"GO:0005762"	"mitochondrial large ribosomal subunit"	"-7.154"	"7.154"
"GO:0005743"	"mitochondrial inner membrane"	"-6.2"	"6.2"
"GO:0043235"	"receptor complex"	"-6.187"	"6.187"
"GO:0005796"	"Golgi lumen"	"-6.039"	"6.039"
"GO:0016607"	"nuclear speck"	"-5.907"	"5.907"
"GO:0031090"	"organelle membrane"	"-5.776"	"5.776"
"GO:0005763"	"mitochondrial small ribosomal subunit"	"-5.692"	"5.692"
"GO:0046540"	"U4/U6 x U5 tri-snRNP complex"	"-5.112"	"5.112"
"GO:0071007"	"U2-type catalytic step 2 spliceosome"	"-5.059"	"5.059"
"GO:0035145"	"exon-exon junction complex"	"-5.019"	"5.019"
"GO:0019005"	"SCF ubiquitin ligase complex"	"-4.823"	"4.823"
"GO:0005689"	"U12-type spliceosomal complex"	"-4.8"	"4.8"
"GO:0005887"	"integral component of plasma membrane"	"-4.707"	"4.707"
"GO:0009986"	"cell surface"	"-4.599"	"4.599"
"GO:0042571"	"immunoglobulin complex, circulating"	"-4.487"	"4.487"
"GO:0005761"	"mitochondrial ribosome"	"-4.484"	"4.484"
"GO:0062023"	NA	"-4.376"	"4.376"
"GO:0022627"	"cytosolic small ribosomal subunit"	"-4.208"	"4.208"
"GO:0005634"	"nucleus"	"-4.019"	"4.019"
"GO:0031012"	"extracellular matrix"	"-4.014"	"4.014"
"GO:0071556"	"integral component of lumenal side of endoplasmic reticulum membrane"	"-3.95"	"3.95"
"GO:0005911"	"cell-cell junction"	"-3.877"	"3.877"
"GO:0005942"	"phosphatidylinositol 3-kinase complex"	"-3.826"	"3.826"
"GO:0022625"	"cytosolic large ribosomal subunit"	"-3.565"	"3.565"
"GO:0031093"	"platelet alpha granule lumen"	"-3.423"	"3.423"
"GO:0032039"	"integrator complex"	"-3.402"	"3.402"
"GO:0016592"	"mediator complex"	"-3.209"	"3.209"
"GO:0005604"	"basement membrane"	"-3.157"	"3.157"
"GO:0030054"	"cell junction"	"-3.117"	"3.117"
"GO:0030426"	"growth cone"	"-3.089"	"3.089"
"GO:0005667"	"transcription factor complex"	"-3.066"	"3.066"
"GO:0015030"	"Cajal body"	"-3.066"	"3.066"
"GO:0005697"	"telomerase holoenzyme complex"	"-3.063"	"3.063"
"GO:0002102"	"podosome"	"-3.055"	"3.055"
"GO:0005923"	"bicellular tight junction"	"-3.038"	"3.038"
