"GO.ID"	"GO.Term"	"zscore"
"GO:0032841"	"calcitonin binding"	"10.674"
"GO:0035401"	"histone kinase activity (H3-Y41 specific)"	"10.674"
"GO:0003979"	"UDP-glucose 6-dehydrogenase activity"	"10.493"
"GO:0052657"	"guanine phosphoribosyltransferase activity"	"10.493"
"GO:0015130"	"mevalonate transmembrane transporter activity"	"10.265"
"GO:0052692"	"raffinose alpha-galactosidase activity"	"10.21"
"GO:0003974"	"UDP-N-acetylglucosamine 4-epimerase activity"	"10.157"
"GO:0003978"	"UDP-glucose 4-epimerase activity"	"10.157"
"GO:0016248"	"channel inhibitor activity"	"10.104"
"GO:0070320"	"inward rectifier potassium channel inhibitor activity"	"10.104"
"GO:0001010"	"transcription factor activity, sequence-specific DNA binding transcription factor recruiting"	"10.051"
"GO:0046577"	"long-chain-alcohol oxidase activity"	"10"
"GO:0050061"	"long-chain-aldehyde dehydrogenase activity"	"10"
"GO:0052814"	"medium-chain-aldehyde dehydrogenase activity"	"10"
"GO:0036487"	"nitric-oxide synthase inhibitor activity"	"9.949"
"GO:0004055"	"argininosuccinate synthase activity"	"9.802"
"GO:0031764"	"type 1 galanin receptor binding"	"9.802"
"GO:0031765"	"type 2 galanin receptor binding"	"9.802"
"GO:0031766"	"type 3 galanin receptor binding"	"9.802"
"GO:0004310"	"farnesyl-diphosphate farnesyltransferase activity"	"9.754"
"GO:0004925"	"prolactin receptor activity"	"9.754"
"GO:0050197"	"phytanate-CoA ligase activity"	"9.754"
"GO:0051996"	"squalene synthase activity"	"9.754"
"GO:0070251"	"pristanate-CoA ligase activity"	"9.754"
"GO:0015195"	"L-threonine transmembrane transporter activity"	"9.707"
"GO:0034590"	"L-hydroxyproline transmembrane transporter activity"	"9.707"
"GO:0044105"	"L-xylulose reductase (NAD+) activity"	"9.661"
"GO:0050038"	"L-xylulose reductase (NADP+) activity"	"9.661"
"GO:0003939"	"L-iditol 2-dehydrogenase activity"	"9.57"
"GO:0046526"	"D-xylulose reductase activity"	"9.57"
"GO:0099077"	"histone-dependent DNA binding"	"9.57"
"GO:0031839"	"type 1 neuromedin U receptor binding"	"9.525"
"GO:0031840"	"type 2 neuromedin U receptor binding"	"9.525"
"GO:0042602"	"riboflavin reductase (NADPH) activity"	"9.525"
"GO:0042922"	"neuromedin U receptor binding"	"9.525"
"GO:0008859"	"exoribonuclease II activity"	"9.438"
"GO:0042356"	"GDP-4-dehydro-D-rhamnose reductase activity"	"9.396"
"GO:0047918"	"GDP-mannose 3,5-epimerase activity"	"9.396"
"GO:0050577"	"GDP-L-fucose synthase activity"	"9.396"
"GO:0050780"	"dopamine receptor binding"	"9.151"
"GO:0004511"	"tyrosine 3-monooxygenase activity"	"9.112"
"GO:0047325"	"inositol tetrakisphosphate 1-kinase activity"	"9.035"
"GO:0052725"	"inositol-1,3,4-trisphosphate 6-kinase activity"	"9.035"
"GO:0052726"	"inositol-1,3,4-trisphosphate 5-kinase activity"	"9.035"
"GO:0052825"	"inositol-1,3,4,5,6-pentakisphosphate 1-phosphatase activity"	"9.035"
"GO:0052830"	"inositol-1,3,4,6-tetrakisphosphate 6-phosphatase activity"	"9.035"
"GO:0052831"	"inositol-1,3,4,6-tetrakisphosphate 1-phosphatase activity"	"9.035"
"GO:0052835"	"inositol-3,4,6-trisphosphate 1-kinase activity"	"9.035"
"GO:0033791"	"3alpha,7alpha,12alpha-trihydroxy-5beta-cholestanoyl-CoA 24-hydroxylase activity"	"8.961"
"GO:0009918"	"sterol delta7 reductase activity"	"8.782"
"GO:0047598"	"7-dehydrocholesterol reductase activity"	"8.782"
"GO:0004090"	"carbonyl reductase (NADPH) activity"	"8.504"
