"GO.ID"	"GO.Term"	"zscore"	"obs"	"mean"	"std"
"GO:0005132"	"type I interferon receptor binding"	"16.505"	"38"	"4.122"	"2.053"
"GO:0004896"	"cytokine receptor activity"	"15.027"	"57"	"9.809"	"3.14"
"GO:0005127"	"ciliary neurotrophic factor receptor binding"	"13.52"	"16"	"1.204"	"1.094"
"GO:0019955"	"cytokine binding"	"12.87"	"64"	"14.651"	"3.835"
"GO:0004930"	"G-protein coupled receptor activity"	"12.574"	"537"	"312.575"	"17.848"
"GO:0020037"	"heme binding"	"11.168"	"170"	"72.903"	"8.694"
"GO:0004897"	"ciliary neurotrophic factor receptor activity"	"10.972"	"14"	"1.321"	"1.156"
"GO:0005125"	"cytokine activity"	"10.494"	"129"	"52.819"	"7.259"
"GO:0033038"	"bitter taste receptor activity"	"10.085"	"127"	"53.583"	"7.28"
"GO:0008009"	"chemokine activity"	"9.491"	"129"	"58.389"	"7.44"
"GO:0004497"	"monooxygenase activity"	"9.473"	"63"	"20.303"	"4.507"
"GO:0008395"	"steroid hydroxylase activity"	"9.129"	"47"	"13.862"	"3.63"
"GO:0004924"	"oncostatin-M receptor activity"	"9.052"	"10"	"0.948"	"0.979"
"GO:0008134"	"transcription factor binding"	"8.709"	"854"	"640.136"	"24.556"
"GO:0005506"	"iron ion binding"	"8.692"	"144"	"71.122"	"8.384"
"GO:0005131"	"growth hormone receptor binding"	"8.685"	"30"	"7.148"	"2.631"
"GO:0004713"	"protein tyrosine kinase activity"	"8.451"	"325"	"206.549"	"14.016"
"GO:0005088"	"Ras guanyl-nucleotide exchange factor activity"	"8.4"	"253"	"155.654"	"11.588"
"GO:0008146"	"sulfotransferase activity"	"8.304"	"43"	"12.821"	"3.634"
"GO:0016493"	"C-C chemokine receptor activity"	"8.248"	"90"	"39.563"	"6.115"
"GO:0005138"	"interleukin-6 receptor binding"	"8.236"	"15"	"2.459"	"1.523"
"GO:0019956"	"chemokine binding"	"8.16"	"90"	"39.788"	"6.153"
"GO:0046934"	"phosphatidylinositol-4,5-bisphosphate 3-kinase activity"	"8.155"	"196"	"112.564"	"10.231"
"GO:0004879"	"RNA polymerase II transcription factor activity, ligand-activated sequence-specific DNA binding"	"8.141"	"152"	"80.454"	"8.788"
"GO:0019957"	"C-C chemokine binding"	"8.116"	"91"	"40.574"	"6.213"
"GO:0070330"	"aromatase activity"	"8.045"	"43"	"13.813"	"3.628"
"GO:0015321"	"sodium-dependent phosphate transmembrane transporter activity"	"7.913"	"9"	"1.072"	"1.002"
"GO:0019838"	"growth factor binding"	"7.867"	"67"	"26.791"	"5.111"
"GO:0016712"	"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen"	"7.723"	"41"	"12.655"	"3.67"
"GO:0038023"	"signaling receptor activity"	"7.637"	"209"	"124.653"	"11.044"
"GO:0005126"	"cytokine receptor binding"	"7.588"	"15"	"2.609"	"1.633"
"GO:0042923"	"neuropeptide binding"	"7.43"	"84"	"39.35"	"6.01"
