"GO.ID"	"GO.Term"	"zscore"	"obs"	"mean"	"std"
"GO:0005886"	"plasma membrane"	"20.635"	"4155"	"3146.223"	"48.886"
"GO:0005887"	"integral component of plasma membrane"	"16.185"	"1187"	"767.126"	"25.942"
"GO:0016021"	"integral component of membrane"	"13.261"	"1384"	"970.48"	"31.183"
"GO:0009897"	"external side of plasma membrane"	"12.684"	"341"	"178.75"	"12.792"
"GO:0043235"	"receptor complex"	"11.751"	"363"	"205.384"	"13.413"
"GO:0005576"	"extracellular region"	"9.444"	"1620"	"1307.855"	"33.053"
"GO:0070110"	"ciliary neurotrophic factor receptor complex"	"8.612"	"10"	"1.071"	"1.037"
"GO:0009986"	"cell surface"	"8.435"	"659"	"485.15"	"20.61"
"GO:0005615"	"extracellular space"	"8.414"	"1315"	"1054.151"	"31.003"
"GO:0005896"	"interleukin-6 receptor complex"	"7.918"	"9"	"1.036"	"1.006"
"GO:0016323"	"basolateral plasma membrane"	"7.795"	"264"	"167.395"	"12.393"
"GO:0031090"	"organelle membrane"	"7.764"	"106"	"51.838"	"6.976"
"GO:0005737"	"cytoplasm"	"7.634"	"5466"	"5034.81"	"56.483"
"GO:0005622"	"intracellular"	"7.332"	"535"	"397.502"	"18.752"
"GO:0016324"	"apical plasma membrane"	"6.926"	"352"	"248.716"	"14.912"
"GO:0005901"	"caveola"	"6.835"	"145"	"84.858"	"8.799"
"GO:0090575"	"RNA polymerase II transcription factor complex"	"6.818"	"183"	"111.748"	"10.451"
"GO:0097059"	"CNTFR-CLCF1 complex"	"6.548"	"7"	"0.452"	"0.639"
"GO:0005911"	"cell-cell junction"	"6.251"	"309"	"215.959"	"14.885"
"GO:0070195"	"growth hormone receptor complex"	"6.185"	"10"	"1.772"	"1.33"
"GO:0000307"	"cyclin-dependent protein kinase holoenzyme complex"	"6.046"	"121"	"72.347"	"8.047"
"GO:0097058"	"CRLF-CLCF1 complex"	"5.756"	"6"	"0.244"	"0.474"
"GO:0045121"	"membrane raft"	"5.738"	"448"	"345.835"	"17.805"
"GO:0048471"	"perinuclear region of cytoplasm"	"5.633"	"1061"	"905.376"	"27.625"
"GO:0098978"	"glutamatergic synapse"	"5.571"	"642"	"520.776"	"21.759"
"GO:0005942"	"phosphatidylinositol 3-kinase complex"	"5.511"	"49"	"23.002"	"4.717"
"GO:0000118"	"histone deacetylase complex"	"5.486"	"102"	"60.839"	"7.504"
"GO:0005667"	"transcription factor complex"	"5.473"	"407"	"315.701"	"16.681"
"GO:0099056"	"integral component of presynaptic membrane"	"5.388"	"81"	"45.533"	"6.583"
"GO:0005900"	"oncostatin-M receptor complex"	"5.302"	"6"	"0.698"	"0.819"
"GO:0005789"	"endoplasmic reticulum membrane"	"4.903"	"940"	"804.487"	"27.641"
"GO:0031526"	"brush border membrane"	"4.8"	"76"	"45.143"	"6.429"
"GO:0009925"	"basal plasma membrane"	"4.797"	"72"	"42.43"	"6.164"
"GO:0005913"	"cell-cell adherens junction"	"4.738"	"147"	"101.729"	"9.554"
"GO:0099055"	"integral component of postsynaptic membrane"	"4.716"	"59"	"32.935"	"5.527"
"GO:0005938"	"cell cortex"	"4.637"	"215"	"159.191"	"12.035"
"GO:0043514"	"interleukin-12 complex"	"4.537"	"5"	"0.463"	"0.667"
"GO:0030425"	"dendrite"	"4.491"	"603"	"504.158"	"22.007"
"GO:0032991"	"macromolecular complex"	"4.327"	"1330"	"1192.181"	"31.848"
"GO:0060170"	"ciliary membrane"	"4.302"	"83"	"52.129"	"7.176"
"GO:0043005"	"neuron projection"	"4.284"	"361"	"289.379"	"16.72"
"GO:0030877"	"beta-catenin destruction complex"	"4.281"	"51"	"28.504"	"5.255"
"GO:0070435"	"Shc-EGFR complex"	"4.257"	"35"	"17.987"	"3.997"
"GO:0043197"	"dendritic spine"	"4.234"	"274"	"215.215"	"13.884"
"GO:0005813"	"centrosome"	"4.232"	"928"	"809.271"	"28.056"
"GO:0019005"	"SCF ubiquitin ligase complex"	"4.222"	"140"	"99.046"	"9.699"
"GO:0031410"	"cytoplasmic vesicle"	"4.219"	"278"	"218.833"	"14.022"
"GO:0016342"	"catenin complex"	"4.129"	"38"	"20.295"	"4.288"
"GO:0036502"	"Derlin-1-VIMP complex"	"4.085"	"5"	"0.915"	"0.937"
"GO:0031904"	"endosome lumen"	"4.072"	"67"	"41.957"	"6.149"
"GO:1990112"	"RQC complex"	"4.057"	"5"	"0.943"	"0.981"
"GO:0098982"	"GABA-ergic synapse"	"4.016"	"65"	"40.541"	"6.091"
