"GO.ID"	"GO.Term"	"zscore"
"GO:0051001"	"negative regulation of nitric-oxide synthase activity"	"11.346"
"GO:0045186"	"zonula adherens assembly"	"10.93"
"GO:0052106"	"quorum sensing involved in interaction with host"	"10.93"
"GO:0060731"	"positive regulation of intestinal epithelial structure maintenance"	"10.93"
"GO:0070715"	"sodium-dependent organic cation transport"	"10.93"
"GO:0035409"	"histone H3-Y41 phosphorylation"	"10.674"
"GO:0050867"	"positive regulation of cell activation"	"10.674"
"GO:0000103"	"sulfate assimilation"	"10.578"
"GO:0032263"	"GMP salvage"	"10.493"
"GO:0046100"	"hypoxanthine metabolic process"	"10.493"
"GO:1904177"	"regulation of adipose tissue development"	"10.493"
"GO:0031392"	"regulation of prostaglandin biosynthetic process"	"10.435"
"GO:0015728"	"mevalonate transport"	"10.265"
"GO:0051780"	"behavioral response to nutrient"	"10.265"
"GO:0033214"	"iron assimilation by chelation and transport"	"10.21"
"GO:0044793"	"negative regulation by host of viral process"	"10.21"
"GO:0046479"	"glycosphingolipid catabolic process"	"10.21"
"GO:0060598"	"dichotomous subdivision of terminal units involved in mammary gland duct morphogenesis"	"10.21"
"GO:0060691"	"epithelial cell maturation involved in salivary gland development"	"10.21"
"GO:1900100"	"positive regulation of plasma cell differentiation"	"10.21"
"GO:1900159"	"positive regulation of bone mineralization involved in bone maturation"	"10.21"
"GO:1901835"	"positive regulation of deadenylation-independent decapping of nuclear-transcribed mRNA"	"10.21"
"GO:1904246"	"negative regulation of polynucleotide adenylyltransferase activity"	"10.21"
"GO:2000308"	"negative regulation of tumor necrosis factor (ligand) superfamily member 11 production"	"10.21"
"GO:0032848"	"negative regulation of cellular pH reduction"	"10.104"
"GO:0043375"	"CD8-positive, alpha-beta T cell lineage commitment"	"10.104"
"GO:0046671"	"negative regulation of retinal cell programmed cell death"	"10.104"
"GO:0048753"	"pigment granule organization"	"10.104"
"GO:0052547"	"regulation of peptidase activity"	"10.104"
"GO:1900085"	"negative regulation of peptidyl-tyrosine autophosphorylation"	"10.104"
"GO:1903609"	"negative regulation of inward rectifier potassium channel activity"	"10.104"
"GO:1904064"	"positive regulation of cation transmembrane transport"	"10.104"
"GO:0010808"	"positive regulation of synaptic vesicle priming"	"10.051"
"GO:0061107"	"seminal vesicle development"	"10.051"
"GO:1904998"	"negative regulation of leukocyte adhesion to arterial endothelial cell"	"10.051"
"GO:0046458"	"hexadecanal metabolic process"	"10"
"GO:0030421"	"defecation"	"9.949"
"GO:0098736"	"negative regulation of the force of heart contraction"	"9.949"
"GO:1900082"	"negative regulation of arginine catabolic process"	"9.949"
"GO:1901660"	"calcium ion export"	"9.949"
"GO:1903249"	"negative regulation of citrulline biosynthetic process"	"9.949"
"GO:0051029"	"rRNA transport"	"9.85"
"GO:1990744"	"primary miRNA methylation"	"9.85"
"GO:0000053"	"argininosuccinate metabolic process"	"9.802"
"GO:0045870"	"positive regulation of single stranded viral RNA replication via double stranded DNA intermediate"	"9.802"
"GO:1902891"	"negative regulation of root hair elongation"	"9.802"
"GO:1905463"	NA	"9.802"
"GO:0038161"	"prolactin signaling pathway"	"9.754"
"GO:0045338"	"farnesyl diphosphate metabolic process"	"9.754"
"GO:0045624"	"positive regulation of T-helper cell differentiation"	"9.754"
"GO:0048640"	"negative regulation of developmental growth"	"9.754"
"GO:0060212"	"negative regulation of nuclear-transcribed mRNA poly(A) tail shortening"	"9.754"
"GO:0072740"	"cellular response to anisomycin"	"9.754"
"GO:1902178"	"fibroblast growth factor receptor apoptotic signaling pathway"	"9.754"
"GO:1903976"	"negative regulation of glial cell migration"	"9.754"
"GO:1904465"	"negative regulation of matrix metallopeptidase secretion"	"9.754"
"GO:1904899"	"positive regulation of hepatic stellate cell proliferation"	"9.754"
"GO:0015826"	"threonine transport"	"9.707"
"GO:0034589"	"hydroxyproline transport"	"9.707"
"GO:0009583"	"detection of light stimulus"	"9.661"
"GO:0099004"	"calmodulin dependent kinase signaling pathway"	"9.661"
"GO:1904274"	"tricellular tight junction assembly"	"9.661"
"GO:0014042"	"positive regulation of neuron maturation"	"9.616"
"GO:0001835"	"blastocyst hatching"	"9.615"
"GO:0003359"	"noradrenergic neuron fate commitment"	"9.615"
"GO:0007400"	"neuroblast fate determination"	"9.615"
"GO:0021750"	"vestibular nucleus development"	"9.615"
"GO:0060165"	"regulation of timing of subpallium neuron differentiation"	"9.615"
"GO:0061100"	"lung neuroendocrine cell differentiation"	"9.615"
"GO:0061102"	"stomach neuroendocrine cell differentiation"	"9.615"
"GO:0061103"	"carotid body glomus cell differentiation"	"9.615"
"GO:0072010"	"glomerular epithelium development"	"9.615"
"GO:1901534"	"positive regulation of hematopoietic progenitor cell differentiation"	"9.615"
"GO:1902038"	"positive regulation of hematopoietic stem cell differentiation"	"9.615"
"GO:0006062"	"sorbitol catabolic process"	"9.57"
"GO:0051160"	"L-xylitol catabolic process"	"9.57"
"GO:0051164"	"L-xylitol metabolic process"	"9.57"
"GO:0072386"	"plus-end-directed organelle transport along microtubule"	"9.57"
"GO:1902988"	"neurofibrillary tangle assembly"	"9.57"
"GO:1905689"	NA	"9.57"
"GO:0010849"	"regulation of proton-transporting ATPase activity, rotational mechanism"	"9.525"
"GO:0044497"	"positive regulation of blood pressure in other organism"	"9.525"
"GO:0120061"	NA	"9.525"
"GO:0120069"	NA	"9.525"
"GO:0072365"	"regulation of cellular ketone metabolic process by negative regulation of transcription from RNA polymerase II promoter"	"9.482"
"GO:0043587"	"tongue morphogenesis"	"9.472"
"GO:0001543"	"ovarian follicle rupture"	"9.438"
"GO:0006463"	"steroid hormone receptor complex assembly"	"9.438"
"GO:0038154"	"interleukin-11-mediated signaling pathway"	"9.396"
"GO:0061643"	"chemorepulsion of axon"	"9.396"
"GO:0045113"	"regulation of integrin biosynthetic process"	"9.353"
"GO:1904268"	"positive regulation of Schwann cell chemotaxis"	"9.353"
"GO:0021999"	"neural plate anterior/posterior regionalization"	"9.23"
"GO:0048731"	"system development"	"9.23"
"GO:0003096"	"renal sodium ion transport"	"9.151"
"GO:0032415"	"regulation of sodium:proton antiporter activity"	"9.151"
"GO:0034635"	"glutathione transport"	"9.151"
"GO:0097291"	"renal phosphate ion absorption"	"9.151"
"GO:0015879"	"carnitine transport"	"9.114"
"GO:0006585"	"dopamine biosynthetic process from tyrosine"	"9.112"
"GO:0016137"	"glycoside metabolic process"	"9.112"
"GO:0042214"	"terpene metabolic process"	"9.112"
"GO:1990478"	"response to ultrasound"	"9.073"
"GO:0015893"	"drug transport"	"8.914"
"GO:0070836"	"caveola assembly"	"8.825"
"GO:0042976"	"activation of Janus kinase activity"	"8.799"
"GO:0016132"	"brassinosteroid biosynthetic process"	"8.782"
"GO:0044070"	"regulation of anion transport"	"8.716"
