"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0000398"	"mRNA splicing, via spliceosome"	"-17.232"	"17.232"
"GO:0006357"	"regulation of transcription from RNA polymerase II promoter"	"-15.216"	"15.216"
"GO:0006351"	"transcription, DNA-templated"	"-13.381"	"13.381"
"GO:0070126"	"mitochondrial translational termination"	"-10.631"	"10.631"
"GO:0070125"	"mitochondrial translational elongation"	"-10.519"	"10.519"
"GO:0042795"	"snRNA transcription from RNA polymerase II promoter"	"-10.296"	"10.296"
"GO:0006368"	"transcription elongation from RNA polymerase II promoter"	"-10.24"	"10.24"
"GO:0097711"	"ciliary basal body docking"	"-10.179"	"10.179"
"GO:0006364"	"rRNA processing"	"-9.825"	"9.825"
"GO:0006370"	"7-methylguanosine mRNA capping"	"-9.423"	"9.423"
"GO:0051301"	"cell division"	"-9.011"	"9.011"
"GO:0006412"	"translation"	"-8.914"	"8.914"
"GO:0031124"	"mRNA 3'-end processing"	"-8.664"	"8.664"
"GO:0000184"	"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay"	"-8.552"	"8.552"
"GO:0010389"	"regulation of G2/M transition of mitotic cell cycle"	"-8.125"	"8.125"
"GO:0008380"	"RNA splicing"	"-7.272"	"7.272"
"GO:0006413"	"translational initiation"	"-7.027"	"7.027"
"GO:0006614"	"SRP-dependent cotranslational protein targeting to membrane"	"-6.967"	"6.967"
"GO:0006363"	"termination of RNA polymerase I transcription"	"-6.945"	"6.945"
"GO:0006369"	"termination of RNA polymerase II transcription"	"-6.772"	"6.772"
"GO:0045292"	"mRNA cis splicing, via spliceosome"	"-6.676"	"6.676"
"GO:0006397"	"mRNA processing"	"-6.475"	"6.475"
"GO:0016070"	"RNA metabolic process"	"-6.466"	"6.466"
"GO:0006361"	"transcription initiation from RNA polymerase I promoter"	"-6.285"	"6.285"
"GO:0006888"	"ER to Golgi vesicle-mediated transport"	"-5.94"	"5.94"
"GO:0000375"	"RNA splicing, via transesterification reactions"	"-5.935"	"5.935"
"GO:0032543"	"mitochondrial translation"	"-5.904"	"5.904"
"GO:0006890"	"retrograde vesicle-mediated transport, Golgi to ER"	"-5.899"	"5.899"
"GO:0006383"	"transcription from RNA polymerase III promoter"	"-5.863"	"5.863"
"GO:0060271"	"cilium morphogenesis"	"-5.832"	"5.832"
"GO:0051321"	"meiotic cell cycle"	"-5.676"	"5.676"
"GO:0060964"	"regulation of gene silencing by miRNA"	"-5.579"	"5.579"
"GO:0034220"	"ion transmembrane transport"	"-5.473"	"5.473"
"GO:0006405"	"RNA export from nucleus"	"-5.463"	"5.463"
"GO:0006378"	"mRNA polyadenylation"	"-5.431"	"5.431"
"GO:0006325"	"chromatin organization"	"-5.4"	"5.4"
"GO:0006406"	"mRNA export from nucleus"	"-5.31"	"5.31"
"GO:0035735"	"intraciliary transport involved in cilium morphogenesis"	"-5.292"	"5.292"
"GO:1905515"	NA	"-5.162"	"5.162"
"GO:0000027"	"ribosomal large subunit assembly"	"-5.081"	"5.081"
"GO:0000278"	"mitotic cell cycle"	"-5.048"	"5.048"
"GO:0008150"	"biological_process"	"-4.966"	"4.966"
"GO:0008543"	"fibroblast growth factor receptor signaling pathway"	"-4.89"	"4.89"
"GO:0000245"	"spliceosomal complex assembly"	"-4.848"	"4.848"
"GO:0000070"	"mitotic sister chromatid segregation"	"-4.841"	"4.841"
