"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0005506"	"iron ion binding"	"9.695"	"-9.695"
"GO:0020037"	"heme binding"	"7.676"	"-7.676"
"GO:0016491"	"oxidoreductase activity"	"7.298"	"-7.298"
"GO:0005200"	"structural constituent of cytoskeleton"	"6.709"	"-6.709"
"GO:0004364"	"glutathione transferase activity"	"6.239"	"-6.239"
"GO:0030170"	"pyridoxal phosphate binding"	"6.055"	"-6.055"
"GO:0051082"	"unfolded protein binding"	"5.819"	"-5.819"
"GO:0051787"	"misfolded protein binding"	"5.75"	"-5.75"
"GO:0044183"	"protein binding involved in protein folding"	"5.643"	"-5.643"
"GO:0042623"	"ATPase activity, coupled"	"5.634"	"-5.634"
"GO:0031072"	"heat shock protein binding"	"5.598"	"-5.598"
"GO:0008013"	"beta-catenin binding"	"5.593"	"-5.593"
"GO:0004497"	"monooxygenase activity"	"5.513"	"-5.513"
"GO:0005178"	"integrin binding"	"5.494"	"-5.494"
"GO:0005524"	"ATP binding"	"5.456"	"-5.456"
"GO:0001618"	"virus receptor activity"	"5.369"	"-5.369"
"GO:0005044"	"scavenger receptor activity"	"5.208"	"-5.208"
"GO:0070330"	"aromatase activity"	"5.087"	"-5.087"
"GO:0030246"	"carbohydrate binding"	"4.96"	"-4.96"
"GO:0008237"	"metallopeptidase activity"	"4.95"	"-4.95"
"GO:0008395"	"steroid hydroxylase activity"	"4.893"	"-4.893"
"GO:0015485"	"cholesterol binding"	"4.823"	"-4.823"
"GO:0016712"	"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen"	"4.741"	"-4.741"
"GO:0004930"	"G-protein coupled receptor activity"	"4.709"	"-4.709"
"GO:0005537"	"mannose binding"	"4.692"	"-4.692"
"GO:0004867"	"serine-type endopeptidase inhibitor activity"	"4.521"	"-4.521"
"GO:0051287"	"NAD binding"	"4.382"	"-4.382"
"GO:0004175"	"endopeptidase activity"	"4.337"	"-4.337"
"GO:0005525"	"GTP binding"	"4.303"	"-4.303"
"GO:0008289"	"lipid binding"	"4.292"	"-4.292"
"GO:0019789"	"SUMO transferase activity"	"4.171"	"-4.171"
"GO:0005201"	"extracellular matrix structural constituent"	"4.132"	"-4.132"
"GO:0016887"	"ATPase activity"	"4.126"	"-4.126"
"GO:0005198"	"structural molecule activity"	"4.076"	"-4.076"
"GO:0042803"	"protein homodimerization activity"	"4.076"	"-4.076"
"GO:0042277"	"peptide binding"	"3.839"	"-3.839"
"GO:0004714"	"transmembrane receptor protein tyrosine kinase activity"	"3.812"	"-3.812"
"GO:0005509"	"calcium ion binding"	"3.811"	"-3.811"
"GO:0004222"	"metalloendopeptidase activity"	"3.809"	"-3.809"
"GO:0019899"	"enzyme binding"	"3.733"	"-3.733"
"GO:0050431"	"transforming growth factor beta binding"	"3.731"	"-3.731"
"GO:0031625"	"ubiquitin protein ligase binding"	"3.709"	"-3.709"
"GO:0019825"	"oxygen binding"	"3.672"	"-3.672"
"GO:0009055"	"electron carrier activity"	"3.6"	"-3.6"
"GO:0003924"	"GTPase activity"	"3.535"	"-3.535"
"GO:0050661"	"NADP binding"	"3.479"	"-3.479"
"GO:0017112"	"Rab guanyl-nucleotide exchange factor activity"	"3.351"	"-3.351"
"GO:0045296"	"cadherin binding"	"3.282"	"-3.282"
"GO:0005543"	"phospholipid binding"	"3.279"	"-3.279"
"GO:0016787"	"hydrolase activity"	"3.271"	"-3.271"
"GO:0033038"	"bitter taste receptor activity"	"3.067"	"-3.067"
"GO:0001540"	"beta-amyloid binding"	"3.061"	"-3.061"
"GO:0015301"	"anion:anion antiporter activity"	"3.059"	"-3.059"
"GO:0003841"	"1-acylglycerol-3-phosphate O-acyltransferase activity"	"3.024"	"-3.024"
"GO:0005102"	"receptor binding"	"3.003"	"-3.003"
